[2024-06-13 12:18:02.898494] [0x0000007f98d14010] [MocapTag] [0x00002ff1] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-06-13 12:18:29.110449] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11713] 1718295509110330, 26.2734, 0.136153, -0.188357, -0.379717, -0.911047, -0.00380835, -0.0190115, 0.411847, 0.00380535, 0.0209201, 0.0101909, 0.240493, -0.27107, 0.35153, 
[2024-06-13 12:18:29.112837] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11714] 1718295509112727, 26.2758, 0.136153, -0.188357, -0.379717, -0.911047, -0.00380835, -0.0190115, 0.411847, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.115631] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11715] 1718295509115512, 26.2786, 0.136153, -0.188357, -0.379717, -0.911047, -0.00380835, -0.0190115, 0.411847, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.118137] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11717] 1718295509118013, 26.2811, 0.135977, -0.188201, -0.379703, -0.911051, -0.00381484, -0.0199254, 0.411795, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.121000] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11718] 1718295509120883, 26.284, 0.135977, -0.188201, -0.379703, -0.911051, -0.00381484, -0.0199254, 0.411795, -0.0175523, 0.0156667, 0, 0.076437, -0.16613, 0, 
[2024-06-13 12:18:29.123469] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11719] 1718295509123355, 26.2865, 0.135977, -0.188201, -0.379703, -0.911051, -0.00381484, -0.0199254, 0.411795, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.127854] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11721] 1718295509127748, 26.2909, 0.135744, -0.188044, -0.379634, -0.911108, -0.00362665, -0.020861, 0.411624, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.130733] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11722] 1718295509130612, 26.2937, 0.135744, -0.188044, -0.379634, -0.911108, -0.00362665, -0.020861, 0.411624, -0.0232835, 0.015627, 0.00690003, 0.0422716, -0.18646, 0, 
[2024-06-13 12:18:29.133210] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11723] 1718295509133085, 26.2962, 0.135744, -0.188044, -0.379634, -0.911108, -0.00362665, -0.020861, 0.411624, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.139462] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11725] 1718295509139336, 26.3025, 0.135744, -0.188044, -0.379634, -0.911108, -0.00362665, -0.020861, 0.411624, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.139983] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11726] 1718295509139872, 26.303, 0.135502, -0.187901, -0.379545, -0.911204, -0.00321422, -0.0217417, 0.411369, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.142346] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11727] 1718295509142220, 26.3053, 0.135502, -0.187901, -0.379545, -0.911204, -0.00321422, -0.0217417, 0.411369, -0.0242505, 0.0142855, 0.00889107, 0, -0.195144, -0.0521302, 
[2024-06-13 12:18:29.145068] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11728] 1718295509144940, 26.3081, 0.135502, -0.187901, -0.379545, -0.911204, -0.00321422, -0.0217417, 0.411369, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.147554] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11730] 1718295509147488, 26.3106, 0.138838, -0.185339, -0.376138, -0.916588, -0.00823489, -0.00790369, 0.399671, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.150112] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11731] 1718295509149985, 26.3131, 0.138838, -0.185339, -0.376138, -0.916588, -0.00823489, -0.00790369, 0.399671, 0.333593, 0.256197, 0.340728, -0.234771, 2.90798, -2.61122, 
[2024-06-13 12:18:29.152731] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11732] 1718295509152607, 26.3157, 0.138838, -0.185339, -0.376138, -0.916588, -0.00823489, -0.00790369, 0.399671, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.155463] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11733] 1718295509155294, 26.3184, 0.138838, -0.185339, -0.376138, -0.916588, -0.00823489, -0.00790369, 0.399671, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.158605] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11735] 1718295509158478, 26.3216, 0.138612, -0.183788, -0.375166, -0.923074, -0.00553912, 0.00129705, 0.384582, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.161300] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11736] 1718295509161183, 26.3243, 0.138612, -0.183788, -0.375166, -0.923074, -0.00553912, 0.00129705, 0.384582, -0.0225767, 0.155188, 0.0971459, -1.21875, 1.45615, -3.29649, 
[2024-06-13 12:18:29.163841] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11737] 1718295509163711, 26.3268, 0.138612, -0.183788, -0.375166, -0.923074, -0.00553912, 0.00129705, 0.384582, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.166386] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11738] 1718295509166277, 26.3294, 0.138305, -0.1837, -0.37506, -0.923117, -0.0050356, 3.31775e-05, 0.384485, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.169153] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11740] 1718295509169039, 26.3322, 0.138305, -0.1837, -0.37506, -0.923117, -0.0050356, 3.31775e-05, 0.384485, -0.0306569, 0.00876151, 0.0106612, 0, -0.272158, 0, 
[2024-06-13 12:18:29.174766] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11741] 1718295509174647, 26.3378, 0.138305, -0.1837, -0.37506, -0.923117, -0.0050356, 3.31775e-05, 0.384485, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.176545] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11742] 1718295509176422, 26.3395, 0.13807, -0.183624, -0.374903, -0.923202, -0.00462717, -0.0010428, 0.384285, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.179476] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11744] 1718295509179357, 26.3425, 0.13807, -0.183624, -0.374903, -0.923202, -0.00462717, -0.0010428, 0.384285, -0.0235658, 0.00755863, 0.0156585, 0, -0.230262, -0.042522, 
[2024-06-13 12:18:29.182016] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11745] 1718295509181895, 26.345, 0.13807, -0.183624, -0.374903, -0.923202, -0.00462717, -0.0010428, 0.384285, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.184782] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11746] 1718295509184662, 26.3478, 0.13807, -0.183624, -0.374903, -0.923202, -0.00462717, -0.0010428, 0.384285, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.187369] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11748] 1718295509187293, 26.3504, 0.137853, -0.183606, -0.374757, -0.923226, -0.00413339, -0.00194004, 0.384231, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.190231] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11749] 1718295509190111, 26.3532, 0.137853, -0.183606, -0.374757, -0.923226, -0.00413339, -0.00194004, 0.384231, -0.0216486, 0, 0.0146123, 0, -0.203671, 0, 
[2024-06-13 12:18:29.192932] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11750] 1718295509192816, 26.3559, 0.137853, -0.183606, -0.374757, -0.923226, -0.00413339, -0.00194004, 0.384231, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.196980] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11751] 1718295509196861, 26.36, 0.137853, -0.183606, -0.374757, -0.923226, -0.00413339, -0.00194004, 0.384231, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.198531] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11753] 1718295509198407, 26.3615, 0.138174, -0.18348, -0.374543, -0.923446, -0.00432159, -0.00164992, 0.3837, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.200782] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11754] 1718295509200657, 26.3638, 0.138174, -0.18348, -0.374543, -0.923446, -0.00432159, -0.00164992, 0.3837, 0.0320777, 0.0126254, 0.0214018, 0, 0.0674997, -0.115353, 
[2024-06-13 12:18:29.203290] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11755] 1718295509203164, 26.3663, 0.138174, -0.18348, -0.374543, -0.923446, -0.00432159, -0.00164992, 0.3837, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.208059] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11757] 1718295509207940, 26.3711, 0.137357, -0.183706, -0.374456, -0.92325, -0.00307382, -0.00323134, 0.384175, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.210904] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11758] 1718295509210777, 26.3739, 0.137357, -0.183706, -0.374456, -0.92325, -0.00307382, -0.00323134, 0.384175, -0.0817125, -0.0225916, 0.00869824, -0.108886, -0.387407, 0.104386, 
[2024-06-13 12:18:29.213426] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11759] 1718295509213308, 26.3764, 0.137357, -0.183706, -0.374456, -0.92325, -0.00307382, -0.00323134, 0.384175, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.215963] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11760] 1718295509215864, 26.379, 0.137938, -0.183357, -0.374389, -0.923437, -0.00422682, -0.00214218, 0.383721, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.218850] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11762] 1718295509218673, 26.3818, 0.137938, -0.183357, -0.374389, -0.923437, -0.00422682, -0.00214218, 0.383721, 0.0580549, 0.0349292, 0.00671387, 0.129175, 0.289242, -0.0993133, 
[2024-06-13 12:18:29.221925] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11763] 1718295509221800, 26.3849, 0.137938, -0.183357, -0.374389, -0.923437, -0.00422682, -0.00214218, 0.383721, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.224786] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11764] 1718295509224669, 26.3878, 0.137938, -0.183357, -0.374389, -0.923437, -0.00422682, -0.00214218, 0.383721, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.227283] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11766] 1718295509227204, 26.3903, 0.137758, -0.183198, -0.373937, -0.92399, -0.00599479, -0.000984543, 0.382369, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.230027] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11767] 1718295509229899, 26.393, 0.137758, -0.183198, -0.373937, -0.92399, -0.00599479, -0.000984543, 0.382369, -0.0179698, 0.0159152, 0.0452177, 0.238085, 0.347751, -0.294155, 
[2024-06-13 12:18:29.232670] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11768] 1718295509232546, 26.3957, 0.137758, -0.183198, -0.373937, -0.92399, -0.00599479, -0.000984543, 0.382369, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.237005] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11769] 1718295509236882, 26.4, 0.137758, -0.183198, -0.373937, -0.92399, -0.00599479, -0.000984543, 0.382369, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.239607] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11771] 1718295509239478, 26.4026, 0.137519, -0.183257, -0.373727, -0.923845, -0.0052316, -0.00128211, 0.38273, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.242337] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11772] 1718295509242220, 26.4053, 0.137519, -0.183257, -0.373727, -0.923845, -0.0052316, -0.00128211, 0.38273, -0.0239269, -0.00594511, 0.020925, -0.118351, -0.112939, 0.0785887, 
[2024-06-13 12:18:29.244896] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11773] 1718295509244774, 26.4079, 0.137519, -0.183257, -0.373727, -0.923845, -0.0052316, -0.00128211, 0.38273, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.247369] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11775] 1718295509247303, 26.4104, 0.137251, -0.183344, -0.373536, -0.923769, -0.00497024, -0.00150743, 0.382916, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.250165] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11776] 1718295509250051, 26.4132, 0.137251, -0.183344, -0.373536, -0.923769, -0.00497024, -0.00150743, 0.382916, -0.0267817, -0.00866059, 0.019118, 0, -0.061431, 0.0404775, 
[2024-06-13 12:18:29.253653] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11777] 1718295509253541, 26.4167, 0.137251, -0.183344, -0.373536, -0.923769, -0.00497024, -0.00150743, 0.382916, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.255794] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11778] 1718295509255674, 26.4188, 0.137251, -0.183344, -0.373536, -0.923769, -0.00497024, -0.00150743, 0.382916, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.258285] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11780] 1718295509258173, 26.4213, 0.137064, -0.183444, -0.373447, -0.923881, -0.00570605, -0.00135894, 0.382635, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.261038] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11781] 1718295509260919, 26.424, 0.137064, -0.183444, -0.373447, -0.923881, -0.00570605, -0.00135894, 0.382635, -0.0186482, -0.0100688, 0.00889966, 0.124645, 0.0834344, -0.0609636, 
[2024-06-13 12:18:29.263527] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11782] 1718295509263414, 26.4265, 0.137064, -0.183444, -0.373447, -0.923881, -0.00570605, -0.00135894, 0.382635, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.266007] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11783] 1718295509265909, 26.429, 0.132416, -0.186529, -0.377461, -0.921036, 0.00147516, -0.0135304, 0.38924, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.269224] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11785] 1718295509269112, 26.4322, 0.132416, -0.186529, -0.377461, -0.921036, 0.00147516, -0.0135304, 0.38924, -0.464832, -0.308423, -0.401384, -0.376511, -2.7931, 1.44959, 
[2024-06-13 12:18:29.271608] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11786] 1718295509271498, 26.4346, 0.132416, -0.186529, -0.377461, -0.921036, 0.00147516, -0.0135304, 0.38924, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.274522] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11787] 1718295509274411, 26.4375, 0.132416, -0.186529, -0.377461, -0.921036, 0.00147516, -0.0135304, 0.38924, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.277269] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11788] 1718295509277171, 26.4403, 0.13212, -0.186576, -0.377281, -0.921005, 0.00159061, -0.0141695, 0.389291, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.279789] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11790] 1718295509279676, 26.4428, 0.13212, -0.186576, -0.377281, -0.921005, 0.00159061, -0.0141695, 0.389291, -0.0296314, -0.00471632, 0.0180262, 0, -0.126688, 0, 
[2024-06-13 12:18:29.282350] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11791] 1718295509282230, 26.4453, 0.13212, -0.186576, -0.377281, -0.921005, 0.00159061, -0.0141695, 0.389291, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.285131] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11792] 1718295509285021, 26.4481, 0.13212, -0.186576, -0.377281, -0.921005, 0.00159061, -0.0141695, 0.389291, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.287838] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11794] 1718295509287720, 26.4508, 0.131859, -0.186625, -0.37709, -0.921019, 0.00144924, -0.0147529, 0.389236, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.290553] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11795] 1718295509290441, 26.4536, 0.131859, -0.186625, -0.37709, -0.921019, 0.00144924, -0.0147529, 0.389236, -0.0260343, -0.00492158, 0.0190552, 0.0713348, -0.0965131, 0, 
[2024-06-13 12:18:29.293004] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11796] 1718295509292890, 26.456, 0.131859, -0.186625, -0.37709, -0.921019, 0.00144924, -0.0147529, 0.389236, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.295686] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11797] 1718295509295573, 26.4587, 0.131859, -0.186625, -0.37709, -0.921019, 0.00144924, -0.0147529, 0.389236, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.298203] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11799] 1718295509298121, 26.4612, 0.131575, -0.186628, -0.376931, -0.921011, 0.00116067, -0.0153593, 0.389232, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.301269] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11800] 1718295509301141, 26.4643, 0.131575, -0.186628, -0.376931, -0.921011, 0.00116067, -0.0153593, 0.389232, -0.0284606, 0, 0.0159458, 0.100422, -0.0892548, 0, 
[2024-06-13 12:18:29.303846] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11801] 1718295509303734, 26.4669, 0.131575, -0.186628, -0.376931, -0.921011, 0.00116067, -0.0153593, 0.389232, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.306790] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11802] 1718295509306667, 26.4698, 0.131361, -0.186635, -0.37675, -0.920995, 0.000648568, -0.0160191, 0.389244, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.309185] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11804] 1718295509309063, 26.4722, 0.131361, -0.186635, -0.37675, -0.920995, 0.000648568, -0.0160191, 0.389244, -0.0213668, 0, 0.0180591, 0.145841, -0.0816533, 0, 
[2024-06-13 12:18:29.311616] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11805] 1718295509311494, 26.4746, 0.131361, -0.186635, -0.37675, -0.920995, 0.000648568, -0.0160191, 0.389244, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.314246] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11806] 1718295509314125, 26.4772, 0.131361, -0.186635, -0.37675, -0.920995, 0.000648568, -0.0160191, 0.389244, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.317030] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11807] 1718295509316911, 26.48, 0.131072, -0.186699, -0.376585, -0.920947, 7.33361e-05, -0.01659, 0.389334, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.319696] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11809] 1718295509319574, 26.4827, 0.131072, -0.186699, -0.376585, -0.920947, 7.33361e-05, -0.01659, 0.389334, -0.0288971, -0.00646846, 0.0165157, 0.1508, -0.0602497, 0, 
[2024-06-13 12:18:29.322616] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11810] 1718295509322499, 26.4856, 0.131072, -0.186699, -0.376585, -0.920947, 7.33361e-05, -0.01659, 0.389334, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.325092] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11811] 1718295509324974, 26.4881, 0.131072, -0.186699, -0.376585, -0.920947, 7.33361e-05, -0.01659, 0.389334, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.328868] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11813] 1718295509328746, 26.4919, 0.131394, -0.184389, -0.375712, -0.922909, -0.00302905, -0.0155134, 0.384694, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.330343] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11814] 1718295509330224, 26.4933, 0.131394, -0.184389, -0.375712, -0.922909, -0.00302905, -0.0155134, 0.384694, 0.0322217, 0.231089, 0.0872787, 0.474453, 0.431143, -1.00408, 
[2024-06-13 12:18:29.334620] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11815] 1718295509334499, 26.4976, 0.131394, -0.184389, -0.375712, -0.922909, -0.00302905, -0.0155134, 0.384694, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.337107] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11816] 1718295509336986, 26.5001, 0.134184, -0.189095, -0.375457, -0.920789, 0.000663859, -0.00806048, 0.389977, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.339849] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11818] 1718295509339733, 26.5028, 0.134184, -0.189095, -0.375457, -0.920789, 0.000663859, -0.00806048, 0.389977, 0.278982, -0.470684, 0.0254929, -1.24691, 1.09451, 1.11914, 
[2024-06-13 12:18:29.342556] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11819] 1718295509342443, 26.5056, 0.134184, -0.189095, -0.375457, -0.920789, 0.000663859, -0.00806048, 0.389977, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.347289] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11820] 1718295509347199, 26.5103, 0.134184, -0.189095, -0.375457, -0.920789, 0.000663859, -0.00806048, 0.389977, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.348894] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11822] 1718295509348767, 26.5119, 0.134006, -0.189408, -0.375319, -0.920899, 0.000342168, -0.0081511, 0.389716, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.351730] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11823] 1718295509351608, 26.5147, 0.134006, -0.189408, -0.375319, -0.920899, 0.000342168, -0.0081511, 0.389716, -0.0177957, -0.0312243, 0.0138199, 0.0658751, 0, -0.0560999, 
[2024-06-13 12:18:29.354542] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11824] 1718295509354423, 26.5175, 0.134006, -0.189408, -0.375319, -0.920899, 0.000342168, -0.0081511, 0.389716, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.357107] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11825] 1718295509357018, 26.5201, 0.133666, -0.189451, -0.375151, -0.920826, -0.000307796, -0.00849481, 0.389881, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.359946] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11827] 1718295509359826, 26.5229, 0.133666, -0.189451, -0.375151, -0.920826, -0.000307796, -0.00849481, 0.389881, -0.0340441, -0.00437047, 0.0168113, 0.146818, 0, 0.0373363, 
[2024-06-13 12:18:29.364442] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11828] 1718295509364322, 26.5274, 0.133666, -0.189451, -0.375151, -0.920826, -0.000307796, -0.00849481, 0.389881, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.367266] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11830] 1718295509367198, 26.5303, 0.133303, -0.189566, -0.374989, -0.92078, -0.00101466, -0.00885572, 0.389981, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.370224] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11831] 1718295509370101, 26.5332, 0.133303, -0.189566, -0.374989, -0.92078, -0.00101466, -0.00885572, 0.389981, -0.0363069, -0.0114499, 0.016235, 0.158501, 0, 0, 
[2024-06-13 12:18:29.372998] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11832] 1718295509372876, 26.536, 0.133303, -0.189566, -0.374989, -0.92078, -0.00101466, -0.00885572, 0.389981, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:29.375651] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [11833] 1718295509375535, 26.5387, 0.133303, -0.189566, -0.374989, -0.92078, -0.00101466, -0.00885572, 0.389981, 0, 0, 0, 0, 0, 0, 
