[2025-01-13 19:09:50.173280] [0x0000007f842eb7c0] [MocapTag] [0x00001b7f] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-01-13 19:10:33.277842] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19570] 1736813433277727, 43.1594, 0.0803969, -0.24247, -0.30835, -0.992525, 0.00525775, -0.00256024, 0.121902, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.281572] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19571] 1736813433281452, 43.1631, 0.0803969, -0.24247, -0.30835, -0.992525, 0.00525775, -0.00256024, 0.121902, 0.0294347, -0.00838465, 0.00899738, 0, 0.0862869, 0, 
[2025-01-13 19:10:33.284004] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19573] 1736813433283897, 43.1656, 0.0803969, -0.24247, -0.30835, -0.992525, 0.00525775, -0.00256024, 0.121902, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.287146] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19574] 1736813433287030, 43.1687, 0.0803969, -0.24247, -0.30835, -0.992525, 0.00525775, -0.00256024, 0.121902, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.291588] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19575] 1736813433291468, 43.1731, 0.0804195, -0.24248, -0.3083, -0.992523, 0.00517073, -0.00247288, 0.121921, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.292284] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19576] 1736813433292167, 43.1738, 0.0804195, -0.24248, -0.3083, -0.992523, 0.00517073, -0.00247288, 0.121921, 0.00225148, 0, 0.00499135, 0, 0, 0, 
[2025-01-13 19:10:33.294549] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19578] 1736813433294466, 43.1761, 0.0804195, -0.24248, -0.3083, -0.992523, 0.00517073, -0.00247288, 0.121921, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.297536] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19579] 1736813433297421, 43.1791, 0.0802896, -0.242437, -0.3083, -0.992527, 0.00528586, -0.00265746, 0.121883, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.300396] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19580] 1736813433300275, 43.1819, 0.0802896, -0.242437, -0.3083, -0.992527, 0.00528586, -0.00265746, 0.121883, -0.0129844, 0.00425881, 0, 0, -0.0394087, 0, 
[2025-01-13 19:10:33.302932] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19581] 1736813433302814, 43.1845, 0.0802896, -0.242437, -0.3083, -0.992527, 0.00528586, -0.00265746, 0.121883, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.305658] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19583] 1736813433305542, 43.1872, 0.0802896, -0.242437, -0.3083, -0.992527, 0.00528586, -0.00265746, 0.121883, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.308112] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19584] 1736813433307988, 43.1896, 0.0800648, -0.242363, -0.308396, -0.992526, 0.00517071, -0.00305976, 0.121883, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.312630] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19585] 1736813433312536, 43.1942, 0.0800648, -0.242363, -0.308396, -0.992526, 0.00517071, -0.00305976, 0.121883, -0.0224791, 0.00741688, -0.00956924, 0, -0.0770535, 0, 
[2025-01-13 19:10:33.315151] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19587] 1736813433315036, 43.1967, 0.0800648, -0.242363, -0.308396, -0.992526, 0.00517071, -0.00305976, 0.121883, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.317726] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19588] 1736813433317612, 43.1993, 0.0797033, -0.24225, -0.308509, -0.992531, 0.00506671, -0.00374001, 0.121832, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.320678] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19589] 1736813433320558, 43.2022, 0.0797033, -0.24225, -0.308509, -0.992531, 0.00506671, -0.00374001, 0.121832, -0.0361514, 0.0112412, -0.0113373, 0.0371933, -0.132455, 0, 
[2025-01-13 19:10:33.323254] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19590] 1736813433323154, 43.2048, 0.0797033, -0.24225, -0.308509, -0.992531, 0.00506671, -0.00374001, 0.121832, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.325928] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19592] 1736813433325811, 43.2075, 0.0797033, -0.24225, -0.308509, -0.992531, 0.00506671, -0.00374001, 0.121832, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.329482] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19593] 1736813433329362, 43.211, 0.0791872, -0.242088, -0.308619, -0.992545, 0.00510487, -0.00464684, 0.121683, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.332531] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19594] 1736813433332411, 43.2141, 0.0791872, -0.242088, -0.308619, -0.992545, 0.00510487, -0.00464684, 0.121683, -0.0516126, 0.0162109, -0.0109738, 0, -0.180809, 0, 
[2025-01-13 19:10:33.334764] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19596] 1736813433334646, 43.2163, 0.0791872, -0.242088, -0.308619, -0.992545, 0.00510487, -0.00464684, 0.121683, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.337368] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19597] 1736813433337252, 43.2189, 0.0785684, -0.241916, -0.308764, -0.992552, 0.00502448, -0.00576049, 0.121581, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.340177] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19598] 1736813433340055, 43.2217, 0.0785684, -0.241916, -0.308764, -0.992552, 0.00502448, -0.00576049, 0.121581, -0.0618812, 0.0172851, -0.0144725, 0.0429153, -0.219034, 0, 
[2025-01-13 19:10:33.344412] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19600] 1736813433344308, 43.226, 0.0785684, -0.241916, -0.308764, -0.992552, 0.00502448, -0.00576049, 0.121581, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.346998] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19601] 1736813433346884, 43.2285, 0.0779457, -0.241723, -0.308926, -0.992555, 0.00482116, -0.00693603, 0.121508, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.349730] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19602] 1736813433349608, 43.2313, 0.0779457, -0.241723, -0.308926, -0.992555, 0.00482116, -0.00693603, 0.121508, -0.0622682, 0.0192242, -0.0162021, 0.0688314, -0.228367, 0, 
[2025-01-13 19:10:33.352470] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19603] 1736813433352316, 43.234, 0.0779457, -0.241723, -0.308926, -0.992555, 0.00482116, -0.00693603, 0.121508, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.355412] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19605] 1736813433355296, 43.237, 0.0779457, -0.241723, -0.308926, -0.992555, 0.00482116, -0.00693603, 0.121508, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.357621] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19606] 1736813433357495, 43.2392, 0.0773314, -0.241527, -0.309108, -0.992558, 0.00452315, -0.00806079, 0.121425, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.361368] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19607] 1736813433361247, 43.2429, 0.0773314, -0.241527, -0.309108, -0.992558, 0.00452315, -0.00806079, 0.121425, -0.0614299, 0.0196497, -0.0182202, 0.0863314, -0.215994, 0, 
[2025-01-13 19:10:33.363917] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19609] 1736813433363802, 43.2455, 0.0773314, -0.241527, -0.309108, -0.992558, 0.00452315, -0.00806079, 0.121425, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.366650] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19610] 1736813433366535, 43.2482, 0.0773314, -0.241527, -0.309108, -0.992558, 0.00452315, -0.00806079, 0.121425, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.369112] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19611] 1736813433368956, 43.2506, 0.0767575, -0.24138, -0.30932, -0.992553, 0.0043386, -0.00909371, 0.121395, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.372184] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19612] 1736813433372065, 43.2537, 0.0767575, -0.24138, -0.30932, -0.992553, 0.0043386, -0.00909371, 0.121395, -0.0573853, 0.0146611, -0.0212012, 0.061655, -0.200562, 0, 
[2025-01-13 19:10:33.376517] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19614] 1736813433376402, 43.2581, 0.0767575, -0.24138, -0.30932, -0.992553, 0.0043386, -0.00909371, 0.121395, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.379182] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19615] 1736813433379063, 43.2607, 0.0762426, -0.241258, -0.309485, -0.992542, 0.00424398, -0.0101806, 0.121406, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.383773] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19617] 1736813433383679, 43.2653, 0.0762426, -0.241258, -0.309485, -0.992542, 0.00424398, -0.0101806, 0.121406, -0.0514976, 0.0121914, -0.0164969, 0.0452042, -0.21349, 0, 
[2025-01-13 19:10:33.384575] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19618] 1736813433384464, 43.2661, 0.0762426, -0.241258, -0.309485, -0.992542, 0.00424398, -0.0101806, 0.121406, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.387247] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19619] 1736813433387131, 43.2688, 0.0758789, -0.241173, -0.309598, -0.992512, 0.00421773, -0.0109052, 0.121583, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.392010] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19620] 1736813433391892, 43.2735, 0.0758789, -0.241173, -0.309598, -0.992512, 0.00421773, -0.0109052, 0.121583, -0.0363655, 0.00857266, -0.0112915, 0, -0.143323, 0.0356153, 
[2025-01-13 19:10:33.394366] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19622] 1736813433394289, 43.2759, 0.0758789, -0.241173, -0.309598, -0.992512, 0.00421773, -0.0109052, 0.121583, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.397018] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19623] 1736813433396902, 43.2786, 0.0755853, -0.241099, -0.309671, -0.992485, 0.00411978, -0.0114875, 0.12176, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.399788] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19624] 1736813433399662, 43.2813, 0.0755853, -0.241099, -0.309671, -0.992485, 0.00411978, -0.0114875, 0.12176, -0.0293579, 0.00737569, -0.00726563, 0, -0.113312, 0.0359297, 
[2025-01-13 19:10:33.402307] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19625] 1736813433402191, 43.2838, 0.0755853, -0.241099, -0.309671, -0.992485, 0.00411978, -0.0114875, 0.12176, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.404881] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19627] 1736813433404766, 43.2864, 0.0755853, -0.241099, -0.309671, -0.992485, 0.00411978, -0.0114875, 0.12176, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.408498] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19628] 1736813433408383, 43.29, 0.0754483, -0.241091, -0.309698, -0.99247, 0.00396185, -0.0117156, 0.12186, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.411355] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19629] 1736813433411237, 43.2929, 0.0754483, -0.241091, -0.309698, -0.99247, 0.00396185, -0.0117156, 0.12186, -0.0137011, 0, -0.00272896, 0.0371456, -0.041493, 0, 
[2025-01-13 19:10:33.413759] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19631] 1736813433413666, 43.2953, 0.0754483, -0.241091, -0.309698, -0.99247, 0.00396185, -0.0117156, 0.12186, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.416443] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19632] 1736813433416329, 43.298, 0.0754483, -0.241091, -0.309698, -0.99247, 0.00396185, -0.0117156, 0.12186, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.418962] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19633] 1736813433418850, 43.3005, 0.0754111, -0.241071, -0.309654, -0.992494, 0.00400835, -0.0116845, 0.121669, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.421830] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19634] 1736813433421712, 43.3034, 0.0754111, -0.241071, -0.309654, -0.992494, 0.00400835, -0.0116845, 0.121669, -0.00372586, 0, 0.00436464, 0, 0, -0.0385106, 
[2025-01-13 19:10:33.424535] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19636] 1736813433424431, 43.3061, 0.0754111, -0.241071, -0.309654, -0.992494, 0.00400835, -0.0116845, 0.121669, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.427668] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19637] 1736813433427547, 43.3092, 0.075536, -0.241081, -0.309619, -0.992505, 0.00413819, -0.0114657, 0.121598, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.429779] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19638] 1736813433429655, 43.3113, 0.075536, -0.241081, -0.309619, -0.992505, 0.00413819, -0.0114657, 0.121598, 0.012492, 0, 0.00355879, 0, 0.0403175, 0, 
[2025-01-13 19:10:33.432459] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19639] 1736813433432331, 43.314, 0.075536, -0.241081, -0.309619, -0.992505, 0.00413819, -0.0114657, 0.121598, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.435035] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19641] 1736813433434896, 43.3166, 0.075536, -0.241081, -0.309619, -0.992505, 0.00413819, -0.0114657, 0.121598, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.438982] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19642] 1736813433438870, 43.3205, 0.0757659, -0.241122, -0.309555, -0.992511, 0.00423954, -0.011138, 0.121572, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.441860] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19643] 1736813433441741, 43.3234, 0.0757659, -0.241122, -0.309555, -0.992511, 0.00423954, -0.011138, 0.121572, 0.0229943, -0.00406435, 0.00635623, 0, 0.0626087, 0, 
[2025-01-13 19:10:33.444349] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19645] 1736813433444233, 43.3259, 0.0757659, -0.241122, -0.309555, -0.992511, 0.00423954, -0.011138, 0.121572, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.446848] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19646] 1736813433446733, 43.3284, 0.0760531, -0.241233, -0.309485, -0.99251, 0.00423912, -0.0107062, 0.121622, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.449586] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19647] 1736813433449470, 43.3311, 0.0760531, -0.241233, -0.309485, -0.99251, 0.00423912, -0.0107062, 0.121622, 0.0287207, -0.011192, 0.00705151, 0, 0.0857057, 0, 
[2025-01-13 19:10:33.454029] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19649] 1736813433453924, 43.3356, 0.0760531, -0.241233, -0.309485, -0.99251, 0.00423912, -0.0107062, 0.121622, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.456394] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19650] 1736813433456275, 43.3379, 0.0760531, -0.241233, -0.309485, -0.99251, 0.00423912, -0.0107062, 0.121622, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.461596] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19651] 1736813433461477, 43.3431, 0.0764062, -0.241328, -0.309398, -0.992514, 0.00410687, -0.0100441, 0.121644, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.462306] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19652] 1736813433462181, 43.3438, 0.0764062, -0.241328, -0.309398, -0.992514, 0.00410687, -0.0100441, 0.121644, 0.0353128, -0.00949356, 0.00865653, 0, 0.134654, 0, 
[2025-01-13 19:10:33.464165] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19653] 1736813433464048, 43.3457, 0.0764062, -0.241328, -0.309398, -0.992514, 0.00410687, -0.0100441, 0.121644, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.466662] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19655] 1736813433466547, 43.3482, 0.07687, -0.241482, -0.309261, -0.992523, 0.00444486, -0.00903466, 0.121643, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.470348] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19656] 1736813433470228, 43.3519, 0.07687, -0.241482, -0.309261, -0.992523, 0.00444486, -0.00903466, 0.121643, 0.046372, -0.0153925, 0.0137356, -0.0916481, 0.19217, 0, 
[2025-01-13 19:10:33.472801] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19657] 1736813433472712, 43.3544, 0.07687, -0.241482, -0.309261, -0.992523, 0.00444486, -0.00903466, 0.121643, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.475798] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19659] 1736813433475652, 43.3573, 0.07687, -0.241482, -0.309261, -0.992523, 0.00444486, -0.00903466, 0.121643, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.477735] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19660] 1736813433477623, 43.3593, 0.0773246, -0.241616, -0.309098, -0.992514, 0.0045156, -0.008213, 0.121771, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:33.480439] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [19661] 1736813433480318, 43.362, 0.0773246, -0.241616, -0.309098, -0.992514, 0.0045156, -0.008213, 0.121771, 0.0454661, -0.013335, 0.0162862, 0, 0.16131, 0, 
