[2025-01-13 20:13:41.424362] [0x0000007fbc54d7c0] [MocapTag] [0x0000484f] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-01-13 20:14:16.093880] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15682] 1736817256093792, 34.7253, 0.0782707, -0.130297, -1.24261, -0.967887, 0.0154938, 0.0193474, 0.25016, 0.0311741, -0.130836, -0.00494197, 0.08533, 0, 0, 
[2025-01-13 20:14:16.096492] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15684] 1736817256096379, 34.7279, 0.0782707, -0.130297, -1.24261, -0.967887, 0.0154938, 0.0193474, 0.25016, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.098979] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15685] 1736817256098865, 34.7304, 0.0786295, -0.131701, -1.24262, -0.967877, 0.0153024, 0.0191166, 0.25023, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.101928] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15686] 1736817256101811, 34.7333, 0.0786295, -0.131701, -1.24262, -0.967877, 0.0153024, 0.0191166, 0.25023, 0.0358807, -0.140466, 0, 0.0484467, -0.0353804, 0, 
[2025-01-13 20:14:16.106518] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15688] 1736817256106403, 34.7379, 0.0786295, -0.131701, -1.24262, -0.967877, 0.0153024, 0.0191166, 0.25023, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.109204] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15689] 1736817256109092, 34.7406, 0.0790831, -0.133115, -1.24257, -0.967937, 0.0151228, 0.0188686, 0.250025, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.112211] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15690] 1736817256112094, 34.7436, 0.0790831, -0.133115, -1.24257, -0.967937, 0.0151228, 0.0188686, 0.250025, 0.0453557, -0.141375, 0.00440686, 0.0478506, -0.038171, -0.0441194, 
[2025-01-13 20:14:16.114516] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15692] 1736817256114369, 34.7459, 0.0790831, -0.133115, -1.24257, -0.967937, 0.0151228, 0.0188686, 0.250025, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.117092] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15693] 1736817256116978, 34.7485, 0.0790831, -0.133115, -1.24257, -0.967937, 0.0151228, 0.0188686, 0.250025, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.119728] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15694] 1736817256119615, 34.7511, 0.0796257, -0.13446, -1.24247, -0.968108, 0.0149986, 0.0187935, 0.249378, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.123122] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15695] 1736817256123033, 34.7545, 0.0796257, -0.13446, -1.24247, -0.968108, 0.0149986, 0.0187935, 0.249378, 0.0542641, -0.134495, 0.0100189, 0, 0, -0.134391, 
[2025-01-13 20:14:16.125700] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15697] 1736817256125581, 34.7571, 0.0796257, -0.13446, -1.24247, -0.968108, 0.0149986, 0.0187935, 0.249378, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.128480] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15698] 1736817256128368, 34.7599, 0.0796257, -0.13446, -1.24247, -0.968108, 0.0149986, 0.0187935, 0.249378, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.131225] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15699] 1736817256131063, 34.7626, 0.0801307, -0.135852, -1.24233, -0.968201, 0.0148965, 0.0187685, 0.249024, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.133881] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15700] 1736817256133792, 34.7653, 0.0801307, -0.135852, -1.24233, -0.968201, 0.0148965, 0.0187685, 0.249024, 0.0504903, -0.139176, 0.0144041, 0, 0, -0.0734746, 
[2025-01-13 20:14:16.138154] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15702] 1736817256138038, 34.7695, 0.0801307, -0.135852, -1.24233, -0.968201, 0.0148965, 0.0187685, 0.249024, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.140631] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15703] 1736817256140514, 34.772, 0.0806611, -0.137283, -1.2422, -0.968255, 0.0144477, 0.0189775, 0.248823, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.143563] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15704] 1736817256143447, 34.7749, 0.0806611, -0.137283, -1.2422, -0.968255, 0.0144477, 0.0189775, 0.248823, 0.0530443, -0.14315, 0.0123875, 0.0771284, 0.0636255, -0.0416934, 
[2025-01-13 20:14:16.146118] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15706] 1736817256145995, 34.7775, 0.0806611, -0.137283, -1.2422, -0.968255, 0.0144477, 0.0189775, 0.248823, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.148595] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15707] 1736817256148481, 34.78, 0.0806611, -0.137283, -1.2422, -0.968255, 0.0144477, 0.0189775, 0.248823, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.151340] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15708] 1736817256151223, 34.7827, 0.0812906, -0.138742, -1.24211, -0.968267, 0.0143557, 0.0190524, 0.248778, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.154980] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15710] 1736817256154856, 34.7864, 0.0812906, -0.138742, -1.24211, -0.968267, 0.0143557, 0.0190524, 0.248778, 0.0629491, -0.145855, 0.00905814, 0, 0, 0, 
[2025-01-13 20:14:16.158465] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15711] 1736817256158355, 34.7899, 0.0812906, -0.138742, -1.24211, -0.968267, 0.0143557, 0.0190524, 0.248778, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.160566] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15712] 1736817256160449, 34.7919, 0.082029, -0.140174, -1.24193, -0.96835, 0.0142247, 0.0195319, 0.248422, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.163379] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15713] 1736817256163291, 34.7948, 0.082029, -0.140174, -1.24193, -0.96835, 0.0142247, 0.0195319, 0.248422, 0.0738453, -0.143273, 0.0182404, 0, 0.10075, -0.0711739, 
[2025-01-13 20:14:16.165623] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15715] 1736817256165510, 34.797, 0.082029, -0.140174, -1.24193, -0.96835, 0.0142247, 0.0195319, 0.248422, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.169472] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15716] 1736817256169358, 34.8009, 0.082029, -0.140174, -1.24193, -0.96835, 0.0142247, 0.0195319, 0.248422, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.172340] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15717] 1736817256172224, 34.8037, 0.0827926, -0.141686, -1.24171, -0.968423, 0.0142906, 0.0198114, 0.248115, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.175079] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15719] 1736817256174952, 34.8064, 0.0827926, -0.141686, -1.24171, -0.968423, 0.0142906, 0.0198114, 0.248115, 0.0763529, -0.151197, 0.021619, 0, 0.0520615, -0.0617325, 
[2025-01-13 20:14:16.177491] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15720] 1736817256177379, 34.8089, 0.0827926, -0.141686, -1.24171, -0.968423, 0.0142906, 0.0198114, 0.248115, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.180106] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15721] 1736817256179987, 34.8115, 0.0835699, -0.143193, -1.24154, -0.968422, 0.0140574, 0.0203736, 0.248084, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.184539] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15723] 1736817256184419, 34.8159, 0.0835699, -0.143193, -1.24154, -0.968422, 0.0140574, 0.0203736, 0.248084, 0.0777303, -0.150654, 0.0177677, 0, 0.120612, 0, 
[2025-01-13 20:14:16.187144] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15724] 1736817256187028, 34.8185, 0.0835699, -0.143193, -1.24154, -0.968422, 0.0140574, 0.0203736, 0.248084, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.189657] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15725] 1736817256189540, 34.821, 0.084398, -0.144665, -1.24143, -0.968508, 0.0137767, 0.0204871, 0.247755, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.192436] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15726] 1736817256192321, 34.8238, 0.084398, -0.144665, -1.24143, -0.968508, 0.0137767, 0.0204871, 0.247755, 0.082811, -0.147175, 0.0106037, 0.0498772, 0.0371795, -0.0681579, 
[2025-01-13 20:14:16.194956] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15728] 1736817256194840, 34.8263, 0.084398, -0.144665, -1.24143, -0.968508, 0.0137767, 0.0204871, 0.247755, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.198136] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15729] 1736817256198021, 34.8295, 0.084398, -0.144665, -1.24143, -0.968508, 0.0137767, 0.0204871, 0.247755, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.201316] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15730] 1736817256201199, 34.8327, 0.0852378, -0.146106, -1.24129, -0.968579, 0.0133479, 0.0206918, 0.247483, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.204026] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15732] 1736817256203951, 34.8354, 0.0852378, -0.146106, -1.24129, -0.968579, 0.0133479, 0.0206918, 0.247483, 0.0839809, -0.144165, 0.0143155, 0.0738382, 0.0619534, -0.0562549, 
[2025-01-13 20:14:16.206610] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15733] 1736817256206496, 34.838, 0.0852378, -0.146106, -1.24129, -0.968579, 0.0133479, 0.0206918, 0.247483, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.209146] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15734] 1736817256209021, 34.8405, 0.086158, -0.147579, -1.24115, -0.968695, 0.0131607, 0.0206617, 0.247041, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.211924] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15735] 1736817256211805, 34.8433, 0.086158, -0.147579, -1.24115, -0.968695, 0.0131607, 0.0206617, 0.247041, 0.0920197, -0.147299, 0.0137456, 0.0393391, 0, -0.0919878, 
[2025-01-13 20:14:16.215993] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15737] 1736817256215879, 34.8474, 0.086158, -0.147579, -1.24115, -0.968695, 0.0131607, 0.0206617, 0.247041, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.218600] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15738] 1736817256218487, 34.85, 0.086158, -0.147579, -1.24115, -0.968695, 0.0131607, 0.0206617, 0.247041, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.221222] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15739] 1736817256221056, 34.8526, 0.0871851, -0.149077, -1.24108, -0.968823, 0.0134065, 0.0205075, 0.24654, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.230998] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15741] 1736817256230879, 34.8624, 0.0871851, -0.149077, -1.24108, -0.968823, 0.0134065, 0.0205075, 0.24654, 0.102716, -0.149746, 0.00685538, -0.03829, -0.0401709, -0.103602, 
[2025-01-13 20:14:16.232015] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15742] 1736817256231888, 34.8634, 0.0871851, -0.149077, -1.24108, -0.968823, 0.0134065, 0.0205075, 0.24654, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.232721] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15743] 1736817256232602, 34.8641, 0.0881947, -0.150518, -1.24102, -0.968971, 0.013743, 0.020139, 0.245971, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.233573] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15744] 1736817256233499, 34.865, 0.0881947, -0.150518, -1.24102, -0.968971, 0.013743, 0.020139, 0.245971, 0.100956, -0.144165, 0.00609981, -0.0451088, -0.0858761, -0.118464, 
[2025-01-13 20:14:16.237492] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15746] 1736817256237373, 34.8689, 0.0881947, -0.150518, -1.24102, -0.968971, 0.013743, 0.020139, 0.245971, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.238712] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15747] 1736817256238600, 34.8701, 0.0881947, -0.150518, -1.24102, -0.968971, 0.013743, 0.020139, 0.245971, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.243816] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15749] 1736817256243709, 34.8752, 0.0892373, -0.15191, -1.2409, -0.969114, 0.0138425, 0.0201951, 0.245393, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.246651] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15750] 1736817256246534, 34.878, 0.0892373, -0.15191, -1.2409, -0.969114, 0.0138425, 0.0201951, 0.245393, 0.104261, -0.139131, 0.012475, 0, 0, -0.118536, 
[2025-01-13 20:14:16.247299] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15751] 1736817256247198, 34.8787, 0.0892373, -0.15191, -1.2409, -0.969114, 0.0138425, 0.0201951, 0.245393, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.250129] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15752] 1736817256250008, 34.8815, 0.0902765, -0.153387, -1.24075, -0.96919, 0.0140251, 0.020095, 0.245093, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.252794] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15753] 1736817256252680, 34.8842, 0.0902765, -0.153387, -1.24075, -0.96919, 0.0140251, 0.020095, 0.245093, 0.10392, -0.147741, 0.0146077, 0, 0, -0.0620335, 
[2025-01-13 20:14:16.255290] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15755] 1736817256255176, 34.8867, 0.0902765, -0.153387, -1.24075, -0.96919, 0.0140251, 0.020095, 0.245093, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.257876] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15756] 1736817256257708, 34.8892, 0.0902765, -0.153387, -1.24075, -0.96919, 0.0140251, 0.020095, 0.245093, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.262453] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15757] 1736817256262340, 34.8938, 0.0913964, -0.154844, -1.24064, -0.969256, 0.0141431, 0.0203019, 0.244806, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.265123] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15759] 1736817256265007, 34.8965, 0.0913964, -0.154844, -1.24064, -0.969256, 0.0141431, 0.0203019, 0.244806, 0.111993, -0.145725, 0.0109138, 0, 0.0354189, -0.0575989, 
[2025-01-13 20:14:16.268383] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15760] 1736817256268267, 34.8998, 0.0913964, -0.154844, -1.24064, -0.969256, 0.0141431, 0.0203019, 0.244806, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.271027] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15761] 1736817256270905, 34.9024, 0.09258, -0.156225, -1.24059, -0.969399, 0.0141673, 0.0202393, 0.244246, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.273007] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15762] 1736817256272891, 34.9044, 0.09258, -0.156225, -1.24059, -0.969399, 0.0141673, 0.0202393, 0.244246, 0.118355, -0.138101, 0.00548561, 0, 0, -0.115967, 
[2025-01-13 20:14:16.275351] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15764] 1736817256275245, 34.9067, 0.09258, -0.156225, -1.24059, -0.969399, 0.0141673, 0.0202393, 0.244246, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.278590] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15765] 1736817256278478, 34.91, 0.09258, -0.156225, -1.24059, -0.969399, 0.0141673, 0.0202393, 0.244246, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.281264] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15766] 1736817256281145, 34.9126, 0.0937877, -0.157638, -1.24049, -0.969574, 0.0143199, 0.0203269, 0.243533, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.283707] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15768] 1736817256283649, 34.9151, 0.0937877, -0.157638, -1.24049, -0.969574, 0.0143199, 0.0203269, 0.243533, 0.120775, -0.14122, 0.00931284, 0, 0, -0.146031, 
[2025-01-13 20:14:16.286297] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15769] 1736817256286181, 34.9177, 0.0937877, -0.157638, -1.24049, -0.969574, 0.0143199, 0.0203269, 0.243533, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.288750] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15770] 1736817256288635, 34.9201, 0.0949915, -0.159123, -1.24045, -0.969708, 0.0144453, 0.0199555, 0.243022, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.291598] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15771] 1736817256291477, 34.923, 0.0949915, -0.159123, -1.24045, -0.969708, 0.0144453, 0.0199555, 0.243022, 0.120381, -0.148511, 0.00459444, 0, -0.0761498, -0.107184, 
[2025-01-13 20:14:16.295527] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15773] 1736817256295406, 34.9269, 0.0949915, -0.159123, -1.24045, -0.969708, 0.0144453, 0.0199555, 0.243022, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.298319] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15774] 1736817256298208, 34.9297, 0.0949915, -0.159123, -1.24045, -0.969708, 0.0144453, 0.0199555, 0.243022, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.301055] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15775] 1736817256300927, 34.9324, 0.0963559, -0.160497, -1.24046, -0.969918, 0.014633, 0.0197596, 0.242187, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.303720] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15777] 1736817256303662, 34.9352, 0.0963559, -0.160497, -1.24046, -0.969918, 0.014633, 0.0197596, 0.242187, 0.136435, -0.137386, 0, 0, -0.0438644, -0.17266, 
[2025-01-13 20:14:16.306360] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15778] 1736817256306246, 34.9377, 0.0963559, -0.160497, -1.24046, -0.969918, 0.014633, 0.0197596, 0.242187, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.311245] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15779] 1736817256311095, 34.9426, 0.097725, -0.161859, -1.24034, -0.970097, 0.0149171, 0.019786, 0.241449, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.314144] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15781] 1736817256314050, 34.9455, 0.097725, -0.161859, -1.24034, -0.970097, 0.0149171, 0.019786, 0.241449, 0.136913, -0.136213, 0.0122639, -0.0540733, 0, -0.151154, 
[2025-01-13 20:14:16.316741] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15782] 1736817256316625, 34.9481, 0.097725, -0.161859, -1.24034, -0.970097, 0.0149171, 0.019786, 0.241449, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.319502] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15783] 1736817256319390, 34.9509, 0.0990628, -0.163234, -1.24031, -0.97023, 0.0155411, 0.0195365, 0.240895, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.322173] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15784] 1736817256322054, 34.9536, 0.0990628, -0.163234, -1.24031, -0.97023, 0.0155411, 0.0195365, 0.240895, 0.133781, -0.137514, 0.00252254, -0.107312, -0.0763327, -0.113714, 
[2025-01-13 20:14:16.330200] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15786] 1736817256330078, 34.9616, 0.0990628, -0.163234, -1.24031, -0.97023, 0.0155411, 0.0195365, 0.240895, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.330926] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15787] 1736817256330805, 34.9623, 0.100416, -0.164613, -1.24022, -0.970344, 0.0158857, 0.0192584, 0.240435, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.334119] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15788] 1736817256334031, 34.9655, 0.100416, -0.164613, -1.24022, -0.970344, 0.0158857, 0.0192584, 0.240435, 0.135277, -0.137903, 0.00908455, -0.0520229, -0.0686962, -0.0954092, 
[2025-01-13 20:14:16.337117] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15790] 1736817256337004, 34.9685, 0.100416, -0.164613, -1.24022, -0.970344, 0.0158857, 0.0192584, 0.240435, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.340337] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15791] 1736817256340219, 34.9717, 0.100416, -0.164613, -1.24022, -0.970344, 0.0158857, 0.0192584, 0.240435, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.342129] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15792] 1736817256342012, 34.9735, 0.101826, -0.165982, -1.24005, -0.970465, 0.0157837, 0.019498, 0.239935, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.344748] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15794] 1736817256344682, 34.9762, 0.101826, -0.165982, -1.24005, -0.970465, 0.0157837, 0.019498, 0.239935, 0.141011, -0.136889, 0.0168987, 0, 0.05346, -0.101984, 
[2025-01-13 20:14:16.347669] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15795] 1736817256347555, 34.9791, 0.101826, -0.165982, -1.24005, -0.970465, 0.0157837, 0.019498, 0.239935, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.350096] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15796] 1736817256349978, 34.9815, 0.103247, -0.167333, -1.24001, -0.970607, 0.0157521, 0.0195122, 0.239359, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.352807] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15797] 1736817256352692, 34.9842, 0.103247, -0.167333, -1.24001, -0.970607, 0.0157521, 0.0195122, 0.239359, 0.142134, -0.135104, 0.00429677, 0, 0, -0.118795, 
[2025-01-13 20:14:16.357732] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15799] 1736817256357617, 34.9891, 0.103247, -0.167333, -1.24001, -0.970607, 0.0157521, 0.0195122, 0.239359, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.358805] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15800] 1736817256358699, 34.9902, 0.103247, -0.167333, -1.24001, -0.970607, 0.0157521, 0.0195122, 0.239359, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.361475] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15801] 1736817256361359, 34.9929, 0.10476, -0.168697, -1.23992, -0.970745, 0.0156927, 0.0193224, 0.23882, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.365616] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15803] 1736817256365501, 34.997, 0.10476, -0.168697, -1.23992, -0.970745, 0.0156927, 0.0193224, 0.23882, 0.151289, -0.13637, 0.00897434, 0, 0, -0.11225, 
[2025-01-13 20:14:16.367389] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15804] 1736817256367281, 34.9988, 0.10476, -0.168697, -1.23992, -0.970745, 0.0156927, 0.0193224, 0.23882, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.369307] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15805] 1736817256369192, 35.0007, 0.106327, -0.17004, -1.23985, -0.970953, 0.0158874, 0.0188216, 0.237999, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.371648] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15806] 1736817256371529, 35.003, 0.106327, -0.17004, -1.23985, -0.970953, 0.0158874, 0.0188216, 0.237999, 0.156668, -0.13437, 0.00715902, 0, -0.103197, -0.17139, 
[2025-01-13 20:14:16.374125] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15807] 1736817256374034, 35.0055, 0.106327, -0.17004, -1.23985, -0.970953, 0.0158874, 0.0188216, 0.237999, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.376879] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15809] 1736817256376764, 35.0083, 0.106327, -0.17004, -1.23985, -0.970953, 0.0158874, 0.0188216, 0.237999, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.379307] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15810] 1736817256379199, 35.0107, 0.10796, -0.171395, -1.23983, -0.971154, 0.0161095, 0.0184378, 0.237193, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:16.382046] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15811] 1736817256381930, 35.0134, 0.10796, -0.171395, -1.23983, -0.971154, 0.0161095, 0.0184378, 0.237193, 0.16333, -0.1355, 0, 0, -0.0818007, -0.167331, 
[2025-01-13 20:14:16.384350] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [15812] 1736817256384258, 35.0158, 0.10796, -0.171395, -1.23983, -0.971154, 0.0161095, 0.0184378, 0.237193, 0, 0, 0, 0, 0, 0, 
