[2024-06-13 12:18:02.844126] [0x0000007f98d14010] [LogDataTag] [0x00002ff1] [1] Initial timestamp, Current time [s], User-defined position x [m], User-defined position y [m], User-defined position z [m], User-defined velocity x [m/s], User-defined velocity y [m/s], User-defined velocity z [m/s], User-defined acceleration x [m/s^2], User-defined acceleration y [m/s^2], User-defined acceleration z [m/s^2], User-defined yaw [rad], User-defined yaw_dot [rad/s], User-defined yaw_dot_dot [rad/s^2], Odometry time [s], Position x [m], Position y [m], Position z [m], Quaternion q0 [-], Quaternion q1 [-], Quaternion q2 [-], Quaternion q3 [-], Velocity x [m/s], Velocity y [m/s], Velocity z [m/s], Angular velocity x [rad/s], Angular velocity y [rad/s], Angular velocity z [rad/s], Roll [rad], Pitch [rad], Yaw [rad], Algorithm execution time [us], Mu translational raw x [N], Mu translational raw y [N], Mu translational raw z [N], Mu translational x [N], Mu translational y [N], Mu translational z [N], U control input U1 [N], U control input U2 [Nm], U control input U3 [Nm], U control input U4 [Nm], Roll reference [rad], Pitch reference [rad], Roll_dot reference [rad/s], Pitch_dot reference [rad/s], Roll_dot_dot reference [rad/s^2], Pitch_dot_dot reference [rad/s^2], Roll_dot [rad/s], Pitch_dot [rad/s], Yaw_dot [rad/s], Thrust motors QUADCOPTER T1 [N], Thrust motors QUADCOPTER T2 [N], Thrust motors QUADCOPTER T3 [N], Thrust motors QUADCOPTER T4 [N], Thrust motors normalized QUADCOPTER T1 [-], Thrust motors normalized QUADCOPTER T2 [-], Thrust motors normalized QUADCOPTER T3 [-], Thrust motors normalized QUADCOPTER T4 [-], Thrust motors X8COPTER T1 [N], Thrust motors X8COPTER T2 [N], Thrust motors X8COPTER T3 [N], Thrust motors X8COPTER T4 [N], Thrust motors X8COPTER T5 [N], Thrust motors X8COPTER T6 [N], Thrust motors X8COPTER T7 [N], Thrust motors X8COPTER T8 [N], Thrust motors normalized X8COPTER T1 [-], Thrust motors normalized X8COPTER T2 [-], Thrust motors normalized X8COPTER T3 [-], Thrust motors normalized X8COPTER T4 [-], Thrust motors normalized X8COPTER T5 [-], Thrust motors normalized X8COPTER T6 [-], Thrust motors normalized X8COPTER T7 [-], Thrust motors normalized X8COPTER T8 [-], Roll error [rad], Pitch error [rad], Yaw error [rad], Outer loop Proportional term x [-], Outer loop Proportional term y [-], Outer loop Proportional term z [-], Outer loop Integral term x [-], Outer loop Integral term y [-], Outer loop Integral term z [-], Outer loop Derivative term x [-], Outer loop Derivative term y [-], Outer loop Derivative term z [-], Outer loop Dynamic Inversion term x [-], Outer loop Dynamic Inversion term y [-], Outer loop Dynamic Inversion term z [-], Inner loop Proportional term x [-], Inner loop Proportional term y [-], Inner loop Proportional term z [-], Inner loop Integral term x [-], Inner loop Integral term y [-], Inner loop Integral term z [-], Inner loop Derivative term x [-], Inner loop Derivative term y [-], Inner loop Derivative term z [-], Inner loop Dynamic Inversion term x [-], Inner loop Dynamic Inversion term y [-], Inner loop Dynamic Inversion term z [-], 
[2024-06-13 12:18:29.838475] [0x0000007f91db89a0] [LogDataTag] [0x00002ff1] [12044] 1718295482836884, 26.9989, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, 0.0318739, 0.000590026, -0.0526272, -0.955459, 0.0141042, 0.00365109, 0.294766, -0.0343645, 0.0180122, 0.00200806, 0.164323, 0.192641, 0.0835601, -0.024805, -0.0152924, -0.598296, 2146, -0.686375, -1.18576, -20.082, -0.206387, -0.8679, -20.1089, 20.1287, -0.0272675, -0.0214625, -0.00866092, -0.043131, 0.0102631, -0.0149151, 0.0319228, 0.944817, -1.09838, 0.163119, 0.194654, 0.0787657, 0, 0, 0, 0, 0, 0, 0, 0, 2.40884, 2.56244, 2.40681, 2.68625, 2.34592, 2.62536, 2.46973, 2.62333, 0.351899, 0.367029, 0.351697, 0.379019, 0.345614, 0.373144, 0.357931, 0.372948, 0.018326, -0.0255555, 0.00773743, -0.223117, -0.00531024, 0.473645, -0.374921, -0.414141, -1.10629, 0.240551, -0.198134, -0.0200806, -0, -0, -18.8288, -0.73304, 1.02222, -0.0773743, 0.346652, 0.723609, -0.37671, -1.78034, -1.62731, -0.157531, -0.000126052, 0.000110058, -5.84335e-06, 
[2024-06-13 12:18:29.847253] [0x0000007f915b79a0] [LogDataTag] [0x00002ff1] [12048] 1718295482836884, 27.0089, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, 0.0315258, 0.000762865, -0.0525552, -0.955514, 0.0144664, 0.00399075, 0.294563, -0.0150737, 0.022366, -0.0266152, -0.0082382, 0.0103193, 0.0621544, -0.0253006, -0.0161496, -0.597861, 1038, -0.941877, -1.28076, -19.5246, -0.372885, -1.09441, -19.5551, 19.5892, -0.0571747, 0.0648616, -0.00684101, -0.0558972, 0.0190661, -0.0472353, 0.0398969, -1.28362, 0.532418, -0.00923752, 0.0118884, 0.0618815, 0, 0, 0, 0, 0, 0, 0, 0, 2.5211, 2.5602, 2.20517, 2.50813, 2.38918, 2.69213, 2.3371, 2.3762, 0.362985, 0.36681, 0.331354, 0.361712, 0.34994, 0.379585, 0.344729, 0.348645, 0.0305966, -0.0352158, 0.00817275, -0.22068, -0.00686578, 0.472997, -0.375397, -0.414172, -1.10156, 0.105516, -0.246026, 0.266152, -0, -0, -18.8288, -1.22386, 1.40863, -0.0817275, 0.346237, 0.724098, -0.37719, -0.379978, 0.280084, -0.123763, -3.70655e-06, -7.17793e-06, 7.00453e-07, 
[2024-06-13 12:18:29.857879] [0x0000007f925b99a0] [LogDataTag] [0x00002ff1] [12053] 1718295482836884, 27.0189, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, 0.0311509, 0.00093624, -0.0524613, -0.955641, 0.0141375, 0.00394457, 0.294169, -0.0289226, 0.025881, 0.0287458, -0.055733, -0.15603, 0.0470335, -0.0247057, -0.0158575, -0.597043, 1586, -0.751611, -1.35807, -20.5801, -0.18443, -1.03683, -20.6116, 20.6385, -0.00421454, 0.0403654, -0.00898431, -0.0502585, 0.00894761, -0.056451, 0.0110598, 0.463759, -1.54162, -0.0565398, -0.15482, 0.05088, 0, 0, 0, 0, 0, 0, 0, 0, 2.52963, 2.74451, 2.40539, 2.63973, 2.5199, 2.75424, 2.41512, 2.63, 0.363821, 0.384603, 0.351556, 0.374534, 0.362868, 0.385532, 0.352523, 0.373594, 0.0255528, -0.0248051, 0.00899077, -0.218057, -0.00842616, 0.472152, -0.375866, -0.414212, -1.09683, 0.202459, -0.284691, -0.287458, -0, -0, -18.8288, -1.02211, 0.992205, -0.0899077, 0.345829, 0.724522, -0.377713, 0.000887525, 1.6588, -0.10176, 3.44854e-05, -1.63338e-05, -1.33221e-05, 
[2024-06-13 12:18:29.867078] [0x0000007f98d14010] [LogDataTag] [0x00002ff1] [12058] 1718295482836884, 27.0288, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, 0.0308186, 0.00111358, -0.0524049, -0.955741, 0.0136855, 0.00361681, 0.293867, -0.0333787, 0.0219111, 0.00490377, 0.178711, 0.231948, 0.119638, -0.0240388, -0.0149574, -0.596422, 974, -0.688146, -1.27738, -20.1142, -0.152713, -0.959473, -20.1431, 20.1665, -0.0371223, -0.0486779, -0.00969377, -0.0475955, 0.00758125, -0.0304276, -0.0365224, 1.01454, -1.13168, 0.177005, 0.234757, 0.114041, 0, 0, 0, 0, 0, 0, 0, 0, 2.37342, 2.53011, 2.42586, 2.75386, 2.28776, 2.61577, 2.51151, 2.6682, 0.348368, 0.363868, 0.35359, 0.385495, 0.339757, 0.372215, 0.362044, 0.377282, 0.0235567, -0.0225387, 0.0096111, -0.21573, -0.0100222, 0.471644, -0.37633, -0.414259, -1.09212, 0.233651, -0.241022, -0.0490377, -0, -0, -18.8288, -0.942269, 0.901548, -0.096111, 0.345466, 0.724871, -0.378277, -2.07433, -2.7128, -0.228081, -0.000204223, 0.000157803, -8.81344e-07, 
[2024-06-13 12:18:29.877449] [0x0000007f91db89a0] [LogDataTag] [0x00002ff1] [12062] 1718295482836884, 27.0388, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, 0.0304422, 0.00129277, -0.0521471, -0.955755, 0.0138462, 0.00416634, 0.293809, -0.0138885, 0.0234116, -0.00512688, -0.0329849, -0.1234, 0.00681126, -0.0240244, -0.016101, -0.596289, 1236, -0.945915, -1.31228, -19.9171, -0.366396, -1.13818, -19.9468, 19.9826, -0.040011, 0.0973538, -0.00619714, -0.0569891, 0.0183666, -0.0399325, -0.0213941, -0.740252, 1.29858, -0.0331422, -0.123201, 0.00977489, 0, 0, 0, 0, 0, 0, 0, 0, 2.60462, 2.66722, 2.23612, 2.48337, 2.51229, 2.75954, 2.32844, 2.39105, 0.371133, 0.377188, 0.334514, 0.359277, 0.362121, 0.386038, 0.343859, 0.350127, 0.0329647, -0.0344676, 0.00974446, -0.213095, -0.0116349, 0.469324, -0.376788, -0.414315, -1.08741, 0.0972194, -0.257528, 0.0512688, -0, -0, -18.8288, -1.31859, 1.3787, -0.0974446, 0.345019, 0.725328, -0.378859, -0.0679025, 1.01807, -0.0195498, 9.36624e-07, -4.49008e-07, -3.59892e-06, 
[2024-06-13 12:18:29.887292] [0x0000007f915b79a0] [LogDataTag] [0x00002ff1] [12066] 1718295482836884, 27.0489, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, 0.0300636, 0.0014464, -0.0520077, -0.955864, 0.0130004, 0.0037403, 0.293498, -0.0330585, 0.0243155, 0.0366603, 0.0897341, 0.0281409, 0.0370905, -0.022662, -0.0147821, -0.595657, 1079, -0.684052, -1.33414, -20.7128, -0.123909, -1.01842, -20.7416, 20.767, -0.017125, -0.00442232, -0.008201, -0.04906, 0.00597385, -0.0255355, -0.036144, 1.08065, -1.10698, 0.0891953, 0.0289742, 0.0364473, 0, 0, 0, 0, 0, 0, 0, 0, 2.50685, 2.67236, 2.47988, 2.72442, 2.46733, 2.71187, 2.51939, 2.6849, 0.361586, 0.377682, 0.358932, 0.382681, 0.357695, 0.381479, 0.362817, 0.37889, 0.026398, -0.020756, 0.0103768, -0.210445, -0.0130176, 0.468069, -0.377241, -0.414377, -1.08273, 0.231409, -0.267471, -0.366603, -0, -0, -18.8288, -1.05592, 0.830239, -0.103768, 0.344591, 0.725708, -0.379469, -1.14731, -0.651182, -0.0728947, -8.64609e-06, 2.85554e-05, -7.4756e-07, 
[2024-06-13 12:18:29.897364] [0x0000007f925b99a0] [LogDataTag] [0x00002ff1] [12071] 1718295482836884, 27.0589, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, 0.0297064, 0.00161578, -0.0517935, -0.955898, 0.0128659, 0.00359605, 0.293394, -0.03421, 0.0135553, -0.00308237, 0.114558, 0.206011, 0.0697613, -0.0224911, -0.014425, -0.595442, 1165, -0.664634, -1.10995, -19.9445, -0.215405, -0.842865, -19.9674, 19.9864, 0.0137181, -0.00919081, -0.0105379, -0.0421844, 0.0107874, 0.0328499, -0.0447124, 1.83235, 0.368053, 0.113618, 0.207528, 0.0651174, 0, 0, 0, 0, 0, 0, 0, 0, 2.33771, 2.63281, 2.39544, 2.62723, 2.36936, 2.60116, 2.36378, 2.65889, 0.34479, 0.373866, 0.350565, 0.373325, 0.347962, 0.370797, 0.347404, 0.376384, 0.0196933, -0.0252123, 0.0105911, -0.207945, -0.014542, 0.466141, -0.377689, -0.414447, -1.07806, 0.23947, -0.149109, 0.0308237, -0, -0, -18.8288, -0.787733, 1.00849, -0.105911, 0.344262, 0.726064, -0.3801, -0.807684, -2.52241, -0.130235, -0.00010783, 6.0587e-05, -1.84731e-06, 
[2024-06-13 12:18:29.907332] [0x0000007f925b99a0] [LogDataTag] [0x00002ff1] [12076] 1718295482836884, 27.0689, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, 0.0297064, 0.00161578, -0.0517935, -0.955898, 0.0128659, 0.00359605, 0.293394, -0.03421, 0.0135553, -0.00308237, 0.114558, 0.206011, 0.0697613, -0.0224911, -0.014425, -0.595442, 1135, -0.66549, -1.11009, -19.9355, -0.215905, -0.843661, -19.9585, 19.9775, 0.00104892, -0.00406645, -0.00998735, -0.0422432, 0.0108173, 0.080529, -0.0327614, 0.800621, 0.479511, 0.113618, 0.207528, 0.0651174, 0, 0, 0, 0, 0, 0, 0, 0, 2.36537, 2.61747, 2.37932, 2.62659, 2.36779, 2.61505, 2.3769, 2.62901, 0.347562, 0.37238, 0.348957, 0.373263, 0.347804, 0.372145, 0.348715, 0.373497, 0.019752, -0.0252423, 0.0105911, -0.207945, -0.014542, 0.466141, -0.378134, -0.41452, -1.0734, 0.23947, -0.149109, 0.0308237, -0, -0, -18.8288, -0.790082, 1.00969, -0.105911, 0.343967, 0.726442, -0.380736, -0.330893, -2.4029, -0.130235, -0.00010783, 6.0587e-05, -1.84731e-06, 
[2024-06-13 12:18:29.917267] [0x0000007f91db89a0] [LogDataTag] [0x00002ff1] [12080] 1718295482836884, 27.0789, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, 0.0288597, 0.00184251, -0.0511423, -0.955974, 0.0124649, 0.00339536, 0.293167, -0.0408251, 0.0145689, 0.0431748, 0.0886516, 0.0727725, 0.0625631, -0.0218452, -0.0138008, -0.594977, 1019, -0.566043, -1.13557, -20.826, -0.119724, -0.802473, -20.8489, 20.8647, 0.0116558, 0.00089852, -0.0104012, -0.0384704, 0.00574243, 0.113948, -0.0391628, 0.547307, -0.336372, 0.0878102, 0.0741217, 0.0609644, 0, 0, 0, 0, 0, 0, 0, 0, 2.46589, 2.75282, 2.49024, 2.72337, 2.49279, 2.72592, 2.46334, 2.75027, 0.357553, 0.385396, 0.359953, 0.382582, 0.360204, 0.382826, 0.357301, 0.385153, 0.0166252, -0.0195432, 0.0110569, -0.202018, -0.0165826, 0.460281, -0.378571, -0.4146, -1.06878, 0.285775, -0.160258, -0.431748, -0, -0, -18.8288, -0.665008, 0.781728, -0.110569, 0.343702, 0.726763, -0.38139, 0.261378, -1.13284, -0.121929, -3.31713e-05, 4.03482e-05, 7.10746e-08, 
[2024-06-13 12:18:29.927487] [0x0000007f91db89a0] [LogDataTag] [0x00002ff1] [12085] 1718295482836884, 27.0889, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, 0.0288597, 0.00184251, -0.0511423, -0.955974, 0.0124649, 0.00339536, 0.293167, -0.0408251, 0.0145689, 0.0431748, 0.0886516, 0.0727725, 0.0625631, -0.0218452, -0.0138008, -0.594977, 1255, -0.566874, -1.13572, -20.8172, -0.120201, -0.803264, -20.84, 20.8559, -0.00771995, 0.00798617, -0.00955435, -0.0385245, 0.00576775, 0.123443, -0.046401, -0.397976, 0.0563171, 0.0878102, 0.0741217, 0.0609644, 0, 0, 0, 0, 0, 0, 0, 0, 2.50779, 2.72883, 2.46732, 2.72399, 2.48997, 2.74665, 2.48513, 2.70618, 0.361679, 0.383104, 0.357694, 0.382641, 0.359927, 0.384807, 0.35945, 0.380934, 0.0166794, -0.0195685, 0.0110569, -0.202018, -0.0165826, 0.460281, -0.379004, -0.414683, -1.06417, 0.285775, -0.160258, -0.431748, -0, -0, -18.8288, -0.667175, 0.782741, -0.110569, 0.343452, 0.727057, -0.382053, 0.356331, -1.20523, -0.121929, -3.31713e-05, 4.03482e-05, 7.10746e-08, 
[2024-06-13 12:18:29.938043] [0x0000007f98d14010] [LogDataTag] [0x00002ff1] [12089] 1718295482836884, 27.099, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, 0.0280096, 0.0019788, -0.0503589, -0.955904, 0.0130807, 0.00348864, 0.293368, -0.0261818, 0.0109168, 0.0180732, -0.212245, -0.122978, -0.0724983, -0.0229653, -0.014345, -0.595388, 1081, -0.753069, -1.06111, -20.34, -0.320149, -0.833514, -20.362, 20.3816, 0.0313646, 0.111024, -0.0070043, -0.0409068, 0.0157215, 0.0976148, -0.00227568, -1.34419, 1.8825, -0.211246, -0.124611, -0.0696624, 0, 0, 0, 0, 0, 0, 0, 0, 2.58144, 2.82892, 2.33886, 2.44159, 2.65381, 2.75655, 2.26648, 2.51396, 0.36888, 0.392629, 0.344905, 0.35515, 0.375895, 0.385752, 0.337601, 0.362285, 0.0179415, -0.0300666, 0.0106452, -0.196067, -0.0178092, 0.45323, -0.379429, -0.41477, -1.05962, 0.183273, -0.120085, -0.180732, -0, -0, -18.8288, -0.717661, 1.20266, -0.106452, 0.34319, 0.727455, -0.3827, 3.08861, 1.22335, 0.139325, -7.84029e-05, 0.000140866, -9.41845e-06, 
[2024-06-13 12:18:29.947460] [0x0000007f91db89a0] [LogDataTag] [0x00002ff1] [12094] 1718295482836884, 27.1089, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, 0.0276038, 0.00200872, -0.0499979, -0.955959, 0.0130053, 0.00335561, 0.293192, -0.0363042, 0.00728535, 0.0393193, -0.0391639, -0.0557665, 0.00803604, -0.0229016, -0.0140422, -0.595023, 1234, -0.612368, -0.985108, -20.7455, -0.246252, -0.683715, -20.7652, 20.7779, 0.0268546, 0.0680336, -0.00941736, -0.0329118, 0.0118583, 0.0898317, 0.0325977, -0.073619, 0.444526, -0.0392946, -0.0555678, 0.00931188, 0, 0, 0, 0, 0, 0, 0, 0, 2.54504, 2.84244, 2.41401, 2.58748, 2.60701, 2.78048, 2.35204, 2.64944, 0.365329, 0.393907, 0.352413, 0.369468, 0.371365, 0.388032, 0.346228, 0.375473, 0.0100101, -0.0259005, 0.0110107, -0.193226, -0.0180785, 0.449981, -0.379845, -0.41486, -1.05511, 0.254129, -0.0801388, -0.393193, -0, -0, -18.8288, -0.400405, 1.03602, -0.110107, 0.343, 0.727864, -0.383353, 1.29126, 0.881656, -0.0186238, 4.55675e-07, -6.0371e-07, -1.96873e-06, 
[2024-06-13 12:18:29.958339] [0x0000007f925b99a0] [LogDataTag] [0x00002ff1] [12099] 1718295482836884, 27.1189, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, 0.0272545, 0.00207403, -0.0496442, -0.955971, 0.0131829, 0.00327165, 0.293145, -0.0350385, 0.00701192, 0.0278918, 0.0884412, 0.112894, 0.0816665, -0.0232912, -0.0139847, -0.594923, 2098, -0.625473, -0.980639, -20.5236, -0.255428, -0.684445, -20.5436, 20.5566, -0.0165721, 0.0271509, -0.00977964, -0.0333018, 0.0124328, 0.0823497, 0.0453521, -0.647641, 0.139902, 0.0873362, 0.114766, 0.0790229, 0, 0, 0, 0, 0, 0, 0, 0, 2.50496, 2.71121, 2.3897, 2.67243, 2.46672, 2.74945, 2.42794, 2.63419, 0.361401, 0.381416, 0.349992, 0.377689, 0.357634, 0.385075, 0.353796, 0.373999, 0.0100107, -0.0264175, 0.0111105, -0.190782, -0.0186663, 0.446798, -0.380255, -0.414952, -1.05063, 0.24527, -0.0771311, -0.278918, -0, -0, -18.8288, -0.400426, 1.0567, -0.111105, 0.342851, 0.728258, -0.384018, -0.0498646, -0.694135, -0.158046, -6.40899e-05, 4.8514e-05, 2.34162e-06, 
[2024-06-13 12:18:29.967273] [0x0000007f915b79a0] [LogDataTag] [0x00002ff1] [12101] 1718295482836884, 27.1289, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, 0.0269001, 0.00212052, -0.0493085, -0.955932, 0.0137195, 0.00341566, 0.293246, -0.0231317, 0.00984694, -0.00314402, -0.0787907, 0.0159388, 0.0127512, -0.0242314, -0.0145772, -0.595125, 1041, -0.781515, -1.0415, -19.925, -0.353711, -0.817498, -19.9476, 19.9675, -0.0290145, 0.0701199, -0.00704928, -0.0409528, 0.0177301, 0.0301755, 0.0686011, -2.06428, 0.639494, -0.0789709, 0.0162431, 0.0123626, 0, 0, 0, 0, 0, 0, 0, 0, 2.54076, 2.65004, 2.27489, 2.51807, 2.47381, 2.71699, 2.34184, 2.45112, 0.36491, 0.375531, 0.338454, 0.362688, 0.358334, 0.38197, 0.345205, 0.356093, 0.0167214, -0.0323073, 0.0109082, -0.188301, -0.0190847, 0.443777, -0.380661, -0.415047, -1.04618, 0.161922, -0.108316, 0.0314402, -0, -0, -18.8288, -0.668855, 1.29229, -0.109082, 0.342634, 0.728713, -0.384677, 1.09146, 0.52358, -0.0247252, 6.04208e-08, -5.31403e-07, 1.03759e-06, 
[2024-06-13 12:18:29.978526] [0x0000007f98d14010] [LogDataTag] [0x00002ff1] [12108] 1718295482836884, 27.1389, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, 0.0265704, 0.00216435, -0.0489717, -0.955957, 0.0143407, 0.00368476, 0.293133, -0.0198012, 0.0112147, 0.0149664, -0.226059, -0.223419, -0.00582399, -0.0252636, -0.015453, -0.594877, 2236, -0.822614, -1.07133, -20.2701, -0.394135, -0.835914, -20.294, 20.315, 0.00805979, 0.12028, -0.00835903, -0.0411592, 0.0194188, -0.0273602, 0.089513, -1.35659, 0.205548, -0.226056, -0.223495, -0.000178387, 0, 0, 0, 0, 0, 0, 0, 0, 2.5962, 2.82377, 2.27358, 2.46396, 2.6148, 2.80517, 2.25499, 2.48256, 0.370316, 0.392141, 0.338321, 0.357362, 0.372121, 0.390378, 0.336434, 0.359197, 0.0158956, -0.0348718, 0.0111567, -0.185993, -0.0194791, 0.440745, -0.381061, -0.415143, -1.04176, 0.138609, -0.123362, -0.149664, -0, -0, -18.8288, -0.635823, 1.39487, -0.111567, 0.342391, 0.729223, -0.385341, 1.98696, 3.13008, 0.000356774, -5.80343e-05, 5.96069e-05, -3.40199e-05, 
[2024-06-13 12:18:29.987226] [0x0000007f91db89a0] [LogDataTag] [0x00002ff1] [12112] 1718295482836884, 27.1488, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, 0.0262516, 0.00218819, -0.0487276, -0.956, 0.0144332, 0.0036125, 0.29299, -0.0336063, 0.0061225, 0.0354218, 0.0107192, -0.0446212, 0.0356305, -0.0254852, -0.0153653, -0.594577, 1049, -0.633548, -0.964383, -20.6586, -0.30203, -0.627017, -20.6791, 20.6908, 0.0230964, 0.0416678, -0.0102554, -0.0303088, 0.0146045, -0.0182036, 0.0713056, 1.12558, -1.18592, 0.0101544, -0.0436988, 0.0367604, 0, 0, 0, 0, 0, 0, 0, 0, 2.49061, 2.80029, 2.4257, 2.62879, 2.54391, 2.747, 2.37241, 2.68209, 0.35999, 0.389915, 0.353574, 0.373477, 0.365218, 0.384841, 0.348266, 0.378619, 0.00482351, -0.0299698, 0.0114566, -0.183761, -0.0196937, 0.438548, -0.381456, -0.415241, -1.03737, 0.235244, -0.0673475, -0.354218, -0, -0, -18.8288, -0.192941, 1.19879, -0.114566, 0.342264, 0.729697, -0.386022, -0.28358, 1.15004, -0.0735207, 9.82478e-06, 1.36488e-06, -1.24644e-06, 
[2024-06-13 12:18:29.997291] [0x0000007f925b99a0] [LogDataTag] [0x00002ff1] [12116] 1718295482836884, 27.1589, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, 0.025941, 0.00221723, -0.0484153, -0.95597, 0.0152002, 0.00377097, 0.293048, -0.0276532, 0.00479921, 0.000749905, -0.0586433, 0.117801, 0.0351287, -0.0268585, -0.0161193, -0.594685, 1062, -0.710133, -0.937127, -19.9899, -0.3854, -0.636936, -20.0106, 20.0245, 0.0299838, 0.025494, -0.0103934, -0.0318133, 0.0192574, 0.00686775, 0.0551275, 0.491637, -0.350738, -0.0591584, 0.118702, 0.0319566, 0, 0, 0, 0, 0, 0, 0, 0, 2.37471, 2.70373, 2.37157, 2.56222, 2.44389, 2.63454, 2.30239, 2.63141, 0.348496, 0.380699, 0.348183, 0.367007, 0.355378, 0.374033, 0.341234, 0.37373, 0.0049548, -0.0353767, 0.0113487, -0.181587, -0.0199551, 0.435738, -0.381847, -0.415341, -1.033, 0.193573, -0.0527913, -0.00749905, -0, -0, -18.8288, -0.198192, 1.41507, -0.113487, 0.342191, 0.7302, -0.386705, 0.660262, -0.635747, -0.0639133, -1.73155e-05, -1.13161e-05, 9.04132e-06, 
[2024-06-13 12:18:30.007714] [0x0000007f915b79a0] [LogDataTag] [0x00002ff1] [12121] 1718295482836884, 27.1688, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, 0.0256137, 0.00224809, -0.0480657, -0.955956, 0.0162459, 0.00433665, 0.293028, -0.0211988, 0.00466503, -0.00371929, -0.256331, -0.221869, -0.0209302, -0.0285276, -0.0178133, -0.594617, 1204, -0.793223, -0.93502, -19.9018, -0.487762, -0.650881, -19.923, 19.9396, 0.0684842, 0.123128, -0.01064, -0.0326485, 0.0244775, 0.0165047, 0.0644348, 0.0956874, 0.297469, -0.256071, -0.222375, -0.0145955, 0, 0, 0, 0, 0, 0, 0, 0, 2.45508, 2.8791, 2.26381, 2.37179, 2.6131, 2.72108, 2.10579, 2.52981, 0.356485, 0.397365, 0.33733, 0.348204, 0.371956, 0.382362, 0.321101, 0.363839, 0.00412087, -0.0422908, 0.0114161, -0.179296, -0.0202328, 0.432591, -0.382233, -0.415442, -1.02867, 0.148392, -0.0513153, 0.0371929, -0, -0, -18.8288, -0.164835, 1.69163, -0.114161, 0.342125, 0.7308, -0.387389, 2.72575, 2.8681, 0.0291909, -8.40347e-05, 0.000100408, -3.51955e-05, 
[2024-06-13 12:18:30.018236] [0x0000007f915b79a0] [LogDataTag] [0x00002ff1] [12125] 1718295482836884, 27.1789, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, 0.0252908, 0.00228296, -0.0478238, -0.955994, 0.0165205, 0.00416298, 0.292891, -0.0320642, 0.00816264, 0.0337127, -0.086137, -0.146027, 0.0142515, -0.0291571, -0.0176379, -0.59433, 2019, -0.64793, -1.00908, -20.6122, -0.338596, -0.610507, -20.6353, 20.6471, 0.0848598, 0.0653881, -0.0114065, -0.029573, 0.0164072, 0.0182515, 0.0695692, 0.646244, -2.04199, -0.256071, -0.222375, -0.0145955, 0, 0, 0, 0, 0, 0, 0, 0, 2.43314, 2.91412, 2.44346, 2.53281, 2.62895, 2.71831, 2.24765, 2.72862, 0.354313, 0.400655, 0.355335, 0.364133, 0.373492, 0.382096, 0.335688, 0.383084, 0.000415892, -0.0340451, 0.0117036, -0.179296, -0.0202328, 0.432591, -0.382617, -0.415543, -1.02434, 0.224449, -0.0897891, -0.337127, -0, -0, -18.8288, -0.0166357, 1.3618, -0.117036, 0.342063, 0.731434, -0.388074, 2.74322, 2.91945, 0.0291909, -2.87407e-07, -8.84671e-07, -1.08018e-05, 
