[2025-10-13 19:02:43.797635] [0x0000007fa9cd37c0] [MocapTag] [0x00000fa6] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 19:02:57.703690] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6482] 1760396577703577, 16.6653, 2.73793, -0.498694, -1.19604, -0.854912, -0.00163741, -0.0231055, 0.518255, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.706401] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6483] 1760396577706287, 16.668, 2.73793, -0.498694, -1.19604, -0.854912, -0.00163741, -0.0231055, 0.518255, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.708834] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6484] 1760396577708718, 16.6704, 2.73958, -0.504109, -1.19623, -0.85223, -0.00135644, -0.0236968, 0.522629, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.711609] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6485] 1760396577711492, 16.6732, 2.73958, -0.504109, -1.19623, -0.85223, -0.00135644, -0.0236968, 0.522629, 0.164358, -0.54149, -0.0181516, 0, -0.116421, 1.02866, 
[2025-10-13 19:02:57.714173] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6487] 1760396577714057, 16.6758, 2.73958, -0.504109, -1.19623, -0.85223, -0.00135644, -0.0236968, 0.522629, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.717140] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6488] 1760396577717024, 16.6788, 2.73958, -0.504109, -1.19623, -0.85223, -0.00135644, -0.0236968, 0.522629, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.719584] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6489] 1760396577719459, 16.6812, 2.74127, -0.509607, -1.19631, -0.849561, -0.000969713, -0.023877, 0.526949, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.722189] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6490] 1760396577722073, 16.6838, 2.74127, -0.509607, -1.19631, -0.849561, -0.000969713, -0.023877, 0.526949, 0.169188, -0.549764, -0.00866697, 0, -0.0575893, 1.0161, 
[2025-10-13 19:02:57.724932] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6492] 1760396577724811, 16.6865, 2.74127, -0.509607, -1.19631, -0.849561, -0.000969713, -0.023877, 0.526949, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.727194] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6493] 1760396577727080, 16.6888, 2.74299, -0.515091, -1.1965, -0.846859, -0.000784792, -0.0239916, 0.531276, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.730410] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6494] 1760396577730287, 16.692, 2.74299, -0.515091, -1.1965, -0.846859, -0.000784792, -0.0239916, 0.531276, 0.171903, -0.548368, -0.0183006, 0, 0, 1.02097, 
[2025-10-13 19:02:57.733567] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6496] 1760396577733444, 16.6952, 2.74299, -0.515091, -1.1965, -0.846859, -0.000784792, -0.0239916, 0.531276, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.736132] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6497] 1760396577736020, 16.6977, 2.74299, -0.515091, -1.1965, -0.846859, -0.000784792, -0.0239916, 0.531276, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.738738] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6498] 1760396577738624, 16.7004, 2.74469, -0.520677, -1.19663, -0.844087, -0.000406523, -0.0238115, 0.535677, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.741253] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6500] 1760396577741195, 16.7029, 2.74469, -0.520677, -1.19663, -0.844087, -0.000406523, -0.0238115, 0.535677, 0.169605, -0.558651, -0.0133662, -0.062561, 0, 1.03925, 
[2025-10-13 19:02:57.743670] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6501] 1760396577743557, 16.7053, 2.74469, -0.520677, -1.19663, -0.844087, -0.000406523, -0.0238115, 0.535677, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.746958] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6502] 1760396577746846, 16.7086, 2.74469, -0.520677, -1.19663, -0.844087, -0.000406523, -0.0238115, 0.535677, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.749347] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6503] 1760396577749232, 16.711, 2.74626, -0.52615, -1.1968, -0.841209, -7.6397e-06, -0.0238838, 0.540183, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.751797] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6505] 1760396577751707, 16.7134, 2.74626, -0.52615, -1.1968, -0.841209, -7.6397e-06, -0.0238838, 0.540183, 0.157779, -0.547321, -0.016934, -0.0380754, -0.0412151, 1.06944, 
[2025-10-13 19:02:57.754800] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6506] 1760396577754686, 16.7164, 2.74626, -0.52615, -1.1968, -0.841209, -7.6397e-06, -0.0238838, 0.540183, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.757039] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6507] 1760396577756921, 16.7186, 2.74626, -0.52615, -1.1968, -0.841209, -7.6397e-06, -0.0238838, 0.540183, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.759721] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6508] 1760396577759606, 16.7213, 2.74776, -0.531592, -1.197, -0.838266, 0.00016772, -0.0240481, 0.54473, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.762287] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6510] 1760396577762186, 16.7239, 2.74776, -0.531592, -1.197, -0.838266, 0.00016772, -0.0240481, 0.54473, 0.149616, -0.54414, -0.0203578, 0, 0, 1.08426, 
[2025-10-13 19:02:57.765197] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6511] 1760396577765081, 16.7268, 2.74776, -0.531592, -1.197, -0.838266, 0.00016772, -0.0240481, 0.54473, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.767683] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6512] 1760396577767567, 16.7293, 2.74919, -0.536987, -1.1972, -0.835126, 0.00048652, -0.024276, 0.549523, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.771107] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6513] 1760396577770993, 16.7327, 2.74919, -0.536987, -1.1972, -0.835126, 0.00048652, -0.024276, 0.549523, 0.14281, -0.539514, -0.0202917, 0, -0.0582177, 1.1469, 
[2025-10-13 19:02:57.772787] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6515] 1760396577772684, 16.7344, 2.74919, -0.536987, -1.1972, -0.835126, 0.00048652, -0.024276, 0.549523, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.775456] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6516] 1760396577775342, 16.7371, 2.74919, -0.536987, -1.1972, -0.835126, 0.00048652, -0.024276, 0.549523, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.777994] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6517] 1760396577777880, 16.7396, 2.75056, -0.542315, -1.19738, -0.831886, 0.000653972, -0.0246173, 0.5544, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.781149] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6519] 1760396577781093, 16.7428, 2.75056, -0.542315, -1.19738, -0.831886, 0.000653972, -0.0246173, 0.5544, 0.136925, -0.532849, -0.0171457, 0, -0.0601452, 1.173, 
[2025-10-13 19:02:57.786621] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6520] 1760396577786504, 16.7482, 2.75056, -0.542315, -1.19738, -0.831886, 0.000653972, -0.0246173, 0.5544, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.787568] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6521] 1760396577787446, 16.7492, 2.75056, -0.542315, -1.19738, -0.831886, 0.000653972, -0.0246173, 0.5544, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.788671] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6522] 1760396577788552, 16.7503, 2.75186, -0.547691, -1.19766, -0.828714, 0.000879141, -0.0247152, 0.559125, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.791548] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6523] 1760396577791462, 16.7532, 2.75186, -0.547691, -1.19766, -0.828714, 0.000879141, -0.0247152, 0.559125, 0.130586, -0.537588, -0.0282102, 0, 0, 1.13872, 
[2025-10-13 19:02:57.793658] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6525] 1760396577793541, 16.7553, 2.75186, -0.547691, -1.19766, -0.828714, 0.000879141, -0.0247152, 0.559125, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.797057] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6526] 1760396577796935, 16.7587, 2.75186, -0.547691, -1.19766, -0.828714, 0.000879141, -0.0247152, 0.559125, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.799581] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6527] 1760396577799462, 16.7612, 2.75309, -0.552993, -1.19789, -0.82535, 0.00120034, -0.0248797, 0.564072, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.802142] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6529] 1760396577802080, 16.7638, 2.75309, -0.552993, -1.19789, -0.82535, 0.00120034, -0.0248797, 0.564072, 0.123207, -0.53021, -0.0233604, 0, -0.0476696, 1.19727, 
[2025-10-13 19:02:57.804705] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6530] 1760396577804589, 16.7663, 2.75309, -0.552993, -1.19789, -0.82535, 0.00120034, -0.0248797, 0.564072, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.807182] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6531] 1760396577807063, 16.7688, 2.75424, -0.558288, -1.19813, -0.821797, 0.00154429, -0.0250379, 0.569228, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.810165] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6532] 1760396577810045, 16.7718, 2.75424, -0.558288, -1.19813, -0.821797, 0.00154429, -0.0250379, 0.569228, 0.114696, -0.529405, -0.0237393, 0, -0.0487726, 1.25307, 
[2025-10-13 19:02:57.812835] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6534] 1760396577812720, 16.7744, 2.75424, -0.558288, -1.19813, -0.821797, 0.00154429, -0.0250379, 0.569228, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.815374] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6535] 1760396577815264, 16.777, 2.75424, -0.558288, -1.19813, -0.821797, 0.00154429, -0.0250379, 0.569228, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.818017] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6536] 1760396577817904, 16.7796, 2.75532, -0.563616, -1.19839, -0.818252, 0.0020546, -0.0250388, 0.57431, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.820569] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6537] 1760396577820484, 16.7822, 2.75532, -0.563616, -1.19839, -0.818252, 0.0020546, -0.0250388, 0.57431, 0.108205, -0.532855, -0.0264118, -0.0568867, -0.0426166, 1.23912, 
[2025-10-13 19:02:57.825268] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6539] 1760396577825154, 16.7869, 2.75532, -0.563616, -1.19839, -0.818252, 0.0020546, -0.0250388, 0.57431, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.825868] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6540] 1760396577825775, 16.7875, 2.75532, -0.563616, -1.19839, -0.818252, 0.0020546, -0.0250388, 0.57431, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.828863] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6541] 1760396577828748, 16.7905, 2.75636, -0.568901, -1.19862, -0.814464, 0.00252085, -0.025072, 0.579667, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.831591] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6542] 1760396577831501, 16.7932, 2.75636, -0.568901, -1.19862, -0.814464, 0.00252085, -0.025072, 0.579667, 0.103263, -0.528464, -0.0226562, -0.043726, -0.0427362, 1.31217, 
[2025-10-13 19:02:57.834057] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6544] 1760396577833944, 16.7957, 2.75636, -0.568901, -1.19862, -0.814464, 0.00252085, -0.025072, 0.579667, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.836650] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6545] 1760396577836536, 16.7983, 2.75636, -0.568901, -1.19862, -0.814464, 0.00252085, -0.025072, 0.579667, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.839364] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6546] 1760396577839246, 16.801, 2.7573, -0.574158, -1.19891, -0.81077, 0.00320147, -0.0250084, 0.584821, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.842159] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6548] 1760396577842084, 16.8038, 2.7573, -0.574158, -1.19891, -0.81077, 0.00320147, -0.0250084, 0.584821, 0.0942489, -0.525781, -0.0286198, -0.0901699, -0.0534136, 1.26728, 
[2025-10-13 19:02:57.845096] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6549] 1760396577844958, 16.8067, 2.7573, -0.574158, -1.19891, -0.81077, 0.00320147, -0.0250084, 0.584821, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.847123] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6550] 1760396577847013, 16.8087, 2.75819, -0.579448, -1.19916, -0.806828, 0.00408642, -0.0248097, 0.590252, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.850037] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6551] 1760396577849917, 16.8116, 2.75819, -0.579448, -1.19916, -0.806828, 0.00408642, -0.0248097, 0.590252, 0.0891574, -0.528989, -0.0252001, -0.136685, -0.0562273, 1.34014, 
[2025-10-13 19:02:57.852343] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6552] 1760396577852229, 16.814, 2.75819, -0.579448, -1.19916, -0.806828, 0.00408642, -0.0248097, 0.590252, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.855300] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6554] 1760396577855179, 16.8169, 2.75819, -0.579448, -1.19916, -0.806828, 0.00408642, -0.0248097, 0.590252, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.857170] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6555] 1760396577857047, 16.8188, 2.75901, -0.584695, -1.1994, -0.802817, 0.00488509, -0.024583, 0.595699, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.860994] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6556] 1760396577860877, 16.8226, 2.75901, -0.584695, -1.1994, -0.802817, 0.00488509, -0.024583, 0.595699, 0.0823794, -0.524614, -0.0240361, -0.125051, -0.0433475, 1.35102, 
[2025-10-13 19:02:57.863473] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6558] 1760396577863354, 16.8251, 2.75901, -0.584695, -1.1994, -0.802817, 0.00488509, -0.024583, 0.595699, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.866070] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6559] 1760396577865957, 16.8277, 2.75901, -0.584695, -1.1994, -0.802817, 0.00488509, -0.024583, 0.595699, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.869833] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6560] 1760396577869678, 16.8314, 2.75975, -0.589886, -1.19963, -0.798522, 0.00555176, -0.0244654, 0.601443, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.871326] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6562] 1760396577871223, 16.833, 2.75975, -0.589886, -1.19963, -0.798522, 0.00555176, -0.0244654, 0.601443, 0.0733952, -0.519141, -0.023307, -0.0882387, -0.0459485, 1.43346, 
[2025-10-13 19:02:57.873807] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6563] 1760396577873694, 16.8354, 2.75975, -0.589886, -1.19963, -0.798522, 0.00555176, -0.0244654, 0.601443, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.876840] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6564] 1760396577876720, 16.8384, 2.75975, -0.589886, -1.19963, -0.798522, 0.00555176, -0.0244654, 0.601443, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.879378] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6565] 1760396577879262, 16.841, 2.76042, -0.595121, -1.19987, -0.794163, 0.00648182, -0.0241705, 0.607189, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.881963] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6567] 1760396577881849, 16.8436, 2.76042, -0.595121, -1.19987, -0.794163, 0.00648182, -0.0241705, 0.607189, 0.0672551, -0.523524, -0.023623, -0.150728, -0.0512164, 1.43994, 
[2025-10-13 19:02:57.884552] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6568] 1760396577884435, 16.8462, 2.76042, -0.595121, -1.19987, -0.794163, 0.00648182, -0.0241705, 0.607189, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.887000] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6569] 1760396577886885, 16.8486, 2.76101, -0.600328, -1.20014, -0.789608, 0.00742728, -0.023964, 0.613099, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.889918] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6570] 1760396577889750, 16.8515, 2.76101, -0.600328, -1.20014, -0.789608, 0.00742728, -0.023964, 0.613099, 0.0588376, -0.520673, -0.0271041, -0.140262, -0.0690341, 1.49003, 
[2025-10-13 19:02:57.892416] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6572] 1760396577892335, 16.8541, 2.76101, -0.600328, -1.20014, -0.789608, 0.00742728, -0.023964, 0.613099, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.894806] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6573] 1760396577894692, 16.8564, 2.76101, -0.600328, -1.20014, -0.789608, 0.00742728, -0.023964, 0.613099, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.897832] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6574] 1760396577897715, 16.8594, 2.7615, -0.60553, -1.20042, -0.785078, 0.00843062, -0.0235208, 0.618893, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.900164] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6575] 1760396577900045, 16.8618, 2.7615, -0.60553, -1.20042, -0.785078, 0.00843062, -0.0235208, 0.618893, 0.0495635, -0.520251, -0.028526, -0.178099, -0.0415552, 1.46759, 
[2025-10-13 19:02:57.902359] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6577] 1760396577902306, 16.864, 2.7615, -0.60553, -1.20042, -0.785078, 0.00843062, -0.0235208, 0.618893, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.905057] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6578] 1760396577904939, 16.8667, 2.7615, -0.60553, -1.20042, -0.785078, 0.00843062, -0.0235208, 0.618893, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.908533] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6579] 1760396577908376, 16.8701, 2.76193, -0.610736, -1.20069, -0.780367, 0.00956697, -0.0230266, 0.624824, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.910938] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6580] 1760396577910850, 16.8726, 2.76193, -0.610736, -1.20069, -0.780367, 0.00956697, -0.0230266, 0.624824, 0.0423, -0.52061, -0.0265992, -0.20349, -0.052765, 1.51092, 
[2025-10-13 19:02:57.913640] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6582] 1760396577913519, 16.8752, 2.76193, -0.610736, -1.20069, -0.780367, 0.00956697, -0.0230266, 0.624824, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.917003] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6583] 1760396577916887, 16.8786, 2.76193, -0.610736, -1.20069, -0.780367, 0.00956697, -0.0230266, 0.624824, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.918700] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6584] 1760396577918582, 16.8803, 2.76226, -0.615886, -1.20097, -0.775384, 0.0106891, -0.0225352, 0.630998, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.921365] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6585] 1760396577921244, 16.883, 2.76226, -0.615886, -1.20097, -0.775384, 0.0106891, -0.0225352, 0.630998, 0.0334873, -0.514972, -0.0280604, -0.198269, -0.0543352, 1.58281, 
[2025-10-13 19:02:57.924343] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6587] 1760396577924229, 16.886, 2.76226, -0.615886, -1.20097, -0.775384, 0.0106891, -0.0225352, 0.630998, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.926833] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6588] 1760396577926713, 16.8884, 2.76226, -0.615886, -1.20097, -0.775384, 0.0106891, -0.0225352, 0.630998, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.929914] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6589] 1760396577929768, 16.8915, 2.76255, -0.621008, -1.20124, -0.770305, 0.0117387, -0.0220453, 0.637187, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.931901] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6590] 1760396577931808, 16.8935, 2.76255, -0.621008, -1.20124, -0.770305, 0.0117387, -0.0220453, 0.637187, 0.0283379, -0.512187, -0.0270703, -0.185585, -0.0486888, 1.59749, 
[2025-10-13 19:02:57.934952] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6592] 1760396577934838, 16.8966, 2.76255, -0.621008, -1.20124, -0.770305, 0.0117387, -0.0220453, 0.637187, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.937478] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6593] 1760396577937364, 16.8991, 2.76277, -0.626154, -1.20151, -0.765033, 0.01277, -0.0214119, 0.643508, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.940944] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6594] 1760396577940853, 16.9026, 2.76277, -0.626154, -1.20151, -0.765033, 0.01277, -0.0214119, 0.643508, 0.0219976, -0.51455, -0.0267123, -0.199318, 0, 1.64193, 
[2025-10-13 19:02:57.943459] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6596] 1760396577943346, 16.9051, 2.76277, -0.626154, -1.20151, -0.765033, 0.01277, -0.0214119, 0.643508, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.945882] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6597] 1760396577945773, 16.9075, 2.76277, -0.626154, -1.20151, -0.765033, 0.01277, -0.0214119, 0.643508, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.948500] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6598] 1760396577948387, 16.9101, 2.76284, -0.631333, -1.20185, -0.759802, 0.0139858, -0.0207599, 0.649672, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.951171] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6600] 1760396577951090, 16.9128, 2.76284, -0.631333, -1.20185, -0.759802, 0.0139858, -0.0207599, 0.649672, 0.00757144, -0.517952, -0.0343806, -0.229979, -0.0523049, 1.612, 
[2025-10-13 19:02:57.953615] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6601] 1760396577953500, 16.9152, 2.76284, -0.631333, -1.20185, -0.759802, 0.0139858, -0.0207599, 0.649672, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.957185] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6602] 1760396577957082, 16.9188, 2.76284, -0.631333, -1.20185, -0.759802, 0.0139858, -0.0207599, 0.649672, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.959632] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6603] 1760396577959513, 16.9212, 2.76285, -0.636446, -1.20223, -0.754863, 0.0153614, -0.0198442, 0.655402, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.962264] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6605] 1760396577962206, 16.9239, 2.76285, -0.636446, -1.20223, -0.754863, 0.0153614, -0.0198442, 0.655402, 0, -0.511339, -0.0375371, -0.290442, -0.0376474, 1.5062, 
[2025-10-13 19:02:57.964919] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6606] 1760396577964807, 16.9265, 2.76285, -0.636446, -1.20223, -0.754863, 0.0153614, -0.0198442, 0.655402, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.967441] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6607] 1760396577967323, 16.9291, 2.76274, -0.641588, -1.20262, -0.750271, 0.0170138, -0.0181823, 0.660661, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:57.970429] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6608] 1760396577970310, 16.932, 2.76274, -0.641588, -1.20262, -0.750271, 0.0170138, -0.0181823, 0.660661, -0.0109885, -0.514122, -0.0392338, 627.885, 0, 1.38601, 
[2025-10-13 19:02:57.972658] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [6610] 1760396577972574, 16.9343, 2.76274, -0.641588, -1.20262, -0.750271, 0.0170138, -0.0181823, 0.660661, 0, 0, 0, 0, 0, 0, 
