[2025-10-13 19:11:28.877367] [0x0000007fa07aa7c0] [MocapTag] [0x00001fb8] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 19:11:57.444673] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13366] 1760397117444551, 31.2684, 0.108011, -0.288239, -0.852723, -0.9632, -0.000232759, -0.00260152, 0.268774, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.447775] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13367] 1760397117447649, 31.2715, 0.108011, -0.288239, -0.852723, -0.9632, -0.000232759, -0.00260152, 0.268774, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.450515] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13368] 1760397117450395, 31.2743, 0.10761, -0.288518, -0.84685, -0.963344, -0.000372698, -0.00250353, 0.268256, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.456027] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13370] 1760397117455901, 31.2798, 0.10761, -0.288518, -0.84685, -0.963344, -0.000372698, -0.00250353, 0.268256, -0.0401182, -0.0278213, 0.587338, 0, 0, -0.10764, 
[2025-10-13 19:11:57.456813] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13371] 1760397117456686, 31.2806, 0.10761, -0.288518, -0.84685, -0.963344, -0.000372698, -0.00250353, 0.268256, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.458562] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13372] 1760397117458442, 31.2823, 0.10761, -0.288518, -0.84685, -0.963344, -0.000372698, -0.00250353, 0.268256, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.461058] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13373] 1760397117460937, 31.2848, 0.10736, -0.288801, -0.840902, -0.963519, -0.000181444, -0.00270648, 0.267626, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.463746] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13375] 1760397117463623, 31.2875, 0.10736, -0.288801, -0.840902, -0.963519, -0.000181444, -0.00270648, 0.267626, -0.0249225, -0.0283315, 0.59477, 0, -0.0494812, -0.130701, 
[2025-10-13 19:11:57.466240] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13376] 1760397117466112, 31.29, 0.10736, -0.288801, -0.840902, -0.963519, -0.000181444, -0.00270648, 0.267626, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.469201] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13377] 1760397117469084, 31.2929, 0.10736, -0.288801, -0.840902, -0.963519, -0.000181444, -0.00270648, 0.267626, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.472810] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13379] 1760397117472692, 31.2966, 0.107009, -0.289098, -0.835045, -0.963605, -0.000534124, -0.00238899, 0.26732, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.475305] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13380] 1760397117475187, 31.2991, 0.107009, -0.289098, -0.835045, -0.963605, -0.000534124, -0.00238899, 0.26732, -0.0351478, -0.0297295, 0.58574, 0.0508308, 0.0799865, -0.063616, 
[2025-10-13 19:11:57.477876] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13381] 1760397117477754, 31.3016, 0.107009, -0.289098, -0.835045, -0.963605, -0.000534124, -0.00238899, 0.26732, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.480885] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13382] 1760397117480758, 31.3046, 0.106674, -0.289395, -0.82908, -0.963753, -0.000816362, -0.00222301, 0.266786, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.483293] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13384] 1760397117483162, 31.307, 0.106674, -0.289395, -0.82908, -0.963753, -0.000816362, -0.00222301, 0.266786, -0.0334785, -0.0296914, 0.59647, 0.0452995, 0.0469235, -0.110692, 
[2025-10-13 19:11:57.485726] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13385] 1760397117485600, 31.3095, 0.106674, -0.289395, -0.82908, -0.963753, -0.000816362, -0.00222301, 0.266786, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.488356] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13386] 1760397117488227, 31.3121, 0.106674, -0.289395, -0.82908, -0.963753, -0.000816362, -0.00222301, 0.266786, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.490897] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13387] 1760397117490754, 31.3146, 0.106398, -0.289686, -0.823093, -0.963921, -0.000801213, -0.00236199, 0.266177, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.493702] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13389] 1760397117493595, 31.3175, 0.106398, -0.289686, -0.823093, -0.963921, -0.000801213, -0.00236199, 0.266177, -0.0275711, -0.0290738, 0.598714, 0, 0, -0.126362, 
[2025-10-13 19:11:57.496259] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13390] 1760397117496127, 31.32, 0.106398, -0.289686, -0.823093, -0.963921, -0.000801213, -0.00236199, 0.266177, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.499011] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13391] 1760397117498892, 31.3228, 0.106398, -0.289686, -0.823093, -0.963921, -0.000801213, -0.00236199, 0.266177, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.501541] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13392] 1760397117501441, 31.3253, 0.10604, -0.289991, -0.817141, -0.964048, -0.00112927, -0.00192751, 0.26572, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.504310] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13394] 1760397117504189, 31.3281, 0.10604, -0.289991, -0.817141, -0.964048, -0.00112927, -0.00192751, 0.26572, -0.0358709, -0.0304851, 0.595223, 0.039959, 0.101073, -0.0949681, 
[2025-10-13 19:11:57.506929] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13395] 1760397117506808, 31.3307, 0.10604, -0.289991, -0.817141, -0.964048, -0.00112927, -0.00192751, 0.26572, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.509473] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13396] 1760397117509358, 31.3332, 0.105744, -0.290329, -0.811094, -0.964205, -0.00124942, -0.0016526, 0.26515, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.511961] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13398] 1760397117511904, 31.3358, 0.105744, -0.290329, -0.811094, -0.964205, -0.00124942, -0.0016526, 0.26515, -0.0295952, -0.0338565, 0.604655, 0, 0.0591981, -0.118369, 
[2025-10-13 19:11:57.514502] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13399] 1760397117514380, 31.3382, 0.105744, -0.290329, -0.811094, -0.964205, -0.00124942, -0.0016526, 0.26515, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.517116] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13400] 1760397117517002, 31.3409, 0.105744, -0.290329, -0.811094, -0.964205, -0.00124942, -0.0016526, 0.26515, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.519809] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13401] 1760397117519656, 31.3435, 0.10534, -0.290886, -0.804882, -0.964437, -0.000993878, -0.00167868, 0.264307, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.522542] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13403] 1760397117522449, 31.3463, 0.10534, -0.290886, -0.804882, -0.964437, -0.000993878, -0.00167868, 0.264307, -0.0404067, -0.0556699, 0.621255, -0.0481367, 0, -0.174773, 
[2025-10-13 19:11:57.525128] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13404] 1760397117525009, 31.3489, 0.10534, -0.290886, -0.804882, -0.964437, -0.000993878, -0.00167868, 0.264307, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.527598] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13405] 1760397117527482, 31.3513, 0.10534, -0.290886, -0.804882, -0.964437, -0.000993878, -0.00167868, 0.264307, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.530339] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13406] 1760397117530225, 31.3541, 0.10513, -0.29097, -0.79898, -0.964451, -0.00176112, -0.000754519, 0.264254, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.533403] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13408] 1760397117533277, 31.3571, 0.10513, -0.29097, -0.79898, -0.964451, -0.00176112, -0.000754519, 0.264254, -0.0209942, -0.00845796, 0.590154, 0.0991344, 0.218796, 0, 
[2025-10-13 19:11:57.535713] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13409] 1760397117535602, 31.3595, 0.10513, -0.29097, -0.79898, -0.964451, -0.00176112, -0.000754519, 0.264254, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.538604] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13410] 1760397117538488, 31.3624, 0.10513, -0.29097, -0.79898, -0.964451, -0.00176112, -0.000754519, 0.264254, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.541066] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13411] 1760397117540953, 31.3648, 0.104902, -0.29135, -0.792836, -0.964635, -0.00183513, -0.000258354, 0.263584, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.543621] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13413] 1760397117543505, 31.3674, 0.104902, -0.29135, -0.792836, -0.964635, -0.00183513, -0.000258354, 0.263584, -0.0227563, -0.0379741, 0.614427, 0, 0.0993613, -0.139284, 
[2025-10-13 19:11:57.546686] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13414] 1760397117546571, 31.3704, 0.104902, -0.29135, -0.792836, -0.964635, -0.00183513, -0.000258354, 0.263584, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.550025] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13415] 1760397117549906, 31.3738, 0.104585, -0.29164, -0.78674, -0.96476, -0.00220595, 0.000320498, 0.263122, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.552746] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13417] 1760397117552667, 31.3765, 0.104585, -0.29164, -0.78674, -0.96476, -0.00220595, 0.000320498, 0.263122, -0.0317198, -0.0290156, 0.60961, 0.0411272, 0.131029, -0.0960052, 
[2025-10-13 19:11:57.555272] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13418] 1760397117555157, 31.379, 0.104585, -0.29164, -0.78674, -0.96476, -0.00220595, 0.000320498, 0.263122, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.558224] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13419] 1760397117558108, 31.382, 0.104585, -0.29164, -0.78674, -0.96476, -0.00220595, 0.000320498, 0.263122, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.560402] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13420] 1760397117560285, 31.3842, 0.104291, -0.291996, -0.78063, -0.964891, -0.00251112, 0.00107219, 0.262637, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.563899] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13422] 1760397117563783, 31.3876, 0.104291, -0.291996, -0.78063, -0.964891, -0.00251112, 0.00107219, 0.262637, -0.0293772, -0.035555, 0.610932, 0, 0.160886, -0.100714, 
[2025-10-13 19:11:57.566545] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13423] 1760397117566427, 31.3903, 0.104291, -0.291996, -0.78063, -0.964891, -0.00251112, 0.00107219, 0.262637, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.569093] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13424] 1760397117568976, 31.3928, 0.104078, -0.292322, -0.774459, -0.965052, -0.00246343, 0.00130277, 0.262043, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.571804] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13425] 1760397117571689, 31.3956, 0.104078, -0.292322, -0.774459, -0.965052, -0.00246343, 0.00130277, 0.262043, -0.0213089, -0.0326258, 0.617106, 0, 0.0417416, -0.123096, 
[2025-10-13 19:11:57.574426] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13427] 1760397117574295, 31.3982, 0.104078, -0.292322, -0.774459, -0.965052, -0.00246343, 0.00130277, 0.262043, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.576979] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13428] 1760397117576865, 31.4007, 0.104078, -0.292322, -0.774459, -0.965052, -0.00246343, 0.00130277, 0.262043, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.580418] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13429] 1760397117580302, 31.4042, 0.103779, -0.292685, -0.768394, -0.965173, -0.00286999, 0.00224471, 0.261587, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.583256] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13431] 1760397117583138, 31.407, 0.103779, -0.292685, -0.768394, -0.965173, -0.00286999, 0.00224471, 0.261587, -0.0298774, -0.0362382, 0.606545, 0, 0.202906, -0.0949979, 
[2025-10-13 19:11:57.586893] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13432] 1760397117586775, 31.4106, 0.103779, -0.292685, -0.768394, -0.965173, -0.00286999, 0.00224471, 0.261587, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.588415] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13433] 1760397117588299, 31.4122, 0.103779, -0.292685, -0.768394, -0.965173, -0.00286999, 0.00224471, 0.261587, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.590927] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13434] 1760397117590814, 31.4147, 0.103655, -0.29308, -0.762206, -0.965385, -0.00304315, 0.00270189, 0.260796, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.594519] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13436] 1760397117594403, 31.4183, 0.103655, -0.29308, -0.762206, -0.965385, -0.00304315, 0.00270189, 0.260796, -0.0124514, -0.0395648, 0.618759, 0, 0.0969458, -0.163931, 
[2025-10-13 19:11:57.597192] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13437] 1760397117597084, 31.4209, 0.103655, -0.29308, -0.762206, -0.965385, -0.00304315, 0.00270189, 0.260796, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.599963] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13438] 1760397117599848, 31.4237, 0.103408, -0.293436, -0.75618, -0.965489, -0.00353204, 0.00354298, 0.260395, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.602601] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13439] 1760397117602514, 31.4264, 0.103408, -0.293436, -0.75618, -0.965489, -0.00353204, 0.00354298, 0.260395, -0.0246982, -0.035578, 0.602638, 0.0509024, 0.187691, -0.0834882, 
[2025-10-13 19:11:57.605530] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13441] 1760397117605407, 31.4293, 0.103408, -0.293436, -0.75618, -0.965489, -0.00353204, 0.00354298, 0.260395, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.608298] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13442] 1760397117608178, 31.432, 0.103408, -0.293436, -0.75618, -0.965489, -0.00353204, 0.00354298, 0.260395, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.611082] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13443] 1760397117610966, 31.4348, 0.103181, -0.293786, -0.750042, -0.965712, -0.00371862, 0.00357863, 0.259565, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.613872] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13445] 1760397117613732, 31.4376, 0.103181, -0.293786, -0.750042, -0.965712, -0.00371862, 0.00357863, 0.259565, -0.0226647, -0.0350046, 0.613748, 0.0349283, 0, -0.172132, 
[2025-10-13 19:11:57.616345] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13446] 1760397117616235, 31.4401, 0.103181, -0.293786, -0.750042, -0.965712, -0.00371862, 0.00357863, 0.259565, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.618981] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13447] 1760397117618862, 31.4427, 0.103181, -0.293786, -0.750042, -0.965712, -0.00371862, 0.00357863, 0.259565, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.621580] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13448] 1760397117621489, 31.4454, 0.102898, -0.29414, -0.744022, -0.965797, -0.00439857, 0.00422852, 0.259229, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.624331] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13450] 1760397117624214, 31.4481, 0.102898, -0.29414, -0.744022, -0.965797, -0.00439857, 0.00422852, 0.259229, -0.0283065, -0.0353992, 0.602045, 0.0979662, 0.160603, -0.0702441, 
[2025-10-13 19:11:57.627156] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13451] 1760397117627036, 31.4509, 0.102898, -0.29414, -0.744022, -0.965797, -0.00439857, 0.00422852, 0.259229, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.629919] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13452] 1760397117629796, 31.4537, 0.102749, -0.294468, -0.737906, -0.965982, -0.0045362, 0.00405582, 0.258538, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.632810] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13454] 1760397117632690, 31.4566, 0.102749, -0.294468, -0.737906, -0.965982, -0.0045362, 0.00405582, 0.258538, -0.014898, -0.0328214, 0.611565, 0.0362635, 0, -0.143063, 
[2025-10-13 19:11:57.635446] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13455] 1760397117635334, 31.4592, 0.102749, -0.294468, -0.737906, -0.965982, -0.0045362, 0.00405582, 0.258538, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.638172] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13456] 1760397117638058, 31.4619, 0.102749, -0.294468, -0.737906, -0.965982, -0.0045362, 0.00405582, 0.258538, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.640671] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13457] 1760397117640556, 31.4644, 0.10245, -0.294745, -0.731898, -0.966077, -0.00526017, 0.00444577, 0.258162, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.643416] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13459] 1760397117643301, 31.4672, 0.10245, -0.294745, -0.731898, -0.966077, -0.00526017, 0.00444577, 0.258162, -0.0298742, -0.0276536, 0.600812, 0.120163, 0.112468, -0.0786245, 
[2025-10-13 19:11:57.645807] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13460] 1760397117645702, 31.4696, 0.10245, -0.294745, -0.731898, -0.966077, -0.00526017, 0.00444577, 0.258162, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.649094] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13461] 1760397117648979, 31.4728, 0.10245, -0.294745, -0.731898, -0.966077, -0.00526017, 0.00444577, 0.258162, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.651246] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13462] 1760397117651160, 31.475, 0.1023, -0.295068, -0.725802, -0.966249, -0.00550984, 0.00415911, 0.257516, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.654029] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13464] 1760397117653913, 31.4778, 0.1023, -0.295068, -0.725802, -0.966249, -0.00550984, 0.00415911, 0.257516, -0.0150748, -0.0322762, 0.609569, 0.0637531, -0.0430674, -0.133926, 
[2025-10-13 19:11:57.656547] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13465] 1760397117656377, 31.4802, 0.1023, -0.295068, -0.725802, -0.966249, -0.00550984, 0.00415911, 0.257516, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.660559] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13466] 1760397117660441, 31.4843, 0.101959, -0.295385, -0.719825, -0.966362, -0.00619681, 0.00420694, 0.257078, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.661889] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13467] 1760397117661790, 31.4857, 0.101959, -0.295385, -0.719825, -0.966362, -0.00619681, 0.00420694, 0.257078, -0.0341082, -0.0317371, 0.597709, 0.13082, 0.0441782, -0.0914395, 
[2025-10-13 19:11:57.664517] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13469] 1760397117664405, 31.4883, 0.101959, -0.295385, -0.719825, -0.966362, -0.00619681, 0.00420694, 0.257078, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.667213] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13470] 1760397117667103, 31.491, 0.101959, -0.295385, -0.719825, -0.966362, -0.00619681, 0.00420694, 0.257078, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.669835] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13471] 1760397117669680, 31.4935, 0.101766, -0.29574, -0.713735, -0.966542, -0.00649645, 0.00364756, 0.2564, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.672626] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13472] 1760397117672537, 31.4964, 0.101766, -0.29574, -0.713735, -0.966542, -0.00649645, 0.00364756, 0.2564, -0.0192801, -0.0355507, 0.609056, 0.0874043, -0.0934609, -0.140333, 
[2025-10-13 19:11:57.675196] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13474] 1760397117675075, 31.4989, 0.101766, -0.29574, -0.713735, -0.966542, -0.00649645, 0.00364756, 0.2564, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.677768] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13475] 1760397117677651, 31.5015, 0.101766, -0.29574, -0.713735, -0.966542, -0.00649645, 0.00364756, 0.2564, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.680417] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13476] 1760397117680302, 31.5042, 0.101501, -0.296057, -0.707821, -0.966648, -0.00706203, 0.00363211, 0.255985, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.683104] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13478] 1760397117682956, 31.5068, 0.101501, -0.296057, -0.707821, -0.966648, -0.00706203, 0.00363211, 0.255985, -0.0264814, -0.0316512, 0.591352, 0.110602, 0, -0.0863433, 
[2025-10-13 19:11:57.685585] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13479] 1760397117685475, 31.5093, 0.101501, -0.296057, -0.707821, -0.966648, -0.00706203, 0.00363211, 0.255985, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.688291] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13480] 1760397117688175, 31.512, 0.101501, -0.296057, -0.707821, -0.966648, -0.00706203, 0.00363211, 0.255985, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.690944] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13481] 1760397117690833, 31.5147, 0.101353, -0.296344, -0.701846, -0.966814, -0.0072622, 0.00275557, 0.255364, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.693566] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13483] 1760397117693451, 31.5173, 0.101353, -0.296344, -0.701846, -0.966814, -0.0072622, 0.00275557, 0.255364, -0.0148036, -0.0287368, 0.597533, 0.0841379, -0.160031, -0.128037, 
[2025-10-13 19:11:57.695953] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13484] 1760397117695846, 31.5197, 0.101353, -0.296344, -0.701846, -0.966814, -0.0072622, 0.00275557, 0.255364, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.698955] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13485] 1760397117698840, 31.5227, 0.101353, -0.296344, -0.701846, -0.966814, -0.0072622, 0.00275557, 0.255364, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.701426] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13486] 1760397117701313, 31.5252, 0.101115, -0.296663, -0.695936, -0.966895, -0.00788574, 0.00265565, 0.25504, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:57.704135] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [13488] 1760397117704021, 31.5279, 0.101115, -0.296663, -0.695936, -0.966895, -0.00788574, 0.00265565, 0.25504, -0.0238153, -0.0319177, 0.590949, 0.126004, 0, -0.067389, 
