[2025-10-01 21:02:57.901902] [0x0000007fbd0747c0] [MocapTag] [0x00000c98] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-01 21:03:22.745149] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11040] 1759367002745057, 27.5861, 0.0515484, -0.41664, -1.2058, -0.952864, -0.0109109, -0.00570419, 0.303148, 0.00519836, -0.00808291, -0.0203313, 0, -0.0554661, 0, 
[2025-10-01 21:03:22.747757] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11042] 1759367002747645, 27.5887, 0.0515484, -0.41664, -1.2058, -0.952864, -0.0109109, -0.00570419, 0.303148, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.752194] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11043] 1759367002752079, 27.5932, 0.051554, -0.416687, -1.20604, -0.952866, -0.0107338, -0.00609562, 0.303141, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.754913] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11044] 1759367002754799, 27.5959, 0.051554, -0.416687, -1.20604, -0.952866, -0.0107338, -0.00609562, 0.303141, 0, -0.00467404, -0.0247787, 0, -0.0853489, 0, 
[2025-10-01 21:03:22.757339] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11046] 1759367002757224, 27.5983, 0.051554, -0.416687, -1.20604, -0.952866, -0.0107338, -0.00609562, 0.303141, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.760062] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11047] 1759367002759952, 27.601, 0.051554, -0.416687, -1.20604, -0.952866, -0.0107338, -0.00609562, 0.303141, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.762629] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11048] 1759367002762514, 27.6036, 0.0516002, -0.416773, -1.2063, -0.952853, -0.0105277, -0.00651808, 0.303181, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.765512] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11049] 1759367002765422, 27.6065, 0.0516002, -0.416773, -1.2063, -0.952853, -0.0105277, -0.00651808, 0.303181, 0.00462411, -0.00859402, -0.0253082, 0, -0.092907, 0, 
[2025-10-01 21:03:22.768862] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11051] 1759367002768746, 27.6098, 0.0516002, -0.416773, -1.2063, -0.952853, -0.0105277, -0.00651808, 0.303181, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.771283] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11052] 1759367002771168, 27.6123, 0.0516088, -0.416853, -1.20649, -0.952826, -0.0104255, -0.00661171, 0.303267, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.774397] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11053] 1759367002774268, 27.6154, 0.0516088, -0.416853, -1.20649, -0.952826, -0.0104255, -0.00661171, 0.303267, 0, -0.00802888, -0.0195295, 0, 0, 0, 
[2025-10-01 21:03:22.777027] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11055] 1759367002776907, 27.618, 0.0516088, -0.416853, -1.20649, -0.952826, -0.0104255, -0.00661171, 0.303267, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.779652] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11056] 1759367002779542, 27.6206, 0.0516088, -0.416853, -1.20649, -0.952826, -0.0104255, -0.00661171, 0.303267, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.783741] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11057] 1759367002783626, 27.6247, 0.051629, -0.41692, -1.20668, -0.952799, -0.0104029, -0.00660063, 0.303351, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.787829] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11059] 1759367002787712, 27.6288, 0.051629, -0.41692, -1.20668, -0.952799, -0.0104029, -0.00660063, 0.303351, 0.00201642, -0.00670189, -0.0186686, 0, 0, 0, 
[2025-10-01 21:03:22.789329] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11060] 1759367002789217, 27.6303, 0.051629, -0.41692, -1.20668, -0.952799, -0.0104029, -0.00660063, 0.303351, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.792047] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11061] 1759367002791930, 27.633, 0.0516842, -0.417001, -1.20685, -0.952755, -0.0104115, -0.00635475, 0.303494, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.794888] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11062] 1759367002794762, 27.6358, 0.0516842, -0.417001, -1.20685, -0.952755, -0.0104115, -0.00635475, 0.303494, 0.00551525, -0.00802, -0.0172299, 0, 0.0477312, 0, 
[2025-10-01 21:03:22.799578] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11064] 1759367002799465, 27.6406, 0.0516842, -0.417001, -1.20685, -0.952755, -0.0104115, -0.00635475, 0.303494, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.802425] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11065] 1759367002802306, 27.6434, 0.0517047, -0.417078, -1.20706, -0.952698, -0.0103593, -0.00618702, 0.303679, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.805123] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11066] 1759367002805035, 27.6461, 0.0517047, -0.417078, -1.20706, -0.952698, -0.0103593, -0.00618702, 0.303679, 0.00205653, -0.00776824, -0.0213758, 0, 0, 0.0383198, 
[2025-10-01 21:03:22.808199] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11068] 1759367002808087, 27.6492, 0.0517047, -0.417078, -1.20706, -0.952698, -0.0103593, -0.00618702, 0.303679, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.810162] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11069] 1759367002810043, 27.6511, 0.0517332, -0.417157, -1.20726, -0.952658, -0.0104125, -0.0059826, 0.303806, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.814759] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11070] 1759367002814671, 27.6558, 0.0517332, -0.417157, -1.20726, -0.952658, -0.0104125, -0.0059826, 0.303806, 0.00285082, -0.00789508, -0.0198292, 0, 0.0424945, 0, 
[2025-10-01 21:03:22.820280] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11072] 1759367002820149, 27.6612, 0.0517332, -0.417157, -1.20726, -0.952658, -0.0104125, -0.0059826, 0.303806, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.820882] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11073] 1759367002820789, 27.6619, 0.0517332, -0.417157, -1.20726, -0.952658, -0.0104125, -0.0059826, 0.303806, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.823163] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11074] 1759367002823047, 27.6641, 0.0516574, -0.417194, -1.20737, -0.952675, -0.0104203, -0.00560983, 0.303761, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.825939] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11076] 1759367002825868, 27.667, 0.0516574, -0.417194, -1.20737, -0.952675, -0.0104203, -0.00560983, 0.303761, -0.00758005, -0.00365778, -0.0108274, 0, 0.0713882, 0, 
[2025-10-01 21:03:22.830570] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11077] 1759367002830458, 27.6715, 0.0516574, -0.417194, -1.20737, -0.952675, -0.0104203, -0.00560983, 0.303761, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.833687] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11078] 1759367002833572, 27.6747, 0.0516447, -0.417262, -1.20748, -0.952657, -0.0104546, -0.00506912, 0.303825, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.836340] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11080] 1759367002836226, 27.6773, 0.0516447, -0.417262, -1.20748, -0.952657, -0.0104546, -0.00506912, 0.303825, 0, -0.00682088, -0.0109723, 0, 0.105258, 0, 
[2025-10-01 21:03:22.839112] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11081] 1759367002838989, 27.6801, 0.0516447, -0.417262, -1.20748, -0.952657, -0.0104546, -0.00506912, 0.303825, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.841589] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11082] 1759367002841469, 27.6826, 0.0516168, -0.417298, -1.2076, -0.952659, -0.0104801, -0.00465372, 0.303823, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.844459] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11083] 1759367002844341, 27.6854, 0.0516168, -0.417298, -1.2076, -0.952659, -0.0104801, -0.00465372, 0.303823, -0.00278921, -0.0036142, -0.0123461, 0, 0.0806961, 0, 
[2025-10-01 21:03:22.847212] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11085] 1759367002847100, 27.6882, 0.0516168, -0.417298, -1.2076, -0.952659, -0.0104801, -0.00465372, 0.303823, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.849769] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11086] 1759367002849661, 27.6907, 0.0516168, -0.417298, -1.2076, -0.952659, -0.0104801, -0.00465372, 0.303823, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.852452] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11087] 1759367002852333, 27.6934, 0.0515759, -0.417375, -1.20779, -0.952627, -0.0104803, -0.00450961, 0.303928, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.855245] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11088] 1759367002855156, 27.6962, 0.0515759, -0.417375, -1.20779, -0.952627, -0.0104803, -0.00450961, 0.303928, -0.00408713, -0.00771903, -0.0181736, 0, 0, 0, 
[2025-10-01 21:03:22.857828] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11090] 1759367002857716, 27.6988, 0.0515759, -0.417375, -1.20779, -0.952627, -0.0104803, -0.00450961, 0.303928, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.860456] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11091] 1759367002860337, 27.7014, 0.0514609, -0.417379, -1.20792, -0.952652, -0.0105843, -0.00406841, 0.303852, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.864983] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11092] 1759367002864867, 27.706, 0.0514609, -0.417379, -1.20792, -0.952652, -0.0105843, -0.00406841, 0.303852, -0.0115018, 0, -0.0131408, 0, 0.0901986, 0, 
[2025-10-01 21:03:22.867699] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11094] 1759367002867585, 27.7087, 0.0514609, -0.417379, -1.20792, -0.952652, -0.0105843, -0.00406841, 0.303852, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.870331] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11095] 1759367002870218, 27.7113, 0.0513656, -0.417409, -1.20806, -0.952634, -0.0107534, -0.00375414, 0.303907, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.873996] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11096] 1759367002873878, 27.715, 0.0513656, -0.417409, -1.20806, -0.952634, -0.0107534, -0.00375414, 0.303907, -0.00952759, -0.00303196, -0.0145502, 0, 0.0702891, 0, 
[2025-10-01 21:03:22.875791] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11097] 1759367002875703, 27.7168, 0.0513656, -0.417409, -1.20806, -0.952634, -0.0107534, -0.00375414, 0.303907, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.878831] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11099] 1759367002878717, 27.7198, 0.0513656, -0.417409, -1.20806, -0.952634, -0.0107534, -0.00375414, 0.303907, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.881713] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11100] 1759367002881555, 27.7226, 0.051147, -0.417359, -1.20818, -0.952712, -0.0109047, -0.00331282, 0.30366, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.884516] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11101] 1759367002884398, 27.7255, 0.051147, -0.417359, -1.20818, -0.952712, -0.0109047, -0.00331282, 0.30366, -0.021859, 0.00500109, -0.0113644, 0, 0.0926839, -0.0528216, 
[2025-10-01 21:03:22.886996] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11103] 1759367002886876, 27.728, 0.051147, -0.417359, -1.20818, -0.952712, -0.0109047, -0.00331282, 0.30366, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.889583] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11104] 1759367002889470, 27.7306, 0.051147, -0.417359, -1.20818, -0.952712, -0.0109047, -0.00331282, 0.30366, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.893811] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11105] 1759367002893694, 27.7348, 0.0511284, -0.417454, -1.20842, -0.95263, -0.0110991, -0.0029692, 0.303915, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.897973] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11107] 1759367002897858, 27.7389, 0.0511284, -0.417454, -1.20842, -0.95263, -0.0110991, -0.0029692, 0.303915, 0, -0.00949991, -0.0247578, 0, 0.0779026, 0.0527501, 
[2025-10-01 21:03:22.899275] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11108] 1759367002899169, 27.7403, 0.0511284, -0.417454, -1.20842, -0.95263, -0.0110991, -0.0029692, 0.303915, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.902100] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11109] 1759367002901983, 27.7431, 0.0510838, -0.417524, -1.20864, -0.95255, -0.0112973, -0.00274882, 0.304159, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.904761] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11110] 1759367002904645, 27.7457, 0.0510838, -0.417524, -1.20864, -0.95255, -0.0112973, -0.00274882, 0.304159, -0.00446363, -0.00698841, -0.0215553, 0, 0.0546285, 0.0505447, 
[2025-10-01 21:03:22.907357] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11112] 1759367002907235, 27.7483, 0.0510838, -0.417524, -1.20864, -0.95255, -0.0112973, -0.00274882, 0.304159, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.910962] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11113] 1759367002910848, 27.7519, 0.0510838, -0.417524, -1.20864, -0.95255, -0.0112973, -0.00274882, 0.304159, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.913655] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11114] 1759367002913540, 27.7546, 0.050628, -0.417454, -1.20867, -0.952371, -0.0110925, -0.00334022, 0.30472, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.916604] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11116] 1759367002916488, 27.7576, 0.050628, -0.417454, -1.20867, -0.952371, -0.0110925, -0.00334022, 0.30472, -0.0455742, 0.0070352, -0.00322641, 0, -0.123761, 0.119328, 
[2025-10-01 21:03:22.922423] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11117] 1759367002922303, 27.7634, 0.050628, -0.417454, -1.20867, -0.952371, -0.0110925, -0.00334022, 0.30472, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.923126] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11118] 1759367002923012, 27.7641, 0.0505388, -0.417492, -1.20888, -0.952357, -0.0112771, -0.00326827, 0.304761, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.926601] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11120] 1759367002926489, 27.7676, 0.0505388, -0.417492, -1.20888, -0.952357, -0.0112771, -0.00326827, 0.304761, -0.00892215, -0.00377106, -0.0211225, 0, 0, 0, 
[2025-10-01 21:03:22.929263] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11121] 1759367002929147, 27.7702, 0.0505388, -0.417492, -1.20888, -0.952357, -0.0112771, -0.00326827, 0.304761, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.931887] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11122] 1759367002931768, 27.7729, 0.0504259, -0.417508, -1.20909, -0.95233, -0.0114964, -0.00321954, 0.304835, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.934651] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11123] 1759367002934535, 27.7756, 0.0504259, -0.417508, -1.20909, -0.95233, -0.0114964, -0.00321954, 0.304835, -0.0112858, 0, -0.0206725, 0.0387907, 0, 0, 
[2025-10-01 21:03:22.937904] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11125] 1759367002937791, 27.7789, 0.0504259, -0.417508, -1.20909, -0.95233, -0.0114964, -0.00321954, 0.304835, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.939789] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11126] 1759367002939681, 27.7808, 0.0504259, -0.417508, -1.20909, -0.95233, -0.0114964, -0.00321954, 0.304835, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.944141] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11127] 1759367002944022, 27.7851, 0.0509519, -0.417828, -1.20975, -0.952258, -0.0119695, -0.00314208, 0.305043, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.946820] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11129] 1759367002946740, 27.7878, 0.0509519, -0.417828, -1.20975, -0.952258, -0.0119695, -0.00314208, 0.305043, 0.0525954, -0.0320376, -0.0663144, 0.0853777, 0.0441422, 0.0434339, 
[2025-10-01 21:03:22.949574] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11130] 1759367002949458, 27.7905, 0.0509519, -0.417828, -1.20975, -0.952258, -0.0119695, -0.00314208, 0.305043, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.952265] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11131] 1759367002952148, 27.7932, 0.0509048, -0.41784, -1.20999, -0.952256, -0.0121012, -0.00318822, 0.305043, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.955071] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11132] 1759367002954933, 27.796, 0.0509048, -0.41784, -1.20999, -0.952256, -0.0121012, -0.00318822, 0.305043, -0.00470765, 0, -0.023526, 0, 0, 0, 
[2025-10-01 21:03:22.958782] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11134] 1759367002958667, 27.7998, 0.0509048, -0.41784, -1.20999, -0.952256, -0.0121012, -0.00318822, 0.305043, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.961320] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11135] 1759367002961195, 27.8023, 0.0508512, -0.417881, -1.2102, -0.952248, -0.0122484, -0.00315167, 0.305062, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.964292] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11136] 1759367002964176, 27.8053, 0.0508512, -0.417881, -1.2102, -0.952248, -0.0122484, -0.00315167, 0.305062, -0.00536178, -0.00413155, -0.0213004, 0, 0, 0, 
[2025-10-01 21:03:22.966866] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11138] 1759367002966741, 27.8078, 0.0508512, -0.417881, -1.2102, -0.952248, -0.0122484, -0.00315167, 0.305062, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.969430] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11139] 1759367002969314, 27.8104, 0.0508512, -0.417881, -1.2102, -0.952248, -0.0122484, -0.00315167, 0.305062, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.973667] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11140] 1759367002973552, 27.8146, 0.0507974, -0.417946, -1.21047, -0.952241, -0.0124251, -0.00321272, 0.305078, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.976476] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11142] 1759367002976383, 27.8175, 0.0507974, -0.417946, -1.21047, -0.952241, -0.0124251, -0.00321272, 0.305078, -0.00537642, -0.00645517, -0.0272902, 0.037384, 0, 0, 
[2025-10-01 21:03:22.979586] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11143] 1759367002979472, 27.8206, 0.0507974, -0.417946, -1.21047, -0.952241, -0.0124251, -0.00321272, 0.305078, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.981735] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11144] 1759367002981595, 27.8227, 0.0507472, -0.418005, -1.21076, -0.95221, -0.0126219, -0.00331759, 0.305165, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.984652] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11145] 1759367002984536, 27.8256, 0.0507472, -0.418005, -1.21076, -0.95221, -0.0126219, -0.00331759, 0.305165, -0.00501968, -0.00590058, -0.0286584, 0.043869, 0, 0, 
[2025-10-01 21:03:22.987460] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11147] 1759367002987344, 27.8284, 0.0507472, -0.418005, -1.21076, -0.95221, -0.0126219, -0.00331759, 0.305165, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.990715] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11148] 1759367002990591, 27.8317, 0.0507472, -0.418005, -1.21076, -0.95221, -0.0126219, -0.00331759, 0.305165, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.993287] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11149] 1759367002993172, 27.8343, 0.0510286, -0.418296, -1.2113, -0.951921, -0.012705, -0.00387632, 0.306055, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:22.996984] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11151] 1759367002996867, 27.838, 0.0510286, -0.418296, -1.2113, -0.951921, -0.012705, -0.00387632, 0.306055, 0.0281408, -0.0291108, -0.0539933, 0.049901, -0.098848, 0.188458, 
[2025-10-01 21:03:22.999410] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11152] 1759367002999303, 27.8404, 0.0510286, -0.418296, -1.2113, -0.951921, -0.012705, -0.00387632, 0.306055, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:23.002164] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11153] 1759367003002048, 27.8431, 0.0509675, -0.418307, -1.21162, -0.951884, -0.0128808, -0.00398536, 0.306162, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:23.007179] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11155] 1759367003007065, 27.8482, 0.0509675, -0.418307, -1.21162, -0.951884, -0.0128808, -0.00398536, 0.306162, -0.00611854, 0, -0.0323022, 0.0401258, 0, 0, 
[2025-10-01 21:03:23.009793] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11156] 1759367003009683, 27.8508, 0.0509675, -0.418307, -1.21162, -0.951884, -0.0128808, -0.00398536, 0.306162, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:23.012521] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11157] 1759367003012407, 27.8535, 0.050562, -0.418084, -1.21159, -0.952092, -0.0130314, -0.00340385, 0.305516, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:23.015254] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11158] 1759367003015165, 27.8562, 0.050562, -0.418084, -1.21159, -0.952092, -0.0130314, -0.00340385, 0.305516, -0.04055, 0.0222248, 0.00324638, 0, 0.118104, -0.137299, 
[2025-10-01 21:03:23.017852] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11160] 1759367003017739, 27.8588, 0.050562, -0.418084, -1.21159, -0.952092, -0.0130314, -0.00340385, 0.305516, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:23.024837] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11161] 1759367003024724, 27.8658, 0.0504873, -0.418124, -1.21188, -0.952032, -0.0130964, -0.00363049, 0.305695, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:23.025682] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11162] 1759367003025585, 27.8667, 0.0504873, -0.418124, -1.21188, -0.952032, -0.0130964, -0.00363049, 0.305695, -0.00746778, -0.00400378, -0.0293857, 0, -0.0386717, 0.0383139, 
[2025-10-01 21:03:23.029723] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11164] 1759367003029609, 27.8707, 0.0504873, -0.418124, -1.21188, -0.952032, -0.0130964, -0.00363049, 0.305695, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:23.031140] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11165] 1759367003031037, 27.8721, 0.0503877, -0.418168, -1.21215, -0.952005, -0.0130672, -0.00392074, 0.305778, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:23.034418] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11166] 1759367003034303, 27.8754, 0.0503877, -0.418168, -1.21215, -0.952005, -0.0130672, -0.00392074, 0.305778, -0.0099584, -0.00434863, -0.0264995, 0, -0.0568129, 0, 
[2025-10-01 21:03:23.038628] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11168] 1759367003038512, 27.8796, 0.0503877, -0.418168, -1.21215, -0.952005, -0.0130672, -0.00392074, 0.305778, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:23.041364] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11169] 1759367003041245, 27.8823, 0.0503362, -0.418226, -1.2124, -0.951996, -0.0130507, -0.00410664, 0.305805, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:23.044461] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11170] 1759367003044340, 27.8854, 0.0503362, -0.418226, -1.2124, -0.951996, -0.0130507, -0.00410664, 0.305805, -0.00515348, -0.00577328, -0.0250831, 0, -0.0363253, 0, 
[2025-10-01 21:03:23.047751] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [11172] 1759367003047638, 27.8887, 0.0503362, -0.418226, -1.2124, -0.951996, -0.0130507, -0.00410664, 0.305805, 0, 0, 0, 0, 0, 0, 
