[2025-10-01 18:34:54.228806] [0x0000007fa68607c0] [MocapTag] [0x00007459] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-01 18:35:20.193412] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11432] 1759358120193325, 28.6783, -0.00138816, -0.388279, -1.23816, -0.936418, -0.00187772, -0.0034418, 0.350864, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.196474] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11434] 1759358120196360, 28.6814, -0.00138816, -0.388279, -1.23816, -0.936418, -0.00187772, -0.0034418, 0.350864, -0.00463254, -0.0116952, -0.0152108, 0, 0, -0.0392139, 
[2025-10-01 18:35:20.201247] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11435] 1759358120201133, 28.6861, -0.00138816, -0.388279, -1.23816, -0.936418, -0.00187772, -0.0034418, 0.350864, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.203803] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11436] 1759358120203717, 28.6887, -0.00133775, -0.388472, -1.23835, -0.936449, -0.00177058, -0.00312879, 0.350784, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.206774] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11438] 1759358120206660, 28.6917, -0.00133775, -0.388472, -1.23835, -0.936449, -0.00177058, -0.00312879, 0.350784, 0.0050409, -0.0193025, -0.0190398, -0.0420809, 0.0510561, 0, 
[2025-10-01 18:35:20.209434] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11439] 1759358120209314, 28.6943, -0.00133775, -0.388472, -1.23835, -0.936449, -0.00177058, -0.00312879, 0.350784, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.212166] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11440] 1759358120212049, 28.6971, -0.00133775, -0.388472, -1.23835, -0.936449, -0.00177058, -0.00312879, 0.350784, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.216443] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11442] 1759358120216332, 28.7013, -0.00136615, -0.388563, -1.23847, -0.936483, -0.00181236, -0.00335904, 0.350693, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.219331] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11443] 1759358120219203, 28.7042, -0.00136615, -0.388563, -1.23847, -0.936483, -0.00181236, -0.00335904, 0.350693, -0.00284005, -0.00917597, -0.011619, 0, -0.0402473, 0, 
[2025-10-01 18:35:20.222283] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11444] 1759358120222166, 28.7072, -0.00136615, -0.388563, -1.23847, -0.936483, -0.00181236, -0.00335904, 0.350693, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.224844] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11446] 1759358120224731, 28.7097, -0.00137109, -0.388705, -1.2386, -0.936567, -0.00163407, -0.00335263, 0.350469, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.227670] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11447] 1759358120227556, 28.7126, -0.00137109, -0.388705, -1.2386, -0.936567, -0.00163407, -0.00335263, 0.350469, 0, -0.0141586, -0.0133083, 0, 0, -0.0478387, 
[2025-10-01 18:35:20.232178] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11448] 1759358120232063, 28.7171, -0.00137109, -0.388705, -1.2386, -0.936567, -0.00163407, -0.00335263, 0.350469, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.234818] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11450] 1759358120234720, 28.7197, -0.00145549, -0.388837, -1.23871, -0.936623, -0.00148543, -0.00364091, 0.350316, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.237823] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11451] 1759358120237709, 28.7227, -0.00145549, -0.388837, -1.23871, -0.936623, -0.00148543, -0.00364091, 0.350316, -0.00844061, -0.0132102, -0.0107204, 0, -0.0645051, 0, 
[2025-10-01 18:35:20.240926] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11452] 1759358120240813, 28.7258, -0.00145549, -0.388837, -1.23871, -0.936623, -0.00148543, -0.00364091, 0.350316, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.243579] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11453] 1759358120243491, 28.7285, -0.00152653, -0.388982, -1.23883, -0.936612, -0.00139652, -0.00365468, 0.350346, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.248476] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11455] 1759358120248363, 28.7334, -0.00152653, -0.388982, -1.23883, -0.936612, -0.00139652, -0.00365468, 0.350346, -0.00710336, -0.0145467, -0.0128798, 0, 0, 0, 
[2025-10-01 18:35:20.251376] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11456] 1759358120251259, 28.7363, -0.00152653, -0.388982, -1.23883, -0.936612, -0.00139652, -0.00365468, 0.350346, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.254198] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11458] 1759358120254086, 28.7391, -0.00149517, -0.389126, -1.23897, -0.936636, -0.00142513, -0.0031135, 0.350289, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.257051] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11459] 1759358120256938, 28.7419, -0.00149517, -0.389126, -1.23897, -0.936636, -0.00142513, -0.0031135, 0.350289, 0.00313536, -0.0143659, -0.0133212, 0, 0.103349, 0, 
[2025-10-01 18:35:20.259663] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11460] 1759358120259545, 28.7446, -0.00149517, -0.389126, -1.23897, -0.936636, -0.00142513, -0.0031135, 0.350289, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.263944] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11461] 1759358120263857, 28.7489, -0.00153665, -0.389286, -1.23907, -0.936688, -0.00136956, -0.00293347, 0.350149, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.267082] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11463] 1759358120266957, 28.752, -0.00153665, -0.389286, -1.23907, -0.936688, -0.00136956, -0.00293347, 0.350149, -0.00414802, -0.016031, -0.0098348, 0, 0, 0, 
[2025-10-01 18:35:20.269873] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11464] 1759358120269757, 28.7548, -0.00153665, -0.389286, -1.23907, -0.936688, -0.00136956, -0.00293347, 0.350149, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.272954] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11465] 1759358120272868, 28.7579, -0.00152768, -0.389464, -1.23914, -0.936735, -0.00137824, -0.00262204, 0.350028, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.276706] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11467] 1759358120276592, 28.7616, -0.00152768, -0.389464, -1.23914, -0.936735, -0.00137824, -0.00262204, 0.350028, 0, -0.0177721, -0.00781388, 0, 0.0588938, 0, 
[2025-10-01 18:35:20.280665] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11468] 1759358120280548, 28.7656, -0.00152768, -0.389464, -1.23914, -0.936735, -0.00137824, -0.00262204, 0.350028, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.282944] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11469] 1759358120282859, 28.7679, -0.001545, -0.389638, -1.23919, -0.936808, -0.00138524, -0.0024737, 0.349831, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.286051] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11471] 1759358120285936, 28.7709, -0.001545, -0.389638, -1.23919, -0.936808, -0.00138524, -0.0024737, 0.349831, 0, -0.0173889, -0.00511833, 0, 0, -0.0420034, 
[2025-10-01 18:35:20.288744] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11472] 1759358120288583, 28.7736, -0.001545, -0.389638, -1.23919, -0.936808, -0.00138524, -0.0024737, 0.349831, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.291749] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11473] 1759358120291635, 28.7766, -0.001545, -0.389638, -1.23919, -0.936808, -0.00138524, -0.0024737, 0.349831, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.295497] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11475] 1759358120295383, 28.7804, -0.00158022, -0.389792, -1.23929, -0.936881, -0.00140142, -0.00226817, 0.349638, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.298263] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11476] 1759358120298155, 28.7832, -0.00158022, -0.389792, -1.23929, -0.936881, -0.00140142, -0.00226817, 0.349638, -0.00352126, -0.0153617, -0.009077, 0, 0.0395528, -0.0413477, 
[2025-10-01 18:35:20.302234] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11477] 1759358120302114, 28.7871, -0.00158022, -0.389792, -1.23929, -0.936881, -0.00140142, -0.00226817, 0.349638, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.303939] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11479] 1759358120303840, 28.7888, -0.00152932, -0.389966, -1.23941, -0.936937, -0.00146006, -0.00195847, 0.349491, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.306799] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11480] 1759358120306686, 28.7917, -0.00152932, -0.389966, -1.23941, -0.936937, -0.00146006, -0.00195847, 0.349491, 0.00508975, -0.0174795, -0.0124496, 0, 0.062067, 0, 
[2025-10-01 18:35:20.309356] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11481] 1759358120309238, 28.7942, -0.00152932, -0.389966, -1.23941, -0.936937, -0.00146006, -0.00195847, 0.349491, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.312634] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11482] 1759358120312518, 28.7975, -0.00151312, -0.390145, -1.23951, -0.936945, -0.00151834, -0.00155458, 0.349471, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.315501] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11484] 1759358120315387, 28.8004, -0.00151312, -0.390145, -1.23951, -0.936945, -0.00151834, -0.00155458, 0.349471, 0, -0.017819, -0.0104124, 0, 0.0797485, 0, 
[2025-10-01 18:35:20.318005] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11485] 1759358120317900, 28.8029, -0.00151312, -0.390145, -1.23951, -0.936945, -0.00151834, -0.00155458, 0.349471, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.321013] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11486] 1759358120320900, 28.8059, -0.00151312, -0.390145, -1.23951, -0.936945, -0.00151834, -0.00155458, 0.349471, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.324584] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11488] 1759358120324489, 28.8095, -0.0015605, -0.390324, -1.23962, -0.936994, -0.00158465, -0.00138516, 0.349339, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.328234] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11489] 1759358120328118, 28.8131, -0.0015605, -0.390324, -1.23962, -0.936994, -0.00158465, -0.00138516, 0.349339, -0.00473816, -0.0179212, -0.0104984, 0, 0.0363274, 0, 
[2025-10-01 18:35:20.331010] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11490] 1759358120330887, 28.8159, -0.0015605, -0.390324, -1.23962, -0.936994, -0.00158465, -0.00138516, 0.349339, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.333605] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11491] 1759358120333485, 28.8185, -0.00162657, -0.39048, -1.2397, -0.937074, -0.00161793, -0.00144363, 0.349124, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.336533] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11493] 1759358120336412, 28.8214, -0.00162657, -0.39048, -1.2397, -0.937074, -0.00161793, -0.00144363, 0.349124, -0.00660601, -0.0156206, -0.00832457, 0, 0, -0.0458479, 
[2025-10-01 18:35:20.339143] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11494] 1759358120339026, 28.824, -0.00162657, -0.39048, -1.2397, -0.937074, -0.00161793, -0.00144363, 0.349124, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.343358] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11495] 1759358120343276, 28.8283, -0.00162657, -0.39048, -1.2397, -0.937074, -0.00161793, -0.00144363, 0.349124, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.345959] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11497] 1759358120345846, 28.8309, -0.000880438, -0.391051, -1.23998, -0.937248, -0.00136047, 0.000581043, 0.348659, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.348821] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11498] 1759358120348705, 28.8337, -0.000880438, -0.391051, -1.23998, -0.937248, -0.00136047, 0.000581043, 0.348659, 0.0746127, -0.0571358, -0.0274483, -0.189543, 0.361371, -0.0999153, 
[2025-10-01 18:35:20.351744] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11499] 1759358120351627, 28.8366, -0.000880438, -0.391051, -1.23998, -0.937248, -0.00136047, 0.000581043, 0.348659, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.354653] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11501] 1759358120354560, 28.8396, -0.00154972, -0.39091, -1.23993, -0.937147, -0.00187833, -0.00108284, 0.348929, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.357469] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11502] 1759358120357353, 28.8424, -0.00154972, -0.39091, -1.23993, -0.937147, -0.00187833, -0.00108284, 0.348929, -0.0669285, 0.014127, 0.00459651, 0.213122, -0.27566, 0.0581264, 
[2025-10-01 18:35:20.360385] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11503] 1759358120360262, 28.8453, -0.00154972, -0.39091, -1.23993, -0.937147, -0.00187833, -0.00108284, 0.348929, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.363086] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11504] 1759358120362999, 28.848, -0.00140445, -0.391218, -1.24016, -0.93721, -0.00177403, -0.00054777, 0.34876, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.365986] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11506] 1759358120365871, 28.8509, -0.00140445, -0.391218, -1.24016, -0.93721, -0.00177403, -0.00054777, 0.34876, 0.0145276, -0.030757, -0.0230955, -0.0568867, 0.0929422, -0.0363052, 
[2025-10-01 18:35:20.368577] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11507] 1759358120368464, 28.8535, -0.00140445, -0.391218, -1.24016, -0.93721, -0.00177403, -0.00054777, 0.34876, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.372087] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11508] 1759358120371936, 28.8569, -0.00140445, -0.391218, -1.24016, -0.93721, -0.00177403, -0.00054777, 0.34876, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.375853] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11510] 1759358120375739, 28.8607, -0.00139813, -0.391375, -1.24024, -0.937266, -0.00200079, -0.00066226, 0.348609, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.379060] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11511] 1759358120378951, 28.864, -0.00139813, -0.391375, -1.24024, -0.937266, -0.00200079, -0.00066226, 0.348609, 0, -0.0157606, -0.00793754, 0.0504971, 0, 0, 
[2025-10-01 18:35:20.381626] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11512] 1759358120381511, 28.8665, -0.00139813, -0.391375, -1.24024, -0.937266, -0.00200079, -0.00066226, 0.348609, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.384197] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11514] 1759358120384106, 28.8691, -0.000913638, -0.391819, -1.24038, -0.93747, -0.00196984, 0.000355564, 0.348059, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.387327] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11515] 1759358120387212, 28.8722, -0.000913638, -0.391819, -1.24038, -0.93747, -0.00196984, 0.000355564, 0.348059, 0.0484497, -0.044351, -0.0138866, -0.0766516, 0.188435, -0.117582, 
[2025-10-01 18:35:20.392080] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11516] 1759358120391931, 28.8769, -0.000913638, -0.391819, -1.24038, -0.93747, -0.00196984, 0.000355564, 0.348059, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.395525] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11518] 1759358120395401, 28.8804, -0.00105035, -0.391978, -1.24041, -0.937489, -0.00225515, -0.000106517, 0.348007, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.398297] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11519] 1759358120398185, 28.8832, -0.00105035, -0.391978, -1.24041, -0.937489, -0.00225515, -0.000106517, 0.348007, -0.0136714, -0.0159157, -0.00337425, 0.0856638, -0.0668009, 0, 
[2025-10-01 18:35:20.401241] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11520] 1759358120401124, 28.8861, -0.00105035, -0.391978, -1.24041, -0.937489, -0.00225515, -0.000106517, 0.348007, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.403835] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11522] 1759358120403735, 28.8887, -0.00143024, -0.392011, -1.24056, -0.937341, -0.00255376, -0.00091467, 0.348402, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.408348] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11523] 1759358120408231, 28.8932, -0.00143024, -0.392011, -1.24056, -0.937341, -0.00255376, -0.00091467, 0.348402, -0.0379885, -0.00326737, -0.0146227, 0.112247, -0.130514, 0.0846088, 
[2025-10-01 18:35:20.410862] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11524] 1759358120410747, 28.8958, -0.00143024, -0.392011, -1.24056, -0.937341, -0.00255376, -0.00091467, 0.348402, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.413407] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11525] 1759358120413317, 28.8983, -0.00149354, -0.392233, -1.24064, -0.937393, -0.0027799, -0.00120708, 0.348259, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.416575] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11527] 1759358120416458, 28.9015, -0.00149354, -0.392233, -1.24064, -0.937393, -0.0027799, -0.00120708, 0.348259, -0.00632997, -0.022278, -0.0081464, 0.0627518, -0.0391534, 0, 
[2025-10-01 18:35:20.419158] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11528] 1759358120419046, 28.9041, -0.00149354, -0.392233, -1.24064, -0.937393, -0.0027799, -0.00120708, 0.348259, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.423589] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11530] 1759358120423508, 28.9085, -0.00149354, -0.392233, -1.24064, -0.937393, -0.0027799, -0.00120708, 0.348259, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.426850] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11531] 1759358120426736, 28.9117, -0.00120262, -0.392311, -1.24075, -0.937248, -0.0035957, -0.00127815, 0.348643, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.429265] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11532] 1759358120429129, 28.9141, -0.00120262, -0.392311, -1.24075, -0.937248, -0.0035957, -0.00127815, 0.348643, 0.0290921, -0.00780115, -0.0107172, 0.157905, 0.0438131, 0.0819862, 
[2025-10-01 18:35:20.432202] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11533] 1759358120432084, 28.9171, -0.00120262, -0.392311, -1.24075, -0.937248, -0.0035957, -0.00127815, 0.348643, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.434778] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11535] 1759358120434657, 28.9197, -0.00117874, -0.392535, -1.24086, -0.937303, -0.00390834, -0.00164631, 0.348491, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.439200] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11536] 1759358120439085, 28.9241, -0.00117874, -0.392535, -1.24086, -0.937303, -0.00390834, -0.00164631, 0.348491, 0.00238725, -0.0223512, -0.0112358, 0.0842571, -0.0473494, 0, 
[2025-10-01 18:35:20.442018] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11537] 1759358120441877, 28.9269, -0.00117874, -0.392535, -1.24086, -0.937303, -0.00390834, -0.00164631, 0.348491, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.444653] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11539] 1759358120444541, 28.9295, -0.00133062, -0.393028, -1.24102, -0.937529, -0.00359665, -0.00181407, 0.347883, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.447579] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11540] 1759358120447463, 28.9325, -0.00133062, -0.393028, -1.24102, -0.937529, -0.00359665, -0.00181407, 0.347883, -0.0151882, -0.04931, -0.0156454, -0.0467777, -0.0536924, -0.129539, 
[2025-10-01 18:35:20.450436] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11541] 1759358120450316, 28.9353, -0.00133062, -0.393028, -1.24102, -0.937529, -0.00359665, -0.00181407, 0.347883, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.455080] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11543] 1759358120454967, 28.94, -0.00127805, -0.393265, -1.24115, -0.937537, -0.00391264, -0.00202941, 0.347857, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.458055] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11544] 1759358120457943, 28.943, -0.00127805, -0.393265, -1.24115, -0.937537, -0.00391264, -0.00202941, 0.347857, 0.00525757, -0.023696, -0.0128105, 0.0742197, 0, 0, 
[2025-10-01 18:35:20.461308] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11545] 1759358120461193, 28.9462, -0.00127805, -0.393265, -1.24115, -0.937537, -0.00391264, -0.00202941, 0.347857, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.463672] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11547] 1759358120463598, 28.9486, -0.00126002, -0.393489, -1.24127, -0.937576, -0.00425621, -0.00258068, 0.347744, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.466592] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11548] 1759358120466478, 28.9515, -0.00126002, -0.393489, -1.24127, -0.937576, -0.00425621, -0.00258068, 0.347744, 0, -0.0224142, -0.0126033, 0.102758, -0.0795803, 0, 
[2025-10-01 18:35:20.471518] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11549] 1759358120471402, 28.9564, -0.00126002, -0.393489, -1.24127, -0.937576, -0.00425621, -0.00258068, 0.347744, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.474109] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11551] 1759358120473997, 28.959, -0.00124567, -0.393754, -1.24137, -0.937653, -0.0045797, -0.00326168, 0.347526, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.476964] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11552] 1759358120476846, 28.9619, -0.00124567, -0.393754, -1.24137, -0.937653, -0.0045797, -0.00326168, 0.347526, 0, -0.0265022, -0.0100667, 0.107956, -0.10545, -0.0454605, 
[2025-10-01 18:35:20.480373] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11553] 1759358120480258, 28.9653, -0.00124567, -0.393754, -1.24137, -0.937653, -0.0045797, -0.00326168, 0.347526, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.483081] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11554] 1759358120482995, 28.968, -0.00106881, -0.394022, -1.2415, -0.937663, -0.00498702, -0.00330669, 0.347494, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.487971] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11556] 1759358120487855, 28.9729, -0.00106881, -0.394022, -1.2415, -0.937663, -0.00498702, -0.00330669, 0.347494, 0.0176864, -0.026807, -0.0128806, 0.0795126, 0, 0, 
[2025-10-01 18:35:20.491047] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11557] 1759358120490929, 28.9759, -0.00106881, -0.394022, -1.2415, -0.937663, -0.00498702, -0.00330669, 0.347494, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.493695] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11559] 1759358120493629, 28.9786, -0.000754549, -0.394083, -1.24161, -0.937458, -0.0059337, -0.00352729, 0.348031, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.496711] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11560] 1759358120496597, 28.9816, -0.000754549, -0.394083, -1.24161, -0.937458, -0.0059337, -0.00352729, 0.348031, 0.0314259, -0.00605445, -0.0108933, 0.193024, 0, 0.114977, 
[2025-10-01 18:35:20.499467] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11561] 1759358120499348, 28.9844, -0.000754549, -0.394083, -1.24161, -0.937458, -0.0059337, -0.00352729, 0.348031, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.504471] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11563] 1759358120504346, 28.9894, -0.000754549, -0.394083, -1.24161, -0.937458, -0.0059337, -0.00352729, 0.348031, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:35:20.507303] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [11564] 1759358120507188, 28.9922, -0.000973504, -0.394569, -1.24172, -0.937718, -0.00560792, -0.00451494, 0.347322, 0, 0, 0, 0, 0, 0, 
