[2025-10-01 20:48:16.811296] [0x0000007fa26517c0] [MocapTag] [0x00006aa9] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-01 20:48:46.928898] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13451] 1759366126928796, 32.9598, 0.0765442, -0.417707, -0.344106, -0.957966, -0.0374019, -0.0214282, 0.283625, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:46.931474] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13452] 1759366126931358, 32.9623, 0.0768108, -0.417053, -0.341497, -0.958343, -0.0378537, -0.0209797, 0.28232, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:46.936041] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13453] 1759366126935953, 32.9669, 0.0768108, -0.417053, -0.341497, -0.958343, -0.0378537, -0.0209797, 0.28232, 0.0266596, 0.0653399, 0.260969, 0.0585556, 0.100123, -0.275517, 
[2025-10-01 20:48:46.938949] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13455] 1759366126938836, 32.9698, 0.0768108, -0.417053, -0.341497, -0.958343, -0.0378537, -0.0209797, 0.28232, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:46.941353] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13456] 1759366126941239, 32.9722, 0.0765077, -0.416344, -0.337234, -0.959253, -0.0355063, -0.025562, 0.279141, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:46.944187] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13457] 1759366126944070, 32.975, 0.0765077, -0.416344, -0.337234, -0.959253, -0.0355063, -0.025562, 0.279141, -0.0303134, 0.0709956, 0.426272, -0.199652, -1.03835, -0.620949, 
[2025-10-01 20:48:46.946744] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13459] 1759366126946658, 32.9776, 0.0765077, -0.416344, -0.337234, -0.959253, -0.0355063, -0.025562, 0.279141, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:46.949535] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13460] 1759366126949415, 32.9804, 0.0765077, -0.416344, -0.337234, -0.959253, -0.0355063, -0.025562, 0.279141, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:46.952667] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13461] 1759366126952553, 32.9835, 0.0769168, -0.415938, -0.332963, -0.959412, -0.0355121, -0.0266574, 0.27849, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:46.955521] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13462] 1759366126955392, 32.9864, 0.0769168, -0.415938, -0.332963, -0.959412, -0.0355121, -0.0266574, 0.27849, 0.040907, 0.0406014, 0.427109, 0.0607014, -0.215412, -0.124329, 
[2025-10-01 20:48:46.958352] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13464] 1759366126958240, 32.9892, 0.0769168, -0.415938, -0.332963, -0.959412, -0.0355121, -0.0266574, 0.27849, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:46.961852] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13465] 1759366126961738, 32.9927, 0.0769486, -0.415375, -0.327716, -0.959603, -0.035932, -0.0268519, 0.277759, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:46.963700] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13466] 1759366126963583, 32.9945, 0.0769486, -0.415375, -0.327716, -0.959603, -0.035932, -0.0268519, 0.277759, 0.0031791, 0.05622, 0.52472, 0.0892401, 0, -0.148743, 
[2025-10-01 20:48:46.968009] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13468] 1759366126967897, 32.9989, 0.0769486, -0.415375, -0.327716, -0.959603, -0.035932, -0.0268519, 0.277759, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:46.970943] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13469] 1759366126970830, 33.0018, 0.0770184, -0.415275, -0.321848, -0.960012, -0.0343987, -0.0272427, 0.276499, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:46.973600] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13470] 1759366126973442, 33.0044, 0.0770184, -0.415275, -0.321848, -0.960012, -0.0343987, -0.0272427, 0.276499, 0.00698682, 0.0100739, 0.586732, -0.277233, -0.17118, -0.262648, 
[2025-10-01 20:48:46.975976] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13471] 1759366126975889, 33.0068, 0.0770184, -0.415275, -0.321848, -0.960012, -0.0343987, -0.0272427, 0.276499, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:46.978763] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13473] 1759366126978649, 33.0096, 0.0770184, -0.415275, -0.321848, -0.960012, -0.0343987, -0.0272427, 0.276499, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:46.981209] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13474] 1759366126981100, 33.0121, 0.0759254, -0.416369, -0.316529, -0.960284, -0.0296855, -0.0282473, 0.276001, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:46.984839] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13475] 1759366126984721, 33.0157, 0.0759254, -0.416369, -0.316529, -0.960284, -0.0296855, -0.0282473, 0.276001, -0.109305, -0.109407, 0.531904, -0.852394, -0.458296, -0.108373, 
[2025-10-01 20:48:46.987521] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13477] 1759366126987410, 33.0184, 0.0759254, -0.416369, -0.316529, -0.960284, -0.0296855, -0.0282473, 0.276001, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:46.990086] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13478] 1759366126989977, 33.0209, 0.0751615, -0.418331, -0.312248, -0.960207, -0.0248039, -0.0275434, 0.276819, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:46.992997] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13479] 1759366126992873, 33.0238, 0.0751615, -0.418331, -0.312248, -0.960207, -0.0248039, -0.0275434, 0.276819, -0.076387, -0.196271, 0.428172, -0.974917, -0.129897, 0.147271, 
[2025-10-01 20:48:46.995446] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13480] 1759366126995330, 33.0263, 0.0751615, -0.418331, -0.312248, -0.960207, -0.0248039, -0.0275434, 0.276819, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:46.999880] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13482] 1759366126999765, 33.0307, 0.0751615, -0.418331, -0.312248, -0.960207, -0.0248039, -0.0275434, 0.276819, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.002532] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13483] 1759366127002410, 33.0334, 0.0744483, -0.421094, -0.310123, -0.960412, -0.0179015, -0.029386, 0.276452, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.005311] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13484] 1759366127005196, 33.0362, 0.0744483, -0.421094, -0.310123, -0.960412, -0.0179015, -0.029386, 0.276452, -0.0713271, -0.276291, 0.212442, -1.22628, -0.739196, -0.0873029, 
[2025-10-01 20:48:47.008144] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13486] 1759366127008027, 33.039, 0.0744483, -0.421094, -0.310123, -0.960412, -0.0179015, -0.029386, 0.276452, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.010685] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13487] 1759366127010572, 33.0415, 0.0749348, -0.423617, -0.310729, -0.960582, -0.0168374, -0.0262973, 0.276237, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.013725] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13488] 1759366127013607, 33.0446, 0.0749348, -0.423617, -0.310729, -0.960582, -0.0168374, -0.0262973, 0.276237, 0.048654, -0.252282, -0.0606102, -0.377679, 0.533348, -0.0720263, 
[2025-10-01 20:48:47.016765] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13490] 1759366127016657, 33.0476, 0.0749348, -0.423617, -0.310729, -0.960582, -0.0168374, -0.0262973, 0.276237, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.019245] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13491] 1759366127019133, 33.0501, 0.0749348, -0.423617, -0.310729, -0.960582, -0.0168374, -0.0262973, 0.276237, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.021831] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13492] 1759366127021719, 33.0527, 0.0765927, -0.425917, -0.311285, -0.961018, -0.0144204, -0.0230961, 0.275143, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.024708] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13493] 1759366127024593, 33.0556, 0.0765927, -0.425917, -0.311285, -0.961018, -0.0144204, -0.0230961, 0.275143, 0.165795, -0.229972, -0.0555526, -0.646925, 0.476652, -0.257528, 
[2025-10-01 20:48:47.027669] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13495] 1759366127027557, 33.0585, 0.0765927, -0.425917, -0.311285, -0.961018, -0.0144204, -0.0230961, 0.275143, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.030802] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13496] 1759366127030687, 33.0616, 0.0791971, -0.4276, -0.312916, -0.960957, -0.0146307, -0.0165461, 0.275815, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.034575] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13497] 1759366127034459, 33.0654, 0.0791971, -0.4276, -0.312916, -0.960957, -0.0146307, -0.0165461, 0.275815, 0.260439, -0.168356, -0.163106, -0.319839, 1.27326, 0.103194, 
[2025-10-01 20:48:47.037303] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13499] 1759366127037163, 33.0681, 0.0791971, -0.4276, -0.312916, -0.960957, -0.0146307, -0.0165461, 0.275815, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.039721] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13500] 1759366127039612, 33.0706, 0.0791971, -0.4276, -0.312916, -0.960957, -0.0146307, -0.0165461, 0.275815, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.042459] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13501] 1759366127042340, 33.0733, 0.0813874, -0.430082, -0.31418, -0.960694, -0.0127308, -0.0106667, 0.277111, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.045340] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13502] 1759366127045226, 33.0762, 0.0813874, -0.430082, -0.31418, -0.960694, -0.0127308, -0.0106667, 0.277111, 0.219032, -0.24816, -0.126443, -0.688553, 1.0292, 0.239742, 
[2025-10-01 20:48:47.049395] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13504] 1759366127049281, 33.0802, 0.0813874, -0.430082, -0.31418, -0.960694, -0.0127308, -0.0106667, 0.277111, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.052109] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13505] 1759366127052008, 33.083, 0.0828405, -0.433326, -0.315297, -0.960818, -0.00925447, -0.00684732, 0.27694, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.054956] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13506] 1759366127054840, 33.0858, 0.0828405, -0.433326, -0.315297, -0.960818, -0.00925447, -0.00684732, 0.27694, 0.145309, -0.324428, -0.111642, -0.880122, 0.540738, -0.0514388, 
[2025-10-01 20:48:47.057587] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13508] 1759366127057468, 33.0884, 0.0828405, -0.433326, -0.315297, -0.960818, -0.00925447, -0.00684732, 0.27694, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.060012] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13509] 1759366127059898, 33.0909, 0.0836715, -0.436924, -0.315853, -0.960763, -0.00703171, -0.0016846, 0.277277, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.064950] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13510] 1759366127064829, 33.0958, 0.0836715, -0.436924, -0.315853, -0.960763, -0.00703171, -0.0016846, 0.277277, 0.0830983, -0.359743, -0.0556842, -0.713229, 0.869475, 0.0587761, 
[2025-10-01 20:48:47.067590] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13512] 1759366127067476, 33.0984, 0.0836715, -0.436924, -0.315853, -0.960763, -0.00703171, -0.0016846, 0.277277, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.070085] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13513] 1759366127069976, 33.1009, 0.0847191, -0.440631, -0.315513, -0.961186, -0.00569397, 0.00309331, 0.275827, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.073077] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13514] 1759366127072964, 33.1039, 0.0847191, -0.440631, -0.315513, -0.961186, -0.00569397, 0.00309331, 0.275827, 0.104755, -0.370768, 0.0340661, -0.520635, 0.842525, -0.305969, 
[2025-10-01 20:48:47.075689] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13515] 1759366127075574, 33.1065, 0.0847191, -0.440631, -0.315513, -0.961186, -0.00569397, 0.00309331, 0.275827, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.080301] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13517] 1759366127080188, 33.1111, 0.0847191, -0.440631, -0.315513, -0.961186, -0.00569397, 0.00309331, 0.275827, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.082793] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13518] 1759366127082678, 33.1136, 0.0856918, -0.444199, -0.314173, -0.961066, -0.00504494, 0.0107621, 0.276063, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.085577] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13519] 1759366127085460, 33.1164, 0.0856918, -0.444199, -0.314173, -0.961066, -0.00504494, 0.0107621, 0.276063, 0.0972756, -0.356749, 0.134024, -0.54841, 1.43861, 0.0517845, 
[2025-10-01 20:48:47.088353] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13521] 1759366127088238, 33.1192, 0.0856918, -0.444199, -0.314173, -0.961066, -0.00504494, 0.0107621, 0.276063, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.090859] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13522] 1759366127090747, 33.1217, 0.0877531, -0.446713, -0.312122, -0.96123, -0.00293623, 0.0158391, 0.275276, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.093621] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13523] 1759366127093461, 33.1244, 0.0877531, -0.446713, -0.312122, -0.96123, -0.00293623, 0.0158391, 0.275276, 0.206127, -0.251391, 0.205052, 627.635, 0.859829, -0.150937, 
[2025-10-01 20:48:47.098106] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13525] 1759366127097990, 33.1289, 0.0877531, -0.446713, -0.312122, -0.96123, -0.00293623, 0.0158391, 0.275276, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.100648] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13526] 1759366127100536, 33.1315, 0.0901236, -0.448709, -0.310224, -0.961011, -0.00137565, 0.0207463, 0.275727, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.103815] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13527] 1759366127103670, 33.1346, 0.0901236, -0.448709, -0.310224, -0.961011, -0.00137565, 0.0207463, 0.275727, 0.237052, -0.199607, 0.189841, -0.572705, 0.85725, 0.111818, 
[2025-10-01 20:48:47.106045] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13528] 1759366127105978, 33.1369, 0.0901236, -0.448709, -0.310224, -0.961011, -0.00137565, 0.0207463, 0.275727, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.108770] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13530] 1759366127108655, 33.1396, 0.0901236, -0.448709, -0.310224, -0.961011, -0.00137565, 0.0207463, 0.275727, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.111473] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13531] 1759366127111361, 33.1423, 0.0922395, -0.449885, -0.309263, -0.960873, -0.000696041, 0.0242159, 0.275927, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.114323] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13532] 1759366127114208, 33.1452, 0.0922395, -0.449885, -0.309263, -0.960873, -0.000696041, 0.0242159, 0.275927, 0.21159, -0.117644, 0.0960539, -0.323558, 0.629359, 0.0562608, 
[2025-10-01 20:48:47.116944] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13534] 1759366127116836, 33.1478, 0.0922395, -0.449885, -0.309263, -0.960873, -0.000696041, 0.0242159, 0.275927, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.119514] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13535] 1759366127119401, 33.1504, 0.0922395, -0.449885, -0.309263, -0.960873, -0.000696041, 0.0242159, 0.275927, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.122223] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13536] 1759366127122104, 33.1531, 0.0937107, -0.450776, -0.308372, -0.961425, 0.00195454, 0.0252315, 0.273902, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.124968] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13537] 1759366127124853, 33.1558, 0.0937107, -0.450776, -0.308372, -0.961425, 0.00195454, 0.0252315, 0.273902, 0.147122, -0.0890358, 0.0890965, -0.556135, 0.052527, -0.406289, 
[2025-10-01 20:48:47.128267] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13539] 1759366127128153, 33.1591, 0.0937107, -0.450776, -0.308372, -0.961425, 0.00195454, 0.0252315, 0.273902, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.130432] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13540] 1759366127130319, 33.1613, 0.0934851, -0.451744, -0.309645, -0.96428, 0.0063109, 0.0336297, 0.262667, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.133376] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13541] 1759366127133259, 33.1642, 0.0934851, -0.451744, -0.309645, -0.96428, 0.0063109, 0.0336297, 0.262667, -0.0225661, -0.0968231, -0.127271, -1.22979, 1.41171, -2.26848, 
[2025-10-01 20:48:47.135776] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13542] 1759366127135687, 33.1666, 0.0934851, -0.451744, -0.309645, -0.96428, 0.0063109, 0.0336297, 0.262667, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.139777] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13544] 1759366127139664, 33.1706, 0.0934851, -0.451744, -0.309645, -0.96428, 0.0063109, 0.0336297, 0.262667, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.142840] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13545] 1759366127142725, 33.1737, 0.0940519, -0.452551, -0.310397, -0.964456, 0.00770192, 0.0347005, 0.261843, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.145543] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13546] 1759366127145454, 33.1764, 0.0940519, -0.452551, -0.310397, -0.964456, 0.00770192, 0.0347005, 0.261843, 0.0566865, -0.0807501, -0.0751785, -0.320125, 0.136188, -0.156379, 
[2025-10-01 20:48:47.148271] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13548] 1759366127148156, 33.1791, 0.0940519, -0.452551, -0.310397, -0.964456, 0.00770192, 0.0347005, 0.261843, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.150727] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13549] 1759366127150616, 33.1816, 0.0945554, -0.453252, -0.310859, -0.964337, 0.00893093, 0.0352624, 0.262165, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.153663] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13550] 1759366127153545, 33.1845, 0.0945554, -0.453252, -0.310859, -0.964337, 0.00893093, 0.0352624, 0.262165, 0.0503473, -0.0700534, -0.0462108, -0.269341, 0.0426836, 0.077796, 
[2025-10-01 20:48:47.157819] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13552] 1759366127157693, 33.1887, 0.0945554, -0.453252, -0.310859, -0.964337, 0.00893093, 0.0352624, 0.262165, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.160433] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13553] 1759366127160317, 33.1913, 0.0960487, -0.453626, -0.310724, -0.962174, 0.00655754, 0.0313707, 0.270545, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.163438] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13554] 1759366127163322, 33.1943, 0.0960487, -0.453626, -0.310724, -0.962174, 0.00655754, 0.0313707, 0.270545, 0.149324, -0.0374317, 0.0134781, 0.614786, -0.651871, 1.70243, 
[2025-10-01 20:48:47.165888] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13555] 1759366127165798, 33.1968, 0.0960487, -0.453626, -0.310724, -0.962174, 0.00655754, 0.0313707, 0.270545, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.168639] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13557] 1759366127168526, 33.1995, 0.0960487, -0.453626, -0.310724, -0.962174, 0.00655754, 0.0313707, 0.270545, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.172724] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13558] 1759366127172570, 33.2035, 0.0965568, -0.453232, -0.309974, -0.961439, 0.00619868, 0.0316659, 0.273118, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.175439] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13559] 1759366127175351, 33.2063, 0.0965568, -0.453232, -0.309974, -0.961439, 0.00619868, 0.0316659, 0.273118, 0.0508125, 0.0393903, 0.0749853, 0.0376463, 0.068501, 0.53553, 
[2025-10-01 20:48:47.178150] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13561] 1759366127178037, 33.209, 0.0965568, -0.453232, -0.309974, -0.961439, 0.00619868, 0.0316659, 0.273118, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.180754] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13562] 1759366127180634, 33.2116, 0.097253, -0.45255, -0.308865, -0.960845, 0.00451386, 0.0325286, 0.275133, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.183658] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13563] 1759366127183538, 33.2145, 0.097253, -0.45255, -0.308865, -0.960845, 0.00451386, 0.0325286, 0.275133, 0.0696261, 0.0681875, 0.110928, 0.26443, 0.252661, 0.416082, 
[2025-10-01 20:48:47.185853] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13565] 1759366127185795, 33.2168, 0.097253, -0.45255, -0.308865, -0.960845, 0.00451386, 0.0325286, 0.275133, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.189652] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13566] 1759366127189539, 33.2205, 0.097253, -0.45255, -0.308865, -0.960845, 0.00451386, 0.0325286, 0.275133, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.192285] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13567] 1759366127192167, 33.2231, 0.0975265, -0.451225, -0.307311, -0.96038, 0.00275508, 0.0339449, 0.276605, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.194969] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13568] 1759366127194853, 33.2258, 0.0975265, -0.451225, -0.307311, -0.96038, 0.00275508, 0.0339449, 0.276605, 0.0273431, 0.132585, 0.155354, 0.250292, 0.365691, 0.305742, 
[2025-10-01 20:48:47.197662] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13570] 1759366127197549, 33.2285, 0.0975265, -0.451225, -0.307311, -0.96038, 0.00275508, 0.0339449, 0.276605, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.200103] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13571] 1759366127199995, 33.231, 0.0975932, -0.449405, -0.306685, -0.960458, -4.34051e-05, 0.0333415, 0.27642, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.203114] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13572] 1759366127202993, 33.234, 0.0975932, -0.449405, -0.306685, -0.960458, -4.34051e-05, 0.0333415, 0.27642, 0.00667675, 0.181966, 0.0626346, 0.573397, 0.0395045, -0.0579119, 
[2025-10-01 20:48:47.207274] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13574] 1759366127207150, 33.2381, 0.0975932, -0.449405, -0.306685, -0.960458, -4.34051e-05, 0.0333415, 0.27642, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.209752] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13575] 1759366127209638, 33.2406, 0.0970982, -0.447278, -0.307025, -0.960983, -0.00245358, 0.0310625, 0.274848, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.212645] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13576] 1759366127212529, 33.2435, 0.0970982, -0.447278, -0.307025, -0.960983, -0.00245358, 0.0310625, 0.274848, -0.0494997, 0.212677, -0.0339851, 0.600529, -0.302627, -0.352335, 
[2025-10-01 20:48:47.215302] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13577] 1759366127215181, 33.2461, 0.0970982, -0.447278, -0.307025, -0.960983, -0.00245358, 0.0310625, 0.274848, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.218029] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13579] 1759366127217916, 33.2489, 0.0970982, -0.447278, -0.307025, -0.960983, -0.00245358, 0.0310625, 0.274848, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.221566] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13580] 1759366127221452, 33.2524, 0.0964271, -0.445367, -0.308518, -0.961839, -0.00551249, 0.0273898, 0.272186, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:47.224196] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [13581] 1759366127224080, 33.255, 0.0964271, -0.445367, -0.308518, -0.961839, -0.00551249, 0.0273898, 0.272186, -0.0671133, 0.191109, -0.14931, 0.806999, -0.536907, -0.585198, 
