[2025-10-01 18:45:46.485367] [0x0000007fa00007c0] [MocapTag] [0x00000db6] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-01 18:46:07.138434] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9193] 1759358767138318, 23.3312, -0.354061, -0.0417087, -1.22843, -0.98376, -0.0756702, -0.0590778, 0.151655, 1.19615, -0.645805, 0.33083, 0.240469, -0.317965, 0.282866, 
[2025-10-01 18:46:07.140951] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9195] 1759358767140881, 23.3338, -0.354061, -0.0417087, -1.22843, -0.98376, -0.0756702, -0.0590778, 0.151655, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.143811] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9196] 1759358767143692, 23.3366, -0.354061, -0.0417087, -1.22843, -0.98376, -0.0756702, -0.0590778, 0.151655, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.147035] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9197] 1759358767146922, 23.3398, -0.342469, -0.0479112, -1.22501, -0.983343, -0.0763623, -0.0615019, 0.153046, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.149130] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9198] 1759358767149008, 23.3419, -0.342469, -0.0479112, -1.22501, -0.983343, -0.0763623, -0.0615019, 0.153046, 1.15923, -0.620248, 0.342019, 0.231743, -0.431525, 0.337109, 
[2025-10-01 18:46:07.152975] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9200] 1759358767152859, 23.3458, -0.342469, -0.0479112, -1.22501, -0.983343, -0.0763623, -0.0615019, 0.153046, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.155228] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9201] 1759358767155120, 23.348, -0.330696, -0.0542157, -1.2218, -0.98303, -0.0765406, -0.0626677, 0.154486, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.158031] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9202] 1759358767157917, 23.3508, -0.330696, -0.0542157, -1.2218, -0.98303, -0.0765406, -0.0626677, 0.154486, 1.17728, -0.630455, 0.320602, 0.0890493, -0.198841, 0.317049, 
[2025-10-01 18:46:07.160589] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9203] 1759358767160501, 23.3534, -0.330696, -0.0542157, -1.2218, -0.98303, -0.0765406, -0.0626677, 0.154486, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.163452] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9205] 1759358767163340, 23.3562, -0.330696, -0.0542157, -1.2218, -0.98303, -0.0765406, -0.0626677, 0.154486, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.167702] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9206] 1759358767167586, 23.3605, -0.319276, -0.0603309, -1.21854, -0.982703, -0.0765335, -0.0641759, 0.155946, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.170878] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9208] 1759358767170754, 23.3637, -0.319276, -0.0603309, -1.21854, -0.982703, -0.0765335, -0.0641759, 0.155946, 1.14204, -0.611513, 0.325853, 0.0648975, -0.271568, 0.326934, 
[2025-10-01 18:46:07.173071] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9209] 1759358767172959, 23.3659, -0.319276, -0.0603309, -1.21854, -0.982703, -0.0765335, -0.0641759, 0.155946, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.175543] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9210] 1759358767175435, 23.3683, -0.308076, -0.0663107, -1.21527, -0.98239, -0.0763413, -0.0655779, 0.157423, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.178366] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9211] 1759358767178249, 23.3711, -0.308076, -0.0663107, -1.21527, -0.98239, -0.0763413, -0.0655779, 0.157423, 1.12, -0.597986, 0.327571, 0, -0.256274, 0.326598, 
[2025-10-01 18:46:07.180875] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9213] 1759358767180758, 23.3737, -0.308076, -0.0663107, -1.21527, -0.98239, -0.0763413, -0.0655779, 0.157423, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.184454] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9214] 1759358767184328, 23.3772, -0.308076, -0.0663107, -1.21527, -0.98239, -0.0763413, -0.0655779, 0.157423, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.187015] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9215] 1759358767186900, 23.3798, -0.296659, -0.0722109, -1.21214, -0.982242, -0.0757726, -0.0657189, 0.158558, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.189761] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9216] 1759358767189645, 23.3825, -0.296659, -0.0722109, -1.21214, -0.982242, -0.0757726, -0.0657189, 0.158558, 1.14162, -0.590018, 0.313177, -0.0960827, 0, 0.227186, 
[2025-10-01 18:46:07.192614] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9218] 1759358767192501, 23.3854, -0.296659, -0.0722109, -1.21214, -0.982242, -0.0757726, -0.0657189, 0.158558, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.195079] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9219] 1759358767194969, 23.3879, -0.285532, -0.0778433, -1.20894, -0.982093, -0.075136, -0.0659694, 0.159673, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.199414] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9220] 1759358767199300, 23.3922, -0.285532, -0.0778433, -1.20894, -0.982093, -0.075136, -0.0659694, 0.159673, 1.11277, -0.563244, 0.319673, -0.105858, -0.0509687, 0.224683, 
[2025-10-01 18:46:07.202110] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9222] 1759358767201997, 23.3949, -0.285532, -0.0778433, -1.20894, -0.982093, -0.075136, -0.0659694, 0.159673, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.204662] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9223] 1759358767204548, 23.3974, -0.274545, -0.0834391, -1.20588, -0.981987, -0.0742399, -0.0659525, 0.160751, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.207564] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9224] 1759358767207447, 23.4003, -0.274545, -0.0834391, -1.20588, -0.981987, -0.0742399, -0.0659525, 0.160751, 1.09867, -0.559574, 0.305673, -0.167084, 0, 0.209168, 
[2025-10-01 18:46:07.210008] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9226] 1759358767209948, 23.4028, -0.274545, -0.0834391, -1.20588, -0.981987, -0.0742399, -0.0659525, 0.160751, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.214479] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9227] 1759358767214369, 23.4073, -0.274545, -0.0834391, -1.20588, -0.981987, -0.0742399, -0.0659525, 0.160751, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.217005] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9228] 1759358767216891, 23.4098, -0.263807, -0.0889859, -1.20285, -0.981866, -0.0732227, -0.0659826, 0.161935, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.219772] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9229] 1759358767219658, 23.4126, -0.263807, -0.0889859, -1.20285, -0.981866, -0.0732227, -0.0659826, 0.161935, 1.07375, -0.55468, 0.303017, -0.188279, 0, 0.230438, 
[2025-10-01 18:46:07.222629] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9231] 1759358767222516, 23.4154, -0.263807, -0.0889859, -1.20285, -0.981866, -0.0732227, -0.0659826, 0.161935, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.225245] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9232] 1759358767225133, 23.418, -0.253234, -0.0943811, -1.19992, -0.981714, -0.0720504, -0.0658847, 0.163417, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.229983] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9233] 1759358767229897, 23.4228, -0.253234, -0.0943811, -1.19992, -0.981714, -0.0720504, -0.0658847, 0.163417, 1.05738, -0.539519, 0.292806, -0.22037, 0, 0.286523, 
[2025-10-01 18:46:07.232791] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9235] 1759358767232675, 23.4256, -0.253234, -0.0943811, -1.19992, -0.981714, -0.0720504, -0.0658847, 0.163417, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.236946] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9236] 1759358767236826, 23.4297, -0.242827, -0.0996445, -1.19704, -0.981621, -0.0707486, -0.065466, 0.164706, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.238243] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9237] 1759358767238064, 23.431, -0.242827, -0.0996445, -1.19704, -0.981621, -0.0707486, -0.065466, 0.164706, 1.04071, -0.526342, 0.28867, -0.259614, 0.0594646, 0.239992, 
[2025-10-01 18:46:07.240674] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9239] 1759358767240559, 23.4335, -0.242827, -0.0996445, -1.19704, -0.981621, -0.0707486, -0.065466, 0.164706, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.243309] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9240] 1759358767243198, 23.4361, -0.242827, -0.0996445, -1.19704, -0.981621, -0.0707486, -0.065466, 0.164706, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.246490] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9241] 1759358767246376, 23.4393, -0.233123, -0.104931, -1.19427, -0.981532, -0.0687966, -0.0661398, 0.165797, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.249488] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9242] 1759358767249398, 23.4423, -0.233123, -0.104931, -1.19427, -0.981532, -0.0687966, -0.0661398, 0.165797, 0.970386, -0.528656, 0.276453, -0.351262, -0.181427, 0.214806, 
[2025-10-01 18:46:07.251933] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9244] 1759358767251820, 23.4447, -0.233123, -0.104931, -1.19427, -0.981532, -0.0687966, -0.0661398, 0.165797, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.254425] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9245] 1759358767254317, 23.4472, -0.222581, -0.109649, -1.1914, -0.981492, -0.0678063, -0.064344, 0.167137, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.257438] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9246] 1759358767257321, 23.4502, -0.222581, -0.109649, -1.1914, -0.981492, -0.0678063, -0.064344, 0.167137, 1.05412, -0.471795, 0.287306, -0.24724, 0.340272, 0.226733, 
[2025-10-01 18:46:07.261114] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9248] 1759358767260991, 23.4539, -0.222581, -0.109649, -1.1914, -0.981492, -0.0678063, -0.064344, 0.167137, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.263700] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9249] 1759358767263586, 23.4565, -0.222581, -0.109649, -1.1914, -0.981492, -0.0678063, -0.064344, 0.167137, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.266430] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9250] 1759358767266316, 23.4592, -0.212483, -0.114512, -1.18873, -0.981534, -0.0661297, -0.0626025, 0.168225, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.269438] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9251] 1759358767269350, 23.4623, -0.212483, -0.114512, -1.18873, -0.981534, -0.0661297, -0.0626025, 0.168225, 1.00988, -0.486311, 0.267035, -0.384426, 0.301263, 0.170892, 
[2025-10-01 18:46:07.272007] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9253] 1759358767271887, 23.4648, -0.212483, -0.114512, -1.18873, -0.981534, -0.0661297, -0.0626025, 0.168225, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.276255] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9254] 1759358767276137, 23.469, -0.202703, -0.119289, -1.1861, -0.981519, -0.0642899, -0.0611764, 0.16954, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.279277] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9255] 1759358767279159, 23.4721, -0.202703, -0.119289, -1.1861, -0.981519, -0.0642899, -0.0611764, 0.16954, 0.978013, -0.477677, 0.263041, -0.403285, 0.236315, 0.22276, 
[2025-10-01 18:46:07.282178] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9257] 1759358767282063, 23.475, -0.202703, -0.119289, -1.1861, -0.981519, -0.0642899, -0.0611764, 0.16954, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.284981] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9258] 1759358767284865, 23.4778, -0.193354, -0.123775, -1.18352, -0.98143, -0.0626202, -0.0603777, 0.170961, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.287913] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9259] 1759358767287792, 23.4807, -0.193354, -0.123775, -1.18352, -0.98143, -0.0626202, -0.0603777, 0.170961, 0.934812, -0.44859, 0.257743, -0.345874, 0.119597, 0.258252, 
[2025-10-01 18:46:07.292484] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9261] 1759358767292369, 23.4853, -0.193354, -0.123775, -1.18352, -0.98143, -0.0626202, -0.0603777, 0.170961, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.295103] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9262] 1759358767294989, 23.4879, -0.184282, -0.128427, -1.18118, -0.981479, -0.0603505, -0.0595369, 0.171788, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.297895] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9263] 1759358767297778, 23.4907, -0.184282, -0.128427, -1.18118, -0.981479, -0.0603505, -0.0595369, 0.171788, 0.907203, -0.465269, 0.233899, -0.472093, 0.0972852, 0.132, 
[2025-10-01 18:46:07.300459] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9265] 1759358767300377, 23.4933, -0.184282, -0.128427, -1.18118, -0.981479, -0.0603505, -0.0595369, 0.171788, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.303240] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9266] 1759358767303126, 23.496, -0.184282, -0.128427, -1.18118, -0.981479, -0.0603505, -0.0595369, 0.171788, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.307569] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9267] 1759358767307455, 23.5004, -0.174454, -0.132558, -1.17882, -0.981509, -0.0590073, -0.056848, 0.172992, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.310308] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9269] 1759358767310212, 23.5031, -0.174454, -0.132558, -1.17882, -0.981509, -0.0590073, -0.056848, 0.172992, 0.982865, -0.413091, 0.236351, -0.353336, 0.497737, 0.185728, 
[2025-10-01 18:46:07.313167] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9270] 1759358767313054, 23.506, -0.174454, -0.132558, -1.17882, -0.981509, -0.0590073, -0.056848, 0.172992, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.316153] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9271] 1759358767316028, 23.5089, -0.165523, -0.136578, -1.17656, -0.981456, -0.0572767, -0.0559192, 0.174173, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.318914] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9272] 1759358767318798, 23.5117, -0.165523, -0.136578, -1.17656, -0.981456, -0.0572767, -0.0559192, 0.174173, 0.893065, -0.401979, 0.225646, -0.365734, 0.137136, 0.209367, 
[2025-10-01 18:46:07.323084] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9274] 1759358767322970, 23.5159, -0.165523, -0.136578, -1.17656, -0.981456, -0.0572767, -0.0559192, 0.174173, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.325712] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9275] 1759358767325596, 23.5185, -0.160316, -0.144188, -1.17612, -0.974282, -0.0563399, -0.0629016, 0.208912, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.328467] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9276] 1759358767328351, 23.5213, -0.160316, -0.144188, -1.17612, -0.974282, -0.0563399, -0.0629016, 0.208912, 0.520756, -0.760937, 0.0442148, 0.433159, -0.92567, 7.20186, 
[2025-10-01 18:46:07.330985] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9278] 1759358767330861, 23.5238, -0.160316, -0.144188, -1.17612, -0.974282, -0.0563399, -0.0629016, 0.208912, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.333631] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9279] 1759358767333520, 23.5264, -0.160316, -0.144188, -1.17612, -0.974282, -0.0563399, -0.0629016, 0.208912, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.337980] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9280] 1759358767337858, 23.5308, -0.147826, -0.144563, -1.17262, -0.981454, -0.0531938, -0.0532387, 0.176307, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.340580] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9281] 1759358767340507, 23.5334, -0.147826, -0.144563, -1.17262, -0.981454, -0.0531938, -0.0532387, 0.176307, 1.24895, -0.03759, 0.350484, -1.32055, 1.3339, -6.84586, 
[2025-10-01 18:46:07.343280] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9283] 1759358767343162, 23.5361, -0.147826, -0.144563, -1.17262, -0.981454, -0.0531938, -0.0532387, 0.176307, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.347338] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9284] 1759358767347224, 23.5401, -0.139289, -0.148276, -1.17075, -0.981416, -0.0511687, -0.0520301, 0.177478, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.348769] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9285] 1759358767348646, 23.5415, -0.139289, -0.148276, -1.17075, -0.981416, -0.0511687, -0.0520301, 0.177478, 0.853759, -0.371294, 0.186878, -0.434971, 0.178859, 0.202858, 
[2025-10-01 18:46:07.353107] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9287] 1759358767352994, 23.5459, -0.139289, -0.148276, -1.17075, -0.981416, -0.0511687, -0.0520301, 0.177478, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.355585] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9288] 1759358767355465, 23.5484, -0.131018, -0.151743, -1.16893, -0.981339, -0.0491537, -0.0510702, 0.178744, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.358468] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9289] 1759358767358352, 23.5513, -0.131018, -0.151743, -1.16893, -0.981339, -0.0491537, -0.0510702, 0.178744, 0.827045, -0.346683, 0.181658, -0.42305, 0.130566, 0.227138, 
[2025-10-01 18:46:07.360812] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9291] 1759358767360698, 23.5536, -0.131018, -0.151743, -1.16893, -0.981339, -0.0491537, -0.0510702, 0.178744, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.363503] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9292] 1759358767363387, 23.5563, -0.131018, -0.151743, -1.16893, -0.981339, -0.0491537, -0.0510702, 0.178744, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.366268] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9293] 1759358767366149, 23.559, -0.12289, -0.155344, -1.16739, -0.981328, -0.0466056, -0.0501099, 0.179756, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.370180] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9294] 1759358767370088, 23.563, -0.12289, -0.155344, -1.16739, -0.981328, -0.0466056, -0.0501099, 0.179756, 0.812816, -0.360031, 0.154218, -0.530529, 0.107285, 0.172102, 
[2025-10-01 18:46:07.373489] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9296] 1759358767373375, 23.5663, -0.12289, -0.155344, -1.16739, -0.981328, -0.0466056, -0.0501099, 0.179756, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.374885] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9297] 1759358767374725, 23.5676, -0.115014, -0.158685, -1.1659, -0.981306, -0.044137, -0.0494911, 0.180668, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.377643] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9298] 1759358767377526, 23.5704, -0.115014, -0.158685, -1.1659, -0.981306, -0.044137, -0.0494911, 0.180668, 0.787585, -0.334155, 0.149246, -0.502849, 0.0411175, 0.157902, 
[2025-10-01 18:46:07.380147] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9299] 1759358767380033, 23.5729, -0.115014, -0.158685, -1.1659, -0.981306, -0.044137, -0.0494911, 0.180668, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.384634] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9301] 1759358767384512, 23.5774, -0.115014, -0.158685, -1.1659, -0.981306, -0.044137, -0.0494911, 0.180668, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.387326] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9302] 1759358767387210, 23.5801, -0.110602, -0.165585, -1.1657, -0.973206, -0.0402433, -0.060972, 0.218022, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.389977] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9304] 1759358767389913, 23.5828, -0.110602, -0.165585, -1.1657, -0.973206, -0.0402433, -0.060972, 0.218022, 0.441253, -0.690033, 0.0198277, 0.0607491, -2.0029, 7.77145, 
[2025-10-01 18:46:07.393121] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9305] 1759358767393007, 23.5859, -0.110602, -0.165585, -1.1657, -0.973206, -0.0402433, -0.060972, 0.218022, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.395296] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9306] 1759358767395186, 23.5881, -0.102744, -0.168529, -1.16491, -0.973363, -0.0389481, -0.0599798, 0.217831, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.398019] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9307] 1759358767397903, 23.5908, -0.102744, -0.168529, -1.16491, -0.973363, -0.0389481, -0.0599798, 0.217831, 0.785713, -0.294349, 0.0790212, -0.300956, 0.133942, -0.0664741, 
[2025-10-01 18:46:07.402016] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9309] 1759358767401894, 23.5948, -0.102744, -0.168529, -1.16491, -0.973363, -0.0389481, -0.0599798, 0.217831, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.403804] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9310] 1759358767403695, 23.5966, -0.0958682, -0.171563, -1.1638, -0.974011, -0.0329995, -0.0582339, 0.216385, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.406846] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9311] 1759358767406689, 23.5996, -0.0958682, -0.171563, -1.1638, -0.974011, -0.0329995, -0.0582339, 0.216385, 0.687625, -0.303433, 0.111014, -1.25933, 0.0639521, -0.377238, 
[2025-10-01 18:46:07.409288] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9312] 1759358767409175, 23.6021, -0.0958682, -0.171563, -1.1638, -0.974011, -0.0329995, -0.0582339, 0.216385, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.412242] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9314] 1759358767412126, 23.605, -0.0958682, -0.171563, -1.1638, -0.974011, -0.0329995, -0.0582339, 0.216385, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.417087] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9315] 1759358767416969, 23.6099, -0.0879826, -0.174378, -1.163, -0.973445, -0.033484, -0.0597467, 0.218436, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.419417] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9316] 1759358767419331, 23.6122, -0.0879826, -0.174378, -1.163, -0.973445, -0.033484, -0.0597467, 0.218436, 0.788553, -0.281433, 0.0796585, 0.18456, -0.254515, 0.446942, 
[2025-10-01 18:46:07.422111] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9318] 1759358767421999, 23.6149, -0.0879826, -0.174378, -1.163, -0.973445, -0.033484, -0.0597467, 0.218436, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.424630] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9319] 1759358767424517, 23.6174, -0.0808925, -0.177086, -1.16211, -0.973145, -0.0294512, -0.0604702, 0.220149, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.427411] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9320] 1759358767427294, 23.6202, -0.0808925, -0.177086, -1.16211, -0.973145, -0.0294512, -0.0604702, 0.220149, 0.709015, -0.270875, 0.0893793, -0.738621, -0.304946, 0.323412, 
[2025-10-01 18:46:07.430271] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9321] 1759358767430155, 23.6231, -0.0808925, -0.177086, -1.16211, -0.973145, -0.0294512, -0.0604702, 0.220149, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.433234] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9323] 1759358767433121, 23.626, -0.0808925, -0.177086, -1.16211, -0.973145, -0.0294512, -0.0604702, 0.220149, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:07.435988] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [9324] 1759358767435871, 23.6288, -0.0707318, -0.176058, -1.16058, -0.980969, -0.0294373, -0.0493109, 0.185479, 0, 0, 0, 0, 0, 0, 
