[2024-07-29 16:38:17.521588] [0x0000007f8657f7c0] [MocapTag] [0x0000262e] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-29 16:38:35.449421] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7929] 1722285515449361, 17.9714, 0.211466, -0.353053, -0.940276, -0.998923, -0.00762664, 0.0446204, 0.0101623, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.453610] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7930] 1722285515453494, 17.9756, 0.218713, -0.354054, -0.939861, -0.998865, -0.00749151, 0.045875, 0.0104406, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.457894] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7931] 1722285515457775, 17.9799, 0.218713, -0.354054, -0.939861, -0.998865, -0.00749151, 0.045875, 0.0104406, 0.724761, -0.10011, 0.0414801, 0, 0.251304, 0.055496, 
[2024-07-29 16:38:35.459214] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7933] 1722285515459154, 17.9812, 0.218713, -0.354054, -0.939861, -0.998865, -0.00749151, 0.045875, 0.0104406, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.461822] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7934] 1722285515461705, 17.9838, 0.226032, -0.35503, -0.939443, -0.99882, -0.00741165, 0.0468416, 0.0104228, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.464438] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7935] 1722285515464315, 17.9864, 0.226032, -0.35503, -0.939443, -0.99882, -0.00741165, 0.0468416, 0.0104228, 0.731909, -0.097604, 0.0418798, 0, 0.193319, 0, 
[2024-07-29 16:38:35.468420] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7936] 1722285515468304, 17.9904, 0.226032, -0.35503, -0.939443, -0.99882, -0.00741165, 0.0468416, 0.0104228, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.470613] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7938] 1722285515470487, 17.9926, 0.233344, -0.356039, -0.939121, -0.998783, -0.00699838, 0.0477194, 0.0103589, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.473304] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7939] 1722285515473189, 17.9953, 0.233344, -0.356039, -0.939121, -0.998783, -0.00699838, 0.0477194, 0.0103589, 0.731152, -0.100921, 0.0321502, -0.083971, 0.174826, 0, 
[2024-07-29 16:38:35.475905] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7940] 1722285515475791, 17.9979, 0.233344, -0.356039, -0.939121, -0.998783, -0.00699838, 0.0477194, 0.0103589, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.478620] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7941] 1722285515478501, 18.0006, 0.233344, -0.356039, -0.939121, -0.998783, -0.00699838, 0.0477194, 0.0103589, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.481102] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7943] 1722285515480975, 18.0031, 0.240852, -0.356929, -0.938716, -0.998731, -0.00658906, 0.0488768, 0.0101956, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.484176] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7944] 1722285515484060, 18.0061, 0.240852, -0.356929, -0.938716, -0.998731, -0.00658906, 0.0488768, 0.0101956, 0.750843, -0.0890084, 0.0405296, -0.0827551, 0.230709, 0, 
[2024-07-29 16:38:35.486621] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7945] 1722285515486511, 18.0086, 0.240852, -0.356929, -0.938716, -0.998731, -0.00658906, 0.0488768, 0.0101956, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.489303] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7947] 1722285515489211, 18.0113, 0.240852, -0.356929, -0.938716, -0.998731, -0.00658906, 0.0488768, 0.0101956, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.491938] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7948] 1722285515491822, 18.0139, 0.248375, -0.357888, -0.938402, -0.998677, -0.00624041, 0.0499723, 0.0103595, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.494762] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7949] 1722285515494649, 18.0167, 0.248375, -0.357888, -0.938402, -0.998677, -0.00624041, 0.0499723, 0.0103595, 0.752286, -0.0958994, 0.0313575, -0.0736952, 0.218845, 0.0352733, 
[2024-07-29 16:38:35.497130] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7950] 1722285515497003, 18.0191, 0.248375, -0.357888, -0.938402, -0.998677, -0.00624041, 0.0499723, 0.0103595, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.500242] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7952] 1722285515500117, 18.0222, 0.248375, -0.357888, -0.938402, -0.998677, -0.00624041, 0.0499723, 0.0103595, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.502805] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7953] 1722285515502690, 18.0248, 0.256055, -0.358922, -0.938045, -0.998602, -0.00605662, 0.0514083, 0.0106622, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.505389] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7954] 1722285515505276, 18.0274, 0.256055, -0.358922, -0.938045, -0.998602, -0.00605662, 0.0514083, 0.0106622, 0.768005, -0.103385, 0.0356832, -0.0427723, 0.287528, 0.0613239, 
[2024-07-29 16:38:35.507944] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7955] 1722285515507821, 18.0299, 0.256055, -0.358922, -0.938045, -0.998602, -0.00605662, 0.0514083, 0.0106622, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.510538] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7957] 1722285515510417, 18.0325, 0.263726, -0.359892, -0.937723, -0.998558, -0.00578541, 0.0523366, 0.0104981, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.513200] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7958] 1722285515513083, 18.0352, 0.263726, -0.359892, -0.937723, -0.998558, -0.00578541, 0.0523366, 0.0104981, 0.767122, -0.0969872, 0.0322533, -0.054574, 0.185154, 0, 
[2024-07-29 16:38:35.515946] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7959] 1722285515515831, 18.0379, 0.263726, -0.359892, -0.937723, -0.998558, -0.00578541, 0.0523366, 0.0104981, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.518722] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7960] 1722285515518603, 18.0407, 0.263726, -0.359892, -0.937723, -0.998558, -0.00578541, 0.0523366, 0.0104981, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.521283] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7962] 1722285515521165, 18.0433, 0.271465, -0.360959, -0.937548, -0.998518, -0.00550725, 0.0530711, 0.0106884, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.524397] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7963] 1722285515524283, 18.0464, 0.271465, -0.360959, -0.937548, -0.998518, -0.00550725, 0.0530711, 0.0106884, 0.77387, -0.106689, 0.0174764, -0.0593424, 0.146717, 0.0405837, 
[2024-07-29 16:38:35.527304] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7964] 1722285515527180, 18.0493, 0.271465, -0.360959, -0.937548, -0.998518, -0.00550725, 0.0530711, 0.0106884, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.531558] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7966] 1722285515531441, 18.0535, 0.271465, -0.360959, -0.937548, -0.998518, -0.00550725, 0.0530711, 0.0106884, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.534086] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7967] 1722285515533972, 18.0561, 0.279364, -0.36207, -0.937268, -0.998456, -0.0051466, 0.0541373, 0.0113113, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.536821] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7968] 1722285515536701, 18.0588, 0.279364, -0.36207, -0.937268, -0.998456, -0.0051466, 0.0541373, 0.0113113, 0.789945, -0.111092, 0.0280424, -0.0813723, 0.213358, 0.128241, 
[2024-07-29 16:38:35.539531] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7970] 1722285515539431, 18.0615, 0.279364, -0.36207, -0.937268, -0.998456, -0.0051466, 0.0541373, 0.0113113, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.541956] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7971] 1722285515541837, 18.0639, 0.28744, -0.363143, -0.937085, -0.998421, -0.00484309, 0.0546474, 0.0120636, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.545026] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7972] 1722285515544914, 18.067, 0.28744, -0.363143, -0.937085, -0.998421, -0.00484309, 0.0546474, 0.0120636, 0.807567, -0.107349, 0.0182961, -0.0703335, 0.102109, 0.154143, 
[2024-07-29 16:38:35.548273] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7973] 1722285515548156, 18.0702, 0.28744, -0.363143, -0.937085, -0.998421, -0.00484309, 0.0546474, 0.0120636, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.550830] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7975] 1722285515550714, 18.0728, 0.295647, -0.364377, -0.936887, -0.998362, -0.00463668, 0.0555089, 0.0130902, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.553588] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7976] 1722285515553472, 18.0756, 0.295647, -0.364377, -0.936887, -0.998362, -0.00463668, 0.0555089, 0.0130902, 0.820699, -0.12339, 0.0197837, -0.0549316, 0.17288, 0.208092, 
[2024-07-29 16:38:35.555998] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7977] 1722285515555888, 18.078, 0.295647, -0.364377, -0.936887, -0.998362, -0.00463668, 0.0555089, 0.0130902, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.559459] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7979] 1722285515559386, 18.0815, 0.295647, -0.364377, -0.936887, -0.998362, -0.00463668, 0.0555089, 0.0130902, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.563370] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7980] 1722285515563223, 18.0853, 0.303949, -0.365624, -0.936683, -0.998296, -0.00457773, 0.056465, 0.0139633, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.566053] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7981] 1722285515565940, 18.088, 0.303949, -0.365624, -0.936683, -0.998296, -0.00457773, 0.056465, 0.0139633, 0.830222, -0.124683, 0.0203974, 0, 0.19202, 0.175674, 
[2024-07-29 16:38:35.568894] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7982] 1722285515568776, 18.0909, 0.303949, -0.365624, -0.936683, -0.998296, -0.00457773, 0.056465, 0.0139633, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.571375] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7984] 1722285515571258, 18.0933, 0.312311, -0.366826, -0.936438, -0.998198, -0.00437494, 0.0579814, 0.0148543, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.574136] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7985] 1722285515574021, 18.0961, 0.312311, -0.366826, -0.936438, -0.998198, -0.00437494, 0.0579814, 0.0148543, 0.836185, -0.120202, 0.024493, -0.0552416, 0.303833, 0.180818, 
[2024-07-29 16:38:35.576808] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7986] 1722285515576651, 18.0987, 0.312311, -0.366826, -0.936438, -0.998198, -0.00437494, 0.0579814, 0.0148543, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.579726] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7988] 1722285515579615, 18.1017, 0.312311, -0.366826, -0.936438, -0.998198, -0.00437494, 0.0579814, 0.0148543, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.582183] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7989] 1722285515582066, 18.1042, 0.320844, -0.368029, -0.936143, -0.998101, -0.00414261, 0.0594627, 0.0155435, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.585758] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7990] 1722285515585645, 18.1077, 0.320844, -0.368029, -0.936143, -0.998101, -0.00414261, 0.0594627, 0.0155435, 0.853293, -0.120293, 0.0295399, -0.059247, 0.296501, 0.140835, 
[2024-07-29 16:38:35.587248] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7991] 1722285515587129, 18.1092, 0.320844, -0.368029, -0.936143, -0.998101, -0.00414261, 0.0594627, 0.0155435, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.589940] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7993] 1722285515589815, 18.1119, 0.329402, -0.369172, -0.935984, -0.998035, -0.00368362, 0.0604232, 0.0161807, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.594312] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7994] 1722285515594195, 18.1163, 0.329402, -0.369172, -0.935984, -0.998035, -0.00368362, 0.0604232, 0.0161807, 0.855785, -0.114322, 0.015868, -0.102949, 0.191353, 0.133481, 
[2024-07-29 16:38:35.596775] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7995] 1722285515596631, 18.1187, 0.329402, -0.369172, -0.935984, -0.998035, -0.00368362, 0.0604232, 0.0161807, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.599535] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7997] 1722285515599471, 18.1216, 0.329402, -0.369172, -0.935984, -0.998035, -0.00368362, 0.0604232, 0.0161807, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.602199] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7998] 1722285515602075, 18.1242, 0.338493, -0.369445, -0.935693, -0.997961, -0.00413295, 0.0619456, 0.0148367, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.604794] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [7999] 1722285515604678, 18.1268, 0.338493, -0.369445, -0.935693, -0.997961, -0.00413295, 0.0619456, 0.0148367, 0.909101, -0.0272558, 0.0290471, 0.102329, 0.305601, -0.276242, 
[2024-07-29 16:38:35.609483] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8001] 1722285515609402, 18.1315, 0.338493, -0.369445, -0.935693, -0.997961, -0.00413295, 0.0619456, 0.0148367, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.611960] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8002] 1722285515611838, 18.1339, 0.347318, -0.370655, -0.935536, -0.997856, -0.00394879, 0.0634446, 0.0155877, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.614573] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8003] 1722285515614454, 18.1365, 0.347318, -0.370655, -0.935536, -0.997856, -0.00394879, 0.0634446, 0.0155877, 0.882469, -0.121013, 0.0157211, -0.0509739, 0.300268, 0.153072, 
[2024-07-29 16:38:35.617021] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8004] 1722285515616908, 18.139, 0.347318, -0.370655, -0.935536, -0.997856, -0.00394879, 0.0634446, 0.0155877, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.619673] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8005] 1722285515619587, 18.1417, 0.347318, -0.370655, -0.935536, -0.997856, -0.00394879, 0.0634446, 0.0155877, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.622181] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8007] 1722285515622066, 18.1442, 0.356301, -0.371932, -0.935361, -0.997746, -0.0042551, 0.0648592, 0.0166993, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.625642] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8008] 1722285515625528, 18.1476, 0.356301, -0.371932, -0.935361, -0.997746, -0.0042551, 0.0648592, 0.0166993, 0.898343, -0.127736, 0.0175357, 0.0427723, 0.285147, 0.219482, 
[2024-07-29 16:38:35.628351] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8009] 1722285515628232, 18.1503, 0.356301, -0.371932, -0.935361, -0.997746, -0.0042551, 0.0648592, 0.0166993, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.630813] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8011] 1722285515630696, 18.1528, 0.365363, -0.373203, -0.935332, -0.997665, -0.00449698, 0.0658498, 0.017579, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.633448] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8012] 1722285515633289, 18.1554, 0.365363, -0.373203, -0.935332, -0.997665, -0.00449698, 0.0658498, 0.017579, 0.906239, -0.12702, 0.0029322, 0, 0.199914, 0.173701, 
[2024-07-29 16:38:35.636081] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8013] 1722285515635955, 18.158, 0.365363, -0.373203, -0.935332, -0.997665, -0.00449698, 0.0658498, 0.017579, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.639084] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8014] 1722285515638995, 18.1611, 0.365363, -0.373203, -0.935332, -0.997665, -0.00449698, 0.0658498, 0.017579, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.641713] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8016] 1722285515641589, 18.1637, 0.373837, -0.375369, -0.935509, -0.997429, -0.00539306, 0.0678125, 0.0225182, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.644428] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8017] 1722285515644310, 18.1664, 0.373837, -0.375369, -0.935509, -0.997429, -0.00539306, 0.0678125, 0.0225182, 0.847354, -0.21662, -0.0177212, 0.106001, 0.400491, 0.982248, 
[2024-07-29 16:38:35.646952] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8018] 1722285515646837, 18.1689, 0.373837, -0.375369, -0.935509, -0.997429, -0.00539306, 0.0678125, 0.0225182, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.649574] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8019] 1722285515649484, 18.1716, 0.373837, -0.375369, -0.935509, -0.997429, -0.00539306, 0.0678125, 0.0225182, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.652197] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8021] 1722285515652070, 18.1742, 0.38349, -0.375741, -0.935427, -0.997369, -0.00604366, 0.0691768, 0.0207972, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.655673] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8022] 1722285515655556, 18.1776, 0.38349, -0.375741, -0.935427, -0.997369, -0.00604366, 0.0691768, 0.0207972, 0.965339, -0.0371742, 0.00820898, 0.149107, 0.274768, -0.356105, 
[2024-07-29 16:38:35.659340] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8023] 1722285515659251, 18.1813, 0.38349, -0.375741, -0.935427, -0.997369, -0.00604366, 0.0691768, 0.0207972, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.661942] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8025] 1722285515661821, 18.1839, 0.392906, -0.377022, -0.935335, -0.997239, -0.00599983, 0.0707225, 0.0218232, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.664554] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8026] 1722285515664438, 18.1865, 0.392906, -0.377022, -0.935335, -0.997239, -0.00599983, 0.0707225, 0.0218232, 0.941527, -0.128137, 0.00913159, 0, 0.310589, 0.206872, 
[2024-07-29 16:38:35.667046] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8027] 1722285515666933, 18.189, 0.392906, -0.377022, -0.935335, -0.997239, -0.00599983, 0.0707225, 0.0218232, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.669685] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8028] 1722285515669589, 18.1917, 0.392906, -0.377022, -0.935335, -0.997239, -0.00599983, 0.0707225, 0.0218232, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.673074] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8030] 1722285515672960, 18.195, 0.402027, -0.379199, -0.935526, -0.997121, -0.00536903, 0.071379, 0.0250273, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.675643] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8031] 1722285515675528, 18.1976, 0.402027, -0.379199, -0.935526, -0.997121, -0.00536903, 0.071379, 0.0250273, 0.912111, -0.21769, -0.0190493, -0.176191, 0.131263, 0.654874, 
[2024-07-29 16:38:35.678306] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8032] 1722285515678177, 18.2003, 0.402027, -0.379199, -0.935526, -0.997121, -0.00536903, 0.071379, 0.0250273, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.680867] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8034] 1722285515680751, 18.2028, 0.412074, -0.379596, -0.935515, -0.997068, -0.00571494, 0.0726261, 0.0234308, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.683589] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8035] 1722285515683472, 18.2056, 0.412074, -0.379596, -0.935515, -0.997068, -0.00571494, 0.0726261, 0.0234308, 1.00472, -0.0397178, 0, 0.0870466, 0.250441, -0.327035, 
[2024-07-29 16:38:35.685998] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8036] 1722285515685885, 18.208, 0.412074, -0.379596, -0.935515, -0.997068, -0.00571494, 0.0726261, 0.0234308, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.689180] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8038] 1722285515689120, 18.2112, 0.412074, -0.379596, -0.935515, -0.997068, -0.00571494, 0.0726261, 0.0234308, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.691721] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8039] 1722285515691601, 18.2137, 0.421877, -0.381, -0.935657, -0.996964, -0.00560099, 0.0736975, 0.024487, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.694398] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8040] 1722285515694283, 18.2164, 0.421877, -0.381, -0.935657, -0.996964, -0.00560099, 0.0736975, 0.024487, 0.980341, -0.140411, -0.01414, -0.0436544, 0.215086, 0.214607, 
[2024-07-29 16:38:35.696930] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8041] 1722285515696817, 18.2189, 0.421877, -0.381, -0.935657, -0.996964, -0.00560099, 0.0736975, 0.024487, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.699569] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8043] 1722285515699485, 18.2216, 0.421877, -0.381, -0.935657, -0.996964, -0.00560099, 0.0736975, 0.024487, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.703615] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8044] 1722285515703498, 18.2256, 0.431782, -0.382398, -0.935851, -0.996878, -0.00572106, 0.0745294, 0.0254227, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.706268] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8045] 1722285515706155, 18.2282, 0.431782, -0.382398, -0.935851, -0.996878, -0.00572106, 0.0745294, 0.0254227, 0.990442, -0.139833, -0.019412, 0, 0.168101, 0.186937, 
[2024-07-29 16:38:35.709105] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8046] 1722285515708988, 18.2311, 0.431782, -0.382398, -0.935851, -0.996878, -0.00572106, 0.0745294, 0.0254227, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.711600] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8048] 1722285515711484, 18.2336, 0.441854, -0.383812, -0.935972, -0.996757, -0.00556879, 0.0758209, 0.0263868, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.714171] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8049] 1722285515714050, 18.2361, 0.441854, -0.383812, -0.935972, -0.996757, -0.00556879, 0.0758209, 0.0263868, 1.00719, -0.141321, -0.0121312, -0.0519753, 0.258873, 0.196889, 
[2024-07-29 16:38:35.718453] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8050] 1722285515718337, 18.2404, 0.441854, -0.383812, -0.935972, -0.996757, -0.00556879, 0.0758209, 0.0263868, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.721621] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8052] 1722285515721503, 18.2436, 0.451996, -0.385215, -0.93625, -0.996651, -0.00524117, 0.0768229, 0.0275074, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.723673] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8053] 1722285515723557, 18.2456, 0.451996, -0.385215, -0.93625, -0.996651, -0.00524117, 0.0768229, 0.0275074, 1.01423, -0.140334, -0.0277546, -0.0887632, 0.199915, 0.231398, 
[2024-07-29 16:38:35.726122] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8054] 1722285515726012, 18.2481, 0.451996, -0.385215, -0.93625, -0.996651, -0.00524117, 0.0768229, 0.0275074, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.729068] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8055] 1722285515728980, 18.2511, 0.451996, -0.385215, -0.93625, -0.996651, -0.00524117, 0.0768229, 0.0275074, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:35.731566] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [8057] 1722285515731447, 18.2535, 0.462252, -0.386638, -0.936659, -0.996598, -0.00481369, 0.0772652, 0.028274, 0, 0, 0, 0, 0, 0, 
