[2024-07-29 17:45:59.163113] [0x0000007faf9c07c0] [MocapTag] [0x00008ceb] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-29 17:46:40.633850] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18758] 1722289600633769, 41.513, -0.0572894, -0.125728, -0.433912, -0.958946, 0.0456284, 0.00384352, 0.279868, -0.108629, -0.129075, 0.0440999, 0.16644, 0.147112, 0.110513, 
[2024-07-29 17:46:40.636601] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18759] 1722289600636487, 41.5157, -0.0572894, -0.125728, -0.433912, -0.958946, 0.0456284, 0.00384352, 0.279868, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.639166] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18760] 1722289600639055, 41.5183, -0.0583612, -0.127104, -0.433423, -0.958784, 0.0444943, 0.00435927, 0.280596, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.642189] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18761] 1722289600642073, 41.5213, -0.0583612, -0.127104, -0.433423, -0.958784, 0.0444943, 0.00435927, 0.280596, -0.107184, -0.137622, 0.0489509, 0.190449, 0.155805, 0.157416, 
[2024-07-29 17:46:40.644597] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18763] 1722289600644469, 41.5237, -0.0583612, -0.127104, -0.433423, -0.958784, 0.0444943, 0.00435927, 0.280596, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.649091] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18764] 1722289600648977, 41.5282, -0.0583612, -0.127104, -0.433423, -0.958784, 0.0444943, 0.00435927, 0.280596, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.651035] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18765] 1722289600650924, 41.5301, -0.0594829, -0.128673, -0.433008, -0.958614, 0.0431657, 0.00474188, 0.281377, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.653865] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18767] 1722289600653777, 41.533, -0.0594829, -0.128673, -0.433008, -0.958614, 0.0431657, 0.00474188, 0.281377, -0.112166, -0.156897, 0.0414771, 0.235128, 0.14104, 0.167614, 
[2024-07-29 17:46:40.656517] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18768] 1722289600656401, 41.5356, -0.0594829, -0.128673, -0.433008, -0.958614, 0.0431657, 0.00474188, 0.281377, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.658947] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18769] 1722289600658830, 41.538, -0.0605263, -0.130285, -0.43237, -0.958411, 0.0422478, 0.00505231, 0.282202, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.663978] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18771] 1722289600663895, 41.5431, -0.0605263, -0.130285, -0.43237, -0.958411, 0.0422478, 0.00505231, 0.282202, -0.10434, -0.16119, 0.0638256, 0.160098, 0.104001, 0.175643, 
[2024-07-29 17:46:40.666603] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18772] 1722289600666489, 41.5457, -0.0605263, -0.130285, -0.43237, -0.958411, 0.0422478, 0.00505231, 0.282202, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.669359] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18773] 1722289600669246, 41.5484, -0.0616601, -0.132068, -0.431802, -0.958157, 0.0409851, 0.00555947, 0.28324, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.672099] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18774] 1722289600671982, 41.5512, -0.0616601, -0.132068, -0.431802, -0.958157, 0.0409851, 0.00555947, 0.28324, -0.113382, -0.17833, 0.0567478, 0.215292, 0.159704, 0.221711, 
[2024-07-29 17:46:40.674725] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18776] 1722289600674604, 41.5538, -0.0616601, -0.132068, -0.431802, -0.958157, 0.0409851, 0.00555947, 0.28324, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.679737] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18777] 1722289600679622, 41.5588, -0.0616601, -0.132068, -0.431802, -0.958157, 0.0409851, 0.00555947, 0.28324, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.682367] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18778] 1722289600682251, 41.5615, -0.062746, -0.133792, -0.431174, -0.95803, 0.039931, 0.00558404, 0.283819, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.685142] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18780] 1722289600685017, 41.5642, -0.062746, -0.133792, -0.431174, -0.95803, 0.039931, 0.00558404, 0.283819, -0.108589, -0.172398, 0.0628396, 0.201726, 0.0596675, 0.121921, 
[2024-07-29 17:46:40.687808] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18781] 1722289600687696, 41.5669, -0.062746, -0.133792, -0.431174, -0.95803, 0.039931, 0.00558404, 0.283819, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.690893] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18782] 1722289600690787, 41.57, -0.0639922, -0.13568, -0.430893, -0.957846, 0.0385084, 0.00558912, 0.284634, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.693339] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18783] 1722289600693221, 41.5724, -0.0639922, -0.13568, -0.430893, -0.957846, 0.0385084, 0.00558912, 0.284634, -0.124623, -0.188818, 0.0280724, 0.273705, 0.0752511, 0.171351, 
[2024-07-29 17:46:40.697839] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18785] 1722289600697716, 41.5769, -0.0639922, -0.13568, -0.430893, -0.957846, 0.0385084, 0.00558912, 0.284634, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.700466] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18786] 1722289600700351, 41.5796, -0.0651688, -0.137443, -0.430469, -0.957806, 0.037256, 0.00495103, 0.284947, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.703325] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18787] 1722289600703229, 41.5824, -0.0651688, -0.137443, -0.430469, -0.957806, 0.037256, 0.00495103, 0.284947, -0.117658, -0.176244, 0.0424278, 0.276995, -0.0533241, 0.0619948, 
[2024-07-29 17:46:40.705847] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18789] 1722289600705731, 41.5849, -0.0651688, -0.137443, -0.430469, -0.957806, 0.037256, 0.00495103, 0.284947, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.708535] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18790] 1722289600708424, 41.5876, -0.0651688, -0.137443, -0.430469, -0.957806, 0.037256, 0.00495103, 0.284947, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.711744] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18791] 1722289600711627, 41.5908, -0.0663309, -0.139394, -0.43014, -0.957702, 0.0354183, 0.00485325, 0.285533, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.714758] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18793] 1722289600714629, 41.5938, -0.0663309, -0.139394, -0.43014, -0.957702, 0.0354183, 0.00485325, 0.285533, -0.116208, -0.195155, 0.0328993, 0.35882, 0.0817551, 0.12325, 
[2024-07-29 17:46:40.717510] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18794] 1722289600717392, 41.5966, -0.0663309, -0.139394, -0.43014, -0.957702, 0.0354183, 0.00485325, 0.285533, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.719969] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18795] 1722289600719856, 41.5991, -0.0676046, -0.141451, -0.429862, -0.957456, 0.0332728, 0.0050652, 0.286608, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.722965] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18796] 1722289600722811, 41.602, -0.0676046, -0.141451, -0.429862, -0.957456, 0.0332728, 0.0050652, 0.286608, -0.12737, -0.205722, 0.0277541, 0.400448, 0.15572, 0.227737, 
[2024-07-29 17:46:40.727081] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18798] 1722289600726966, 41.6062, -0.0676046, -0.141451, -0.429862, -0.957456, 0.0332728, 0.0050652, 0.286608, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.729862] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18799] 1722289600729749, 41.609, -0.0689239, -0.143536, -0.42946, -0.957198, 0.0315883, 0.00483411, 0.287665, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.732792] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18800] 1722289600732676, 41.6119, -0.0689239, -0.143536, -0.42946, -0.957198, 0.0315883, 0.00483411, 0.287665, -0.131929, -0.208461, 0.0402086, 0.337195, 0.0453809, 0.220442, 
[2024-07-29 17:46:40.735215] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18802] 1722289600735099, 41.6143, -0.0689239, -0.143536, -0.42946, -0.957198, 0.0315883, 0.00483411, 0.287665, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.737926] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18803] 1722289600737810, 41.617, -0.0689239, -0.143536, -0.42946, -0.957198, 0.0315883, 0.00483411, 0.287665, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.740599] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18804] 1722289600740484, 41.6197, -0.0702439, -0.145779, -0.429186, -0.956869, 0.0296208, 0.00454474, 0.288968, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.743920] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18806] 1722289600743813, 41.623, -0.0702439, -0.145779, -0.429186, -0.956869, 0.0296208, 0.00454474, 0.288968, -0.132001, -0.224276, 0.027404, 0.394845, 0.0497834, 0.271851, 
[2024-07-29 17:46:40.746631] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18807] 1722289600746515, 41.6257, -0.0702439, -0.145779, -0.429186, -0.956869, 0.0296208, 0.00454474, 0.288968, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.749154] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18808] 1722289600749044, 41.6282, -0.071468, -0.148063, -0.42889, -0.956644, 0.027762, 0.00397242, 0.289905, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.752016] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18809] 1722289600751898, 41.6311, -0.071468, -0.148063, -0.42889, -0.956644, 0.027762, 0.00397242, 0.289905, -0.122414, -0.228467, 0.0296539, 0.389957, 0, 0.193822, 
[2024-07-29 17:46:40.754451] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18811] 1722289600754335, 41.6335, -0.071468, -0.148063, -0.42889, -0.956644, 0.027762, 0.00397242, 0.289905, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.758866] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18812] 1722289600758752, 41.638, -0.071468, -0.148063, -0.42889, -0.956644, 0.027762, 0.00397242, 0.289905, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.761586] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18813] 1722289600761467, 41.6407, -0.0726097, -0.150303, -0.428423, -0.95645, 0.0259351, 0.00326379, 0.290724, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.764375] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18814] 1722289600764301, 41.6435, -0.0726097, -0.150303, -0.428423, -0.95645, 0.0259351, 0.00326379, 0.290724, -0.11417, -0.223995, 0.0466335, 0.391674, 0, 0.168866, 
[2024-07-29 17:46:40.767114] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18816] 1722289600766997, 41.6462, -0.0726097, -0.150303, -0.428423, -0.95645, 0.0259351, 0.00326379, 0.290724, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.769713] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18817] 1722289600769549, 41.6488, -0.0739002, -0.152558, -0.427793, -0.956269, 0.0240834, 0.00262455, 0.291484, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.774832] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18819] 1722289600774714, 41.6539, -0.0739002, -0.152558, -0.427793, -0.956269, 0.0240834, 0.00262455, 0.291484, -0.129046, -0.225438, 0.0630332, 0.392318, 0, 0.157291, 
[2024-07-29 17:46:40.777571] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18820] 1722289600777447, 41.6566, -0.0739002, -0.152558, -0.427793, -0.956269, 0.0240834, 0.00262455, 0.291484, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.780201] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18821] 1722289600780085, 41.6593, -0.0752869, -0.154987, -0.426134, -0.955973, 0.0210221, 0.00285783, 0.292688, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.783153] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18822] 1722289600783063, 41.6623, -0.0752869, -0.154987, -0.426134, -0.955973, 0.0210221, 0.00285783, 0.292688, -0.138665, -0.242912, 0.165895, 0.573111, 0.217853, 0.254792, 
[2024-07-29 17:46:40.785743] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18824] 1722289600785623, 41.6648, -0.0752869, -0.154987, -0.426134, -0.955973, 0.0210221, 0.00285783, 0.292688, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.788476] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18825] 1722289600788363, 41.6676, -0.0752869, -0.154987, -0.426134, -0.955973, 0.0210221, 0.00285783, 0.292688, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.791587] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18826] 1722289600791465, 41.6707, -0.0765442, -0.157436, -0.423802, -0.955753, 0.0193333, 0.00300854, 0.293518, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.794487] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18828] 1722289600794395, 41.6736, -0.0765442, -0.157436, -0.423802, -0.955753, 0.0193333, 0.00300854, 0.293518, -0.125733, -0.244897, 0.233193, 0.314713, 0.124332, 0.17522, 
[2024-07-29 17:46:40.797367] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18829] 1722289600797251, 41.6765, -0.0765442, -0.157436, -0.423802, -0.955753, 0.0193333, 0.00300854, 0.293518, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.801240] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18830] 1722289600801125, 41.6803, -0.0777556, -0.159851, -0.420528, -0.955557, 0.0175201, 0.00306515, 0.294268, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.802964] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18831] 1722289600802819, 41.682, -0.0777556, -0.159851, -0.420528, -0.955557, 0.0175201, 0.00306515, 0.294268, -0.121145, -0.241517, 0.327399, 0.343776, 0.114521, 0.157869, 
[2024-07-29 17:46:40.807478] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18833] 1722289600807354, 41.6866, -0.0777556, -0.159851, -0.420528, -0.955557, 0.0175201, 0.00306515, 0.294268, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.809867] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18834] 1722289600809754, 41.689, -0.0790149, -0.162254, -0.416377, -0.955375, 0.0156323, 0.00279007, 0.294968, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.812659] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18835] 1722289600812542, 41.6917, -0.0790149, -0.162254, -0.416377, -0.955375, 0.0156323, 0.00279007, 0.294968, -0.125922, -0.240343, 0.41507, 0.377369, 0.0562426, 0.146168, 
[2024-07-29 17:46:40.815308] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18837] 1722289600815192, 41.6944, -0.0790149, -0.162254, -0.416377, -0.955375, 0.0156323, 0.00279007, 0.294968, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.818225] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18838] 1722289600818109, 41.6973, -0.0790149, -0.162254, -0.416377, -0.955375, 0.0156323, 0.00279007, 0.294968, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.820611] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18839] 1722289600820496, 41.6997, -0.0802836, -0.164648, -0.411361, -0.955196, 0.0137922, 0.00241399, 0.295644, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.823732] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18840] 1722289600823641, 41.7028, -0.0802836, -0.164648, -0.411361, -0.955196, 0.0137922, 0.00241399, 0.295644, -0.126872, -0.239339, 0.501595, 0.374103, 0, 0.141084, 
[2024-07-29 17:46:40.826379] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18842] 1722289600826233, 41.7054, -0.0802836, -0.164648, -0.411361, -0.955196, 0.0137922, 0.00241399, 0.295644, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.829036] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18843] 1722289600828925, 41.7081, -0.0815748, -0.166878, -0.405312, -0.9549, 0.0116628, 0.00191923, 0.296693, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.831914] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18844] 1722289600831789, 41.711, -0.0815748, -0.166878, -0.405312, -0.9549, 0.0116628, 0.00191923, 0.296693, -0.129127, -0.223012, 0.604934, 0.436497, 0, 0.218982, 
[2024-07-29 17:46:40.834451] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18846] 1722289600834381, 41.7136, -0.0815748, -0.166878, -0.405312, -0.9549, 0.0116628, 0.00191923, 0.296693, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.838734] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18847] 1722289600838618, 41.7178, -0.0815748, -0.166878, -0.405312, -0.9549, 0.0116628, 0.00191923, 0.296693, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.841304] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18848] 1722289600841186, 41.7204, -0.0828425, -0.16935, -0.398471, -0.954685, 0.00989333, 0.00163558, 0.29745, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.844268] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18850] 1722289600844156, 41.7234, -0.0828425, -0.16935, -0.398471, -0.954685, 0.00989333, 0.00163558, 0.29745, -0.126769, -0.24718, 0.684066, 0.355029, 0.0492587, 0.158566, 
[2024-07-29 17:46:40.846854] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18851] 1722289600846737, 41.7259, -0.0828425, -0.16935, -0.398471, -0.954685, 0.00989333, 0.00163558, 0.29745, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.849461] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18852] 1722289600849341, 41.7285, -0.0840871, -0.171802, -0.390623, -0.954465, 0.00822568, 0.00128555, 0.298207, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.852262] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18853] 1722289600852145, 41.7313, -0.0840871, -0.171802, -0.390623, -0.954465, 0.00822568, 0.00128555, 0.298207, -0.124452, -0.245214, 0.78485, 0.33946, 0, 0.158274, 
[2024-07-29 17:46:40.855587] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18855] 1722289600855471, 41.7347, -0.0840871, -0.171802, -0.390623, -0.954465, 0.00822568, 0.00128555, 0.298207, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.858410] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18856] 1722289600858297, 41.7375, -0.0840871, -0.171802, -0.390623, -0.954465, 0.00822568, 0.00128555, 0.298207, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.860982] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18857] 1722289600860859, 41.7401, -0.0853758, -0.17422, -0.382005, -0.954257, 0.0063767, 0.000982946, 0.298917, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.863715] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18858] 1722289600863627, 41.7428, -0.0853758, -0.17422, -0.382005, -0.954257, 0.0063767, 0.000982946, 0.298917, -0.128871, -0.241807, 0.861819, 0.371194, 0.0515643, 0.148749, 
[2024-07-29 17:46:40.866427] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18860] 1722289600866296, 41.7455, -0.0853758, -0.17422, -0.382005, -0.954257, 0.0063767, 0.000982946, 0.298917, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.870957] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18861] 1722289600870841, 41.75, -0.0866311, -0.176667, -0.372366, -0.95404, 0.00450757, 0.000699448, 0.299643, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.873827] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18862] 1722289600873742, 41.7529, -0.0866311, -0.176667, -0.372366, -0.95404, 0.00450757, 0.000699448, 0.299643, -0.125539, -0.244738, 0.963856, 0.373793, 0.0569522, 0.1522, 
[2024-07-29 17:46:40.876619] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18864] 1722289600876504, 41.7557, -0.0866311, -0.176667, -0.372366, -0.95404, 0.00450757, 0.000699448, 0.299643, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.879410] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18865] 1722289600879301, 41.7585, -0.0877621, -0.179247, -0.361928, -0.953923, 0.00298955, 0.000719983, 0.300037, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.882701] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18866] 1722289600882584, 41.7618, -0.0877621, -0.179247, -0.361928, -0.953923, 0.00298955, 0.000719983, 0.300037, -0.113092, -0.257939, 1.04379, 0.288439, 0.0946387, 0.082618, 
[2024-07-29 17:46:40.886695] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18868] 1722289600886570, 41.7658, -0.0877621, -0.179247, -0.361928, -0.953923, 0.00298955, 0.000719983, 0.300037, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.889345] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18869] 1722289600889231, 41.7684, -0.0889782, -0.181689, -0.350534, -0.953693, 0.00114903, 0.000590528, 0.300778, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.892118] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18870] 1722289600891999, 41.7712, -0.0889782, -0.181689, -0.350534, -0.953693, 0.00114903, 0.000590528, 0.300778, -0.121613, -0.24422, 1.13946, 0.358868, 0.0855491, 0.155407, 
[2024-07-29 17:46:40.894870] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18872] 1722289600894757, 41.774, -0.0889782, -0.181689, -0.350534, -0.953693, 0.00114903, 0.000590528, 0.300778, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.897740] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18873] 1722289600897626, 41.7768, -0.0889782, -0.181689, -0.350534, -0.953693, 0.00114903, 0.000590528, 0.300778, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.900294] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18874] 1722289600900182, 41.7794, -0.0901734, -0.184124, -0.338182, -0.953469, -0.00058207, 0.000403255, 0.301491, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.903481] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18875] 1722289600903389, 41.7826, -0.0901734, -0.184124, -0.338182, -0.953469, -0.00058207, 0.000403255, 0.301491, -0.119517, -0.243556, 1.23522, -627.977, 0.0684804, 0.149298, 
[2024-07-29 17:46:40.906095] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18877] 1722289600905980, 41.7852, -0.0901734, -0.184124, -0.338182, -0.953469, -0.00058207, 0.000403255, 0.301491, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.908697] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18878] 1722289600908582, 41.7878, -0.0901734, -0.184124, -0.338182, -0.953469, -0.00058207, 0.000403255, 0.301491, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.911422] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18879] 1722289600911302, 41.7905, -0.0913553, -0.186539, -0.324968, -0.953314, -0.00217202, -7.77428e-05, 0.301974, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.914254] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18881] 1722289600914149, 41.7934, -0.0913553, -0.186539, -0.324968, -0.953314, -0.00217202, -7.77428e-05, 0.301974, -0.118193, -0.241417, 1.32139, 0.332141, 0, 0.101197, 
[2024-07-29 17:46:40.918968] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18882] 1722289600918851, 41.7981, -0.0913553, -0.186539, -0.324968, -0.953314, -0.00217202, -7.77428e-05, 0.301974, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.921053] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18883] 1722289600920940, 41.8001, -0.0926365, -0.189015, -0.310923, -0.953034, -0.00418891, -0.000230995, 0.302833, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:40.923983] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18884] 1722289600923887, 41.8031, -0.0926365, -0.189015, -0.310923, -0.953034, -0.00418891, -0.000230995, 0.302833, -0.128118, -0.247633, 1.40449, 0.393605, 0.0933235, 0.180179, 
[2024-07-29 17:46:40.926813] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [18886] 1722289600926695, 41.8059, -0.0926365, -0.189015, -0.310923, -0.953034, -0.00418891, -0.000230995, 0.302833, 0, 0, 0, 0, 0, 0, 
