[2024-07-29 17:55:19.552336] [0x0000007fa7ad47c0] [MocapTag] [0x00000b98] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-29 17:55:55.817077] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16341] 1722290155816963, 36.3257, 0.334221, -0.276695, -1.29322, -0.947551, -0.00283997, -0.0210601, 0.318898, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.821020] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16343] 1722290155820894, 36.3296, 0.332581, -0.276589, -1.29289, -0.947496, -0.00280378, -0.0207511, 0.319081, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.823488] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16344] 1722290155823374, 36.3321, 0.332581, -0.276589, -1.29289, -0.947496, -0.00280378, -0.0207511, 0.319081, -0.163993, 0.0106127, 0.032948, 0, 0.0566158, 0.0371516, 
[2024-07-29 17:55:55.825923] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16345] 1722290155825810, 36.3345, 0.332581, -0.276589, -1.29289, -0.947496, -0.00280378, -0.0207511, 0.319081, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.828496] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16346] 1722290155828381, 36.3371, 0.330877, -0.27649, -1.29262, -0.947406, -0.0027541, -0.0205775, 0.319359, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.831190] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16348] 1722290155831076, 36.3398, 0.330877, -0.27649, -1.29262, -0.947406, -0.0027541, -0.0205775, 0.319359, -0.170403, 0.00991662, 0.026999, 0, 0, 0.0578105, 
[2024-07-29 17:55:55.834920] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16349] 1722290155834807, 36.3435, 0.330877, -0.27649, -1.29262, -0.947406, -0.0027541, -0.0205775, 0.319359, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.839027] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16350] 1722290155838912, 36.3476, 0.330877, -0.27649, -1.29262, -0.947406, -0.0027541, -0.0205775, 0.319359, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.840256] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16352] 1722290155840132, 36.3488, 0.329253, -0.276363, -1.29239, -0.947375, -0.00228231, -0.0203962, 0.319466, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.842675] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16353] 1722290155842559, 36.3513, 0.329253, -0.276363, -1.29239, -0.947375, -0.00228231, -0.0203962, 0.319466, -0.162385, 0.0126212, 0.0226695, -0.10066, 0, 0, 
[2024-07-29 17:55:55.845201] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16354] 1722290155845088, 36.3538, 0.329253, -0.276363, -1.29239, -0.947375, -0.00228231, -0.0203962, 0.319466, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.847846] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16355] 1722290155847742, 36.3564, 0.329253, -0.276363, -1.29239, -0.947375, -0.00228231, -0.0203962, 0.319466, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.850841] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16357] 1722290155850735, 36.3594, 0.327516, -0.276397, -1.29187, -0.94716, -0.00249577, -0.0199224, 0.320132, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.853582] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16358] 1722290155853464, 36.3622, 0.327516, -0.276397, -1.29187, -0.94716, -0.00249577, -0.0199224, 0.320132, -0.173766, -0.00338495, 0.0521909, 0, 0.104658, 0.139332, 
[2024-07-29 17:55:55.856263] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16359] 1722290155856153, 36.3649, 0.327516, -0.276397, -1.29187, -0.94716, -0.00249577, -0.0199224, 0.320132, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.858902] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16360] 1722290155858784, 36.3675, 0.325878, -0.276244, -1.29151, -0.947031, -0.00223673, -0.0192427, 0.320558, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.861583] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16362] 1722290155861464, 36.3702, 0.325878, -0.276244, -1.29151, -0.947031, -0.00223673, -0.0192427, 0.320558, -0.163727, 0.0153199, 0.0361497, -0.0911474, 0.112947, 0.0863314, 
[2024-07-29 17:55:55.864087] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16363] 1722290155863972, 36.3727, 0.325878, -0.276244, -1.29151, -0.947031, -0.00223673, -0.0192427, 0.320558, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.866916] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16364] 1722290155866803, 36.3755, 0.325878, -0.276244, -1.29151, -0.947031, -0.00223673, -0.0192427, 0.320558, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.869472] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16365] 1722290155869377, 36.3781, 0.324194, -0.276067, -1.29106, -0.947014, -0.00179457, -0.0187732, 0.320639, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.872211] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16367] 1722290155872095, 36.3808, 0.324194, -0.276067, -1.29106, -0.947014, -0.00179457, -0.0187732, 0.320639, -0.168426, 0.0176634, 0.0441215, -0.113678, 0.0606909, 0, 
[2024-07-29 17:55:55.874661] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16368] 1722290155874546, 36.3832, 0.324194, -0.276067, -1.29106, -0.947014, -0.00179457, -0.0187732, 0.320639, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.877466] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16369] 1722290155877347, 36.386, 0.324194, -0.276067, -1.29106, -0.947014, -0.00179457, -0.0187732, 0.320639, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.880177] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16371] 1722290155880058, 36.3888, 0.322453, -0.275997, -1.29047, -0.946981, -0.0016658, -0.0178727, 0.320788, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.883536] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16372] 1722290155883421, 36.3921, 0.322453, -0.275997, -1.29047, -0.946981, -0.0016658, -0.0178727, 0.320788, -0.174063, 0.0070039, 0.0595673, -0.0817537, 0.162572, 0, 
[2024-07-29 17:55:55.886018] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16373] 1722290155885908, 36.3946, 0.322453, -0.275997, -1.29047, -0.946981, -0.0016658, -0.0178727, 0.320788, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.888935] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16374] 1722290155888815, 36.3975, 0.320754, -0.275851, -1.28989, -0.947062, -0.00127492, -0.0174725, 0.320573, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.891580] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16376] 1722290155891462, 36.4002, 0.320754, -0.275851, -1.28989, -0.947062, -0.00127492, -0.0174725, 0.320573, -0.169939, 0.0146476, 0.0582334, -0.100517, 0.0503972, -0.0479102, 
[2024-07-29 17:55:55.893978] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16377] 1722290155893865, 36.4026, 0.320754, -0.275851, -1.28989, -0.947062, -0.00127492, -0.0174725, 0.320573, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.898883] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16378] 1722290155898799, 36.4075, 0.320754, -0.275851, -1.28989, -0.947062, -0.00127492, -0.0174725, 0.320573, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.901325] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16380] 1722290155901210, 36.4099, 0.319064, -0.275749, -1.2894, -0.947109, -0.000934739, -0.0172033, 0.32045, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.904196] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16381] 1722290155904081, 36.4128, 0.319064, -0.275749, -1.2894, -0.947109, -0.000934739, -0.0172033, 0.32045, -0.169012, 0.0101873, 0.0489989, -0.0821829, 0, 0, 
[2024-07-29 17:55:55.906774] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16382] 1722290155906666, 36.4154, 0.319064, -0.275749, -1.2894, -0.947109, -0.000934739, -0.0172033, 0.32045, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.909865] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16384] 1722290155909795, 36.4185, 0.317315, -0.275768, -1.28884, -0.94702, -0.000242652, -0.0166709, 0.32074, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.914596] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16385] 1722290155914481, 36.4232, 0.317315, -0.275768, -1.28884, -0.94702, -0.000242652, -0.0166709, 0.32074, -0.174938, 0, 0.0551715, -0.164366, 0.0568315, 0.0577986, 
[2024-07-29 17:55:55.916771] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16386] 1722290155916661, 36.4254, 0.317315, -0.275768, -1.28884, -0.94702, -0.000242652, -0.0166709, 0.32074, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.919433] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16388] 1722290155919365, 36.4281, 0.315532, -0.275802, -1.28812, -0.946771, -4.79996e-05, -0.015709, 0.321525, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.922461] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16389] 1722290155922344, 36.431, 0.315532, -0.275802, -1.28812, -0.946771, -4.79996e-05, -0.015709, 0.321525, -0.178302, -0.00335552, 0.0724448, -0.0962019, 0.17058, 0.162333, 
[2024-07-29 17:55:55.924963] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16390] 1722290155924844, 36.4335, 0.315532, -0.275802, -1.28812, -0.946771, -4.79996e-05, -0.015709, 0.321525, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.927701] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16391] 1722290155927583, 36.4363, 0.315532, -0.275802, -1.28812, -0.946771, -4.79996e-05, -0.015709, 0.321525, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.930728] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16393] 1722290155930614, 36.4393, 0.313736, -0.275849, -1.28747, -0.94645, 1.09598e-05, -0.014309, 0.322533, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.933542] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16394] 1722290155933426, 36.4421, 0.313736, -0.275849, -1.28747, -0.94645, 1.09598e-05, -0.014309, 0.322533, -0.179533, -0.00478335, 0.0652354, -0.098443, 0.262327, 0.208831, 
[2024-07-29 17:55:55.935901] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16395] 1722290155935791, 36.4445, 0.313736, -0.275849, -1.28747, -0.94645, 1.09598e-05, -0.014309, 0.322533, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.938784] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16396] 1722290155938665, 36.4474, 0.312001, -0.275735, -1.28673, -0.946371, 0.000499041, -0.0131578, 0.322814, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.941691] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16398] 1722290155941572, 36.4503, 0.312001, -0.275735, -1.28673, -0.946371, 0.000499041, -0.0131578, 0.322814, -0.17354, 0.0114369, 0.0738775, -0.165987, 0.186659, 0.055331, 
[2024-07-29 17:55:55.943907] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16399] 1722290155943797, 36.4525, 0.312001, -0.275735, -1.28673, -0.946371, 0.000499041, -0.0131578, 0.322814, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.946740] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16400] 1722290155946613, 36.4553, 0.312001, -0.275735, -1.28673, -0.946371, 0.000499041, -0.0131578, 0.322814, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.949204] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16401] 1722290155949117, 36.4578, 0.31026, -0.275516, -1.28593, -0.946422, 0.00096574, -0.0123263, 0.322697, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.952767] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16403] 1722290155952648, 36.4613, 0.31026, -0.275516, -1.28593, -0.946422, 0.00096574, -0.0123263, 0.322697, -0.174128, 0.0218576, 0.079664, -0.142384, 0.127193, 0, 
[2024-07-29 17:55:55.954282] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16404] 1722290155954169, 36.4629, 0.31026, -0.275516, -1.28593, -0.946422, 0.00096574, -0.0123263, 0.322697, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.956896] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16405] 1722290155956787, 36.4655, 0.31026, -0.275516, -1.28593, -0.946422, 0.00096574, -0.0123263, 0.322697, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.959469] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16406] 1722290155959382, 36.4681, 0.308482, -0.275492, -1.28515, -0.946441, 0.00108082, -0.0114515, 0.322672, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.962708] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16408] 1722290155962593, 36.4713, 0.308482, -0.275492, -1.28515, -0.946441, 0.00108082, -0.0114515, 0.322672, -0.17778, 0.00242365, 0.0785384, -0.0783443, 0.158153, 0, 
[2024-07-29 17:55:55.965151] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16409] 1722290155965037, 36.4737, 0.308482, -0.275492, -1.28515, -0.946441, 0.00108082, -0.0114515, 0.322672, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.967902] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16410] 1722290155967785, 36.4765, 0.308482, -0.275492, -1.28515, -0.946441, 0.00108082, -0.0114515, 0.322672, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.971224] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16412] 1722290155971103, 36.4798, 0.306768, -0.275361, -1.28425, -0.946577, 0.00128344, -0.0104831, 0.322305, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.973250] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16413] 1722290155973130, 36.4818, 0.306768, -0.275361, -1.28425, -0.946577, 0.00128344, -0.0104831, 0.322305, -0.171342, 0.0130869, 0.0899638, -0.101709, 0.170076, -0.0797212, 
[2024-07-29 17:55:55.975781] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16414] 1722290155975669, 36.4844, 0.306768, -0.275361, -1.28425, -0.946577, 0.00128344, -0.0104831, 0.322305, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.978814] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16415] 1722290155978698, 36.4874, 0.305119, -0.275199, -1.28348, -0.946803, 0.00154552, -0.00988647, 0.321657, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:55.981859] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16417] 1722290155981741, 36.4904, 0.305119, -0.275199, -1.28348, -0.946803, 0.00154552, -0.00988647, 0.321657, -0.164912, 0.0162552, 0.0764023, -0.0894547, 0.0958389, -0.138479, 
[2024-07-29 17:55:55.983931] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [16418] 1722290155983818, 36.4925, 0.305119, -0.275199, -1.28348, -0.946803, 0.00154552, -0.00988647, 0.321657, 0, 0, 0, 0, 0, 0, 
