[2024-07-29 16:33:24.185081] [0x0000007fbdb6f7c0] [MocapTag] [0x00001e6d] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-29 16:33:45.205687] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9478] 1722285225205563, 21.0645, 0.771009, 0.123177, -1.27857, -0.998808, -0.0398169, 0.00498026, 0.0278013, -0.0520094, -0.0668072, 0.0665695, 0.188899, 0.0595522, 0.0579141, 
[2024-07-29 16:33:45.208162] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9479] 1722285225208046, 21.067, 0.771009, 0.123177, -1.27857, -0.998808, -0.0398169, 0.00498026, 0.0278013, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.210600] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9480] 1722285225210488, 21.0694, 0.771009, 0.123177, -1.27857, -0.998808, -0.0398169, 0.00498026, 0.0278013, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.214781] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9482] 1722285225214659, 21.0736, 0.770534, 0.122665, -1.27796, -0.998769, -0.0406641, 0.00522933, 0.0279036, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.217493] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9483] 1722285225217380, 21.0763, 0.770534, 0.122665, -1.27796, -0.998769, -0.0406641, 0.00522933, 0.0279036, -0.047506, -0.0511583, 0.0613575, 0.168037, 0.0552624, 0, 
[2024-07-29 16:33:45.221060] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9484] 1722285225220935, 21.0799, 0.770534, 0.122665, -1.27796, -0.998769, -0.0406641, 0.00522933, 0.0279036, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.223568] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9486] 1722285225223490, 21.0824, 0.770534, 0.122665, -1.27796, -0.998769, -0.0406641, 0.00522933, 0.0279036, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.225655] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9487] 1722285225225540, 21.0845, 0.770094, 0.122255, -1.27749, -0.998756, -0.041107, 0.00513317, 0.0277594, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.227909] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9488] 1722285225227793, 21.0867, 0.770094, 0.122255, -1.27749, -0.998756, -0.041107, 0.00513317, 0.0277594, -0.0440034, -0.0409506, 0.0466725, 0.0893354, 0, 0, 
[2024-07-29 16:33:45.231571] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9489] 1722285225231450, 21.0904, 0.770094, 0.122255, -1.27749, -0.998756, -0.041107, 0.00513317, 0.0277594, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.234179] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9491] 1722285225234052, 21.093, 0.769613, 0.12187, -1.277, -0.99875, -0.0414575, 0.00485353, 0.0275031, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.236888] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9492] 1722285225236776, 21.0957, 0.769613, 0.12187, -1.277, -0.99875, -0.0414575, 0.00485353, 0.0275031, -0.0480894, -0.0385551, 0.0485735, 0.0719547, -0.0560466, -0.0493784, 
[2024-07-29 16:33:45.239245] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9493] 1722285225239133, 21.0981, 0.769613, 0.12187, -1.277, -0.99875, -0.0414575, 0.00485353, 0.0275031, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.242078] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9494] 1722285225241961, 21.1009, 0.769613, 0.12187, -1.277, -0.99875, -0.0414575, 0.00485353, 0.0275031, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.244592] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9496] 1722285225244477, 21.1034, 0.76911, 0.121499, -1.27657, -0.998733, -0.041933, 0.0046461, 0.0274359, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.249173] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9497] 1722285225249057, 21.108, 0.76911, 0.121499, -1.27657, -0.998733, -0.041933, 0.0046461, 0.0274359, -0.0502919, -0.0370649, 0.043063, 0.0963449, -0.0394014, 0, 
[2024-07-29 16:33:45.251790] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9498] 1722285225251675, 21.1106, 0.76911, 0.121499, -1.27657, -0.998733, -0.041933, 0.0046461, 0.0274359, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.254108] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9500] 1722285225254048, 21.113, 0.76857, 0.121087, -1.27608, -0.998709, -0.0424098, 0.00466164, 0.0275504, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.256817] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9501] 1722285225256670, 21.1156, 0.76857, 0.121087, -1.27608, -0.998709, -0.0424098, 0.00466164, 0.0275504, -0.0540535, -0.0412444, 0.0488762, 0.0952005, 0, 0, 
[2024-07-29 16:33:45.259258] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9502] 1722285225259148, 21.1181, 0.76857, 0.121087, -1.27608, -0.998709, -0.0424098, 0.00466164, 0.0275504, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.263182] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9503] 1722285225263094, 21.1221, 0.76857, 0.121087, -1.27608, -0.998709, -0.0424098, 0.00466164, 0.0275504, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.265794] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9505] 1722285225265665, 21.1246, 0.768066, 0.120761, -1.27563, -0.998675, -0.0430072, 0.0048021, 0.02784, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.268399] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9506] 1722285225268283, 21.1272, 0.768066, 0.120761, -1.27563, -0.998675, -0.0430072, 0.0048021, 0.02784, -0.0504229, -0.0326228, 0.045239, 0.118446, 0, 0.0560045, 
[2024-07-29 16:33:45.270975] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9507] 1722285225270862, 21.1298, 0.768066, 0.120761, -1.27563, -0.998675, -0.0430072, 0.0048021, 0.02784, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.273738] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9509] 1722285225273633, 21.1326, 0.767711, 0.120448, -1.27518, -0.998639, -0.0436055, 0.00531502, 0.0281253, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.276410] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9510] 1722285225276294, 21.1352, 0.767711, 0.120448, -1.27518, -0.998639, -0.0436055, 0.00531502, 0.0281253, -0.0354325, -0.0312073, 0.0448003, 0.116587, 0.108238, 0.0518952, 
[2024-07-29 16:33:45.281395] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9511] 1722285225281289, 21.1402, 0.767711, 0.120448, -1.27518, -0.998639, -0.0436055, 0.00531502, 0.0281253, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.283827] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9513] 1722285225283730, 21.1427, 0.767273, 0.120296, -1.27483, -0.998624, -0.043881, 0.0051691, 0.0282435, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.287230] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9514] 1722285225287113, 21.1461, 0.767273, 0.120296, -1.27483, -0.998624, -0.043881, 0.0051691, 0.0282435, -0.0438761, -0.0152512, 0.0351844, 0.0557661, 0, 0, 
[2024-07-29 16:33:45.288712] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9515] 1722285225288606, 21.1476, 0.767273, 0.120296, -1.27483, -0.998624, -0.043881, 0.0051691, 0.0282435, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.291703] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9516] 1722285225291586, 21.1505, 0.767273, 0.120296, -1.27483, -0.998624, -0.043881, 0.0051691, 0.0282435, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.295284] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9518] 1722285225295168, 21.1541, 0.76681, 0.120168, -1.27451, -0.998621, -0.0439898, 0.00483135, 0.0282394, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.298146] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9519] 1722285225298016, 21.157, 0.76681, 0.120168, -1.27451, -0.998621, -0.0439898, 0.00483135, 0.0282394, -0.0462329, -0.0128461, 0.0320627, 0, -0.0668873, 0, 
[2024-07-29 16:33:45.300681] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9520] 1722285225300563, 21.1595, 0.76681, 0.120168, -1.27451, -0.998621, -0.0439898, 0.00483135, 0.0282394, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.303117] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9521] 1722285225303029, 21.162, 0.76643, 0.120068, -1.27422, -0.998615, -0.0440443, 0.00465283, 0.0283855, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.305700] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9523] 1722285225305576, 21.1645, 0.76643, 0.120068, -1.27422, -0.998615, -0.0440443, 0.00465283, 0.0283855, -0.0380371, -0.00992157, 0.0296404, 0, 0, 0, 
[2024-07-29 16:33:45.308229] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9524] 1722285225308104, 21.1671, 0.76643, 0.120068, -1.27422, -0.998615, -0.0440443, 0.00465283, 0.0283855, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.311101] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9525] 1722285225310972, 21.1699, 0.76643, 0.120068, -1.27422, -0.998615, -0.0440443, 0.00465283, 0.0283855, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.313927] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9527] 1722285225313807, 21.1728, 0.766057, 0.120026, -1.27393, -0.998607, -0.0441149, 0.00451543, 0.0286067, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.316527] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9528] 1722285225316403, 21.1754, 0.766057, 0.120026, -1.27393, -0.998607, -0.0441149, 0.00451543, 0.0286067, -0.0372815, -0.00422551, 0.028664, 0, 0, 0.0453379, 
[2024-07-29 16:33:45.319006] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9529] 1722285225318884, 21.1778, 0.766057, 0.120026, -1.27393, -0.998607, -0.0441149, 0.00451543, 0.0286067, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.321872] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9530] 1722285225321754, 21.1807, 0.766057, 0.120026, -1.27393, -0.998607, -0.0441149, 0.00451543, 0.0286067, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.324308] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9532] 1722285225324183, 21.1831, 0.765605, 0.119994, -1.27366, -0.9986, -0.0441041, 0.00417573, 0.0288989, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.328921] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9533] 1722285225328793, 21.1877, 0.765605, 0.119994, -1.27366, -0.9986, -0.0441041, 0.00417573, 0.0288989, -0.045212, -0.0032528, 0.0264436, 0, -0.0653403, 0.0613734, 
[2024-07-29 16:33:45.331569] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9534] 1722285225331446, 21.1904, 0.765605, 0.119994, -1.27366, -0.9986, -0.0441041, 0.00417573, 0.0288989, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.334247] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9536] 1722285225334126, 21.1931, 0.76524, 0.120048, -1.27342, -0.998601, -0.0439294, 0.00429021, 0.0291185, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.336814] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9537] 1722285225336657, 21.1956, 0.76524, 0.120048, -1.27342, -0.998601, -0.0439294, 0.00429021, 0.0291185, -0.0364901, 0.00548412, 0.024844, -0.0358343, 0, 0.0431079, 
[2024-07-29 16:33:45.339488] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9538] 1722285225339366, 21.1983, 0.76524, 0.120048, -1.27342, -0.998601, -0.0439294, 0.00429021, 0.0291185, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.343459] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9540] 1722285225343348, 21.2023, 0.76524, 0.120048, -1.27342, -0.998601, -0.0439294, 0.00429021, 0.0291185, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.346185] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9541] 1722285225346056, 21.205, 0.764893, 0.120244, -1.27323, -0.998598, -0.0438597, 0.00428821, 0.0293169, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.348862] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9542] 1722285225348737, 21.2077, 0.764893, 0.120244, -1.27323, -0.998598, -0.0438597, 0.00428821, 0.0293169, -0.0346527, 0.0195479, 0.0189098, 0, 0, 0.0397563, 
[2024-07-29 16:33:45.351667] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9543] 1722285225351545, 21.2105, 0.764893, 0.120244, -1.27323, -0.998598, -0.0438597, 0.00428821, 0.0293169, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.354162] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9545] 1722285225354038, 21.213, 0.76464, 0.120469, -1.27307, -0.998616, -0.0433953, 0.00438129, 0.0293946, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.358888] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9546] 1722285225358768, 21.2177, 0.76464, 0.120469, -1.27307, -0.998616, -0.0433953, 0.00438129, 0.0293946, -0.0253248, 0.0225127, 0.0160722, -0.0935555, 0, 0, 
[2024-07-29 16:33:45.360861] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9547] 1722285225360745, 21.2197, 0.76464, 0.120469, -1.27307, -0.998616, -0.0433953, 0.00438129, 0.0293946, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.363535] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9548] 1722285225363438, 21.2224, 0.76431, 0.120704, -1.27302, -0.998653, -0.0426386, 0.0039512, 0.0292937, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.366367] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9550] 1722285225366246, 21.2252, 0.76431, 0.120704, -1.27302, -0.998653, -0.0426386, 0.0039512, 0.0292937, -0.0330392, 0.0234852, 0.00483833, -0.148845, -0.091185, 0, 
[2024-07-29 16:33:45.368596] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9551] 1722285225368469, 21.2274, 0.76431, 0.120704, -1.27302, -0.998653, -0.0426386, 0.0039512, 0.0292937, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.371406] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9552] 1722285225371285, 21.2302, 0.76431, 0.120704, -1.27302, -0.998653, -0.0426386, 0.0039512, 0.0292937, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.375169] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9554] 1722285225375054, 21.234, 0.763946, 0.120974, -1.273, -0.998684, -0.041908, 0.0036938, 0.0293475, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.377498] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9555] 1722285225377386, 21.2363, 0.763946, 0.120974, -1.273, -0.998684, -0.041908, 0.0036938, 0.0293475, -0.0363796, 0.0269742, 0.00218664, -0.144768, -0.0552213, 0, 
[2024-07-29 16:33:45.379959] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9556] 1722285225379849, 21.2388, 0.763946, 0.120974, -1.273, -0.998684, -0.041908, 0.0036938, 0.0293475, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.382731] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9557] 1722285225382612, 21.2416, 0.763946, 0.120974, -1.273, -0.998684, -0.041908, 0.0036938, 0.0293475, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.385363] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9559] 1722285225385237, 21.2442, 0.763555, 0.121303, -1.27295, -0.998692, -0.0414945, 0.00354665, 0.0296698, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.389679] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9560] 1722285225389565, 21.2485, 0.763555, 0.121303, -1.27295, -0.998692, -0.0414945, 0.00354665, 0.0296698, -0.0390546, 0.032943, 0.00486287, -0.0822067, 0, 0.0660479, 
[2024-07-29 16:33:45.392336] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9561] 1722285225392223, 21.2512, 0.763555, 0.121303, -1.27295, -0.998692, -0.0414945, 0.00354665, 0.0296698, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.394895] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9563] 1722285225394778, 21.2537, 0.763264, 0.121586, -1.27286, -0.998688, -0.0412351, 0.00380713, 0.030124, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.397506] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9564] 1722285225397390, 21.2563, 0.763264, 0.121586, -1.27286, -0.998688, -0.0412351, 0.00380713, 0.030124, -0.0291792, 0.0282806, 0.00841976, -0.0538588, 0.0542338, 0.0889279, 
[2024-07-29 16:33:45.399958] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9565] 1722285225399849, 21.2588, 0.763264, 0.121586, -1.27286, -0.998688, -0.0412351, 0.00380713, 0.030124, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.404398] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9567] 1722285225404283, 21.2632, 0.763264, 0.121586, -1.27286, -0.998688, -0.0412351, 0.00380713, 0.030124, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.406916] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9568] 1722285225406803, 21.2658, 0.76306, 0.121941, -1.27294, -0.998704, -0.0407971, 0.00372223, 0.0301868, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.409551] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9569] 1722285225409435, 21.2684, 0.76306, 0.121941, -1.27294, -0.998704, -0.0407971, 0.00372223, 0.0301868, -0.0203595, 0.035535, -0.00770801, -0.0872135, 0, 0, 
[2024-07-29 16:33:45.412201] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9570] 1722285225412085, 21.271, 0.76306, 0.121941, -1.27294, -0.998704, -0.0407971, 0.00372223, 0.0301868, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.414793] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9572] 1722285225414678, 21.2736, 0.762837, 0.122426, -1.27312, -0.998732, -0.0401992, 0.00341563, 0.0301179, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.418998] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9573] 1722285225418884, 21.2778, 0.762837, 0.122426, -1.27312, -0.998732, -0.0401992, 0.00341563, 0.0301179, -0.0223156, 0.0484723, -0.0184326, -0.117755, -0.0653894, 0, 
[2024-07-29 16:33:45.421735] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9574] 1722285225421615, 21.2806, 0.762837, 0.122426, -1.27312, -0.998732, -0.0401992, 0.00341563, 0.0301179, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.424155] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9576] 1722285225424033, 21.283, 0.762575, 0.122943, -1.27331, -0.998755, -0.0395612, 0.00306112, 0.0302457, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.426935] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9577] 1722285225426812, 21.2858, 0.762575, 0.122943, -1.27331, -0.998755, -0.0395612, 0.00306112, 0.0302457, -0.0261749, 0.0516976, -0.0184313, -0.125647, -0.0736313, 0, 
[2024-07-29 16:33:45.429397] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9578] 1722285225429283, 21.2882, 0.762575, 0.122943, -1.27331, -0.998755, -0.0395612, 0.00306112, 0.0302457, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.433805] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9580] 1722285225433719, 21.2927, 0.762575, 0.122943, -1.27331, -0.998755, -0.0395612, 0.00306112, 0.0302457, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.437059] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9581] 1722285225436944, 21.2959, 0.762335, 0.123487, -1.27349, -0.998773, -0.0388065, 0.00283069, 0.030637, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.438973] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9582] 1722285225438863, 21.2978, 0.762335, 0.123487, -1.27349, -0.998773, -0.0388065, 0.00283069, 0.030637, -0.0240641, 0.0543831, -0.0182995, -0.149918, -0.047549, 0.0806391, 
[2024-07-29 16:33:45.441953] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9583] 1722285225441824, 21.3008, 0.762335, 0.123487, -1.27349, -0.998773, -0.0388065, 0.00283069, 0.030637, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.444237] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9585] 1722285225444180, 21.3031, 0.762044, 0.124156, -1.27374, -0.998798, -0.037903, 0.00232447, 0.0309797, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.447290] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9586] 1722285225447174, 21.3061, 0.762044, 0.124156, -1.27374, -0.998798, -0.037903, 0.00232447, 0.0309797, -0.0290877, 0.0669042, -0.0249183, -0.177956, -0.10405, 0.0730544, 
[2024-07-29 16:33:45.450617] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9587] 1722285225450504, 21.3095, 0.762044, 0.124156, -1.27374, -0.998798, -0.037903, 0.00232447, 0.0309797, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.453217] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9588] 1722285225453130, 21.3121, 0.761851, 0.12481, -1.27407, -0.998833, -0.036887, 0.00205498, 0.0311236, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.455793] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9590] 1722285225455673, 21.3146, 0.761851, 0.12481, -1.27407, -0.998833, -0.036887, 0.00205498, 0.0311236, -0.0192779, 0.0654723, -0.0331202, -0.201678, -0.059055, 0, 
[2024-07-29 16:33:45.458498] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9591] 1722285225458382, 21.3173, 0.761851, 0.12481, -1.27407, -0.998833, -0.036887, 0.00205498, 0.0311236, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.461172] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9592] 1722285225461046, 21.32, 0.761851, 0.12481, -1.27407, -0.998833, -0.036887, 0.00205498, 0.0311236, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.463838] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9594] 1722285225463758, 21.3227, 0.761775, 0.125484, -1.27442, -0.998856, -0.0361248, 0.00203583, 0.0312682, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.466784] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9595] 1722285225466618, 21.3256, 0.761775, 0.125484, -1.27442, -0.998856, -0.0361248, 0.00203583, 0.0312682, -0.00756144, 0.0673372, -0.0344349, -0.152445, 0, 0, 
[2024-07-29 16:33:45.469124] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9596] 1722285225469013, 21.328, 0.761775, 0.125484, -1.27442, -0.998856, -0.0361248, 0.00203583, 0.0312682, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.471949] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9597] 1722285225471830, 21.3308, 0.761775, 0.125484, -1.27442, -0.998856, -0.0361248, 0.00203583, 0.0312682, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.474412] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9599] 1722285225474296, 21.3333, 0.761742, 0.126178, -1.27477, -0.998868, -0.0355108, 0.00234214, 0.031574, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.477280] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9600] 1722285225477165, 21.3361, 0.761742, 0.126178, -1.27477, -0.998868, -0.0355108, 0.00234214, 0.031574, -0.00334649, 0.0694563, -0.0349726, -0.124931, 0.0595315, 0.0593826, 
[2024-07-29 16:33:45.482560] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9601] 1722285225482454, 21.3414, 0.761742, 0.126178, -1.27477, -0.998868, -0.0355108, 0.00234214, 0.031574, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.485082] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9603] 1722285225484962, 21.3439, 0.761696, 0.126879, -1.27513, -0.998886, -0.034664, 0.00279871, 0.0319086, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.487778] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9604] 1722285225487662, 21.3466, 0.761696, 0.126879, -1.27513, -0.998886, -0.034664, 0.00279871, 0.0319086, -0.00459301, 0.0700348, -0.0366327, -0.172472, 0.0881955, 0.0643551, 
[2024-07-29 16:33:45.490259] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9605] 1722285225490148, 21.3491, 0.761696, 0.126879, -1.27513, -0.998886, -0.034664, 0.00279871, 0.0319086, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.492803] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9606] 1722285225492717, 21.3517, 0.761416, 0.127703, -1.27562, -0.998911, -0.0335685, 0.00229743, 0.0323288, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:45.498315] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [9608] 1722285225498199, 21.3572, 0.761416, 0.127703, -1.27562, -0.998911, -0.0335685, 0.00229743, 0.0323288, -0.0279755, 0.0824575, -0.0490163, -0.216246, -0.104306, 0.0882283, 
