[2024-07-29 16:26:28.554047] [0x0000007f8791f7c0] [MocapTag] [0x000012e8] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-29 16:26:56.395101] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12499] 1722284816395035, 27.8795, -0.00331159, -0.164896, -0.363336, -0.997827, -0.0557186, -0.00257921, -0.035076, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.398345] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12501] 1722284816398221, 27.8826, -0.00517302, -0.166329, -0.362218, -0.997721, -0.0576422, -0.000854114, -0.0350611, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.400991] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12502] 1722284816400876, 27.8853, -0.00517302, -0.166329, -0.362218, -0.997721, -0.0576422, -0.000854114, -0.0350611, -0.186143, -0.143336, 0.111736, 0.397062, 0.330973, 0, 
[2024-07-29 16:26:56.404514] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12503] 1722284816404421, 27.8888, -0.00517302, -0.166329, -0.362218, -0.997721, -0.0576422, -0.000854114, -0.0350611, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.406503] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12505] 1722284816406384, 27.8908, -0.00707563, -0.167674, -0.36099, -0.997661, -0.0587756, 0.00113667, -0.0348801, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.411088] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12506] 1722284816410974, 27.8954, -0.00707563, -0.167674, -0.36099, -0.997661, -0.0587756, 0.00113667, -0.0348801, -0.190261, -0.134447, 0.122828, 0.240827, 0.39142, 0, 
[2024-07-29 16:26:56.413991] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12507] 1722284816413869, 27.8983, -0.00707563, -0.167674, -0.36099, -0.997661, -0.0587756, 0.00113667, -0.0348801, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.416619] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12509] 1722284816416502, 27.9009, -0.00900711, -0.168877, -0.359843, -0.997592, -0.059902, 0.00306921, -0.0348169, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.419510] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12510] 1722284816419392, 27.9038, -0.00900711, -0.168877, -0.359843, -0.997592, -0.059902, 0.00306921, -0.0348169, -0.193148, -0.120321, 0.114745, 0.239062, 0.378461, 0, 
[2024-07-29 16:26:56.422081] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12511] 1722284816421969, 27.9064, -0.00900711, -0.168877, -0.359843, -0.997592, -0.059902, 0.00306921, -0.0348169, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.426453] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12513] 1722284816426330, 27.9108, -0.0108416, -0.170008, -0.358819, -0.997514, -0.061116, 0.00483099, -0.0347555, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.429200] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12514] 1722284816429085, 27.9135, -0.0108416, -0.170008, -0.358819, -0.997514, -0.061116, 0.00483099, -0.0347555, -0.183449, -0.113096, 0.102359, 0.255489, 0.343731, 0, 
[2024-07-29 16:26:56.431935] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12515] 1722284816431824, 27.9163, -0.0108416, -0.170008, -0.358819, -0.997514, -0.061116, 0.00483099, -0.0347555, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.434615] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12516] 1722284816434509, 27.9189, -0.0108416, -0.170008, -0.358819, -0.997514, -0.061116, 0.00483099, -0.0347555, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.437370] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12518] 1722284816437255, 27.9217, -0.0127857, -0.171012, -0.357792, -0.997471, -0.0617271, 0.00670504, -0.0345771, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.440166] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12519] 1722284816440006, 27.9244, -0.0127857, -0.171012, -0.357792, -0.997471, -0.0617271, 0.00670504, -0.0345771, -0.194406, -0.100461, 0.102667, 0.135541, 0.371786, 0, 
[2024-07-29 16:26:56.444055] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12520] 1722284816443940, 27.9284, -0.0127857, -0.171012, -0.357792, -0.997471, -0.0617271, 0.00670504, -0.0345771, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.448370] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12522] 1722284816448254, 27.9327, -0.0149719, -0.173236, -0.356575, -0.997715, -0.0569249, 0.00102969, -0.0363673, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.449622] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12523] 1722284816449510, 27.9339, -0.0149719, -0.173236, -0.356575, -0.997715, -0.0569249, 0.00102969, -0.0363673, -0.218624, -0.222323, 0.121738, -1.00167, -1.11934, -0.288321, 
[2024-07-29 16:26:56.452199] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12524] 1722284816452086, 27.9365, -0.0149719, -0.173236, -0.356575, -0.997715, -0.0569249, 0.00102969, -0.0363673, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.455115] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12526] 1722284816455040, 27.9395, -0.0168315, -0.174098, -0.355677, -0.997695, -0.0572875, 0.00250391, -0.0362742, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.459509] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12527] 1722284816459391, 27.9438, -0.0168315, -0.174098, -0.355677, -0.997695, -0.0572875, 0.00250391, -0.0362742, -0.185962, -0.0862506, 0.0898077, 0.0833273, 0.29259, 0, 
[2024-07-29 16:26:56.462201] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12528] 1722284816462087, 27.9465, -0.0168315, -0.174098, -0.355677, -0.997695, -0.0572875, 0.00250391, -0.0362742, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.465127] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12529] 1722284816465037, 27.9495, -0.0186486, -0.174893, -0.354924, -0.997685, -0.057472, 0.00370604, -0.0361577, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.468001] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12531] 1722284816467885, 27.9523, -0.0186486, -0.174893, -0.354924, -0.997685, -0.057472, 0.00370604, -0.0361577, -0.181708, -0.0794993, 0.0753177, 0.045681, 0.239866, 0, 
[2024-07-29 16:26:56.470626] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12532] 1722284816470510, 27.9549, -0.0186486, -0.174893, -0.354924, -0.997685, -0.057472, 0.00370604, -0.0361577, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.475363] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12534] 1722284816475246, 27.9597, -0.0186486, -0.174893, -0.354924, -0.997685, -0.057472, 0.00370604, -0.0361577, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.477615] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12535] 1722284816477500, 27.9619, -0.0205447, -0.175653, -0.354109, -0.99772, -0.0570886, 0.00514259, -0.0356156, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.480345] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12536] 1722284816480231, 27.9647, -0.0205447, -0.175653, -0.354109, -0.99772, -0.0570886, 0.00514259, -0.0356156, -0.189612, -0.0759514, 0.0814717, -0.0665426, 0.295647, 0.0919499, 
[2024-07-29 16:26:56.483240] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12537] 1722284816483118, 27.9675, -0.0205447, -0.175653, -0.354109, -0.99772, -0.0570886, 0.00514259, -0.0356156, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.485912] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12539] 1722284816485793, 27.9702, -0.0223952, -0.176323, -0.353324, -0.997765, -0.0565362, 0.00669399, -0.0349839, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.490289] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12540] 1722284816490174, 27.9746, -0.0223952, -0.176323, -0.353324, -0.997765, -0.0565362, 0.00669399, -0.0349839, -0.185054, -0.0670354, 0.078504, -0.0998735, 0.32072, 0.108851, 
[2024-07-29 16:26:56.493260] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12541] 1722284816493141, 27.9776, -0.0223952, -0.176323, -0.353324, -0.997765, -0.0565362, 0.00669399, -0.0349839, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.495883] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12543] 1722284816495771, 27.9802, -0.0242466, -0.176836, -0.352568, -0.997814, -0.0556453, 0.00806354, -0.0347304, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.498965] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12544] 1722284816498848, 27.9833, -0.0242466, -0.176836, -0.352568, -0.997814, -0.0556453, 0.00806354, -0.0347304, -0.185139, -0.0513447, 0.0756078, -0.168824, 0.282448, 0.0360765, 
[2024-07-29 16:26:56.501331] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12545] 1722284816501219, 27.9856, -0.0242466, -0.176836, -0.352568, -0.997814, -0.0556453, 0.00806354, -0.0347304, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.504146] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12546] 1722284816504045, 27.9885, -0.0242466, -0.176836, -0.352568, -0.997814, -0.0556453, 0.00806354, -0.0347304, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.507112] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12548] 1722284816506991, 27.9914, -0.0261232, -0.177214, -0.351926, -0.997879, -0.0544596, 0.00923642, -0.0344527, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.510307] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12549] 1722284816510178, 27.9946, -0.0261232, -0.177214, -0.351926, -0.997879, -0.0544596, 0.00923642, -0.0344527, -0.187654, -0.0377803, 0.0641842, -0.229335, 0.245466, 0.0440031, 
[2024-07-29 16:26:56.513114] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12550] 1722284816512990, 27.9974, -0.0261232, -0.177214, -0.351926, -0.997879, -0.0544596, 0.00923642, -0.0344527, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.515680] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12552] 1722284816515564, 28, -0.0279848, -0.177537, -0.351322, -0.997932, -0.0532985, 0.0104665, -0.034385, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.518632] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12553] 1722284816518516, 28.0029, -0.0279848, -0.177537, -0.351322, -0.997932, -0.0532985, 0.0104665, -0.034385, -0.186161, -0.032318, 0.0604331, -0.223732, 0.254362, 0, 
[2024-07-29 16:26:56.523698] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12554] 1722284816523571, 28.008, -0.0279848, -0.177537, -0.351322, -0.997932, -0.0532985, 0.0104665, -0.034385, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.526202] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12556] 1722284816526071, 28.0105, -0.0298674, -0.177741, -0.350703, -0.997988, -0.0519416, 0.0117325, -0.0344096, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.529175] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12557] 1722284816529047, 28.0135, -0.0298674, -0.177741, -0.350703, -0.997988, -0.0519416, 0.0117325, -0.0344096, -0.188262, -0.0203906, 0.0618685, -0.262475, 0.26193, 0, 
[2024-07-29 16:26:56.531606] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12558] 1722284816531487, 28.0159, -0.0298674, -0.177741, -0.350703, -0.997988, -0.0519416, 0.0117325, -0.0344096, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.534452] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12559] 1722284816534365, 28.0188, -0.0298674, -0.177741, -0.350703, -0.997988, -0.0519416, 0.0117325, -0.0344096, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.538626] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12561] 1722284816538495, 28.0229, -0.0317379, -0.177906, -0.350041, -0.998065, -0.0502963, 0.0132044, -0.0340902, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.541573] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12562] 1722284816541450, 28.0259, -0.0317379, -0.177906, -0.350041, -0.998065, -0.0502963, 0.0132044, -0.0340902, -0.187046, -0.0164253, 0.0661953, -0.319433, 0.308594, 0.0519775, 
[2024-07-29 16:26:56.544452] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12563] 1722284816544365, 28.0288, -0.0317379, -0.177906, -0.350041, -0.998065, -0.0502963, 0.0132044, -0.0340902, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.547273] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12565] 1722284816547135, 28.0316, -0.033615, -0.178058, -0.349443, -0.998174, -0.048087, 0.0143999, -0.0336046, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.549885] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12566] 1722284816549760, 28.0342, -0.033615, -0.178058, -0.349443, -0.998174, -0.048087, 0.0143999, -0.0336046, -0.187711, -0.0152809, 0.0598237, -0.434852, 0.258755, 0.0903368, 
[2024-07-29 16:26:56.554106] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12567] 1722284816553983, 28.0384, -0.033615, -0.178058, -0.349443, -0.998174, -0.048087, 0.0143999, -0.0336046, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.556794] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12569] 1722284816556633, 28.0411, -0.0354512, -0.178089, -0.348895, -0.998291, -0.0456198, 0.0157642, -0.0329437, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.559564] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12570] 1722284816559433, 28.0439, -0.0354512, -0.178089, -0.348895, -0.998291, -0.0456198, 0.0157642, -0.0329437, -0.183621, -0.00302682, 0.054755, -0.485969, 0.295458, 0.125614, 
[2024-07-29 16:26:56.562478] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12571] 1722284816562348, 28.0468, -0.0354512, -0.178089, -0.348895, -0.998291, -0.0456198, 0.0157642, -0.0329437, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.564692] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12572] 1722284816564565, 28.049, -0.0354512, -0.178089, -0.348895, -0.998291, -0.0456198, 0.0157642, -0.0329437, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.567492] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12574] 1722284816567365, 28.0518, -0.0372349, -0.177941, -0.348489, -0.998414, -0.0428014, 0.0167297, -0.0325271, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.571086] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12575] 1722284816570962, 28.0554, -0.0372349, -0.177941, -0.348489, -0.998414, -0.0428014, 0.0167297, -0.0325271, -0.178376, 0.014808, 0.0405996, -0.558639, 0.215409, 0.0828065, 
[2024-07-29 16:26:56.574530] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12576] 1722284816574401, 28.0588, -0.0372349, -0.177941, -0.348489, -0.998414, -0.0428014, 0.0167297, -0.0325271, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.576903] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12578] 1722284816576778, 28.0612, -0.039012, -0.177766, -0.348167, -0.998522, -0.0401347, 0.0176052, -0.0321438, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.579734] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12579] 1722284816579620, 28.064, -0.039012, -0.177766, -0.348167, -0.998522, -0.0401347, 0.0176052, -0.0321438, -0.177705, 0.0174747, 0.0322593, -0.528884, 0.195735, 0.0775434, 
[2024-07-29 16:26:56.582458] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12580] 1722284816582337, 28.0668, -0.039012, -0.177766, -0.348167, -0.998522, -0.0401347, 0.0176052, -0.0321438, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.586713] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12582] 1722284816586598, 28.071, -0.0407134, -0.1777, -0.347964, -0.998673, -0.0368852, 0.0182001, -0.0310045, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.589506] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12583] 1722284816589389, 28.0738, -0.0407134, -0.1777, -0.347964, -0.998673, -0.0368852, 0.0182001, -0.0310045, -0.170137, 0.00656351, 0.0203099, -0.65012, 0.148727, 0.233923, 
[2024-07-29 16:26:56.592106] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12584] 1722284816591991, 28.0764, -0.0407134, -0.1777, -0.347964, -0.998673, -0.0368852, 0.0182001, -0.0310045, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.594860] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12586] 1722284816594792, 28.0792, -0.0407134, -0.1777, -0.347964, -0.998673, -0.0368852, 0.0182001, -0.0310045, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.597626] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12587] 1722284816597510, 28.0819, -0.0424565, -0.177454, -0.34765, -0.998774, -0.0343136, 0.0187283, -0.030366, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.602304] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12588] 1722284816602188, 28.0866, -0.0424565, -0.177454, -0.34765, -0.998774, -0.0343136, 0.0187283, -0.030366, -0.174312, 0.0246581, 0.0313655, -0.513387, 0.126277, 0.132718, 
[2024-07-29 16:26:56.604452] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12589] 1722284816604359, 28.0888, -0.0424565, -0.177454, -0.34765, -0.998774, -0.0343136, 0.0187283, -0.030366, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.607079] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12591] 1722284816606963, 28.0914, -0.044134, -0.177032, -0.347467, -0.998861, -0.0316791, 0.019367, -0.0299588, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.610417] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12592] 1722284816610297, 28.0947, -0.044134, -0.177032, -0.347467, -0.998861, -0.0316791, 0.019367, -0.0299588, -0.167751, 0.0421976, 0.018353, -0.524569, 0.146596, 0.086543, 
[2024-07-29 16:26:56.613126] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12593] 1722284816613006, 28.0974, -0.044134, -0.177032, -0.347467, -0.998861, -0.0316791, 0.019367, -0.0299588, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.616376] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12595] 1722284816616255, 28.1007, -0.0458617, -0.176643, -0.347232, -0.998954, -0.0289839, 0.020082, -0.029128, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.619112] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12596] 1722284816618994, 28.1034, -0.0458617, -0.176643, -0.347232, -0.998954, -0.0289839, 0.020082, -0.029128, -0.172774, 0.038873, 0.0234409, -0.537968, 0.1643, 0.171789, 
[2024-07-29 16:26:56.621688] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12597] 1722284816621575, 28.106, -0.0458617, -0.176643, -0.347232, -0.998954, -0.0289839, 0.020082, -0.029128, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.624485] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12598] 1722284816624398, 28.1088, -0.0458617, -0.176643, -0.347232, -0.998954, -0.0289839, 0.020082, -0.029128, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.627194] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12600] 1722284816627077, 28.1115, -0.0475707, -0.176122, -0.347016, -0.999042, -0.0257463, 0.0206908, -0.0286966, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.631577] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12601] 1722284816631465, 28.1159, -0.0475707, -0.176122, -0.347016, -0.999042, -0.0257463, 0.0206908, -0.0286966, -0.170896, 0.052126, 0.0215855, -0.645804, 0.14319, 0.0954494, 
[2024-07-29 16:26:56.634417] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12602] 1722284816634300, 28.1187, -0.0475707, -0.176122, -0.347016, -0.999042, -0.0257463, 0.0206908, -0.0286966, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.637016] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12604] 1722284816636901, 28.1213, -0.0492022, -0.175482, -0.346952, -0.99912, -0.022651, 0.0209862, -0.0283731, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.639874] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12605] 1722284816639758, 28.1242, -0.0492022, -0.175482, -0.346952, -0.99912, -0.022651, 0.0209862, -0.0283731, -0.163149, 0.0639657, 0.00642735, -0.618887, 0.0786364, 0.0756808, 
[2024-07-29 16:26:56.642436] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12606] 1722284816642323, 28.1267, -0.0492022, -0.175482, -0.346952, -0.99912, -0.022651, 0.0209862, -0.0283731, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.646801] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12608] 1722284816646649, 28.1311, -0.0507917, -0.174907, -0.346913, -0.999198, -0.0196217, 0.0213478, -0.0276086, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.649560] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12609] 1722284816649449, 28.1339, -0.0507917, -0.174907, -0.346913, -0.999198, -0.0196217, 0.0213478, -0.0276086, -0.158947, 0.0575387, 0.00394198, -0.607157, 0.0928584, 0.16382, 
[2024-07-29 16:26:56.652176] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12610] 1722284816652067, 28.1365, -0.0507917, -0.174907, -0.346913, -0.999198, -0.0196217, 0.0213478, -0.0276086, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.654946] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12612] 1722284816654876, 28.1393, -0.0507917, -0.174907, -0.346913, -0.999198, -0.0196217, 0.0213478, -0.0276086, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.657738] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12613] 1722284816657622, 28.142, -0.0524241, -0.174386, -0.346849, -0.999283, -0.0162125, 0.0218101, -0.0263594, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.662229] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12614] 1722284816662114, 28.1465, -0.0524241, -0.174386, -0.346849, -0.999283, -0.0162125, 0.0218101, -0.0263594, -0.163239, 0.0520239, 0.00634829, -0.68481, 0.115735, 0.262602, 
[2024-07-29 16:26:56.665117] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12615] 1722284816665030, 28.1495, -0.0524241, -0.174386, -0.346849, -0.999283, -0.0162125, 0.0218101, -0.0263594, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.667891] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12617] 1722284816667772, 28.1522, -0.0540228, -0.173733, -0.346839, -0.999352, -0.0128069, 0.0222127, -0.0252538, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.670811] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12618] 1722284816670698, 28.1551, -0.0540228, -0.173733, -0.346839, -0.999352, -0.0128069, 0.0222127, -0.0252538, -0.159875, 0.0652876, 0, -0.684071, 0.101653, 0.234751, 
[2024-07-29 16:26:56.673677] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12619] 1722284816673559, 28.158, -0.0540228, -0.173733, -0.346839, -0.999352, -0.0128069, 0.0222127, -0.0252538, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.677867] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12621] 1722284816677751, 28.1622, -0.0555556, -0.173086, -0.346904, -0.999413, -0.00945024, 0.0222713, -0.0242404, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.680823] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12622] 1722284816680711, 28.1651, -0.0555556, -0.173086, -0.346904, -0.999413, -0.00945024, 0.0222713, -0.0242404, -0.153278, 0.0647384, -0.00646877, -0.675797, 0, 0.217466, 
[2024-07-29 16:26:56.683697] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12623] 1722284816683577, 28.168, -0.0555556, -0.173086, -0.346904, -0.999413, -0.00945024, 0.0222713, -0.0242404, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.686248] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12625] 1722284816686132, 28.1706, -0.0570534, -0.172528, -0.346935, -0.999464, -0.00621003, 0.022572, -0.0228789, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.689033] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12626] 1722284816688916, 28.1733, -0.0570534, -0.172528, -0.346935, -0.999464, -0.00621003, 0.022572, -0.0228789, -0.149781, 0.0557749, -0.00313506, -0.652957, 0.0778213, 0.2864, 
[2024-07-29 16:26:56.691551] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12627] 1722284816691444, 28.1759, -0.0570534, -0.172528, -0.346935, -0.999464, -0.00621003, 0.022572, -0.0228789, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.696530] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12629] 1722284816696410, 28.1808, -0.0585322, -0.171897, -0.347002, -0.999497, -0.002461, 0.0229066, -0.0218121, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:56.699325] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [12630] 1722284816699210, 28.1836, -0.0585322, -0.171897, -0.347002, -0.999497, -0.002461, 0.0229066, -0.0218121, -0.147883, 0.0630897, -0.00663145, -0.753522, 0.0847921, 0.230156, 
