[2024-06-13 11:56:33.188281] [0x0000007f887dd010] [MocapTag] [0x00000af8] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-06-13 11:56:49.561712] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7463] 1718294209561601, 16.4236, 1.48533, -0.809576, -1.46079, -0.0327249, -0.155831, 0.0199575, -0.98704, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.564454] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7465] 1718294209564330, 16.4263, 1.48533, -0.809576, -1.46079, -0.0327249, -0.155831, 0.0199575, -0.98704, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.567146] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7466] 1718294209567025, 16.429, 1.45976, -0.811629, -1.46164, -0.0354631, -0.155841, 0.0200444, -0.986942, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.569779] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7467] 1718294209569664, 16.4317, 1.45976, -0.811629, -1.46164, -0.0354631, -0.155841, 0.0200444, -0.986942, -2.55675, -0.205299, -0.0850856, 0.107265, 0, 0.57137, 
[2024-06-13 11:56:49.572506] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7468] 1718294209572372, 16.4344, 1.45976, -0.811629, -1.46164, -0.0354631, -0.155841, 0.0200444, -0.986942, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.575140] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7470] 1718294209575010, 16.437, 1.45976, -0.811629, -1.46164, -0.0354631, -0.155841, 0.0200444, -0.986942, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.577145] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7471] 1718294209577030, 16.439, 1.43399, -0.813677, -1.46246, -0.0380618, -0.155759, 0.0202716, -0.986853, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.579790] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7472] 1718294209579675, 16.4417, 1.43399, -0.813677, -1.46246, -0.0380618, -0.155759, 0.0202716, -0.986853, -2.57698, -0.204795, -0.0820952, 0.130773, 0, 0.546193, 
[2024-06-13 11:56:49.583126] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7473] 1718294209583013, 16.445, 1.43399, -0.813677, -1.46246, -0.0380618, -0.155759, 0.0202716, -0.986853, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.585097] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7475] 1718294209584972, 16.447, 1.40828, -0.815409, -1.4634, -0.0400188, -0.155546, 0.0207205, -0.9868, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.588228] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7476] 1718294209588122, 16.4501, 1.40828, -0.815409, -1.4634, -0.0400188, -0.155546, 0.0207205, -0.9868, -2.57131, -0.173237, -0.0936755, 0.154257, 0.0581145, 0.418949, 
[2024-06-13 11:56:49.591474] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7477] 1718294209591370, 16.4534, 1.40828, -0.815409, -1.4634, -0.0400188, -0.155546, 0.0207205, -0.9868, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.594169] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7479] 1718294209594071, 16.4561, 1.40828, -0.815409, -1.4634, -0.0400188, -0.155546, 0.0207205, -0.9868, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.598261] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7480] 1718294209598150, 16.4601, 1.38207, -0.817325, -1.46416, -0.0429398, -0.155265, 0.0207364, -0.986721, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.601188] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7481] 1718294209601079, 16.4631, 1.38207, -0.817325, -1.46416, -0.0429398, -0.155265, 0.0207364, -0.986721, -2.62073, -0.191594, -0.0756924, 0.0946522, 0.0736535, 0.60432, 
[2024-06-13 11:56:49.603793] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7483] 1718294209603730, 16.4657, 1.38207, -0.817325, -1.46416, -0.0429398, -0.155265, 0.0207364, -0.986721, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.606330] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7484] 1718294209606214, 16.4682, 1.35568, -0.819178, -1.4649, -0.0457735, -0.15478, 0.0206748, -0.986671, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.608937] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7485] 1718294209608827, 16.4708, 1.35568, -0.819178, -1.4649, -0.0457735, -0.15478, 0.0206748, -0.986671, -2.63877, -0.185302, -0.0740442, 0.0727654, 0.113782, 0.58167, 
[2024-06-13 11:56:49.612287] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7486] 1718294209612186, 16.4742, 1.35568, -0.819178, -1.4649, -0.0457735, -0.15478, 0.0206748, -0.986671, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.615717] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7488] 1718294209615604, 16.4776, 1.35568, -0.819178, -1.4649, -0.0457735, -0.15478, 0.0206748, -0.986671, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.618299] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7489] 1718294209618192, 16.4802, 1.32905, -0.821003, -1.46559, -0.0486095, -0.15417, 0.0204397, -0.986636, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.621043] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7490] 1718294209620928, 16.4829, 1.32905, -0.821003, -1.46559, -0.0486095, -0.15417, 0.0204397, -0.986636, -2.66313, -0.182451, -0.0690461, 0, 0.137377, 0.575209, 
[2024-06-13 11:56:49.623691] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7491] 1718294209623581, 16.4856, 1.32905, -0.821003, -1.46559, -0.0486095, -0.15417, 0.0204397, -0.986636, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.626147] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7493] 1718294209626034, 16.488, 1.30231, -0.822592, -1.46627, -0.0523524, -0.15389, 0.0195237, -0.986507, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.630438] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7494] 1718294209630328, 16.4923, 1.30231, -0.822592, -1.46627, -0.0523524, -0.15389, 0.0195237, -0.986507, -2.67376, -0.158898, -0.068335, -0.0735283, 0.068143, 0.744724, 
[2024-06-13 11:56:49.633093] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7495] 1718294209632981, 16.495, 1.30231, -0.822592, -1.46627, -0.0523524, -0.15389, 0.0195237, -0.986507, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.635817] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7497] 1718294209635707, 16.4977, 1.27524, -0.824317, -1.46692, -0.0548941, -0.152654, 0.0196013, -0.986559, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.638073] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7498] 1718294209637920, 16.4999, 1.27524, -0.824317, -1.46692, -0.0548941, -0.152654, 0.0196013, -0.986559, -2.7075, -0.172524, -0.0649333, 0.0793934, 0.265276, 0.517559, 
[2024-06-13 11:56:49.640515] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7499] 1718294209640413, 16.5024, 1.27524, -0.824317, -1.46692, -0.0548941, -0.152654, 0.0196013, -0.986559, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.643187] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7500] 1718294209643076, 16.5051, 1.27524, -0.824317, -1.46692, -0.0548941, -0.152654, 0.0196013, -0.986559, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.646760] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7502] 1718294209646650, 16.5086, 1.24798, -0.826036, -1.46754, -0.0572664, -0.151294, 0.0197185, -0.986632, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.649563] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7503] 1718294209649445, 16.5114, 1.24798, -0.826036, -1.46754, -0.0572664, -0.151294, 0.0197185, -0.986632, -2.72546, -0.171894, -0.0621358, 0.0789165, 0.289914, 0.481892, 
[2024-06-13 11:56:49.654117] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7505] 1718294209654015, 16.516, 1.24798, -0.826036, -1.46754, -0.0572664, -0.151294, 0.0197185, -0.986632, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.654827] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7506] 1718294209654712, 16.5167, 1.24798, -0.826036, -1.46754, -0.0572664, -0.151294, 0.0197185, -0.986632, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.657192] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7507] 1718294209657085, 16.5191, 1.22048, -0.827693, -1.46807, -0.0595993, -0.149952, 0.0197562, -0.986697, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.661267] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7508] 1718294209661161, 16.5232, 1.22048, -0.827693, -1.46807, -0.0595993, -0.149952, 0.0197562, -0.986697, -2.75079, -0.165658, -0.0532913, 0.0600815, 0.285095, 0.470877, 
[2024-06-13 11:56:49.663944] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7510] 1718294209663870, 16.5259, 1.22048, -0.827693, -1.46807, -0.0595993, -0.149952, 0.0197562, -0.986697, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.666376] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7511] 1718294209666266, 16.5283, 1.1928, -0.829284, -1.46858, -0.0619236, -0.148601, 0.0198437, -0.986757, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.669161] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7512] 1718294209669053, 16.531, 1.1928, -0.829284, -1.46858, -0.0619236, -0.148601, 0.0198437, -0.986757, -2.76773, -0.159179, -0.0501665, 0.0685692, 0.287753, 0.470042, 
[2024-06-13 11:56:49.671777] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7513] 1718294209671663, 16.5337, 1.1928, -0.829284, -1.46858, -0.0619236, -0.148601, 0.0198437, -0.986757, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.674222] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7515] 1718294209674120, 16.5361, 1.1928, -0.829284, -1.46858, -0.0619236, -0.148601, 0.0198437, -0.986757, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.678504] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7516] 1718294209678377, 16.5404, 1.16415, -0.831286, -1.46835, -0.066037, -0.147246, 0.0193344, -0.986704, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.681040] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7517] 1718294209680932, 16.5429, 1.16415, -0.831286, -1.46835, -0.066037, -0.147246, 0.0193344, -0.986704, -2.86522, -0.200205, 0.0224871, 0, 0.291029, 0.821757, 
[2024-06-13 11:56:49.683550] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7518] 1718294209683465, 16.5455, 1.16415, -0.831286, -1.46835, -0.066037, -0.147246, 0.0193344, -0.986704, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.686146] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7520] 1718294209686033, 16.548, 1.136, -0.832766, -1.4687, -0.0683043, -0.145743, 0.0194937, -0.986769, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.688929] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7521] 1718294209688820, 16.5508, 1.136, -0.832766, -1.4687, -0.0683043, -0.145743, 0.0194937, -0.986769, -2.81416, -0.147971, -0.0353009, 0.0756979, 0.318888, 0.457764, 
[2024-06-13 11:56:49.692732] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7522] 1718294209692620, 16.5546, 1.136, -0.832766, -1.4687, -0.0683043, -0.145743, 0.0194937, -0.986769, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.694981] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7524] 1718294209694864, 16.5569, 1.1077, -0.834184, -1.46902, -0.0706972, -0.144215, 0.0196081, -0.986823, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.697534] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7525] 1718294209697424, 16.5594, 1.1077, -0.834184, -1.46902, -0.0706972, -0.144215, 0.0196081, -0.986823, -2.83031, -0.141817, -0.0312961, 0.0682354, 0.324279, 0.481558, 
[2024-06-13 11:56:49.699931] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7526] 1718294209699816, 16.5618, 1.1077, -0.834184, -1.46902, -0.0706972, -0.144215, 0.0196081, -0.986823, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.702432] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7527] 1718294209702330, 16.5643, 1.1077, -0.834184, -1.46902, -0.0706972, -0.144215, 0.0196081, -0.986823, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.704944] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7529] 1718294209704823, 16.5668, 1.1077, -0.834184, -1.46902, -0.0706972, -0.144215, 0.0196081, -0.986823, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.708679] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7530] 1718294209708570, 16.5706, 1.07936, -0.835458, -1.46915, -0.0731071, -0.142874, 0.0198531, -0.986837, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.711564] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7531] 1718294209711451, 16.5734, 1.07936, -0.835458, -1.46915, -0.0731071, -0.142874, 0.0198531, -0.986837, -2.83404, -0.127349, -0.0133115, 0.097394, 0.288883, 0.490403, 
[2024-06-13 11:56:49.714940] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7533] 1718294209714818, 16.5768, 1.07936, -0.835458, -1.46915, -0.0731071, -0.142874, 0.0198531, -0.986837, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.716407] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7534] 1718294209716298, 16.5783, 1.05074, -0.836701, -1.46936, -0.0756066, -0.141176, 0.0200199, -0.98689, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.719028] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7535] 1718294209718920, 16.5809, 1.05074, -0.836701, -1.46936, -0.0756066, -0.141176, 0.0200199, -0.98689, -2.86244, -0.124296, -0.0211667, 0.0756979, 0.360212, 0.502062, 
[2024-06-13 11:56:49.721648] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7536] 1718294209721538, 16.5835, 1.05074, -0.836701, -1.46936, -0.0756066, -0.141176, 0.0200199, -0.98689, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.724901] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7538] 1718294209724786, 16.5868, 1.05074, -0.836701, -1.46936, -0.0756066, -0.141176, 0.0200199, -0.98689, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.727229] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7539] 1718294209727113, 16.5891, 1.02189, -0.837984, -1.4695, -0.0778802, -0.139611, 0.0199407, -0.986938, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.729745] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7540] 1718294209729635, 16.5916, 1.02189, -0.837984, -1.4695, -0.0778802, -0.139611, 0.0199407, -0.986938, -2.88498, -0.128373, -0.0142879, 0, 0.328004, 0.449324, 
[2024-06-13 11:56:49.732287] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7541] 1718294209732192, 16.5942, 1.02189, -0.837984, -1.4695, -0.0778802, -0.139611, 0.0199407, -0.986938, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.735041] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7543] 1718294209734925, 16.5969, 1.02189, -0.837984, -1.4695, -0.0778802, -0.139611, 0.0199407, -0.986938, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.737299] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7544] 1718294209737191, 16.5992, 0.992864, -0.839231, -1.46954, -0.0799838, -0.137664, 0.0199716, -0.987042, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.740662] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7545] 1718294209740555, 16.6025, 0.992864, -0.839231, -1.46954, -0.0799838, -0.137664, 0.0199716, -0.987042, -2.9023, -0.124713, -0.0037522, 0, 0.405431, 0.412607, 
[2024-06-13 11:56:49.743315] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7546] 1718294209743206, 16.6052, 0.992864, -0.839231, -1.46954, -0.0799838, -0.137664, 0.0199716, -0.987042, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.745184] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7548] 1718294209745072, 16.6071, 0.963656, -0.84038, -1.46959, -0.0821714, -0.1356, 0.0198303, -0.987151, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.748575] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7549] 1718294209748465, 16.6105, 0.963656, -0.84038, -1.46959, -0.0821714, -0.1356, 0.0198303, -0.987151, -2.92081, -0.114817, -0.00426393, 0, 0.426409, 0.423431, 
[2024-06-13 11:56:49.751043] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7550] 1718294209750936, 16.6129, 0.963656, -0.84038, -1.46959, -0.0821714, -0.1356, 0.0198303, -0.987151, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.753785] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7552] 1718294209753726, 16.6157, 0.963656, -0.84038, -1.46959, -0.0821714, -0.1356, 0.0198303, -0.987151, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.756584] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7553] 1718294209756475, 16.6185, 0.934299, -0.841542, -1.46953, -0.0842162, -0.133311, 0.0197979, -0.987291, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.759156] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7554] 1718294209759046, 16.621, 0.934299, -0.841542, -1.46953, -0.0842162, -0.133311, 0.0197979, -0.987291, -2.93571, -0.116227, 0.00529511, 0, 0.472307, 0.394058, 
[2024-06-13 11:56:49.761689] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7555] 1718294209761581, 16.6236, 0.934299, -0.841542, -1.46953, -0.0842162, -0.133311, 0.0197979, -0.987291, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.764509] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7557] 1718294209764404, 16.6264, 0.934299, -0.841542, -1.46953, -0.0842162, -0.133311, 0.0197979, -0.987291, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.766807] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7558] 1718294209766698, 16.6287, 0.904668, -0.84284, -1.46934, -0.0860511, -0.13152, 0.0192281, -0.987384, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.769799] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7559] 1718294209769688, 16.6317, 0.904668, -0.84284, -1.46934, -0.0860511, -0.13152, 0.0192281, -0.987384, -2.96306, -0.129786, 0.0191503, -0.103664, 0.360835, 0.342083, 
[2024-06-13 11:56:49.772694] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7560] 1718294209772544, 16.6345, 0.904668, -0.84284, -1.46934, -0.0860511, -0.13152, 0.0192281, -0.987384, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.775200] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7562] 1718294209775069, 16.6371, 0.874959, -0.843867, -1.46913, -0.0880925, -0.129316, 0.0190818, -0.987498, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.777833] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7563] 1718294209777724, 16.6397, 0.874959, -0.843867, -1.46913, -0.0880925, -0.129316, 0.0190818, -0.987498, -2.97087, -0.102681, 0.0205788, 0, 0.452313, 0.391102, 
[2024-06-13 11:56:49.780298] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7564] 1718294209780189, 16.6422, 0.874959, -0.843867, -1.46913, -0.0880925, -0.129316, 0.0190818, -0.987498, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.782844] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7565] 1718294209782737, 16.6447, 0.874959, -0.843867, -1.46913, -0.0880925, -0.129316, 0.0190818, -0.987498, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.785749] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7567] 1718294209785619, 16.6476, 0.844619, -0.845103, -1.46839, -0.0897719, -0.128166, 0.0186427, -0.987505, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.789676] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7568] 1718294209789563, 16.6516, 0.844619, -0.845103, -1.46839, -0.0897719, -0.128166, 0.0186427, -0.987505, -3.03407, -0.123629, 0.0748637, -0.0699282, 0.233027, 0.320959, 
[2024-06-13 11:56:49.791370] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7569] 1718294209791213, 16.6532, 0.844619, -0.845103, -1.46839, -0.0897719, -0.128166, 0.0186427, -0.987505, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.793940] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7571] 1718294209793873, 16.6559, 0.844619, -0.845103, -1.46839, -0.0897719, -0.128166, 0.0186427, -0.987505, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.796459] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7572] 1718294209796346, 16.6583, 0.814808, -0.845836, -1.4682, -0.0916679, -0.126019, 0.0185562, -0.987609, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.799213] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7573] 1718294209799100, 16.6611, 0.814808, -0.845836, -1.4682, -0.0916679, -0.126019, 0.0185562, -0.987609, -2.98108, -0.0733566, 0.0189854, 0, 0.440694, 0.363183, 
[2024-06-13 11:56:49.801751] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7574] 1718294209801637, 16.6636, 0.814808, -0.845836, -1.4682, -0.0916679, -0.126019, 0.0185562, -0.987609, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.805262] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7576] 1718294209805149, 16.6671, 0.814808, -0.845836, -1.4682, -0.0916679, -0.126019, 0.0185562, -0.987609, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.808637] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7577] 1718294209808527, 16.6705, 0.784676, -0.846743, -1.46779, -0.0937466, -0.12375, 0.0183086, -0.987706, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.810456] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7578] 1718294209810344, 16.6723, 0.784676, -0.846743, -1.46779, -0.0937466, -0.12375, 0.0183086, -0.987706, -3.01321, -0.0906017, 0.040463, -0.0470877, 0.4627, 0.395179, 
[2024-06-13 11:56:49.812856] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7579] 1718294209812740, 16.6747, 0.784676, -0.846743, -1.46779, -0.0937466, -0.12375, 0.0183086, -0.987706, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.815330] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7581] 1718294209815216, 16.6772, 0.754263, -0.84758, -1.46733, -0.0954965, -0.121561, 0.0182804, -0.98781, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.819826] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7582] 1718294209819713, 16.6817, 0.754263, -0.84758, -1.46733, -0.0954965, -0.121561, 0.0182804, -0.98781, -3.04123, -0.0837677, 0.0461243, 0, 0.448804, 0.333881, 
[2024-06-13 11:56:49.822713] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7583] 1718294209822602, 16.6846, 0.754263, -0.84758, -1.46733, -0.0954965, -0.121561, 0.0182804, -0.98781, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.825063] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7585] 1718294209824943, 16.6869, 0.754263, -0.84758, -1.46733, -0.0954965, -0.121561, 0.0182804, -0.98781, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.828089] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7586] 1718294209827941, 16.6899, 0.723763, -0.848152, -1.46666, -0.0970445, -0.119742, 0.0182886, -0.987881, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.830778] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7587] 1718294209830666, 16.6927, 0.723763, -0.848152, -1.46666, -0.0970445, -0.119742, 0.0182886, -0.987881, -3.05005, -0.0572172, 0.0671709, 0, 0.37387, 0.297332, 
[2024-06-13 11:56:49.834176] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7589] 1718294209834091, 16.6961, 0.723763, -0.848152, -1.46666, -0.0970445, -0.119742, 0.0182886, -0.987881, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.837121] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7590] 1718294209836997, 16.699, 0.692972, -0.84886, -1.46604, -0.0984538, -0.117797, 0.0183669, -0.987974, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.839944] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7591] 1718294209839831, 16.7018, 0.692972, -0.84886, -1.46604, -0.0984538, -0.117797, 0.0183669, -0.987974, -3.07912, -0.0707188, 0.0623706, 0, 0.399657, 0.268984, 
[2024-06-13 11:56:49.842640] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7592] 1718294209842533, 16.7045, 0.692972, -0.84886, -1.46604, -0.0984538, -0.117797, 0.0183669, -0.987974, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.845486] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7594] 1718294209845377, 16.7074, 0.692972, -0.84886, -1.46604, -0.0984538, -0.117797, 0.0183669, -0.987974, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:49.847518] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [7595] 1718294209847409, 16.7094, 0.662332, -0.849456, -1.46528, -0.100434, -0.116139, 0.0183191, -0.987972, 0, 0, 0, 0, 0, 0, 
