[2024-07-20 02:03:15.777755] [0x0000007f959c57c0] [MocapTag] [0x00002b2d] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-20 02:03:45.811056] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13521] 1721455425810949, 30.081, 0.10943, -0.20291, -0.32618, -0.947565, 0.0130686, -0.00746277, 0.319209, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.813709] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13522] 1721455425813587, 30.0836, 0.109265, -0.203159, -0.326002, -0.947499, 0.0115929, -0.0071254, 0.319471, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.816906] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13524] 1721455425816787, 30.0868, 0.109265, -0.203159, -0.326002, -0.947499, 0.0115929, -0.0071254, 0.319471, -0.0164971, -0.0249226, 0.0178399, 0.258827, 0.157676, 0.0581682, 
[2024-07-20 02:03:45.818879] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13525] 1721455425818764, 30.0888, 0.109265, -0.203159, -0.326002, -0.947499, 0.0115929, -0.0071254, 0.319471, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.821842] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13526] 1721455425821732, 30.0917, 0.109265, -0.203159, -0.326002, -0.947499, 0.0115929, -0.0071254, 0.319471, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.824409] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13527] 1721455425824288, 30.0943, 0.109175, -0.203469, -0.325788, -0.947398, 0.00991307, -0.00636595, 0.319842, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.827283] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13529] 1721455425827162, 30.0972, 0.109175, -0.203469, -0.325788, -0.947398, 0.00991307, -0.00636595, 0.319842, -0.00900451, -0.0309443, 0.0214152, 0.270629, 0.250685, 0.081414, 
[2024-07-20 02:03:45.829698] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13530] 1721455425829590, 30.0996, 0.109175, -0.203469, -0.325788, -0.947398, 0.00991307, -0.00636595, 0.319842, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.832252] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13531] 1721455425832136, 30.1021, 0.109071, -0.203732, -0.325562, -0.947264, 0.00810528, -0.00547187, 0.320304, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.834866] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13532] 1721455425834779, 30.1048, 0.109071, -0.203732, -0.325562, -0.947264, 0.00810528, -0.00547187, 0.320304, -0.0104167, -0.0263831, 0.0226112, 0.286198, 0.284489, 0.100583, 
[2024-07-20 02:03:45.839796] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13534] 1721455425839676, 30.1097, 0.109071, -0.203732, -0.325562, -0.947264, 0.00810528, -0.00547187, 0.320304, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.842470] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13535] 1721455425842349, 30.1124, 0.109071, -0.203732, -0.325562, -0.947264, 0.00810528, -0.00547187, 0.320304, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.844414] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13536] 1721455425844294, 30.1143, 0.108738, -0.204172, -0.325233, -0.947196, 0.00603497, -0.00452352, 0.320566, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.846994] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13538] 1721455425846876, 30.1169, 0.108738, -0.204172, -0.325233, -0.947196, 0.00603497, -0.00452352, 0.320566, -0.0333442, -0.043957, 0.0328373, 0.331903, 0.31207, 0.0579059, 
[2024-07-20 02:03:45.849381] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13539] 1721455425849266, 30.1193, 0.108738, -0.204172, -0.325233, -0.947196, 0.00603497, -0.00452352, 0.320566, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.853612] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13540] 1721455425853490, 30.1235, 0.108751, -0.204436, -0.324794, -0.947163, 0.00409854, -0.0035879, 0.320707, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.856788] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13542] 1721455425856674, 30.1267, 0.108751, -0.204436, -0.324794, -0.947163, 0.00409854, -0.0035879, 0.320707, 0, -0.0264422, 0.0439288, 0.307035, 0.301321, 0, 
[2024-07-20 02:03:45.860992] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13543] 1721455425860875, 30.1309, 0.108751, -0.204436, -0.324794, -0.947163, 0.00409854, -0.0035879, 0.320707, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.861691] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13544] 1721455425861537, 30.1315, 0.108751, -0.204436, -0.324794, -0.947163, 0.00409854, -0.0035879, 0.320707, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.864049] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13545] 1721455425863930, 30.1339, 0.108738, -0.204732, -0.324418, -0.947102, 0.00199278, -0.00238521, 0.320917, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.866868] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13547] 1721455425866738, 30.1367, 0.108738, -0.204732, -0.324418, -0.947102, 0.00199278, -0.00238521, 0.320917, 0, -0.0295767, 0.0375651, 0.321889, 0.36285, 0.045687, 
[2024-07-20 02:03:45.869492] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13548] 1721455425869378, 30.1394, 0.108738, -0.204732, -0.324418, -0.947102, 0.00199278, -0.00238521, 0.320917, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.872079] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13549] 1721455425871970, 30.142, 0.108641, -0.204985, -0.324198, -0.946752, -0.00102192, -0.000303361, 0.321963, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.874884] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13550] 1721455425874797, 30.1448, 0.108641, -0.204985, -0.324198, -0.946752, -0.00102192, -0.000303361, 0.321963, -0.00970382, -0.0252905, 0.0220218, -627.881, 0.588076, 0.221139, 
[2024-07-20 02:03:45.877392] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13552] 1721455425877276, 30.1473, 0.108641, -0.204985, -0.324198, -0.946752, -0.00102192, -0.000303361, 0.321963, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.879967] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13553] 1721455425879849, 30.1499, 0.108641, -0.204985, -0.324198, -0.946752, -0.00102192, -0.000303361, 0.321963, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.882622] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13554] 1721455425882507, 30.1525, 0.10853, -0.20531, -0.323812, -0.946572, -0.00333773, 0.00112819, 0.322474, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.885596] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13556] 1721455425885534, 30.1555, 0.10853, -0.20531, -0.323812, -0.946572, -0.00333773, 0.00112819, 0.322474, -0.0111154, -0.0324889, 0.0386043, 0.346088, 0.420487, 0.10727, 
[2024-07-20 02:03:45.888182] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13557] 1721455425888051, 30.1581, 0.10853, -0.20531, -0.323812, -0.946572, -0.00333773, 0.00112819, 0.322474, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.890797] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13558] 1721455425890681, 30.1607, 0.10853, -0.20531, -0.323812, -0.946572, -0.00333773, 0.00112819, 0.322474, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.893267] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13559] 1721455425893143, 30.1632, 0.108374, -0.204852, -0.323761, -0.945644, -0.00707779, 0.00352841, 0.325108, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.896028] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13561] 1721455425895924, 30.1659, 0.108374, -0.204852, -0.323761, -0.945644, -0.00707779, 0.00352841, 0.325108, -0.0156265, 0.04583, 0.0050798, 0.550151, 0.698709, 0.553524, 
[2024-07-20 02:03:45.898533] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13562] 1721455425898416, 30.1684, 0.108374, -0.204852, -0.323761, -0.945644, -0.00707779, 0.00352841, 0.325108, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.901562] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13563] 1721455425901456, 30.1715, 0.108374, -0.204852, -0.323761, -0.945644, -0.00707779, 0.00352841, 0.325108, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.904710] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13564] 1721455425904594, 30.1746, 0.108296, -0.205093, -0.32337, -0.945626, -0.00932277, 0.0046483, 0.32509, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.907185] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13566] 1721455425907052, 30.1771, 0.108296, -0.205093, -0.32337, -0.945626, -0.00932277, 0.0046483, 0.32509, -0.00781397, -0.0241451, 0.0391315, 0.351882, 0.357755, 0, 
[2024-07-20 02:03:45.909619] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13567] 1721455425909505, 30.1795, 0.108296, -0.205093, -0.32337, -0.945626, -0.00932277, 0.0046483, 0.32509, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.912227] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13568] 1721455425912106, 30.1821, 0.108188, -0.205361, -0.32308, -0.945694, -0.0114589, 0.00552702, 0.32481, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.917135] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13570] 1721455425917014, 30.187, 0.108188, -0.205361, -0.32308, -0.945694, -0.0114589, 0.00552702, 0.32481, -0.010773, -0.0267715, 0.0290303, 0.347495, 0.304551, -0.0627875, 
[2024-07-20 02:03:45.920297] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13571] 1721455425920182, 30.1902, 0.108188, -0.205361, -0.32308, -0.945694, -0.0114589, 0.00552702, 0.32481, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.921938] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13572] 1721455425921828, 30.1918, 0.108188, -0.205361, -0.32308, -0.945694, -0.0114589, 0.00552702, 0.32481, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.924555] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13573] 1721455425924437, 30.1944, 0.108066, -0.205566, -0.322828, -0.945819, -0.013525, 0.00632037, 0.324351, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.927758] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13575] 1721455425927639, 30.1976, 0.108066, -0.205566, -0.322828, -0.945819, -0.013525, 0.00632037, 0.324351, -0.0121992, -0.0205389, 0.0251482, 0.34039, 0.283237, -0.101095, 
[2024-07-20 02:03:45.929569] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13576] 1721455425929459, 30.1995, 0.108066, -0.205566, -0.322828, -0.945819, -0.013525, 0.00632037, 0.324351, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.933801] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13577] 1721455425933680, 30.2037, 0.107967, -0.205809, -0.322689, -0.945829, -0.0156416, 0.00692284, 0.324214, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.936722] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13579] 1721455425936602, 30.2066, 0.107967, -0.205809, -0.322689, -0.945829, -0.0156416, 0.00692284, 0.324214, -0.00987036, -0.0243073, 0.0139084, 0.361848, 0.250917, 0, 
[2024-07-20 02:03:45.939170] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13580] 1721455425939050, 30.2091, 0.107967, -0.205809, -0.322689, -0.945829, -0.0156416, 0.00692284, 0.324214, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.941742] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13581] 1721455425941588, 30.2116, 0.107967, -0.205809, -0.322689, -0.945829, -0.0156416, 0.00692284, 0.324214, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.944383] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13582] 1721455425944264, 30.2143, 0.107839, -0.206097, -0.32263, -0.945769, -0.0175556, 0.00732035, 0.324283, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.949633] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13584] 1721455425949514, 30.2195, 0.107839, -0.206097, -0.32263, -0.945769, -0.0175556, 0.00732035, 0.324283, -0.0127931, -0.0287185, 0.00594538, 0.336337, 0.199521, 0, 
[2024-07-20 02:03:45.952655] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13585] 1721455425952539, 30.2225, 0.107752, -0.206365, -0.32257, -0.945687, -0.0190407, 0.00736485, 0.324438, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.955278] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13587] 1721455425955202, 30.2252, 0.107752, -0.206365, -0.32257, -0.945687, -0.0190407, 0.00736485, 0.324438, -0.00872754, -0.0268103, 0.00595707, 0.277781, 0.105239, 0, 
[2024-07-20 02:03:45.958373] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13588] 1721455425958199, 30.2282, 0.107752, -0.206365, -0.32257, -0.945687, -0.0190407, 0.00736485, 0.324438, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.960488] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13589] 1721455425960375, 30.2304, 0.107752, -0.206365, -0.32257, -0.945687, -0.0190407, 0.00736485, 0.324438, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.965034] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13590] 1721455425964917, 30.2349, 0.10745, -0.206823, -0.322712, -0.945654, -0.0204007, 0.00704695, 0.324456, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.968118] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13592] 1721455425968001, 30.238, 0.10745, -0.206823, -0.322712, -0.945654, -0.0204007, 0.00704695, 0.324456, -0.0301894, -0.0458022, -0.0141546, 0.277972, 0, 0, 
[2024-07-20 02:03:45.970684] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13593] 1721455425970574, 30.2406, 0.10745, -0.206823, -0.322712, -0.945654, -0.0204007, 0.00704695, 0.324456, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.973140] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13594] 1721455425973021, 30.243, 0.107327, -0.207216, -0.322518, -0.945856, -0.0208265, 0.00631814, 0.323856, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.975843] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13596] 1721455425975783, 30.2458, 0.107327, -0.207216, -0.322518, -0.945856, -0.0208265, 0.00631814, 0.323856, -0.0122998, -0.0393389, 0.0193622, 0.129437, -0.112493, -0.126392, 
[2024-07-20 02:03:45.978439] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13597] 1721455425978277, 30.2483, 0.107327, -0.207216, -0.322518, -0.945856, -0.0208265, 0.00631814, 0.323856, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.981430] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13598] 1721455425981320, 30.2513, 0.107327, -0.207216, -0.322518, -0.945856, -0.0208265, 0.00631814, 0.323856, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.984043] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13599] 1721455425983921, 30.2539, 0.106955, -0.207734, -0.32246, -0.946518, -0.0208101, 0.00409243, 0.321954, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.986699] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13601] 1721455425986574, 30.2566, 0.106955, -0.207734, -0.32246, -0.946518, -0.0208101, 0.00409243, 0.321954, -0.037189, -0.0518068, 0.00576929, 0.145125, -0.429594, -0.396782, 
[2024-07-20 02:03:45.989020] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13602] 1721455425988905, 30.2589, 0.106955, -0.207734, -0.32246, -0.946518, -0.0208101, 0.00409243, 0.321954, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.991678] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13603] 1721455425991514, 30.2615, 0.106955, -0.207734, -0.32246, -0.946518, -0.0208101, 0.00409243, 0.321954, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.994167] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13604] 1721455425994049, 30.2641, 0.106859, -0.207992, -0.322583, -0.946594, -0.0209182, 0.0035849, 0.321729, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:45.997527] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13606] 1721455425997402, 30.2674, 0.106859, -0.207992, -0.322583, -0.946594, -0.0209182, 0.0035849, 0.321729, -0.00964594, -0.0257497, -0.0122412, 0.0536203, -0.0900196, -0.0463009, 
[2024-07-20 02:03:46.000130] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13607] 1721455426000014, 30.27, 0.106859, -0.207992, -0.322583, -0.946594, -0.0209182, 0.0035849, 0.321729, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:46.002702] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13608] 1721455426002593, 30.2726, 0.106644, -0.208339, -0.322768, -0.946648, -0.0207224, 0.00264084, 0.321592, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:46.005616] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13609] 1721455426005523, 30.2755, 0.106644, -0.208339, -0.322768, -0.946648, -0.0207224, 0.00264084, 0.321592, -0.0214405, -0.0347096, -0.0184965, 0, -0.191908, 0, 
[2024-07-20 02:03:46.008003] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13611] 1721455426007887, 30.2779, 0.106644, -0.208339, -0.322768, -0.946648, -0.0207224, 0.00264084, 0.321592, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:46.012396] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13612] 1721455426012268, 30.2823, 0.106644, -0.208339, -0.322768, -0.946648, -0.0207224, 0.00264084, 0.321592, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:46.015087] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13613] 1721455426014994, 30.285, 0.106676, -0.208524, -0.322941, -0.946762, -0.0202713, 0.00164294, 0.321293, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:46.017759] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13615] 1721455426017641, 30.2876, 0.106676, -0.208524, -0.322941, -0.946762, -0.0202713, 0.00164294, 0.321293, 0.00312135, -0.018528, -0.0173664, 0, -0.219153, -0.0596583, 
[2024-07-20 02:03:46.021696] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13616] 1721455426021540, 30.2915, 0.106676, -0.208524, -0.322941, -0.946762, -0.0202713, 0.00164294, 0.321293, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:46.022812] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13617] 1721455426022701, 30.2927, 0.106539, -0.208894, -0.32309, -0.946829, -0.0194271, 0.000662599, 0.321151, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:46.025527] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13619] 1721455426025463, 30.2955, 0.106539, -0.208894, -0.32309, -0.946829, -0.0194271, 0.000662599, 0.321151, -0.0136912, -0.0369846, -0.0148428, -0.0967979, -0.240447, 0, 
[2024-07-20 02:03:46.028886] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13620] 1721455426028768, 30.2988, 0.106539, -0.208894, -0.32309, -0.946829, -0.0194271, 0.000662599, 0.321151, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:46.031560] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13621] 1721455426031449, 30.3015, 0.106539, -0.208894, -0.32309, -0.946829, -0.0194271, 0.000662599, 0.321151, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:46.034422] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13622] 1721455426034302, 30.3043, 0.106363, -0.209336, -0.323106, -0.946955, -0.0181009, -0.000604585, 0.320857, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:46.037133] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13624] 1721455426037002, 30.307, 0.106363, -0.209336, -0.323106, -0.946955, -0.0181009, -0.000604585, 0.320857, -0.0175986, -0.0441758, 0, -0.169587, -0.326248, -0.056994, 
[2024-07-20 02:03:46.039459] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13625] 1721455426039344, 30.3094, 0.106363, -0.209336, -0.323106, -0.946955, -0.0181009, -0.000604585, 0.320857, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:46.042060] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13626] 1721455426041944, 30.312, 0.106476, -0.209576, -0.323266, -0.946899, -0.0171756, -0.00104845, 0.321069, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:46.045212] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13627] 1721455426045122, 30.3151, 0.106476, -0.209576, -0.323266, -0.946899, -0.0171756, -0.00104845, 0.321069, 0.0113469, -0.024089, -0.0159313, -0.147033, -0.142703, 0.0469267, 
[2024-07-20 02:03:46.047817] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13629] 1721455426047693, 30.3177, 0.106476, -0.209576, -0.323266, -0.946899, -0.0171756, -0.00104845, 0.321069, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:46.050372] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13630] 1721455426050256, 30.3203, 0.106476, -0.209576, -0.323266, -0.946899, -0.0171756, -0.00104845, 0.321069, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:46.052843] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13631] 1721455426052731, 30.3227, 0.106926, -0.209491, -0.323609, -0.946324, -0.0165035, 0.000274006, 0.322798, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:46.055692] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13632] 1721455426055598, 30.3256, 0.106926, -0.209491, -0.323609, -0.946324, -0.0165035, 0.000274006, 0.322798, 0.0450135, 0.00852033, -0.0343486, -0.214243, 0.212972, 0.362051, 
[2024-07-20 02:03:46.058133] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13634] 1721455426058014, 30.328, 0.106926, -0.209491, -0.323609, -0.946324, -0.0165035, 0.000274006, 0.322798, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:46.060936] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13635] 1721455426060826, 30.3308, 0.106926, -0.209491, -0.323609, -0.946324, -0.0165035, 0.000274006, 0.322798, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:46.063704] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13636] 1721455426063582, 30.3336, 0.106814, -0.209936, -0.323443, -0.9465, -0.0142164, -0.00133803, 0.322389, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:46.066405] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13638] 1721455426066282, 30.3363, 0.106814, -0.209936, -0.323443, -0.9465, -0.0142164, -0.00133803, 0.322389, -0.0111989, -0.0444427, 0.0166461, -0.328684, -0.453983, -0.080651, 
[2024-07-20 02:03:46.068879] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13639] 1721455426068764, 30.3388, 0.106814, -0.209936, -0.323443, -0.9465, -0.0142164, -0.00133803, 0.322389, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:46.071508] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13640] 1721455426071391, 30.3414, 0.106814, -0.209936, -0.323443, -0.9465, -0.0142164, -0.00133803, 0.322389, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:46.074026] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13641] 1721455426073905, 30.3439, 0.107017, -0.210111, -0.3234, -0.946554, -0.0125871, -0.00224405, 0.322293, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:46.077419] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13643] 1721455426077292, 30.3473, 0.107017, -0.210111, -0.3234, -0.946554, -0.0125871, -0.00224405, 0.322293, 0.0202285, -0.0175286, 0.00422934, -0.25003, -0.27683, 0, 
[2024-07-20 02:03:46.080602] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13644] 1721455426080487, 30.3505, 0.107017, -0.210111, -0.3234, -0.946554, -0.0125871, -0.00224405, 0.322293, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:46.082682] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13645] 1721455426082573, 30.3526, 0.107104, -0.210419, -0.323262, -0.946656, -0.0103735, -0.00338648, 0.322062, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:46.085928] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13647] 1721455426085816, 30.3558, 0.107104, -0.210419, -0.323262, -0.946656, -0.0103735, -0.00338648, 0.322062, 0.00875612, -0.0307702, 0.0138096, -0.345492, -0.359509, -0.0456989, 
[2024-07-20 02:03:46.087627] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13648] 1721455426087508, 30.3575, 0.107104, -0.210419, -0.323262, -0.946656, -0.0103735, -0.00338648, 0.322062, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:46.090169] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13649] 1721455426090056, 30.3601, 0.107104, -0.210419, -0.323262, -0.946656, -0.0103735, -0.00338648, 0.322062, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:46.094585] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [13650] 1721455426094466, 30.3645, 0.10726, -0.210684, -0.32309, -0.946756, -0.00788794, -0.00427082, 0.321828, 0, 0, 0, 0, 0, 0, 
