[2025-10-20 11:11:37.964915] [0x0000007f8afdc7c0] [MocapTag] [0x00003005] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 11:12:01.119115] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10952] 1760973121118992, 25.8267, 0.125368, -0.114427, -1.26433, 0.668743, 0.685254, -0.198312, -0.209481, 0.037795, -0.0414845, -0.0182157, 0.0461817, 0, 0, 
[2025-10-20 11:12:01.121806] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10954] 1760973121121687, 25.8294, 0.125368, -0.114427, -1.26433, 0.668743, 0.685254, -0.198312, -0.209481, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.124413] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10955] 1760973121124304, 25.8321, 0.125368, -0.114427, -1.26433, 0.668743, 0.685254, -0.198312, -0.209481, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.127477] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10956] 1760973121127350, 25.8351, 0.125747, -0.114828, -1.2645, 0.668537, 0.685555, -0.198011, -0.209437, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.130162] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10958] 1760973121130080, 25.8378, 0.125747, -0.114828, -1.2645, 0.668537, 0.685555, -0.198011, -0.209437, 0.0378489, -0.0400529, -0.0171296, 0.0697374, -0.0502884, 0, 
[2025-10-20 11:12:01.132787] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10959] 1760973121132672, 25.8404, 0.125747, -0.114828, -1.2645, 0.668537, 0.685555, -0.198011, -0.209437, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.135270] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10960] 1760973121135157, 25.8429, 0.125747, -0.114828, -1.2645, 0.668537, 0.685555, -0.198011, -0.209437, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.137858] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10961] 1760973121137741, 25.8455, 0.126103, -0.115327, -1.26466, 0.668409, 0.685685, -0.197917, -0.209509, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.140587] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10963] 1760973121140462, 25.8482, 0.126103, -0.115327, -1.26466, 0.668409, 0.685685, -0.197917, -0.209509, 0.0356265, -0.04997, -0.0157285, 0, 0, 0, 
[2025-10-20 11:12:01.143432] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10964] 1760973121143319, 25.8511, 0.126103, -0.115327, -1.26466, 0.668409, 0.685685, -0.197917, -0.209509, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.146058] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10965] 1760973121145940, 25.8537, 0.126462, -0.115818, -1.26482, 0.668198, 0.685881, -0.19782, -0.209633, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.148877] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10966] 1760973121148755, 25.8565, 0.126462, -0.115818, -1.26482, 0.668198, 0.685881, -0.19782, -0.209633, 0.0359661, -0.0490705, -0.0163152, 0.0551462, 0, 0, 
[2025-10-20 11:12:01.151321] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10968] 1760973121151208, 25.859, 0.126462, -0.115818, -1.26482, 0.668198, 0.685881, -0.19782, -0.209633, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.153882] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10969] 1760973121153772, 25.8615, 0.126462, -0.115818, -1.26482, 0.668198, 0.685881, -0.19782, -0.209633, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.156487] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10970] 1760973121156372, 25.8641, 0.126774, -0.116294, -1.26504, 0.668037, 0.686062, -0.197646, -0.209718, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.159569] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10971] 1760973121159479, 25.8672, 0.126774, -0.116294, -1.26504, 0.668037, 0.686062, -0.197646, -0.209718, 0.0312, -0.0475632, -0.0216545, 0.0429749, 0, 0, 
[2025-10-20 11:12:01.162120] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10973] 1760973121162002, 25.8698, 0.126774, -0.116294, -1.26504, 0.668037, 0.686062, -0.197646, -0.209718, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.164925] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10974] 1760973121164815, 25.8726, 0.126774, -0.116294, -1.26504, 0.668037, 0.686062, -0.197646, -0.209718, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.167463] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10975] 1760973121167346, 25.8751, 0.127098, -0.116732, -1.26518, 0.667954, 0.686168, -0.197581, -0.209698, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.170211] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10976] 1760973121170090, 25.8778, 0.127098, -0.116732, -1.26518, 0.667954, 0.686168, -0.197581, -0.209698, 0.0323808, -0.043856, -0.0142912, 0, 0, 0, 
[2025-10-20 11:12:01.173424] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10978] 1760973121173305, 25.8811, 0.127098, -0.116732, -1.26518, 0.667954, 0.686168, -0.197581, -0.209698, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.175654] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10979] 1760973121175534, 25.8833, 0.127098, -0.116732, -1.26518, 0.667954, 0.686168, -0.197581, -0.209698, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.178265] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10980] 1760973121178148, 25.8859, 0.12738, -0.117122, -1.2653, 0.667922, 0.686255, -0.197425, -0.209658, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.180912] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10981] 1760973121180819, 25.8886, 0.12738, -0.117122, -1.2653, 0.667922, 0.686255, -0.197425, -0.209658, 0.0281441, -0.0389343, -0.012051, 0, 0, 0, 
[2025-10-20 11:12:01.183465] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10983] 1760973121183346, 25.8911, 0.12738, -0.117122, -1.2653, 0.667922, 0.686255, -0.197425, -0.209658, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.185902] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10984] 1760973121185782, 25.8935, 0.127639, -0.117532, -1.26546, 0.667875, 0.686309, -0.197272, -0.209776, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.188717] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10985] 1760973121188596, 25.8964, 0.127639, -0.117532, -1.26546, 0.667875, 0.686309, -0.197272, -0.209776, 0.0259244, -0.0410709, -0.0162059, 0, 0, 0.039161, 
[2025-10-20 11:12:01.191269] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10986] 1760973121191179, 25.8989, 0.127639, -0.117532, -1.26546, 0.667875, 0.686309, -0.197272, -0.209776, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.194053] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10988] 1760973121193939, 25.9017, 0.127639, -0.117532, -1.26546, 0.667875, 0.686309, -0.197272, -0.209776, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.196720] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10989] 1760973121196603, 25.9044, 0.127893, -0.11795, -1.26562, 0.667827, 0.686359, -0.197078, -0.209951, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.199357] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10990] 1760973121199238, 25.907, 0.127893, -0.11795, -1.26562, 0.667827, 0.686359, -0.197078, -0.209951, 0.0253989, -0.0417534, -0.015561, 0, 0, 0.0551607, 
[2025-10-20 11:12:01.202053] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10992] 1760973121201925, 25.9097, 0.127893, -0.11795, -1.26562, 0.667827, 0.686359, -0.197078, -0.209951, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.204838] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10993] 1760973121204723, 25.9125, 0.127893, -0.11795, -1.26562, 0.667827, 0.686359, -0.197078, -0.209951, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.207347] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10994] 1760973121207233, 25.915, 0.128146, -0.118387, -1.26575, 0.667808, 0.686379, -0.196909, -0.210102, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.210075] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10996] 1760973121209968, 25.9177, 0.128146, -0.118387, -1.26575, 0.667808, 0.686379, -0.196909, -0.210102, 0.0252932, -0.0436764, -0.0133375, 0, 0, 0.0501416, 
[2025-10-20 11:12:01.212564] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10997] 1760973121212450, 25.9202, 0.128146, -0.118387, -1.26575, 0.667808, 0.686379, -0.196909, -0.210102, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.215007] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10998] 1760973121214903, 25.9227, 0.128146, -0.118387, -1.26575, 0.667808, 0.686379, -0.196909, -0.210102, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.216834] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [10999] 1760973121216714, 25.9245, 0.128383, -0.118842, -1.26584, 0.667843, 0.686321, -0.196826, -0.210261, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.220345] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [11001] 1760973121220260, 25.928, 0.128383, -0.118842, -1.26584, 0.667843, 0.686321, -0.196826, -0.210261, 0.0237485, -0.0455365, -0.00877679, 0, 0, 0.0437124, 
[2025-10-20 11:12:01.223326] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [11002] 1760973121223211, 25.931, 0.128383, -0.118842, -1.26584, 0.667843, 0.686321, -0.196826, -0.210261, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.225902] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [11003] 1760973121225786, 25.9335, 0.12862, -0.119265, -1.26586, 0.667852, 0.686305, -0.196694, -0.210407, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.228724] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [11004] 1760973121228606, 25.9364, 0.12862, -0.119265, -1.26586, 0.667852, 0.686305, -0.196694, -0.210407, 0.0236346, -0.0423532, -0.00236366, 0, 0, 0.0461577, 
[2025-10-20 11:12:01.231002] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [11006] 1760973121230943, 25.9387, 0.12862, -0.119265, -1.26586, 0.667852, 0.686305, -0.196694, -0.210407, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.233555] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [11007] 1760973121233444, 25.9412, 0.12862, -0.119265, -1.26586, 0.667852, 0.686305, -0.196694, -0.210407, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.236175] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [11008] 1760973121236059, 25.9438, 0.128837, -0.119707, -1.26595, 0.667845, 0.686365, -0.196448, -0.210462, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.239490] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [11009] 1760973121239372, 25.9471, 0.128837, -0.119707, -1.26595, 0.667845, 0.686365, -0.196448, -0.210462, 0.0216903, -0.0441448, -0.00842714, 0, 0, 0.0459635, 
[2025-10-20 11:12:01.242007] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [11011] 1760973121241892, 25.9496, 0.128837, -0.119707, -1.26595, 0.667845, 0.686365, -0.196448, -0.210462, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.244678] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [11012] 1760973121244556, 25.9523, 0.128837, -0.119707, -1.26595, 0.667845, 0.686365, -0.196448, -0.210462, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.247241] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [11013] 1760973121247124, 25.9549, 0.129057, -0.120147, -1.26599, 0.667878, 0.686352, -0.196328, -0.210512, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.250047] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [11015] 1760973121249938, 25.9577, 0.129057, -0.120147, -1.26599, 0.667878, 0.686352, -0.196328, -0.210512, 0.0220754, -0.0439636, -0.00409959, 0, 0, 0, 
[2025-10-20 11:12:01.252440] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [11016] 1760973121252328, 25.9601, 0.129057, -0.120147, -1.26599, 0.667878, 0.686352, -0.196328, -0.210512, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.255267] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [11017] 1760973121255155, 25.9629, 0.129057, -0.120147, -1.26599, 0.667878, 0.686352, -0.196328, -0.210512, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.258258] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [11018] 1760973121258142, 25.9659, 0.129258, -0.120567, -1.26601, 0.667806, 0.686426, -0.196206, -0.210614, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.261176] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [11020] 1760973121261094, 25.9688, 0.129258, -0.120567, -1.26601, 0.667806, 0.686426, -0.196206, -0.210614, 0.0200252, -0.0420331, -0.00227755, 0, 0, 0, 
[2025-10-20 11:12:01.263184] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [11021] 1760973121263071, 25.9708, 0.129258, -0.120567, -1.26601, 0.667806, 0.686426, -0.196206, -0.210614, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.265628] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [11022] 1760973121265515, 25.9733, 0.129471, -0.120952, -1.2661, 0.667601, 0.686707, -0.195943, -0.210591, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.268600] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [11023] 1760973121268482, 25.9762, 0.129471, -0.120952, -1.2661, 0.667601, 0.686707, -0.195943, -0.210591, 0.0213209, -0.0385236, -0.00938247, 0.0674605, -0.0413358, 0, 
[2025-10-20 11:12:01.270880] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [11025] 1760973121270817, 25.9786, 0.129471, -0.120952, -1.2661, 0.667601, 0.686707, -0.195943, -0.210591, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.273587] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [11026] 1760973121273470, 25.9812, 0.129471, -0.120952, -1.2661, 0.667601, 0.686707, -0.195943, -0.210591, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.276080] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [11027] 1760973121275961, 25.9837, 0.129667, -0.121328, -1.26615, 0.667405, 0.686916, -0.195808, -0.210656, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:12:01.278894] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [11028] 1760973121278776, 25.9865, 0.129667, -0.121328, -1.26615, 0.667405, 0.686916, -0.195808, -0.210656, 0.0196543, -0.0376337, -0.00457941, 0.0557542, 0, 0, 
[2025-10-20 11:12:01.281314] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [11030] 1760973121281201, 25.989, 0.129667, -0.121328, -1.26615, 0.667405, 0.686916, -0.195808, -0.210656, 0, 0, 0, 0, 0, 0, 
