[2025-10-20 16:13:10.969425] [0x0000007f9c4d37c0] [MocapTag] [0x00004483] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 16:13:32.689157] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10276] 1760991212689047, 24.4581, 0.223286, -0.0547723, -1.24828, 0.68802, 0.690611, -0.155652, -0.159554, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.692169] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10277] 1760991212692052, 24.4611, 0.223286, -0.0547723, -1.24828, 0.68802, 0.690611, -0.155652, -0.159554, -0.0995186, -0.0293032, 0.00602426, 0.358474, 0.211102, -0.509837, 
[2025-10-20 16:13:32.694651] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10279] 1760991212694527, 24.4636, 0.223286, -0.0547723, -1.24828, 0.68802, 0.690611, -0.155652, -0.159554, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.698222] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10280] 1760991212698109, 24.4671, 0.223286, -0.0547723, -1.24828, 0.68802, 0.690611, -0.155652, -0.159554, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.699838] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10281] 1760991212699721, 24.4687, 0.222272, -0.0550085, -1.24815, 0.687081, 0.691229, -0.157699, -0.158911, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.702650] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10282] 1760991212702532, 24.4716, 0.222272, -0.0550085, -1.24815, 0.687081, 0.691229, -0.157699, -0.158911, -0.101374, -0.0236146, 0.0130172, 0.332701, 0.20318, -0.466721, 
[2025-10-20 16:13:32.705218] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10284] 1760991212705106, 24.4741, 0.222272, -0.0550085, -1.24815, 0.687081, 0.691229, -0.157699, -0.158911, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.708263] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10285] 1760991212708132, 24.4772, 0.221329, -0.0552524, -1.24809, 0.68631, 0.691769, -0.159624, -0.157971, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.710743] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10286] 1760991212710624, 24.4796, 0.221329, -0.0552524, -1.24809, 0.68631, 0.691769, -0.159624, -0.157971, -0.0943452, -0.0243911, 0.00672271, 0.302362, 0.141165, -0.485984, 
[2025-10-20 16:13:32.713140] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10287] 1760991212713022, 24.482, 0.221329, -0.0552524, -1.24809, 0.68631, 0.691769, -0.159624, -0.157971, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.715881] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10289] 1760991212715756, 24.4848, 0.221329, -0.0552524, -1.24809, 0.68631, 0.691769, -0.159624, -0.157971, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.718345] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10290] 1760991212718232, 24.4873, 0.220406, -0.0555498, -1.24804, 0.685599, 0.692189, -0.161455, -0.157358, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.721354] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10291] 1760991212721236, 24.4903, 0.220406, -0.0555498, -1.24804, 0.685599, 0.692189, -0.161455, -0.157358, -0.0922782, -0.029739, 0.00497363, 0.260985, 0.174522, -0.415942, 
[2025-10-20 16:13:32.723786] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10293] 1760991212723689, 24.4927, 0.220406, -0.0555498, -1.24804, 0.685599, 0.692189, -0.161455, -0.157358, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.726366] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10294] 1760991212726251, 24.4953, 0.220406, -0.0555498, -1.24804, 0.685599, 0.692189, -0.161455, -0.157358, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.728769] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10295] 1760991212728662, 24.4977, 0.219527, -0.0558629, -1.24793, 0.684828, 0.692625, -0.163421, -0.156766, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.731730] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10296] 1760991212731612, 24.5006, 0.219527, -0.0558629, -1.24793, 0.684828, 0.692625, -0.163421, -0.156766, -0.087924, -0.0313122, 0.0102315, 0.278127, 0.196046, -0.43747, 
[2025-10-20 16:13:32.734148] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10298] 1760991212734043, 24.5031, 0.219527, -0.0558629, -1.24793, 0.684828, 0.692625, -0.163421, -0.156766, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.737388] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10299] 1760991212737275, 24.5063, 0.219527, -0.0558629, -1.24793, 0.684828, 0.692625, -0.163421, -0.156766, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.740193] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10300] 1760991212740066, 24.5091, 0.218621, -0.0561344, -1.24787, 0.684231, 0.692892, -0.165307, -0.156212, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.742760] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10301] 1760991212742647, 24.5117, 0.218621, -0.0561344, -1.24787, 0.684231, 0.692892, -0.165307, -0.156212, -0.0905679, -0.0271501, 0.00643077, 0.222099, 0.189751, -0.407822, 
[2025-10-20 16:13:32.745263] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10303] 1760991212745139, 24.5142, 0.218621, -0.0561344, -1.24787, 0.684231, 0.692892, -0.165307, -0.156212, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.747733] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10304] 1760991212747619, 24.5166, 0.217665, -0.0564213, -1.24782, 0.683642, 0.693167, -0.167056, -0.155708, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.751185] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10305] 1760991212751067, 24.5201, 0.217665, -0.0564213, -1.24782, 0.683642, 0.693167, -0.167056, -0.155708, -0.0956624, -0.028693, 0.00492744, 0.216568, 0.176728, -0.379978, 
[2025-10-20 16:13:32.753581] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10306] 1760991212753495, 24.5225, 0.217665, -0.0564213, -1.24782, 0.683642, 0.693167, -0.167056, -0.155708, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.756343] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10308] 1760991212756231, 24.5253, 0.217665, -0.0564213, -1.24782, 0.683642, 0.693167, -0.167056, -0.155708, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.758797] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10309] 1760991212758687, 24.5277, 0.216747, -0.0567194, -1.24782, 0.683041, 0.693499, -0.16872, -0.155074, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.761643] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10310] 1760991212761529, 24.5306, 0.216747, -0.0567194, -1.24782, 0.683041, 0.693499, -0.16872, -0.155074, -0.091747, -0.0298073, 0, 0.228858, 0.144702, -0.389247, 
[2025-10-20 16:13:32.764085] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10311] 1760991212763995, 24.533, 0.216747, -0.0567194, -1.24782, 0.683041, 0.693499, -0.16872, -0.155074, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.767487] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10313] 1760991212767373, 24.5364, 0.216747, -0.0567194, -1.24782, 0.683041, 0.693499, -0.16872, -0.155074, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.770113] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10314] 1760991212769999, 24.539, 0.215855, -0.0569914, -1.24782, 0.682471, 0.693717, -0.170202, -0.154989, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.772886] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10315] 1760991212772769, 24.5418, 0.215855, -0.0569914, -1.24782, 0.682471, 0.693717, -0.170202, -0.154989, -0.0891982, -0.0272041, 0, 0.182235, 0.198895, -0.273578, 
[2025-10-20 16:13:32.775546] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10317] 1760991212775429, 24.5445, 0.215855, -0.0569914, -1.24782, 0.682471, 0.693717, -0.170202, -0.154989, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.778055] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10318] 1760991212777944, 24.547, 0.215048, -0.0571885, -1.24783, 0.682309, 0.693694, -0.171672, -0.154181, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.780740] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10319] 1760991212780610, 24.5496, 0.215048, -0.0571885, -1.24783, 0.682309, 0.693694, -0.171672, -0.154181, -0.0807328, -0.0197059, 0, 0.10618, 0.0920832, -0.357456, 
[2025-10-20 16:13:32.783258] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10320] 1760991212783142, 24.5522, 0.215048, -0.0571885, -1.24783, 0.682309, 0.693694, -0.171672, -0.154181, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.786173] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10322] 1760991212786051, 24.5551, 0.215048, -0.0571885, -1.24783, 0.682309, 0.693694, -0.171672, -0.154181, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.788328] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10323] 1760991212788213, 24.5572, 0.21423, -0.0574509, -1.24788, 0.682116, 0.693661, -0.172817, -0.153906, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.791203] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10324] 1760991212791083, 24.5601, 0.21423, -0.0574509, -1.24788, 0.682116, 0.693661, -0.172817, -0.153906, -0.0817387, -0.0262363, -0.00445143, 0.0796795, 0.123394, -0.227385, 
[2025-10-20 16:13:32.793576] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10326] 1760991212793501, 24.5625, 0.21423, -0.0574509, -1.24788, 0.682116, 0.693661, -0.172817, -0.153906, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.796348] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10327] 1760991212796232, 24.5653, 0.21423, -0.0574509, -1.24788, 0.682116, 0.693661, -0.172817, -0.153906, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.798905] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10328] 1760991212798799, 24.5678, 0.213416, -0.057736, -1.24797, 0.681759, 0.693726, -0.173885, -0.15399, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.801917] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10329] 1760991212801796, 24.5708, 0.213416, -0.057736, -1.24797, 0.681759, 0.693726, -0.173885, -0.15399, -0.0814681, -0.0285171, -0.00977375, 0.105286, 0.164753, -0.170841, 
[2025-10-20 16:13:32.804351] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10331] 1760991212804229, 24.5733, 0.213416, -0.057736, -1.24797, 0.681759, 0.693726, -0.173885, -0.15399, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.806982] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10332] 1760991212806857, 24.5759, 0.213416, -0.057736, -1.24797, 0.681759, 0.693726, -0.173885, -0.15399, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.809528] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10333] 1760991212809380, 24.5784, 0.212607, -0.0579885, -1.24806, 0.681665, 0.69358, -0.174881, -0.153935, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.812309] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10334] 1760991212812191, 24.5812, 0.212607, -0.0579885, -1.24806, 0.681665, 0.69358, -0.174881, -0.153935, -0.0808776, -0.0252438, -0.008666, 0, 0.134876, -0.163263, 
[2025-10-20 16:13:32.814744] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10336] 1760991212814621, 24.5836, 0.212607, -0.0579885, -1.24806, 0.681665, 0.69358, -0.174881, -0.153935, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.817336] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10337] 1760991212817222, 24.5862, 0.212607, -0.0579885, -1.24806, 0.681665, 0.69358, -0.174881, -0.153935, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.819881] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10338] 1760991212819764, 24.5888, 0.211823, -0.058205, -1.24816, 0.681642, 0.693304, -0.175912, -0.154104, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.822717] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10339] 1760991212822597, 24.5916, 0.211823, -0.058205, -1.24816, 0.681642, 0.693304, -0.175912, -0.154104, -0.0784156, -0.0216529, -0.0095475, 0, 0.173444, -0.12784, 
[2025-10-20 16:13:32.825179] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10341] 1760991212825063, 24.5941, 0.211823, -0.058205, -1.24816, 0.681642, 0.693304, -0.175912, -0.154104, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.827570] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10342] 1760991212827428, 24.5965, 0.211063, -0.0584759, -1.24829, 0.681675, 0.693144, -0.176372, -0.154156, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.830965] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10343] 1760991212830787, 24.5998, 0.211063, -0.0584759, -1.24829, 0.681675, 0.693144, -0.176372, -0.154156, -0.0759927, -0.0270858, -0.0134578, 0, 0.0742614, -0.0576593, 
[2025-10-20 16:13:32.834464] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10345] 1760991212834344, 24.6034, 0.211063, -0.0584759, -1.24829, 0.681675, 0.693144, -0.176372, -0.154156, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.836086] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10346] 1760991212835969, 24.605, 0.211063, -0.0584759, -1.24829, 0.681675, 0.693144, -0.176372, -0.154156, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.838549] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10347] 1760991212838439, 24.6075, 0.210375, -0.0586876, -1.24855, 0.681764, 0.69274, -0.1772, -0.154627, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.841369] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10348] 1760991212841252, 24.6103, 0.210375, -0.0586876, -1.24855, 0.681764, 0.69274, -0.1772, -0.154627, -0.0687983, -0.0211748, -0.0255272, -0.0573635, 0.189531, -0.0415158, 
[2025-10-20 16:13:32.843822] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10349] 1760991212843736, 24.6128, 0.210375, -0.0586876, -1.24855, 0.681764, 0.69274, -0.1772, -0.154627, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.846841] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10351] 1760991212846729, 24.6158, 0.210375, -0.0586876, -1.24855, 0.681764, 0.69274, -0.1772, -0.154627, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.849420] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10352] 1760991212849301, 24.6183, 0.209657, -0.0589743, -1.24857, 0.682062, 0.692329, -0.177386, -0.15494, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.852271] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10353] 1760991212852155, 24.6212, 0.209657, -0.0589743, -1.24857, 0.682062, 0.692329, -0.177386, -0.15494, -0.0718206, -0.0286687, -0.00203309, -0.112319, 0.074783, 0.0443831, 
[2025-10-20 16:13:32.854690] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10355] 1760991212854609, 24.6236, 0.209657, -0.0589743, -1.24857, 0.682062, 0.692329, -0.177386, -0.15494, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.857409] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10356] 1760991212857295, 24.6263, 0.209029, -0.0592209, -1.24872, 0.682346, 0.691852, -0.177677, -0.155484, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.860151] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10357] 1760991212860033, 24.6291, 0.209029, -0.0592209, -1.24872, 0.682346, 0.691852, -0.177677, -0.155484, -0.0627994, -0.0246561, -0.0156059, -0.123775, 0.124085, 0.0648569, 
[2025-10-20 16:13:32.862747] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10358] 1760991212862662, 24.6317, 0.209029, -0.0592209, -1.24872, 0.682346, 0.691852, -0.177677, -0.155484, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.865357] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10360] 1760991212865243, 24.6343, 0.209029, -0.0592209, -1.24872, 0.682346, 0.691852, -0.177677, -0.155484, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.867820] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10361] 1760991212867711, 24.6367, 0.208392, -0.059427, -1.24895, 0.682694, 0.691417, -0.177923, -0.155611, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.870667] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10362] 1760991212870548, 24.6396, 0.208392, -0.059427, -1.24895, 0.682694, 0.691417, -0.177923, -0.155611, -0.0636276, -0.0206126, -0.0232327, -0.115073, 0.0563085, 0, 
[2025-10-20 16:13:32.873120] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10363] 1760991212873032, 24.6421, 0.208392, -0.059427, -1.24895, 0.682694, 0.691417, -0.177923, -0.155611, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.875774] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10365] 1760991212875659, 24.6447, 0.208392, -0.059427, -1.24895, 0.682694, 0.691417, -0.177923, -0.155611, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.878332] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10366] 1760991212878221, 24.6472, 0.207796, -0.0598362, -1.24937, 0.683401, 0.690575, -0.178213, -0.155917, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.881705] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10367] 1760991212881585, 24.6506, 0.207796, -0.0598362, -1.24937, 0.683401, 0.690575, -0.178213, -0.155917, -0.0596232, -0.0409221, -0.0416656, -0.237739, 0.0908911, 0.058784, 
[2025-10-20 16:13:32.884269] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10369] 1760991212884113, 24.6531, 0.207796, -0.0598362, -1.24937, 0.683401, 0.690575, -0.178213, -0.155917, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.886730] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10370] 1760991212886617, 24.6556, 0.207796, -0.0598362, -1.24937, 0.683401, 0.690575, -0.178213, -0.155917, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.889178] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10371] 1760991212889067, 24.6581, 0.207153, -0.0600233, -1.24929, 0.683222, 0.69028, -0.178161, -0.158049, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.892156] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10372] 1760991212892030, 24.6611, 0.207153, -0.0600233, -1.24929, 0.683222, 0.69028, -0.178161, -0.158049, -0.0643132, -0.0187105, 0.00791324, -0.0927448, 0.306004, 0.336297, 
[2025-10-20 16:13:32.894594] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10374] 1760991212894489, 24.6635, 0.207153, -0.0600233, -1.24929, 0.683222, 0.69028, -0.178161, -0.158049, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.897449] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10375] 1760991212897327, 24.6664, 0.207153, -0.0600233, -1.24929, 0.683222, 0.69028, -0.178161, -0.158049, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.899940] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10376] 1760991212899823, 24.6688, 0.206616, -0.0602518, -1.24943, 0.683878, 0.689538, -0.178065, -0.15856, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.902658] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10377] 1760991212902544, 24.6716, 0.206616, -0.0602518, -1.24943, 0.683878, 0.689538, -0.178065, -0.15856, -0.0536696, -0.0228483, -0.0137496, -0.238192, 0.0645965, 0.145935, 
[2025-10-20 16:13:32.905221] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10379] 1760991212905041, 24.6741, 0.206616, -0.0602518, -1.24943, 0.683878, 0.689538, -0.178065, -0.15856, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.907663] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10380] 1760991212907546, 24.6766, 0.206154, -0.060502, -1.24967, 0.684478, 0.688855, -0.177971, -0.159046, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:32.910839] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [10381] 1760991212910686, 24.6797, 0.206154, -0.060502, -1.24967, 0.684478, 0.688855, -0.177971, -0.159046, -0.0462256, -0.025025, -0.0239591, -0.21944, 0.0606626, 0.137597, 
