[2025-10-20 16:10:56.148938] [0x0000007fa68637c0] [MocapTag] [0x00003fad] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 16:11:24.275389] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13308] 1760991084275272, 30.8893, 0.155221, -0.194646, -1.06694, 0.68029, 0.679514, -0.194023, -0.194475, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.278195] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13309] 1760991084278073, 30.8921, 0.15498, -0.194765, -1.06214, 0.679932, 0.679868, -0.194178, -0.194339, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.280937] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13311] 1760991084280796, 30.8949, 0.15498, -0.194765, -1.06214, 0.679932, 0.679868, -0.194178, -0.194339, -0.0240998, -0.0118476, 0.480001, 0.12722, 0, -0.0790697, 
[2025-10-20 16:11:24.284894] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13312] 1760991084284781, 30.8988, 0.15498, -0.194765, -1.06214, 0.679932, 0.679868, -0.194178, -0.194339, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.286014] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13313] 1760991084285899, 30.9, 0.15498, -0.194765, -1.06214, 0.679932, 0.679868, -0.194178, -0.194339, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.288554] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13314] 1760991084288441, 30.9025, 0.154728, -0.194889, -1.05738, 0.679729, 0.680099, -0.1943, -0.194117, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.291575] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13316] 1760991084291451, 30.9055, 0.154728, -0.194889, -1.05738, 0.679729, 0.680099, -0.1943, -0.194117, -0.0251618, -0.012444, 0.476208, 0.0853658, 0, -0.0750841, 
[2025-10-20 16:11:24.294041] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13317] 1760991084293928, 30.908, 0.154728, -0.194889, -1.05738, 0.679729, 0.680099, -0.1943, -0.194117, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.297889] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13318] 1760991084297772, 30.9118, 0.154728, -0.194889, -1.05738, 0.679729, 0.680099, -0.1943, -0.194117, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.299668] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13320] 1760991084299574, 30.9136, 0.15446, -0.195018, -1.05257, 0.679626, 0.680125, -0.194331, -0.194355, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.302258] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13321] 1760991084302145, 30.9162, 0.15446, -0.195018, -1.05257, 0.679626, 0.680125, -0.194331, -0.194355, -0.02686, -0.0128668, 0.48105, 0, 0.0394404, 0, 
[2025-10-20 16:11:24.304711] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13322] 1760991084304603, 30.9187, 0.15446, -0.195018, -1.05257, 0.679626, 0.680125, -0.194331, -0.194355, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.307322] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13323] 1760991084307206, 30.9213, 0.15446, -0.195018, -1.05257, 0.679626, 0.680125, -0.194331, -0.194355, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.310019] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13325] 1760991084309921, 30.924, 0.154232, -0.195145, -1.0477, 0.679688, 0.679983, -0.194312, -0.194654, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.312653] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13326] 1760991084312540, 30.9266, 0.154232, -0.195145, -1.0477, 0.679688, 0.679983, -0.194312, -0.194654, -0.0227366, -0.0126729, 0.486087, -0.0471354, 0.0413418, 0.0602937, 
[2025-10-20 16:11:24.315416] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13327] 1760991084315301, 30.9294, 0.154232, -0.195145, -1.0477, 0.679688, 0.679983, -0.194312, -0.194654, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.318047] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13328] 1760991084317932, 30.932, 0.153996, -0.195289, -1.04286, 0.679673, 0.680089, -0.19424, -0.194408, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.320627] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13329] 1760991084320538, 30.9346, 0.153996, -0.195289, -1.04286, 0.679673, 0.680089, -0.19424, -0.194408, -0.02364, -0.0144656, 0.484848, 0, -0.0468791, 0, 
[2025-10-20 16:11:24.324930] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13331] 1760991084324815, 30.9389, 0.153996, -0.195289, -1.04286, 0.679673, 0.680089, -0.19424, -0.194408, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.325652] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13332] 1760991084325531, 30.9396, 0.153996, -0.195289, -1.04286, 0.679673, 0.680089, -0.19424, -0.194408, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.328424] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13333] 1760991084328307, 30.9424, 0.15377, -0.195426, -1.03799, 0.679723, 0.680095, -0.194228, -0.194226, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.331184] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13334] 1760991084331091, 30.9451, 0.15377, -0.195426, -1.03799, 0.679723, 0.680095, -0.194228, -0.194226, -0.0225678, -0.0136749, 0.486687, 0, 0, 0, 
[2025-10-20 16:11:24.333559] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13336] 1760991084333444, 30.9475, 0.15377, -0.195426, -1.03799, 0.679723, 0.680095, -0.194228, -0.194226, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.336386] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13337] 1760991084336214, 30.9503, 0.15377, -0.195426, -1.03799, 0.679723, 0.680095, -0.194228, -0.194226, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.338769] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13338] 1760991084338683, 30.9527, 0.153573, -0.195587, -1.03305, 0.679808, 0.679954, -0.194212, -0.194437, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.341894] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13340] 1760991084341779, 30.9558, 0.153573, -0.195587, -1.03305, 0.679808, 0.679954, -0.194212, -0.194437, -0.0196888, -0.0160675, 0.494234, -0.0464559, 0, 0.0465113, 
[2025-10-20 16:11:24.344447] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13341] 1760991084344335, 30.9584, 0.153573, -0.195587, -1.03305, 0.679808, 0.679954, -0.194212, -0.194437, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.347069] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13342] 1760991084346951, 30.961, 0.153573, -0.195587, -1.03305, 0.679808, 0.679954, -0.194212, -0.194437, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.349446] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13343] 1760991084349335, 30.9634, 0.153356, -0.195736, -1.02808, 0.67988, 0.679873, -0.194159, -0.194521, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.352170] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13345] 1760991084352055, 30.9661, 0.153356, -0.195736, -1.02808, 0.67988, 0.679873, -0.194159, -0.194521, -0.0217188, -0.014928, 0.496307, 0, 0, 0, 
[2025-10-20 16:11:24.354718] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13346] 1760991084354609, 30.9687, 0.153356, -0.195736, -1.02808, 0.67988, 0.679873, -0.194159, -0.194521, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.357868] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13347] 1760991084357754, 30.9718, 0.153356, -0.195736, -1.02808, 0.67988, 0.679873, -0.194159, -0.194521, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.360225] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13349] 1760991084360160, 30.9742, 0.153164, -0.195874, -1.02307, 0.680165, 0.679541, -0.194192, -0.194651, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.363065] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13350] 1760991084362942, 30.977, 0.153164, -0.195874, -1.02307, 0.680165, 0.679541, -0.194192, -0.194651, -0.0191699, -0.0138446, 0.501772, -0.103259, 0, 0.0438827, 
[2025-10-20 16:11:24.366372] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13351] 1760991084366257, 30.9803, 0.153164, -0.195874, -1.02307, 0.680165, 0.679541, -0.194192, -0.194651, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.368649] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13352] 1760991084368564, 30.9826, 0.153007, -0.196041, -1.01805, 0.680297, 0.679431, -0.194176, -0.194589, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.371181] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13354] 1760991084371062, 30.9851, 0.153007, -0.196041, -1.01805, 0.680297, 0.679431, -0.194176, -0.194589, -0.0157116, -0.0166288, 0.50197, -0.0365019, 0, 0, 
[2025-10-20 16:11:24.373195] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13355] 1760991084373085, 30.9871, 0.153007, -0.196041, -1.01805, 0.680297, 0.679431, -0.194176, -0.194589, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.376439] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13356] 1760991084376320, 30.9904, 0.153007, -0.196041, -1.01805, 0.680297, 0.679431, -0.194176, -0.194589, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.378783] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13357] 1760991084378699, 30.9928, 0.152848, -0.196196, -1.01301, 0.68028, 0.679499, -0.194132, -0.194457, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.381548] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13359] 1760991084381433, 30.9955, 0.152848, -0.196196, -1.01301, 0.68028, 0.679499, -0.194132, -0.194457, -0.0159758, -0.0155392, 0.503651, 0, 0, 0, 
[2025-10-20 16:11:24.384166] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13360] 1760991084384054, 30.9981, 0.152848, -0.196196, -1.01301, 0.68028, 0.679499, -0.194132, -0.194457, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.386854] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13361] 1760991084386744, 31.0008, 0.152848, -0.196196, -1.01301, 0.68028, 0.679499, -0.194132, -0.194457, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.389549] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13363] 1760991084389441, 31.0035, 0.15268, -0.196365, -1.00791, 0.680428, 0.679296, -0.194176, -0.194604, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.392677] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13364] 1760991084392561, 31.0066, 0.15268, -0.196365, -1.00791, 0.680428, 0.679296, -0.194176, -0.194604, -0.0167662, -0.0169356, 0.509807, -0.0609159, 0, 0, 
[2025-10-20 16:11:24.394874] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13365] 1760991084394765, 31.0088, 0.15268, -0.196365, -1.00791, 0.680428, 0.679296, -0.194176, -0.194604, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.397418] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13366] 1760991084397299, 31.0114, 0.15255, -0.196522, -1.00277, 0.680599, 0.679079, -0.194293, -0.194648, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.400920] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13368] 1760991084400752, 31.0148, 0.15255, -0.196522, -1.00277, 0.680599, 0.679079, -0.194293, -0.194648, -0.0129421, -0.0156774, 0.514156, -0.0587821, 0, 0, 
[2025-10-20 16:11:24.402377] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13369] 1760991084402269, 31.0163, 0.15255, -0.196522, -1.00277, 0.680599, 0.679079, -0.194293, -0.194648, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.406380] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13370] 1760991084406262, 31.0203, 0.15255, -0.196522, -1.00277, 0.680599, 0.679079, -0.194293, -0.194648, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.408760] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13371] 1760991084408674, 31.0227, 0.152406, -0.1967, -0.99758, 0.680845, 0.67872, -0.194339, -0.194989, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.410999] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13373] 1760991084410849, 31.0249, 0.152406, -0.1967, -0.99758, 0.680845, 0.67872, -0.194339, -0.194989, -0.0144701, -0.0177791, 0.519077, -0.110674, 0.0569046, 0.0752952, 
[2025-10-20 16:11:24.413440] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13374] 1760991084413325, 31.0274, 0.152406, -0.1967, -0.99758, 0.680845, 0.67872, -0.194339, -0.194989, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.416850] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13375] 1760991084416736, 31.0308, 0.152406, -0.1967, -0.99758, 0.680845, 0.67872, -0.194339, -0.194989, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.418774] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13376] 1760991084418685, 31.0327, 0.152279, -0.196865, -0.992425, 0.68085, 0.67885, -0.194284, -0.194574, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.421705] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13378] 1760991084421588, 31.0356, 0.152279, -0.196865, -0.992425, 0.68085, 0.67885, -0.194284, -0.194574, -0.0127018, -0.0164501, 0.515486, 0.0366688, -0.068891, -0.0637128, 
[2025-10-20 16:11:24.424113] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13379] 1760991084424003, 31.0381, 0.152279, -0.196865, -0.992425, 0.68085, 0.67885, -0.194284, -0.194574, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.426875] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13380] 1760991084426756, 31.0408, 0.152279, -0.196865, -0.992425, 0.68085, 0.67885, -0.194284, -0.194574, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.429263] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13381] 1760991084429179, 31.0432, 0.152168, -0.197032, -0.987228, 0.681056, 0.678558, -0.194149, -0.195005, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.432653] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13383] 1760991084432538, 31.0466, 0.152168, -0.197032, -0.987228, 0.681056, 0.678558, -0.194149, -0.195005, -0.0110737, -0.016765, 0.519677, -0.105762, 0.0431061, 0.11357, 
[2025-10-20 16:11:24.434813] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13384] 1760991084434697, 31.0488, 0.152168, -0.197032, -0.987228, 0.681056, 0.678558, -0.194149, -0.195005, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.437198] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13385] 1760991084437082, 31.0511, 0.152168, -0.197032, -0.987228, 0.681056, 0.678558, -0.194149, -0.195005, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.440100] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13387] 1760991084439981, 31.054, 0.152029, -0.197183, -0.981987, 0.68124, 0.678341, -0.193968, -0.1953, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.442785] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13388] 1760991084442668, 31.0567, 0.152029, -0.197183, -0.981987, 0.68124, 0.678341, -0.193968, -0.1953, -0.0138585, -0.0150573, 0.524087, -0.0862002, 0, 0.094776, 
[2025-10-20 16:11:24.445104] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13389] 1760991084444989, 31.059, 0.152029, -0.197183, -0.981987, 0.68124, 0.678341, -0.193968, -0.1953, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.447892] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13390] 1760991084447775, 31.0618, 0.151874, -0.197355, -0.976683, 0.681493, 0.678004, -0.193863, -0.19569, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.451337] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13392] 1760991084451224, 31.0653, 0.151874, -0.197355, -0.976683, 0.681493, 0.678004, -0.193863, -0.19569, -0.0155109, -0.0172529, 0.530433, -0.11735, 0.041455, 0.10649, 
[2025-10-20 16:11:24.453801] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13393] 1760991084453689, 31.0677, 0.151874, -0.197355, -0.976683, 0.681493, 0.678004, -0.193863, -0.19569, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.456444] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13394] 1760991084456331, 31.0704, 0.151874, -0.197355, -0.976683, 0.681493, 0.678004, -0.193863, -0.19569, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.458969] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13395] 1760991084458855, 31.0729, 0.151748, -0.197529, -0.971437, 0.68159, 0.678012, -0.193648, -0.195537, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.461680] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13397] 1760991084461564, 31.0756, 0.151748, -0.197529, -0.971437, 0.68159, 0.678012, -0.193648, -0.195537, -0.0126045, -0.0173952, 0.52458, 0, -0.0543118, 0, 
[2025-10-20 16:11:24.464095] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13398] 1760991084463985, 31.078, 0.151748, -0.197529, -0.971437, 0.68159, 0.678012, -0.193648, -0.195537, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.467607] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13399] 1760991084467455, 31.0815, 0.151748, -0.197529, -0.971437, 0.68159, 0.678012, -0.193648, -0.195537, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.470244] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13401] 1760991084470180, 31.0842, 0.151641, -0.197684, -0.966115, 0.681737, 0.677857, -0.193466, -0.195742, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.473181] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13402] 1760991084473065, 31.0871, 0.151641, -0.197684, -0.966115, 0.681737, 0.677857, -0.193466, -0.195742, -0.0107532, -0.0155061, 0.532195, -0.0661492, 0, 0.0758092, 
[2025-10-20 16:11:24.475853] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13403] 1760991084475734, 31.0898, 0.151641, -0.197684, -0.966115, 0.681737, 0.677857, -0.193466, -0.195742, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.478308] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13404] 1760991084478193, 31.0922, 0.15151, -0.197856, -0.960756, 0.681901, 0.677591, -0.193232, -0.196325, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.480796] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13406] 1760991084480683, 31.0947, 0.15151, -0.197856, -0.960756, 0.681901, 0.677591, -0.193232, -0.196325, -0.0131041, -0.0171316, 0.535889, -0.106752, 0.0506818, 0.151003, 
[2025-10-20 16:11:24.484499] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13407] 1760991084484384, 31.0984, 0.15151, -0.197856, -0.960756, 0.681901, 0.677591, -0.193232, -0.196325, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.486616] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13408] 1760991084486499, 31.1006, 0.15151, -0.197856, -0.960756, 0.681901, 0.677591, -0.193232, -0.196325, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.489552] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13409] 1760991084489466, 31.1035, 0.151388, -0.198002, -0.95536, 0.68206, 0.677396, -0.192948, -0.196723, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.491723] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13411] 1760991084491609, 31.1057, 0.151388, -0.198002, -0.95536, 0.68206, 0.677396, -0.192948, -0.196723, -0.0121569, -0.0146411, 0.539615, -0.0881553, 0, 0.125759, 
[2025-10-20 16:11:24.494104] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13412] 1760991084493995, 31.108, 0.151388, -0.198002, -0.95536, 0.68206, 0.677396, -0.192948, -0.196723, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.496996] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13413] 1760991084496883, 31.1109, 0.151388, -0.198002, -0.95536, 0.68206, 0.677396, -0.192948, -0.196723, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.499497] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13415] 1760991084499437, 31.1135, 0.151276, -0.198131, -0.949914, 0.682289, 0.677085, -0.192668, -0.197274, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.502428] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13416] 1760991084502311, 31.1164, 0.151276, -0.198131, -0.949914, 0.682289, 0.677085, -0.192668, -0.197274, -0.0111988, -0.0128616, 0.544655, -0.125182, 0.0387847, 0.158367, 
[2025-10-20 16:11:24.504725] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13417] 1760991084504618, 31.1187, 0.151276, -0.198131, -0.949914, 0.682289, 0.677085, -0.192668, -0.197274, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.507590] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13418] 1760991084507417, 31.1215, 0.151184, -0.198257, -0.944467, 0.682398, 0.677067, -0.192384, -0.197235, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.510170] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13420] 1760991084510053, 31.1241, 0.151184, -0.198257, -0.944467, 0.682398, 0.677067, -0.192384, -0.197235, -0.00925167, -0.0126856, 0.544659, 0, -0.0477016, 0.044678, 
[2025-10-20 16:11:24.512630] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13421] 1760991084512518, 31.1266, 0.151184, -0.198257, -0.944467, 0.682398, 0.677067, -0.192384, -0.197235, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.515828] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13422] 1760991084515709, 31.1298, 0.151184, -0.198257, -0.944467, 0.682398, 0.677067, -0.192384, -0.197235, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.518343] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13423] 1760991084518229, 31.1323, 0.151112, -0.198377, -0.939026, 0.682454, 0.677153, -0.192001, -0.197122, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.521176] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13425] 1760991084521054, 31.1351, 0.151112, -0.198377, -0.939026, 0.682454, 0.677153, -0.192001, -0.197122, -0.00720495, -0.0119137, 0.544112, 0, -0.0731349, 0.0410943, 
[2025-10-20 16:11:24.523651] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13426] 1760991084523539, 31.1376, 0.151112, -0.198377, -0.939026, 0.682454, 0.677153, -0.192001, -0.197122, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.526337] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13427] 1760991084526223, 31.1403, 0.151112, -0.198377, -0.939026, 0.682454, 0.677153, -0.192001, -0.197122, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.528861] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13428] 1760991084528738, 31.1428, 0.151068, -0.198543, -0.933523, 0.682549, 0.677083, -0.191669, -0.197355, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.531686] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13430] 1760991084531568, 31.1456, 0.151068, -0.198543, -0.933523, 0.682549, 0.677083, -0.191669, -0.197355, -0.00432124, -0.01665, 0.550256, -0.0522375, 0, 0.0980797, 
[2025-10-20 16:11:24.534270] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13431] 1760991084534125, 31.1482, 0.151068, -0.198543, -0.933523, 0.682549, 0.677083, -0.191669, -0.197355, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.536932] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13432] 1760991084536818, 31.1509, 0.151068, -0.198543, -0.933523, 0.682549, 0.677083, -0.191669, -0.197355, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.539322] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13433] 1760991084539207, 31.1533, 0.151024, -0.198732, -0.928, 0.682567, 0.677033, -0.191466, -0.19766, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.542217] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13435] 1760991084542093, 31.1561, 0.151024, -0.198732, -0.928, 0.682567, 0.677033, -0.191466, -0.19766, -0.00446512, -0.0188536, 0.552312, 0, 0, 0.0846087, 
[2025-10-20 16:11:24.544718] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13436] 1760991084544604, 31.1587, 0.151024, -0.198732, -0.928, 0.682567, 0.677033, -0.191466, -0.19766, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.546964] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13437] 1760991084546849, 31.1609, 0.151024, -0.198732, -0.928, 0.682567, 0.677033, -0.191466, -0.19766, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.550224] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13439] 1760991084550099, 31.1642, 0.151007, -0.198884, -0.922407, 0.682761, 0.676816, -0.191303, -0.197891, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:24.553046] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [13440] 1760991084552930, 31.167, 0.151007, -0.198884, -0.922407, 0.682761, 0.676816, -0.191303, -0.197891, 0, -0.0152067, 0.559298, -0.0839949, 0, 0.0820153, 
