[2025-10-20 16:08:24.677364] [0x0000007fb807f7c0] [MocapTag] [0x00003a79] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 16:08:48.979122] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11428] 1760990928979010, 27.0374, 0.137543, -0.151079, -1.29339, 0.679459, 0.677284, -0.197317, -0.201711, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:48.981837] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11430] 1760990928981760, 27.0401, 0.137543, -0.151079, -1.29339, 0.679459, 0.677284, -0.197317, -0.201711, -0.014591, -0.0376606, -0.0207814, 0, 0.0462294, 0, 
[2025-10-20 16:08:48.984373] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11431] 1760990928984260, 27.0426, 0.137543, -0.151079, -1.29339, 0.679459, 0.677284, -0.197317, -0.201711, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:48.987367] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11432] 1760990928987247, 27.0456, 0.137543, -0.151079, -1.29339, 0.679459, 0.677284, -0.197317, -0.201711, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:48.989502] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11433] 1760990928989390, 27.0477, 0.137402, -0.151366, -1.29367, 0.679455, 0.677166, -0.198099, -0.201354, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:48.993123] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11435] 1760990928993013, 27.0514, 0.137402, -0.151366, -1.29367, 0.679455, 0.677166, -0.198099, -0.201354, -0.0140624, -0.028746, -0.0278093, 0.035274, 0.0630617, -0.178121, 
[2025-10-20 16:08:48.995660] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11436] 1760990928995547, 27.0539, 0.137402, -0.151366, -1.29367, 0.679455, 0.677166, -0.198099, -0.201354, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:48.998140] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11437] 1760990928998024, 27.0564, 0.137266, -0.151775, -1.29375, 0.679391, 0.677239, -0.197872, -0.201549, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.001040] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11438] 1760990929000950, 27.0593, 0.137266, -0.151775, -1.29375, 0.679391, 0.677239, -0.197872, -0.201549, -0.013591, -0.0408083, -0.00827124, 0, 0, 0.0614375, 
[2025-10-20 16:08:49.003352] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11440] 1760990929003239, 27.0616, 0.137266, -0.151775, -1.29375, 0.679391, 0.677239, -0.197872, -0.201549, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.006066] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11441] 1760990929005956, 27.0643, 0.137266, -0.151775, -1.29375, 0.679391, 0.677239, -0.197872, -0.201549, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.009179] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11442] 1760990929009064, 27.0674, 0.137085, -0.152024, -1.29403, 0.679463, 0.677041, -0.198548, -0.201305, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.011992] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11444] 1760990929011917, 27.0703, 0.137085, -0.152024, -1.29403, 0.679463, 0.677041, -0.198548, -0.201305, -0.0181015, -0.0249838, -0.0280819, 0, 0.0638545, -0.135228, 
[2025-10-20 16:08:49.014564] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11445] 1760990929014453, 27.0728, 0.137085, -0.152024, -1.29403, 0.679463, 0.677041, -0.198548, -0.201305, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.017160] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11446] 1760990929017056, 27.0754, 0.137085, -0.152024, -1.29403, 0.679463, 0.677041, -0.198548, -0.201305, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.019664] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11447] 1760990929019554, 27.0779, 0.136892, -0.15239, -1.29421, 0.679407, 0.677048, -0.198711, -0.20131, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.022447] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11449] 1760990929022384, 27.0807, 0.136892, -0.15239, -1.29421, 0.679407, 0.677048, -0.198711, -0.20131, -0.0192893, -0.0366006, -0.0180481, 0, 0, 0, 
[2025-10-20 16:08:49.024978] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11450] 1760990929024867, 27.0832, 0.136892, -0.15239, -1.29421, 0.679407, 0.677048, -0.198711, -0.20131, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.028173] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11451] 1760990929028055, 27.0864, 0.136892, -0.15239, -1.29421, 0.679407, 0.677048, -0.198711, -0.20131, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.030767] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11452] 1760990929030652, 27.089, 0.136728, -0.152749, -1.29441, 0.679335, 0.677054, -0.198908, -0.201336, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.032803] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11454] 1760990929032738, 27.0911, 0.136728, -0.152749, -1.29441, 0.679335, 0.677054, -0.198908, -0.201336, -0.0164033, -0.0358997, -0.0198627, 0, 0, 0, 
[2025-10-20 16:08:49.035341] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11455] 1760990929035229, 27.0936, 0.136728, -0.152749, -1.29441, 0.679335, 0.677054, -0.198908, -0.201336, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.038127] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11456] 1760990929038011, 27.0964, 0.136573, -0.153092, -1.29458, 0.679287, 0.676989, -0.199156, -0.201473, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.041037] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11457] 1760990929040949, 27.0993, 0.136573, -0.153092, -1.29458, 0.679287, 0.676989, -0.199156, -0.201473, -0.0155468, -0.0342564, -0.0164031, 0, 0.0567019, 0, 
[2025-10-20 16:08:49.043543] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11459] 1760990929043422, 27.1018, 0.136573, -0.153092, -1.29458, 0.679287, 0.676989, -0.199156, -0.201473, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.046206] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11460] 1760990929046093, 27.1045, 0.136573, -0.153092, -1.29458, 0.679287, 0.676989, -0.199156, -0.201473, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.048758] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11461] 1760990929048643, 27.107, 0.136413, -0.153514, -1.29468, 0.679134, 0.677224, -0.198857, -0.201496, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.051524] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11462] 1760990929051407, 27.1098, 0.136413, -0.153514, -1.29468, 0.679134, 0.677224, -0.198857, -0.201496, -0.0159961, -0.0421913, -0.0103443, 0.0475168, -0.0407934, 0, 
[2025-10-20 16:08:49.053989] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11464] 1760990929053874, 27.1122, 0.136413, -0.153514, -1.29468, 0.679134, 0.677224, -0.198857, -0.201496, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.056990] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11465] 1760990929056878, 27.1152, 0.136413, -0.153514, -1.29468, 0.679134, 0.677224, -0.198857, -0.201496, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.059895] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11466] 1760990929059779, 27.1181, 0.136224, -0.153789, -1.29499, 0.678996, 0.677292, -0.199472, -0.201123, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.062376] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11468] 1760990929062264, 27.1206, 0.136224, -0.153789, -1.29499, 0.678996, 0.677292, -0.199472, -0.201123, -0.0188493, -0.0274737, -0.031093, 0.0802517, 0.0360727, -0.169235, 
[2025-10-20 16:08:49.064763] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11469] 1760990929064652, 27.123, 0.136224, -0.153789, -1.29499, 0.678996, 0.677292, -0.199472, -0.201123, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.067285] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11470] 1760990929067177, 27.1255, 0.136224, -0.153789, -1.29499, 0.678996, 0.677292, -0.199472, -0.201123, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.070981] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11471] 1760990929070823, 27.1292, 0.136041, -0.154138, -1.29524, 0.678959, 0.677322, -0.199539, -0.201082, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.072839] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11473] 1760990929072748, 27.1311, 0.136041, -0.154138, -1.29524, 0.678959, 0.677322, -0.199539, -0.201082, -0.0182842, -0.034957, -0.024947, 0, 0, 0, 
[2025-10-20 16:08:49.075855] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11474] 1760990929075730, 27.1341, 0.136041, -0.154138, -1.29524, 0.678959, 0.677322, -0.199539, -0.201082, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.078109] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11475] 1760990929077993, 27.1364, 0.135857, -0.154498, -1.29546, 0.678979, 0.677244, -0.199634, -0.201183, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.080789] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11476] 1760990929080674, 27.139, 0.135857, -0.154498, -1.29546, 0.678979, 0.677244, -0.199634, -0.201183, -0.0184798, -0.0360148, -0.0214283, 0, 0, 0, 
[2025-10-20 16:08:49.084693] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11478] 1760990929084581, 27.1429, 0.135857, -0.154498, -1.29546, 0.678979, 0.677244, -0.199634, -0.201183, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.089127] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11479] 1760990929089007, 27.1474, 0.135857, -0.154498, -1.29546, 0.678979, 0.677244, -0.199634, -0.201183, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.092006] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11480] 1760990929091922, 27.1503, 0.135689, -0.154938, -1.29558, 0.678739, 0.677426, -0.199341, -0.201669, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.092619] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11482] 1760990929092537, 27.1509, 0.135689, -0.154938, -1.29558, 0.678739, 0.677426, -0.199341, -0.201669, -0.0167893, -0.0439599, -0.0127499, 0, 0, 0.105757, 
[2025-10-20 16:08:49.095270] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11483] 1760990929095156, 27.1535, 0.135689, -0.154938, -1.29558, 0.678739, 0.677426, -0.199341, -0.201669, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.097866] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11484] 1760990929097748, 27.1561, 0.135509, -0.155295, -1.29579, 0.678613, 0.677481, -0.199412, -0.201835, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.100808] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11485] 1760990929100690, 27.159, 0.135509, -0.155295, -1.29579, 0.678613, 0.677481, -0.199412, -0.201835, -0.0179617, -0.0356831, -0.0204791, 0, 0.0351191, 0, 
[2025-10-20 16:08:49.103517] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11487] 1760990929103395, 27.1618, 0.135509, -0.155295, -1.29579, 0.678613, 0.677481, -0.199412, -0.201835, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.105977] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11488] 1760990929105864, 27.1642, 0.135509, -0.155295, -1.29579, 0.678613, 0.677481, -0.199412, -0.201835, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.108663] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11489] 1760990929108543, 27.1669, 0.135289, -0.155625, -1.29597, 0.678641, 0.677419, -0.19939, -0.201974, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.111392] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11490] 1760990929111271, 27.1696, 0.135289, -0.155625, -1.29597, 0.678641, 0.677419, -0.19939, -0.201974, -0.0220304, -0.0330473, -0.0178757, 0, 0, 0, 
[2025-10-20 16:08:49.113735] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11492] 1760990929113623, 27.172, 0.135289, -0.155625, -1.29597, 0.678641, 0.677419, -0.19939, -0.201974, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.116637] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11493] 1760990929116510, 27.1749, 0.135289, -0.155625, -1.29597, 0.678641, 0.677419, -0.19939, -0.201974, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.119175] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11494] 1760990929119060, 27.1774, 0.135063, -0.155956, -1.29617, 0.678576, 0.677527, -0.199298, -0.201921, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.122910] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11496] 1760990929122790, 27.1811, 0.135063, -0.155956, -1.29617, 0.678576, 0.677527, -0.199298, -0.201921, -0.0225213, -0.0330476, -0.0208645, 0, 0, 0, 
[2025-10-20 16:08:49.124710] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11497] 1760990929124598, 27.183, 0.135063, -0.155956, -1.29617, 0.678576, 0.677527, -0.199298, -0.201921, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.128073] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11498] 1760990929127959, 27.1863, 0.134865, -0.156317, -1.29637, 0.678449, 0.677636, -0.199246, -0.202034, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.130793] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11499] 1760990929130677, 27.189, 0.134865, -0.156317, -1.29637, 0.678449, 0.677636, -0.199246, -0.202034, -0.0198495, -0.0361049, -0.0197812, 0, 0, 0, 
[2025-10-20 16:08:49.134507] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11501] 1760990929134394, 27.1928, 0.134865, -0.156317, -1.29637, 0.678449, 0.677636, -0.199246, -0.202034, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.137242] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11502] 1760990929137130, 27.1955, 0.134865, -0.156317, -1.29637, 0.678449, 0.677636, -0.199246, -0.202034, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.139802] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11503] 1760990929139689, 27.198, 0.134689, -0.156669, -1.29659, 0.678411, 0.677717, -0.199184, -0.201948, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.142496] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11505] 1760990929142379, 27.2007, 0.134689, -0.156669, -1.29659, 0.678411, 0.677717, -0.199184, -0.201948, -0.0175717, -0.0352678, -0.0216673, 0, 0, 0, 
[2025-10-20 16:08:49.145003] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11506] 1760990929144891, 27.2032, 0.134689, -0.156669, -1.29659, 0.678411, 0.677717, -0.199184, -0.201948, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.147620] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11507] 1760990929147474, 27.2058, 0.134491, -0.157016, -1.29678, 0.678328, 0.677784, -0.199087, -0.202102, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.150931] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11508] 1760990929150799, 27.2092, 0.134491, -0.157016, -1.29678, 0.678328, 0.677784, -0.199087, -0.202102, -0.0198498, -0.0346933, -0.0192411, 0, 0, 0, 
[2025-10-20 16:08:49.153425] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11510] 1760990929153312, 27.2117, 0.134491, -0.157016, -1.29678, 0.678328, 0.677784, -0.199087, -0.202102, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:49.155558] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [11511] 1760990929155449, 27.2138, 0.134491, -0.157016, -1.29678, 0.678328, 0.677784, -0.199087, -0.202102, 0, 0, 0, 0, 0, 0, 
