[2024-04-19 15:12:38.215545] [0x00007f50543bdf80] [info] [0x0000d691] [1] Initial timestamp, Current time, User-defined position x, User-defined position y, User-defined position z, User-defined velocity x, User-defined velocity y, User-defined velocity z, User-defined acceleration x, User-defined acceleration y, User-defined acceleration z, User-defined yaw, User-defined yaw_dot, User-defined yaw_dot_dot
[2024-04-19 15:12:53.957380] [0x00007f50543bdf80] [info] [0x0000d691] [1575] 1713553958215421, 15.7414, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.967232] [0x00007f50543bdf80] [info] [0x0000d691] [1576] 1713553958215421, 15.7513, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.977354] [0x00007f50543bdf80] [info] [0x0000d691] [1577] 1713553958215421, 15.7614, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.987411] [0x00007f50543bdf80] [info] [0x0000d691] [1578] 1713553958215421, 15.7714, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:53.997366] [0x00007f50543bdf80] [info] [0x0000d691] [1579] 1713553958215421, 15.7814, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.007266] [0x00007f50543bdf80] [info] [0x0000d691] [1580] 1713553958215421, 15.7913, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.017486] [0x00007f50543bdf80] [info] [0x0000d691] [1581] 1713553958215421, 15.8015, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.027468] [0x00007f50543bdf80] [info] [0x0000d691] [1582] 1713553958215421, 15.8115, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.037299] [0x00007f50543bdf80] [info] [0x0000d691] [1583] 1713553958215421, 15.8213, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.047466] [0x00007f50543bdf80] [info] [0x0000d691] [1584] 1713553958215421, 15.8315, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.057363] [0x00007f50543bdf80] [info] [0x0000d691] [1585] 1713553958215421, 15.8414, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.067255] [0x00007f50543bdf80] [info] [0x0000d691] [1586] 1713553958215421, 15.8514, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.077376] [0x00007f50543bdf80] [info] [0x0000d691] [1587] 1713553958215421, 15.8614, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.087317] [0x00007f50543bdf80] [info] [0x0000d691] [1588] 1713553958215421, 15.8714, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.097489] [0x00007f50543bdf80] [info] [0x0000d691] [1589] 1713553958215421, 15.8815, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.107290] [0x00007f50543bdf80] [info] [0x0000d691] [1590] 1713553958215421, 15.8913, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.117397] [0x00007f50543bdf80] [info] [0x0000d691] [1591] 1713553958215421, 15.9014, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.127255] [0x00007f50543bdf80] [info] [0x0000d691] [1592] 1713553958215421, 15.9114, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.137322] [0x00007f50543bdf80] [info] [0x0000d691] [1593] 1713553958215421, 15.9214, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.147468] [0x00007f50543bdf80] [info] [0x0000d691] [1594] 1713553958215421, 15.9315, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.157415] [0x00007f50543bdf80] [info] [0x0000d691] [1595] 1713553958215421, 15.9414, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.167256] [0x00007f50543bdf80] [info] [0x0000d691] [1596] 1713553958215421, 15.9513, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.177511] [0x00007f50543bdf80] [info] [0x0000d691] [1597] 1713553958215421, 15.9615, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.187477] [0x00007f50543bdf80] [info] [0x0000d691] [1598] 1713553958215421, 15.9715, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.197249] [0x00007f50543bdf80] [info] [0x0000d691] [1599] 1713553958215421, 15.9813, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.207283] [0x00007f50543bdf80] [info] [0x0000d691] [1600] 1713553958215421, 15.9914, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.217316] [0x00007f50543bdf80] [info] [0x0000d691] [1601] 1713553958215421, 16.0013, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.227191] [0x00007f50543bdf80] [info] [0x0000d691] [1602] 1713553958215421, 16.0113, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.237388] [0x00007f50543bdf80] [info] [0x0000d691] [1603] 1713553958215421, 16.0214, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.247291] [0x00007f50543bdf80] [info] [0x0000d691] [1604] 1713553958215421, 16.0314, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.257362] [0x00007f50543bdf80] [info] [0x0000d691] [1605] 1713553958215421, 16.0414, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.267132] [0x00007f50543bdf80] [info] [0x0000d691] [1606] 1713553958215421, 16.0514, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.277121] [0x00007f50543bdf80] [info] [0x0000d691] [1607] 1713553958215421, 16.0614, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.287290] [0x00007f50543bdf80] [info] [0x0000d691] [1608] 1713553958215421, 16.0715, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.297088] [0x00007f50543bdf80] [info] [0x0000d691] [1609] 1713553958215421, 16.0814, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.307097] [0x00007f50543bdf80] [info] [0x0000d691] [1610] 1713553958215421, 16.0914, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.317310] [0x00007f50543bdf80] [info] [0x0000d691] [1611] 1713553958215421, 16.1015, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.327110] [0x00007f50543bdf80] [info] [0x0000d691] [1612] 1713553958215421, 16.1114, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.337189] [0x00007f50543bdf80] [info] [0x0000d691] [1613] 1713553958215421, 16.1214, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.347153] [0x00007f50543bdf80] [info] [0x0000d691] [1614] 1713553958215421, 16.1314, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.357111] [0x00007f50543bdf80] [info] [0x0000d691] [1615] 1713553958215421, 16.1413, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.367244] [0x00007f50543bdf80] [info] [0x0000d691] [1616] 1713553958215421, 16.1515, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.377118] [0x00007f50543bdf80] [info] [0x0000d691] [1617] 1713553958215421, 16.1614, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.387146] [0x00007f50543bdf80] [info] [0x0000d691] [1618] 1713553958215421, 16.1714, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.397186] [0x00007f50543bdf80] [info] [0x0000d691] [1619] 1713553958215421, 16.1814, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.407084] [0x00007f50543bdf80] [info] [0x0000d691] [1620] 1713553958215421, 16.1914, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.417175] [0x00007f50543bdf80] [info] [0x0000d691] [1621] 1713553958215421, 16.2014, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.427086] [0x00007f50543bdf80] [info] [0x0000d691] [1622] 1713553958215421, 16.2114, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.437186] [0x00007f50543bdf80] [info] [0x0000d691] [1623] 1713553958215421, 16.2214, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.447103] [0x00007f50543bdf80] [info] [0x0000d691] [1624] 1713553958215421, 16.2314, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.457056] [0x00007f50543bdf80] [info] [0x0000d691] [1625] 1713553958215421, 16.2413, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.467238] [0x00007f50543bdf80] [info] [0x0000d691] [1626] 1713553958215421, 16.2515, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.477278] [0x00007f50543bdf80] [info] [0x0000d691] [1627] 1713553958215421, 16.2615, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.487077] [0x00007f50543bdf80] [info] [0x0000d691] [1628] 1713553958215421, 16.2713, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.497308] [0x00007f50543bdf80] [info] [0x0000d691] [1629] 1713553958215421, 16.2815, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.507174] [0x00007f50543bdf80] [info] [0x0000d691] [1630] 1713553958215421, 16.2914, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.517180] [0x00007f50543bdf80] [info] [0x0000d691] [1631] 1713553958215421, 16.3014, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.527133] [0x00007f50543bdf80] [info] [0x0000d691] [1632] 1713553958215421, 16.3114, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.537181] [0x00007f50543bdf80] [info] [0x0000d691] [1633] 1713553958215421, 16.3214, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.547286] [0x00007f50543bdf80] [info] [0x0000d691] [1634] 1713553958215421, 16.3315, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.557077] [0x00007f50543bdf80] [info] [0x0000d691] [1635] 1713553958215421, 16.3413, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.567143] [0x00007f50543bdf80] [info] [0x0000d691] [1636] 1713553958215421, 16.3514, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.577317] [0x00007f50543bdf80] [info] [0x0000d691] [1637] 1713553958215421, 16.3615, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.587119] [0x00007f50543bdf80] [info] [0x0000d691] [1638] 1713553958215421, 16.3714, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.597320] [0x00007f50543bdf80] [info] [0x0000d691] [1639] 1713553958215421, 16.3815, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.607137] [0x00007f50543bdf80] [info] [0x0000d691] [1640] 1713553958215421, 16.3914, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.617158] [0x00007f50543bdf80] [info] [0x0000d691] [1641] 1713553958215421, 16.4014, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.627253] [0x00007f50543bdf80] [info] [0x0000d691] [1642] 1713553958215421, 16.4115, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.637310] [0x00007f50543bdf80] [info] [0x0000d691] [1643] 1713553958215421, 16.4215, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.647122] [0x00007f50543bdf80] [info] [0x0000d691] [1644] 1713553958215421, 16.4314, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.657094] [0x00007f50543bdf80] [info] [0x0000d691] [1645] 1713553958215421, 16.4413, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.667240] [0x00007f50543bdf80] [info] [0x0000d691] [1646] 1713553958215421, 16.4515, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.677172] [0x00007f50543bdf80] [info] [0x0000d691] [1647] 1713553958215421, 16.4614, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.687131] [0x00007f50543bdf80] [info] [0x0000d691] [1648] 1713553958215421, 16.4714, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.697092] [0x00007f50543bdf80] [info] [0x0000d691] [1649] 1713553958215421, 16.4814, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.707125] [0x00007f50543bdf80] [info] [0x0000d691] [1650] 1713553958215421, 16.4914, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.717163] [0x00007f50543bdf80] [info] [0x0000d691] [1651] 1713553958215421, 16.5014, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.727171] [0x00007f50543bdf80] [info] [0x0000d691] [1652] 1713553958215421, 16.5114, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.737312] [0x00007f50543bdf80] [info] [0x0000d691] [1653] 1713553958215421, 16.5215, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.747108] [0x00007f50543bdf80] [info] [0x0000d691] [1654] 1713553958215421, 16.5314, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.757100] [0x00007f50543bdf80] [info] [0x0000d691] [1655] 1713553958215421, 16.5413, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.767280] [0x00007f50543bdf80] [info] [0x0000d691] [1656] 1713553958215421, 16.5515, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.777097] [0x00007f50543bdf80] [info] [0x0000d691] [1657] 1713553958215421, 16.5614, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.787157] [0x00007f50543bdf80] [info] [0x0000d691] [1658] 1713553958215421, 16.5714, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.797294] [0x00007f50543bdf80] [info] [0x0000d691] [1659] 1713553958215421, 16.5815, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.807140] [0x00007f50543bdf80] [info] [0x0000d691] [1660] 1713553958215421, 16.5914, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.817087] [0x00007f50543bdf80] [info] [0x0000d691] [1661] 1713553958215421, 16.6014, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.827139] [0x00007f50543bdf80] [info] [0x0000d691] [1662] 1713553958215421, 16.6114, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.837113] [0x00007f50543bdf80] [info] [0x0000d691] [1663] 1713553958215421, 16.6214, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.847248] [0x00007f50543bdf80] [info] [0x0000d691] [1664] 1713553958215421, 16.6315, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.857126] [0x00007f50543bdf80] [info] [0x0000d691] [1665] 1713553958215421, 16.6414, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.867128] [0x00007f50543bdf80] [info] [0x0000d691] [1666] 1713553958215421, 16.6514, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.877390] [0x00007f50543bdf80] [info] [0x0000d691] [1667] 1713553958215421, 16.6614, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.887311] [0x00007f50543bdf80] [info] [0x0000d691] [1668] 1713553958215421, 16.6714, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.897487] [0x00007f50543bdf80] [info] [0x0000d691] [1669] 1713553958215421, 16.6815, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.907313] [0x00007f50543bdf80] [info] [0x0000d691] [1670] 1713553958215421, 16.6914, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.917270] [0x00007f50543bdf80] [info] [0x0000d691] [1671] 1713553958215421, 16.7014, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.927230] [0x00007f50543bdf80] [info] [0x0000d691] [1672] 1713553958215421, 16.7114, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.937097] [0x00007f50543bdf80] [info] [0x0000d691] [1673] 1713553958215421, 16.7214, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.947271] [0x00007f50543bdf80] [info] [0x0000d691] [1674] 1713553958215421, 16.7315, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.957457] [0x00007f50543bdf80] [info] [0x0000d691] [1675] 1713553958215421, 16.7415, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.967255] [0x00007f50543bdf80] [info] [0x0000d691] [1676] 1713553958215421, 16.7513, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.977502] [0x00007f50543bdf80] [info] [0x0000d691] [1677] 1713553958215421, 16.7615, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.987276] [0x00007f50543bdf80] [info] [0x0000d691] [1678] 1713553958215421, 16.7714, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:54.997302] [0x00007f50543bdf80] [info] [0x0000d691] [1679] 1713553958215421, 16.7814, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:55.007302] [0x00007f50543bdf80] [info] [0x0000d691] [1680] 1713553958215421, 16.7914, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:55.017356] [0x00007f50543bdf80] [info] [0x0000d691] [1681] 1713553958215421, 16.8014, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:55.027188] [0x00007f50543bdf80] [info] [0x0000d691] [1682] 1713553958215421, 16.8113, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:55.037286] [0x00007f50543bdf80] [info] [0x0000d691] [1683] 1713553958215421, 16.8214, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:55.047414] [0x00007f50543bdf80] [info] [0x0000d691] [1684] 1713553958215421, 16.8314, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:55.057381] [0x00007f50543bdf80] [info] [0x0000d691] [1685] 1713553958215421, 16.8414, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:55.067269] [0x00007f50543bdf80] [info] [0x0000d691] [1686] 1713553958215421, 16.8514, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:55.077525] [0x00007f50543bdf80] [info] [0x0000d691] [1687] 1713553958215421, 16.8615, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:55.087288] [0x00007f50543bdf80] [info] [0x0000d691] [1688] 1713553958215421, 16.8714, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:55.097339] [0x00007f50543bdf80] [info] [0x0000d691] [1689] 1713553958215421, 16.8814, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:55.107323] [0x00007f50543bdf80] [info] [0x0000d691] [1690] 1713553958215421, 16.8914, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:55.117499] [0x00007f50543bdf80] [info] [0x0000d691] [1691] 1713553958215421, 16.9015, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:55.127307] [0x00007f50543bdf80] [info] [0x0000d691] [1692] 1713553958215421, 16.9114, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:55.137303] [0x00007f50543bdf80] [info] [0x0000d691] [1693] 1713553958215421, 16.9214, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:55.147475] [0x00007f50543bdf80] [info] [0x0000d691] [1694] 1713553958215421, 16.9315, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:55.157253] [0x00007f50543bdf80] [info] [0x0000d691] [1695] 1713553958215421, 16.9413, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:55.167406] [0x00007f50543bdf80] [info] [0x0000d691] [1696] 1713553958215421, 16.9515, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:55.177527] [0x00007f50543bdf80] [info] [0x0000d691] [1697] 1713553958215421, 16.9615, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:55.187261] [0x00007f50543bdf80] [info] [0x0000d691] [1698] 1713553958215421, 16.9714, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
[2024-04-19 15:12:55.197359] [0x00007f50543bdf80] [info] [0x0000d691] [1699] 1713553958215421, 16.9814, -1.20017e-09, 3.23371e-10, -1, 0, 0, 0, 0, 0, 0, -0.267008, 0, 0
