[2026-03-25 19:28:12.934778] [0x0000007f8cee07c0] [MocapTag] [0x00000934] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2026-03-25 19:28:51.565092] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17302] 1774481331564976, 41.2169, -1.16807, -1.34917, -2.77332, 0.656847, 0.724846, 0.117526, 0.17128, 0.918767, 0.30628, 0.550472, 0.107086, -0.755504, 0.0992924, 
[2026-03-25 19:28:51.567778] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17303] 1774481331567694, 41.2196, -1.16807, -1.34917, -2.77332, 0.656847, 0.724846, 0.117526, 0.17128, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.570448] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17305] 1774481331570302, 41.2222, -1.15892, -1.34601, -2.76764, 0.655966, 0.724639, 0.120127, 0.173711, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.572986] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17306] 1774481331572883, 41.2248, -1.15892, -1.34601, -2.76764, 0.655966, 0.724639, 0.120127, 0.173711, 0.914571, 0.315784, 0.567873, 0.0977874, -0.728521, 0.0720464, 
[2026-03-25 19:28:51.575709] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17307] 1774481331575598, 41.2275, -1.15892, -1.34601, -2.76764, 0.655966, 0.724639, 0.120127, 0.173711, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.579062] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17309] 1774481331578954, 41.2308, -1.15892, -1.34601, -2.76764, 0.655966, 0.724639, 0.120127, 0.173711, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.581891] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17310] 1774481331581784, 41.2337, -1.1498, -1.34279, -2.76183, 0.655081, 0.724415, 0.12275, 0.176137, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.585867] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17311] 1774481331585754, 41.2376, -1.1498, -1.34279, -2.76183, 0.655081, 0.724415, 0.12275, 0.176137, 0.912685, 0.321944, 0.581431, 0.0978827, -0.731292, 0.0769507, 
[2026-03-25 19:28:51.587317] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17312] 1774481331587208, 41.2391, -1.1498, -1.34279, -2.76183, 0.655081, 0.724415, 0.12275, 0.176137, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.589640] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17314] 1774481331589532, 41.2414, -1.14062, -1.33944, -2.75581, 0.654052, 0.724286, 0.125414, 0.178598, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.592262] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17315] 1774481331592152, 41.244, -1.14062, -1.33944, -2.75581, 0.654052, 0.724286, 0.125414, 0.178598, 0.918051, 0.335078, 0.602228, 0.135303, -0.743675, 0.0871774, 
[2026-03-25 19:28:51.596757] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17316] 1774481331596646, 41.2485, -1.14062, -1.33944, -2.75581, 0.654052, 0.724286, 0.125414, 0.178598, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.599327] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17318] 1774481331599210, 41.2511, -1.13144, -1.33604, -2.74967, 0.653206, 0.724013, 0.128106, 0.180875, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.602005] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17319] 1774481331601896, 41.2538, -1.13144, -1.33604, -2.74967, 0.653206, 0.724013, 0.128106, 0.180875, 0.91769, 0.340254, 0.61303, 0.0940919, -0.718951, 0.108838, 
[2026-03-25 19:28:51.604477] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17320] 1774481331604372, 41.2563, -1.13144, -1.33604, -2.74967, 0.653206, 0.724013, 0.128106, 0.180875, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.607361] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17321] 1774481331607249, 41.2591, -1.13144, -1.33604, -2.74967, 0.653206, 0.724013, 0.128106, 0.180875, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.611404] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17323] 1774481331611295, 41.2632, -1.12229, -1.33256, -2.74339, 0.652348, 0.723732, 0.130734, 0.183202, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.616982] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17324] 1774481331616868, 41.2687, -1.12229, -1.33256, -2.74339, 0.652348, 0.723732, 0.130734, 0.183202, 0.914743, 0.348454, 0.628728, 0.0921249, -0.718266, 0.0925269, 
[2026-03-25 19:28:51.617635] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17325] 1774481331617555, 41.2694, -1.12229, -1.33256, -2.74339, 0.652348, 0.723732, 0.130734, 0.183202, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.619355] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17327] 1774481331619242, 41.2711, -1.11308, -1.329, -2.73696, 0.651609, 0.723394, 0.133413, 0.185221, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.621908] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17328] 1774481331621799, 41.2737, -1.11308, -1.329, -2.73696, 0.651609, 0.723394, 0.133413, 0.185221, 0.920894, 0.355827, 0.643017, 0.0793576, -0.678223, 0.140877, 
[2026-03-25 19:28:51.626473] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17329] 1774481331626359, 41.2782, -1.11308, -1.329, -2.73696, 0.651609, 0.723394, 0.133413, 0.185221, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.629492] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17331] 1774481331629382, 41.2813, -1.11308, -1.329, -2.73696, 0.651609, 0.723394, 0.133413, 0.185221, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.631754] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17332] 1774481331631644, 41.2835, -1.10392, -1.3254, -2.7304, 0.650941, 0.723036, 0.136073, 0.187024, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.634625] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17333] 1774481331634518, 41.2864, -1.10392, -1.3254, -2.7304, 0.650941, 0.723036, 0.136073, 0.187024, 0.915861, 0.360195, 0.656018, 0.0741482, -0.643063, 0.167755, 
[2026-03-25 19:28:51.637366] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17334] 1774481331637274, 41.2892, -1.10392, -1.3254, -2.7304, 0.650941, 0.723036, 0.136073, 0.187024, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.639852] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17336] 1774481331639739, 41.2916, -1.09478, -1.3217, -2.7237, 0.650312, 0.722587, 0.138625, 0.189067, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.643277] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17337] 1774481331643167, 41.295, -1.09478, -1.3217, -2.7237, 0.650312, 0.722587, 0.138625, 0.189067, 0.914934, 0.369065, 0.669731, 0.0425935, -0.664493, 0.11085, 
[2026-03-25 19:28:51.645830] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17338] 1774481331645723, 41.2976, -1.09478, -1.3217, -2.7237, 0.650312, 0.722587, 0.138625, 0.189067, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.648375] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17340] 1774481331648317, 41.3002, -1.09478, -1.3217, -2.7237, 0.650312, 0.722587, 0.138625, 0.189067, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.651056] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17341] 1774481331650946, 41.3028, -1.08398, -1.31684, -2.71562, 0.647996, 0.723862, 0.138536, 0.192178, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.653748] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17342] 1774481331653611, 41.3055, -1.08398, -1.31684, -2.71562, 0.647996, 0.723862, 0.138536, 0.192178, 1.07974, 0.486284, 0.807986, 0.433969, -0.475106, -0.342545, 
[2026-03-25 19:28:51.658553] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17344] 1774481331658462, 41.3103, -1.08398, -1.31684, -2.71562, 0.647996, 0.723862, 0.138536, 0.192178, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.661039] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17345] 1774481331660924, 41.3128, -1.07487, -1.31303, -2.70872, 0.647583, 0.723242, 0.141399, 0.193816, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.663650] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17346] 1774481331663541, 41.3154, -1.07487, -1.31303, -2.70872, 0.647583, 0.723242, 0.141399, 0.193816, 0.910744, 0.381652, 0.690108, 0, -0.644869, 0.20835, 
[2026-03-25 19:28:51.666390] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17347] 1774481331666279, 41.3182, -1.07487, -1.31303, -2.70872, 0.647583, 0.723242, 0.141399, 0.193816, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.668882] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17349] 1774481331668767, 41.3206, -1.07487, -1.31303, -2.70872, 0.647583, 0.723242, 0.141399, 0.193816, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.671390] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17350] 1774481331671282, 41.3232, -1.06571, -1.3091, -2.70168, 0.647169, 0.722598, 0.144263, 0.195479, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.674849] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17351] 1774481331674742, 41.3266, -1.06571, -1.3091, -2.70168, 0.647169, 0.722598, 0.144263, 0.195479, 0.916357, 0.39204, 0.703506, 0, -0.649241, 0.204847, 
[2026-03-25 19:28:51.677803] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17352] 1774481331677720, 41.3296, -1.06571, -1.3091, -2.70168, 0.647169, 0.722598, 0.144263, 0.195479, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.680269] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17354] 1774481331680161, 41.332, -1.05659, -1.3051, -2.69448, 0.646814, 0.721906, 0.147033, 0.197141, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.683145] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17355] 1774481331683035, 41.3349, -1.05659, -1.3051, -2.69448, 0.646814, 0.721906, 0.147033, 0.197141, 0.911906, 0.400639, 0.719979, 0, -0.63653, 0.18634, 
[2026-03-25 19:28:51.685700] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17356] 1774481331685590, 41.3375, -1.05659, -1.3051, -2.69448, 0.646814, 0.721906, 0.147033, 0.197141, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.690032] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17358] 1774481331689921, 41.3418, -1.05659, -1.3051, -2.69448, 0.646814, 0.721906, 0.147033, 0.197141, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.692493] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17359] 1774481331692384, 41.3443, -1.04739, -1.3008, -2.68682, 0.645791, 0.721519, 0.149404, 0.200105, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.696510] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17360] 1774481331696398, 41.3483, -1.04739, -1.3008, -2.68682, 0.645791, 0.721519, 0.149404, 0.200105, 0.920025, 0.429648, 0.766472, 0.0748396, -0.784069, 0, 
[2026-03-25 19:28:51.698033] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17361] 1774481331697948, 41.3498, -1.04739, -1.3008, -2.68682, 0.645791, 0.721519, 0.149404, 0.200105, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.700550] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17363] 1774481331700442, 41.3523, -1.03824, -1.29667, -2.67937, 0.645594, 0.720772, 0.151824, 0.201606, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.703162] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17364] 1774481331703053, 41.3549, -1.03824, -1.29667, -2.67937, 0.645594, 0.720772, 0.151824, 0.201606, 0.915189, 0.413646, 0.744837, -0.0494719, -0.563586, 0.145921, 
[2026-03-25 19:28:51.706231] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17365] 1774481331706117, 41.358, -1.03824, -1.29667, -2.67937, 0.645594, 0.720772, 0.151824, 0.201606, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.708731] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17367] 1774481331708613, 41.3605, -1.03824, -1.29667, -2.67937, 0.645594, 0.720772, 0.151824, 0.201606, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.711156] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17368] 1774481331711044, 41.3629, -1.02907, -1.29249, -2.67178, 0.64542, 0.720121, 0.154092, 0.202767, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.713877] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17369] 1774481331713773, 41.3657, -1.02907, -1.29249, -2.67178, 0.64542, 0.720121, 0.154092, 0.202767, 0.916422, 0.417515, 0.75933, 0, -0.490999, 0.175279, 
[2026-03-25 19:28:51.719309] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17371] 1774481331719186, 41.3711, -1.02907, -1.29249, -2.67178, 0.64542, 0.720121, 0.154092, 0.202767, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.719944] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17372] 1774481331719838, 41.3717, -1.01983, -1.28813, -2.66394, 0.645042, 0.719532, 0.156163, 0.204469, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.722593] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17373] 1774481331722486, 41.3744, -1.01983, -1.28813, -2.66394, 0.645042, 0.719532, 0.156163, 0.204469, 0.92366, 0.435938, 0.783376, 0, -0.547814, 0.0732236, 
[2026-03-25 19:28:51.724790] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17374] 1774481331724676, 41.3766, -1.01983, -1.28813, -2.66394, 0.645042, 0.719532, 0.156163, 0.204469, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.727543] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17375] 1774481331727461, 41.3793, -1.01983, -1.28813, -2.66394, 0.645042, 0.719532, 0.156163, 0.204469, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.730008] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17377] 1774481331729889, 41.3818, -1.01063, -1.28373, -2.65603, 0.644778, 0.718962, 0.157975, 0.205911, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.732518] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17378] 1774481331732409, 41.3843, -1.01063, -1.28373, -2.65603, 0.644778, 0.718962, 0.157975, 0.205911, 0.920352, 0.439993, 0.791395, 0, -0.472099, 0.065941, 
[2026-03-25 19:28:51.735793] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17379] 1774481331735679, 41.3876, -1.01063, -1.28373, -2.65603, 0.644778, 0.718962, 0.157975, 0.205911, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.739904] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17381] 1774481331739793, 41.3917, -1.01063, -1.28373, -2.65603, 0.644778, 0.718962, 0.157975, 0.205911, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.740765] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17382] 1774481331740661, 41.3925, -1.0014, -1.27922, -2.64792, 0.644463, 0.718392, 0.159632, 0.2076, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.743390] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17383] 1774481331743283, 41.3952, -1.0014, -1.27922, -2.64792, 0.644463, 0.718392, 0.159632, 0.2076, 0.923184, 0.450784, 0.811416, -0.0406861, -0.488931, 0, 
[2026-03-25 19:28:51.746100] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17384] 1774481331745988, 41.3979, -1.0014, -1.27922, -2.64792, 0.644463, 0.718392, 0.159632, 0.2076, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.748743] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17386] 1774481331748640, 41.4005, -1.0014, -1.27922, -2.64792, 0.644463, 0.718392, 0.159632, 0.2076, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.751161] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17387] 1774481331751051, 41.4029, -0.992099, -1.27465, -2.63968, 0.644212, 0.717824, 0.161155, 0.209162, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.754220] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17388] 1774481331754120, 41.406, -0.992099, -1.27465, -2.63968, 0.644212, 0.717824, 0.161155, 0.209162, 0.93006, 0.457645, 0.823923, -0.0508308, -0.450879, 0, 
[2026-03-25 19:28:51.757224] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17389] 1774481331757102, 41.409, -0.992099, -1.27465, -2.63968, 0.644212, 0.717824, 0.161155, 0.209162, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.759436] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17391] 1774481331759326, 41.4112, -0.982825, -1.26995, -2.63126, 0.643817, 0.717289, 0.162578, 0.211103, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.762234] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17392] 1774481331762129, 41.414, -0.982825, -1.26995, -2.63126, 0.643817, 0.717289, 0.162578, 0.211103, 0.927401, 0.469918, 0.842091, -0.0432491, -0.495917, -0.0670176, 
[2026-03-25 19:28:51.764760] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17393] 1774481331764645, 41.4165, -0.982825, -1.26995, -2.63126, 0.643817, 0.717289, 0.162578, 0.211103, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.769617] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17395] 1774481331769505, 41.4214, -0.982825, -1.26995, -2.63126, 0.643817, 0.717289, 0.162578, 0.211103, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.772129] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17396] 1774481331772020, 41.4239, -0.973349, -1.26502, -2.62272, 0.643915, 0.716384, 0.164096, 0.212696, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.774744] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17397] 1774481331774628, 41.4265, -0.973349, -1.26502, -2.62272, 0.643915, 0.716384, 0.164096, 0.212696, 0.947618, 0.493121, 0.854027, -0.161958, -0.453186, -0.0370923, 
[2026-03-25 19:28:51.777664] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17398] 1774481331777582, 41.4295, -0.973349, -1.26502, -2.62272, 0.643915, 0.716384, 0.164096, 0.212696, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.780275] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17400] 1774481331780168, 41.432, -0.9641, -1.2602, -2.61406, 0.643689, 0.715728, 0.165381, 0.214586, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.783791] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17401] 1774481331783650, 41.4355, -0.9641, -1.2602, -2.61406, 0.643689, 0.715728, 0.165381, 0.214586, 0.924923, 0.482093, 0.865161, -0.0948191, -0.468296, -0.0965834, 
[2026-03-25 19:28:51.785958] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17402] 1774481331785849, 41.4377, -0.9641, -1.2602, -2.61406, 0.643689, 0.715728, 0.165381, 0.214586, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.788506] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17404] 1774481331788444, 41.4403, -0.9641, -1.2602, -2.61406, 0.643689, 0.715728, 0.165381, 0.214586, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.790967] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17405] 1774481331790851, 41.4427, -0.954827, -1.25529, -2.60529, 0.64357, 0.714994, 0.166593, 0.216443, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.793817] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17406] 1774481331793674, 41.4456, -0.954827, -1.25529, -2.60529, 0.64357, 0.714994, 0.166593, 0.216443, 0.92728, 0.490758, 0.877482, -0.126803, -0.452846, -0.11256, 
[2026-03-25 19:28:51.796346] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17407] 1774481331796232, 41.4481, -0.954827, -1.25529, -2.60529, 0.64357, 0.714994, 0.166593, 0.216443, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.798935] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17409] 1774481331798831, 41.4507, -0.954827, -1.25529, -2.60529, 0.64357, 0.714994, 0.166593, 0.216443, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.802394] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17410] 1774481331802286, 41.4542, -0.945579, -1.25025, -2.59639, 0.643348, 0.714249, 0.167983, 0.218479, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.805191] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17411] 1774481331805073, 41.457, -0.945579, -1.25025, -2.59639, 0.643348, 0.714249, 0.167983, 0.218479, 0.924805, 0.503823, 0.889779, -0.11301, -0.505668, -0.107552, 
[2026-03-25 19:28:51.807906] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17412] 1774481331807824, 41.4597, -0.945579, -1.25025, -2.59639, 0.643348, 0.714249, 0.167983, 0.218479, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.810735] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17414] 1774481331810623, 41.4625, -0.936302, -1.24519, -2.58743, 0.643339, 0.713452, 0.169231, 0.220141, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.813474] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17415] 1774481331813368, 41.4652, -0.936302, -1.24519, -2.58743, 0.643339, 0.713452, 0.169231, 0.220141, 0.927658, 0.505974, 0.89593, -0.145757, -0.427544, -0.0864819, 
[2026-03-25 19:28:51.817929] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17416] 1774481331817833, 41.4697, -0.936302, -1.24519, -2.58743, 0.643339, 0.713452, 0.169231, 0.220141, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.821528] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17418] 1774481331821419, 41.4733, -0.926811, -1.24005, -2.57833, 0.643922, 0.712797, 0.170542, 0.219548, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.823092] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17419] 1774481331822988, 41.4749, -0.926811, -1.24005, -2.57833, 0.643922, 0.712797, 0.170542, 0.219548, 0.949136, 0.514475, 0.910247, -0.111163, -0.0888169, 0.25206, 
[2026-03-25 19:28:51.825914] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17420] 1774481331825802, 41.4777, -0.926811, -1.24005, -2.57833, 0.643922, 0.712797, 0.170542, 0.219548, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.829416] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17422] 1774481331829337, 41.4812, -0.926811, -1.24005, -2.57833, 0.643922, 0.712797, 0.170542, 0.219548, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.834289] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17423] 1774481331834181, 41.4861, -0.917614, -1.23484, -2.56916, 0.644022, 0.711834, 0.172158, 0.221112, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.836470] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17424] 1774481331836354, 41.4882, -0.917614, -1.23484, -2.56916, 0.644022, 0.711834, 0.172158, 0.221112, 0.919705, 0.520036, 0.917194, -0.168717, -0.463694, 0, 
[2026-03-25 19:28:51.839060] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17426] 1774481331838960, 41.4908, -0.917614, -1.23484, -2.56916, 0.644022, 0.711834, 0.172158, 0.221112, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.841640] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17427] 1774481331841533, 41.4934, -0.908421, -1.22957, -2.55994, 0.64424, 0.710797, 0.173605, 0.222674, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.845855] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17428] 1774481331845744, 41.4976, -0.908421, -1.22957, -2.55994, 0.64424, 0.710797, 0.173605, 0.222674, 0.9193, 0.527817, 0.921589, -0.208282, -0.439292, -0.0618853, 
[2026-03-25 19:28:51.847344] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17429] 1774481331847236, 41.4991, -0.908421, -1.22957, -2.55994, 0.64424, 0.710797, 0.173605, 0.222674, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.852098] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17431] 1774481331851989, 41.5039, -0.899213, -1.22424, -2.55063, 0.644598, 0.709651, 0.175352, 0.223919, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.854367] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17432] 1774481331854263, 41.5061, -0.899213, -1.22424, -2.55063, 0.644598, 0.709651, 0.175352, 0.223919, 0.920775, 0.532231, 0.930965, -0.219715, -0.432444, 0, 
[2026-03-25 19:28:51.857207] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17433] 1774481331857120, 41.509, -0.899213, -1.22424, -2.55063, 0.644598, 0.709651, 0.175352, 0.223919, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:51.860290] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [17435] 1774481331860182, 41.5121, -0.890052, -1.21884, -2.54117, 0.64479, 0.70848, 0.177097, 0.225697, 0, 0, 0, 0, 0, 0, 
