[2025-10-13 20:02:13.503944] [0x0000007fb05557c0] [MocapTag] [0x00002ed4] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:02:45.013170] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14805] 1760400165013053, 31.5635, 0.106281, -0.317829, -0.66256, -0.956581, -0.01266, 0.00380366, 0.291167, 0.0184759, -0.0577143, 0.591466, 0.0935555, 0.0876658, 0.137877, 
[2025-10-13 20:02:45.015807] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14807] 1760400165015689, 31.5662, 0.106281, -0.317829, -0.66256, -0.956581, -0.01266, 0.00380366, 0.291167, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.018385] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14808] 1760400165018264, 31.5687, 0.106281, -0.317829, -0.66256, -0.956581, -0.01266, 0.00380366, 0.291167, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.020849] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14809] 1760400165020737, 31.5712, 0.105945, -0.318132, -0.656367, -0.956665, -0.0128113, 0.00212589, 0.290903, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.023681] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14810] 1760400165023564, 31.574, 0.105945, -0.318132, -0.656367, -0.956665, -0.0128113, 0.00212589, 0.290903, -0.0335886, -0.0302677, 0.619229, 0.12691, -0.312845, -0.0526488, 
[2025-10-13 20:02:45.026194] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14812] 1760400165026075, 31.5765, 0.105945, -0.318132, -0.656367, -0.956665, -0.0128113, 0.00212589, 0.290903, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.028618] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14813] 1760400165028504, 31.579, 0.106391, -0.31877, -0.650351, -0.956865, -0.0128715, 0.0015671, 0.290243, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.031243] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14814] 1760400165031124, 31.5816, 0.106391, -0.31877, -0.650351, -0.956865, -0.0128715, 0.0015671, 0.290243, 0.04456, -0.0638088, 0.601633, 0.0447512, -0.105052, -0.136995, 
[2025-10-13 20:02:45.034122] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14815] 1760400165034034, 31.5845, 0.106391, -0.31877, -0.650351, -0.956865, -0.0128715, 0.0015671, 0.290243, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.036873] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14817] 1760400165036758, 31.5872, 0.106391, -0.31877, -0.650351, -0.956865, -0.0128715, 0.0015671, 0.290243, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.039509] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14818] 1760400165039391, 31.5899, 0.106696, -0.319313, -0.644457, -0.956854, -0.0132086, 0.00140008, 0.290265, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.042171] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14819] 1760400165042053, 31.5925, 0.106696, -0.319313, -0.644457, -0.956854, -0.0132086, 0.00140008, 0.290265, 0.0305463, -0.0543134, 0.589381, 0.0741959, 0, 0, 
[2025-10-13 20:02:45.044736] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14820] 1760400165044649, 31.5951, 0.106696, -0.319313, -0.644457, -0.956854, -0.0132086, 0.00140008, 0.290265, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.047583] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14822] 1760400165047468, 31.5979, 0.106696, -0.319313, -0.644457, -0.956854, -0.0132086, 0.00140008, 0.290265, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.049948] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14823] 1760400165049838, 31.6003, 0.106804, -0.319787, -0.638789, -0.956729, -0.0137428, 0.00134059, 0.290654, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.052813] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14824] 1760400165052696, 31.6032, 0.106804, -0.319787, -0.638789, -0.956729, -0.0137428, 0.00134059, 0.290654, 0.0107766, -0.0474035, 0.566795, 0.105286, 0, 0.0809193, 
[2025-10-13 20:02:45.055390] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14826] 1760400165055234, 31.6057, 0.106804, -0.319787, -0.638789, -0.956729, -0.0137428, 0.00134059, 0.290654, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.058081] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14827] 1760400165057967, 31.6084, 0.106804, -0.319787, -0.638789, -0.956729, -0.0137428, 0.00134059, 0.290654, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.060589] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14828] 1760400165060476, 31.6109, 0.107086, -0.320177, -0.633054, -0.95655, -0.0144199, 0.00157211, 0.291207, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.063418] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14829] 1760400165063305, 31.6138, 0.107086, -0.320177, -0.633054, -0.95655, -0.0144199, 0.00157211, 0.291207, 0.0281819, -0.039035, 0.573544, 0.11549, 0.0852076, 0.114536, 
[2025-10-13 20:02:45.066032] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14831] 1760400165065910, 31.6164, 0.107086, -0.320177, -0.633054, -0.95655, -0.0144199, 0.00157211, 0.291207, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.068708] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14832] 1760400165068563, 31.619, 0.10744, -0.320686, -0.627157, -0.956627, -0.0146277, 0.00108265, 0.290946, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.072091] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14833] 1760400165071922, 31.6224, 0.10744, -0.320686, -0.627157, -0.956627, -0.0146277, 0.00108265, 0.290946, 0.0353678, -0.0508191, 0.589703, 0.0685453, -0.0822885, -0.0537992, 
[2025-10-13 20:02:45.073754] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14834] 1760400165073637, 31.6241, 0.10744, -0.320686, -0.627157, -0.956627, -0.0146277, 0.00108265, 0.290946, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.076436] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14836] 1760400165076323, 31.6268, 0.10744, -0.320686, -0.627157, -0.956627, -0.0146277, 0.00108265, 0.290946, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.079117] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14837] 1760400165079004, 31.6295, 0.107692, -0.321263, -0.621403, -0.956656, -0.014907, 0.000627926, 0.290837, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.081785] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14838] 1760400165081667, 31.6321, 0.107692, -0.321263, -0.621403, -0.956656, -0.014907, 0.000627926, 0.290837, 0.0251937, -0.0577678, 0.575358, 0.0799894, -0.0710738, 0, 
[2025-10-13 20:02:45.084368] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14839] 1760400165084280, 31.6348, 0.107692, -0.321263, -0.621403, -0.956656, -0.014907, 0.000627926, 0.290837, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.087257] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14841] 1760400165087143, 31.6376, 0.107692, -0.321263, -0.621403, -0.956656, -0.014907, 0.000627926, 0.290837, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.089519] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14842] 1760400165089406, 31.6399, 0.108005, -0.321625, -0.615719, -0.956448, -0.015581, 0.000988883, 0.291484, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.092338] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14843] 1760400165092221, 31.6427, 0.108005, -0.321625, -0.615719, -0.956448, -0.015581, 0.000988883, 0.291484, 0.0313073, -0.0361542, 0.568387, 0.107288, 0.11025, 0.133681, 
[2025-10-13 20:02:45.094822] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14844] 1760400165094734, 31.6452, 0.108005, -0.321625, -0.615719, -0.956448, -0.015581, 0.000988883, 0.291484, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.098117] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14846] 1760400165098005, 31.6485, 0.108005, -0.321625, -0.615719, -0.956448, -0.015581, 0.000988883, 0.291484, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.099981] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14847] 1760400165099860, 31.6503, 0.108416, -0.322115, -0.60989, -0.956649, -0.0156088, 0.000201973, 0.290824, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.102804] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14848] 1760400165102688, 31.6532, 0.108416, -0.322115, -0.60989, -0.956649, -0.0156088, 0.000201973, 0.290824, 0.0411604, -0.0490226, 0.582896, 0.0518084, -0.150968, -0.135934, 
[2025-10-13 20:02:45.105427] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14850] 1760400165105279, 31.6557, 0.108416, -0.322115, -0.60989, -0.956649, -0.0156088, 0.000201973, 0.290824, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.108129] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14851] 1760400165108016, 31.6585, 0.108416, -0.322115, -0.60989, -0.956649, -0.0156088, 0.000201973, 0.290824, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.110827] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14852] 1760400165110715, 31.6612, 0.108719, -0.322546, -0.604467, -0.956403, -0.0164541, 0.000624006, 0.291585, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.113665] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14853] 1760400165113550, 31.664, 0.108719, -0.322546, -0.604467, -0.956403, -0.0164541, 0.000624006, 0.291585, 0.0302797, -0.0430514, 0.542324, 0.136399, 0.132393, 0.157195, 
[2025-10-13 20:02:45.116368] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14855] 1760400165116253, 31.6667, 0.108719, -0.322546, -0.604467, -0.956403, -0.0164541, 0.000624006, 0.291585, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.119400] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14856] 1760400165119280, 31.6698, 0.106697, -0.321538, -0.599598, -0.955676, -0.0151919, 0.00118231, 0.294027, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.122556] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14857] 1760400165122442, 31.6729, 0.106697, -0.321538, -0.599598, -0.955676, -0.0151919, 0.00118231, 0.294027, -0.202231, 0.100757, 0.486962, -0.276899, 0.0404344, 0.510556, 
[2025-10-13 20:02:45.125083] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14858] 1760400165124994, 31.6755, 0.106697, -0.321538, -0.599598, -0.955676, -0.0151919, 0.00118231, 0.294027, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.128019] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14860] 1760400165127905, 31.6784, 0.106697, -0.321538, -0.599598, -0.955676, -0.0151919, 0.00118231, 0.294027, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.130584] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14861] 1760400165130474, 31.6809, 0.106793, -0.32189, -0.594309, -0.955323, -0.0162663, 0.00219519, 0.295109, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.133406] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14862] 1760400165133288, 31.6838, 0.106793, -0.32189, -0.594309, -0.955323, -0.0162663, 0.00219519, 0.295109, 0.00958348, -0.0352261, 0.52886, 0.144339, 0.260168, 0.223106, 
[2025-10-13 20:02:45.136683] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14864] 1760400165136569, 31.687, 0.106793, -0.32189, -0.594309, -0.955323, -0.0162663, 0.00219519, 0.295109, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.139174] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14865] 1760400165139064, 31.6895, 0.108086, -0.322168, -0.588814, -0.95473, -0.0179723, 0.00473217, 0.296892, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.142101] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14866] 1760400165141938, 31.6924, 0.108086, -0.322168, -0.588814, -0.95473, -0.0179723, 0.00473217, 0.296892, 0.129306, -0.027802, 0.549511, 0.172806, 0.591346, 0.365162, 
[2025-10-13 20:02:45.144356] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14867] 1760400165144267, 31.6947, 0.108086, -0.322168, -0.588814, -0.95473, -0.0179723, 0.00473217, 0.296892, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.147143] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14869] 1760400165147027, 31.6975, 0.108086, -0.322168, -0.588814, -0.95473, -0.0179723, 0.00473217, 0.296892, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.150131] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14870] 1760400165150015, 31.7005, 0.108188, -0.322635, -0.58323, -0.954845, -0.0176297, 0.00383674, 0.296556, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.152489] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14871] 1760400165152370, 31.7028, 0.108188, -0.322635, -0.58323, -0.954845, -0.0176297, 0.00383674, 0.296556, 0.0102352, -0.0466681, 0.558424, 0, -0.19245, -0.0679076, 
[2025-10-13 20:02:45.155008] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14873] 1760400165154921, 31.7054, 0.108188, -0.322635, -0.58323, -0.954845, -0.0176297, 0.00383674, 0.296556, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.157799] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14874] 1760400165157685, 31.7082, 0.108188, -0.322635, -0.58323, -0.954845, -0.0176297, 0.00383674, 0.296556, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.160325] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14875] 1760400165160216, 31.7107, 0.109011, -0.323174, -0.577624, -0.954772, -0.0178569, 0.00458614, 0.296767, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.163848] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14876] 1760400165163740, 31.7142, 0.109011, -0.323174, -0.577624, -0.954772, -0.0178569, 0.00458614, 0.296767, 0.0823053, -0.0538822, 0.560536, 0, 0.157297, 0.0421584, 
[2025-10-13 20:02:45.165846] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14878] 1760400165165726, 31.7162, 0.109011, -0.323174, -0.577624, -0.954772, -0.0178569, 0.00458614, 0.296767, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.168196] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14879] 1760400165168086, 31.7186, 0.109011, -0.323174, -0.577624, -0.954772, -0.0178569, 0.00458614, 0.296767, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.170883] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14880] 1760400165170770, 31.7212, 0.110484, -0.324459, -0.571498, -0.955275, -0.0157582, 0.00451774, 0.295264, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.173670] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14881] 1760400165173553, 31.724, 0.110484, -0.324459, -0.571498, -0.955275, -0.0157582, 0.00451774, 0.295264, 0.147259, -0.128544, 0.612645, -0.394058, -0.141929, -0.311196, 
[2025-10-13 20:02:45.176152] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14883] 1760400165176030, 31.7265, 0.110484, -0.324459, -0.571498, -0.955275, -0.0157582, 0.00451774, 0.295264, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.178774] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14884] 1760400165178619, 31.7291, 0.110908, -0.324896, -0.566015, -0.9554, -0.0156508, 0.0042272, 0.294869, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.182533] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14885] 1760400165182411, 31.7329, 0.110908, -0.324896, -0.566015, -0.9554, -0.0156508, 0.0042272, 0.294869, 0.0424284, -0.0437016, 0.548324, 0, -0.0629926, -0.0819564, 
[2025-10-13 20:02:45.184957] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14887] 1760400165184897, 31.7354, 0.110908, -0.324896, -0.566015, -0.9554, -0.0156508, 0.0042272, 0.294869, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.187616] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14888] 1760400165187503, 31.738, 0.110908, -0.324896, -0.566015, -0.9554, -0.0156508, 0.0042272, 0.294869, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.190101] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14889] 1760400165189983, 31.7405, 0.111297, -0.325159, -0.560749, -0.9552, -0.0161327, 0.00494862, 0.295478, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.193017] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14890] 1760400165192899, 31.7434, 0.111297, -0.325159, -0.560749, -0.9552, -0.0161327, 0.00494862, 0.295478, 0.0389021, -0.0262627, 0.526576, 0.048399, 0.168068, 0.125504, 
[2025-10-13 20:02:45.195477] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14892] 1760400165195421, 31.7459, 0.111297, -0.325159, -0.560749, -0.9552, -0.0161327, 0.00494862, 0.295478, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.198139] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14893] 1760400165198026, 31.7485, 0.111297, -0.325159, -0.560749, -0.9552, -0.0161327, 0.00494862, 0.295478, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.200582] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14894] 1760400165200471, 31.7509, 0.111779, -0.325559, -0.555183, -0.955427, -0.0154187, 0.00430789, 0.294793, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.203916] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14895] 1760400165203827, 31.7543, 0.111779, -0.325559, -0.555183, -0.955427, -0.0154187, 0.00430789, 0.294793, 0.0481526, -0.0399689, 0.556548, -0.097394, -0.16655, -0.141186, 
[2025-10-13 20:02:45.206083] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14897] 1760400165205969, 31.7564, 0.111779, -0.325559, -0.555183, -0.955427, -0.0154187, 0.00430789, 0.294793, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.208793] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14898] 1760400165208607, 31.7591, 0.112108, -0.325923, -0.550021, -0.955281, -0.015904, 0.00502614, 0.295228, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.211567] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14899] 1760400165211441, 31.7619, 0.112108, -0.325923, -0.550021, -0.955281, -0.015904, 0.00502614, 0.295228, 0.0329041, -0.0364546, 0.516258, 0.0496149, 0.167131, 0.0891209, 
[2025-10-13 20:02:45.214179] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14900] 1760400165214065, 31.7645, 0.112108, -0.325923, -0.550021, -0.955281, -0.015904, 0.00502614, 0.295228, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.216778] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14902] 1760400165216657, 31.7671, 0.112108, -0.325923, -0.550021, -0.955281, -0.015904, 0.00502614, 0.295228, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.219261] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14903] 1760400165219148, 31.7696, 0.112703, -0.326212, -0.544685, -0.95533, -0.0156651, 0.0046376, 0.295089, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.222187] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14904] 1760400165222070, 31.7725, 0.112703, -0.326212, -0.544685, -0.95533, -0.0156651, 0.0046376, 0.295089, 0.0595845, -0.028894, 0.53355, 0, -0.0887444, 0, 
[2025-10-13 20:02:45.224593] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14906] 1760400165224537, 31.775, 0.112703, -0.326212, -0.544685, -0.95533, -0.0156651, 0.0046376, 0.295089, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.227362] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14907] 1760400165227249, 31.7777, 0.112703, -0.326212, -0.544685, -0.95533, -0.0156651, 0.0046376, 0.295089, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.229837] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14908] 1760400165229727, 31.7802, 0.113824, -0.32674, -0.539902, -0.954578, -0.0170975, 0.00826535, 0.297356, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.232696] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14909] 1760400165232573, 31.783, 0.113824, -0.32674, -0.539902, -0.954578, -0.0170975, 0.00826535, 0.297356, 0.11208, -0.0527532, 0.478314, 0.0537634, 0.784374, 0.466329, 
[2025-10-13 20:02:45.235116] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14911] 1760400165235039, 31.7855, 0.113824, -0.32674, -0.539902, -0.954578, -0.0170975, 0.00826535, 0.297356, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.237758] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14912] 1760400165237630, 31.7881, 0.113824, -0.32674, -0.539902, -0.954578, -0.0170975, 0.00826535, 0.297356, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.240237] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14913] 1760400165240126, 31.7906, 0.11436, -0.327074, -0.534694, -0.954647, -0.0169415, 0.00848401, 0.297137, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.242903] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14914] 1760400165242786, 31.7933, 0.11436, -0.327074, -0.534694, -0.954647, -0.0169415, 0.00848401, 0.297137, 0.0535854, -0.0334543, 0.520853, -0.0422001, 0, -0.0458539, 
[2025-10-13 20:02:45.245409] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14915] 1760400165245283, 31.7958, 0.11436, -0.327074, -0.534694, -0.954647, -0.0169415, 0.00848401, 0.297137, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.248009] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14917] 1760400165247894, 31.7984, 0.11436, -0.327074, -0.534694, -0.954647, -0.0169415, 0.00848401, 0.297137, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.250614] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14918] 1760400165250503, 31.801, 0.114897, -0.327428, -0.52954, -0.95476, -0.0167785, 0.00861705, 0.296779, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.253349] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14919] 1760400165253230, 31.8037, 0.114897, -0.327428, -0.52954, -0.95476, -0.0167785, 0.00861705, 0.296779, 0.0536902, -0.0354357, 0.515399, -0.0380516, 0, -0.0748575, 
[2025-10-13 20:02:45.255753] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14921] 1760400165255686, 31.8062, 0.114897, -0.327428, -0.52954, -0.95476, -0.0167785, 0.00861705, 0.296779, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.258384] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14922] 1760400165258260, 31.8087, 0.114897, -0.327428, -0.52954, -0.95476, -0.0167785, 0.00861705, 0.296779, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.260982] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14923] 1760400165260869, 31.8113, 0.115333, -0.327735, -0.524385, -0.954849, -0.0163972, 0.00844973, 0.296519, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.263899] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14924] 1760400165263813, 31.8143, 0.115333, -0.327735, -0.524385, -0.954849, -0.0163972, 0.00844973, 0.296519, 0.0435906, -0.0306588, 0.515436, -0.0622272, -0.0553049, -0.0534534, 
[2025-10-13 20:02:45.266505] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14926] 1760400165266393, 31.8169, 0.115333, -0.327735, -0.524385, -0.954849, -0.0163972, 0.00844973, 0.296519, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.268983] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14927] 1760400165268875, 31.8193, 0.115854, -0.327988, -0.519319, -0.954913, -0.016097, 0.00838921, 0.296331, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.271827] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14928] 1760400165271708, 31.8222, 0.115854, -0.327988, -0.519319, -0.954913, -0.016097, 0.00838921, 0.296331, 0.05214, -0.0252554, 0.506656, -0.0532627, 0, -0.0386417, 
[2025-10-13 20:02:45.274272] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14929] 1760400165274158, 31.8246, 0.115854, -0.327988, -0.519319, -0.954913, -0.016097, 0.00838921, 0.296331, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.277025] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14931] 1760400165276910, 31.8274, 0.115854, -0.327988, -0.519319, -0.954913, -0.016097, 0.00838921, 0.296331, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.279441] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14932] 1760400165279333, 31.8298, 0.116456, -0.328278, -0.514298, -0.955032, -0.0157236, 0.00836842, 0.295966, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:45.282305] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [14933] 1760400165282185, 31.8327, 0.116456, -0.328278, -0.514298, -0.955032, -0.0157236, 0.00836842, 0.295966, 0.0601932, -0.029074, 0.502028, -0.0691652, 0, -0.0755131, 
