[2025-10-13 20:34:15.395395] [0x0000007fba9397c0] [MocapTag] [0x00000b18] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:34:41.129521] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11889] 1760402081129434, 25.7817, 0.247935, -0.261162, -1.23835, -0.949942, -0.0157645, -0.0047951, 0.311991, 0.0307616, -0.0576039, -0.0119176, 0, 0, -0.0483334, 
[2025-10-13 20:34:41.131715] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11891] 1760402081131602, 25.7838, 0.247935, -0.261162, -1.23835, -0.949942, -0.0157645, -0.0047951, 0.311991, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.134326] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11892] 1760402081134213, 25.7865, 0.247935, -0.261162, -1.23835, -0.949942, -0.0157645, -0.0047951, 0.311991, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.137057] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11893] 1760402081136942, 25.7892, 0.248224, -0.261719, -1.23848, -0.950009, -0.0156877, -0.00474496, 0.311792, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.139808] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11895] 1760402081139753, 25.792, 0.248224, -0.261719, -1.23848, -0.950009, -0.0156877, -0.00474496, 0.311792, 0.0289393, -0.0557247, -0.0128267, 0, 0, -0.0420153, 
[2025-10-13 20:34:41.142369] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11896] 1760402081142256, 25.7945, 0.248224, -0.261719, -1.23848, -0.950009, -0.0156877, -0.00474496, 0.311792, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.144900] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11897] 1760402081144792, 25.797, 0.248224, -0.261719, -1.23848, -0.950009, -0.0156877, -0.00474496, 0.311792, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.147663] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11898] 1760402081147549, 25.7998, 0.248538, -0.262238, -1.23859, -0.950053, -0.015631, -0.00471037, 0.311662, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.151987] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11900] 1760402081151873, 25.8041, 0.248538, -0.262238, -1.23859, -0.950053, -0.015631, -0.00471037, 0.311662, 0.0313717, -0.0519319, -0.0116622, 0, 0, 0, 
[2025-10-13 20:34:41.153124] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11901] 1760402081153018, 25.8053, 0.248538, -0.262238, -1.23859, -0.950053, -0.015631, -0.00471037, 0.311662, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.155917] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11902] 1760402081155799, 25.808, 0.248538, -0.262238, -1.23859, -0.950053, -0.015631, -0.00471037, 0.311662, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.158460] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11903] 1760402081158374, 25.8106, 0.248836, -0.262763, -1.2387, -0.95009, -0.0155806, -0.00459506, 0.311554, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.160734] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11905] 1760402081160619, 25.8129, 0.248836, -0.262763, -1.2387, -0.95009, -0.0155806, -0.00459506, 0.311554, 0.029778, -0.0524106, -0.0103363, 0, 0, 0, 
[2025-10-13 20:34:41.163688] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11906] 1760402081163577, 25.8158, 0.248836, -0.262763, -1.2387, -0.95009, -0.0155806, -0.00459506, 0.311554, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.166387] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11907] 1760402081166271, 25.8185, 0.249123, -0.2633, -1.2388, -0.95016, -0.0154016, -0.00438292, 0.31135, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.169251] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11909] 1760402081169171, 25.8214, 0.249123, -0.2633, -1.2388, -0.95016, -0.0154016, -0.00438292, 0.31135, 0.0287121, -0.0537344, -0.0105839, -0.0472307, 0, -0.0434816, 
[2025-10-13 20:34:41.171623] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11910] 1760402081171508, 25.8238, 0.249123, -0.2633, -1.2388, -0.95016, -0.0154016, -0.00438292, 0.31135, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.174244] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11911] 1760402081174134, 25.8264, 0.249123, -0.2633, -1.2388, -0.95016, -0.0154016, -0.00438292, 0.31135, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.176987] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11912] 1760402081176872, 25.8291, 0.249406, -0.263819, -1.23893, -0.950219, -0.0151438, -0.00426467, 0.311185, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.180339] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11914] 1760402081180224, 25.8325, 0.249406, -0.263819, -1.23893, -0.950219, -0.0151438, -0.00426467, 0.311185, 0.028304, -0.0518743, -0.0122556, -0.0563383, 0, -0.0351667, 
[2025-10-13 20:34:41.182066] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11915] 1760402081181957, 25.8342, 0.249406, -0.263819, -1.23893, -0.950219, -0.0151438, -0.00426467, 0.311185, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.184796] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11916] 1760402081184689, 25.8369, 0.249406, -0.263819, -1.23893, -0.950219, -0.0151438, -0.00426467, 0.311185, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.187664] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11917] 1760402081187542, 25.8398, 0.249684, -0.264327, -1.23907, -0.950277, -0.0147962, -0.00421993, 0.311026, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.191889] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11919] 1760402081191774, 25.844, 0.249684, -0.264327, -1.23907, -0.950277, -0.0147962, -0.00421993, 0.311026, 0.0277713, -0.0508738, -0.0142063, -0.0688314, 0, 0, 
[2025-10-13 20:34:41.192809] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11920] 1760402081192705, 25.845, 0.249684, -0.264327, -1.23907, -0.950277, -0.0147962, -0.00421993, 0.311026, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.195413] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11921] 1760402081195303, 25.8475, 0.249684, -0.264327, -1.23907, -0.950277, -0.0147962, -0.00421993, 0.311026, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.198012] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11922] 1760402081197901, 25.8501, 0.249964, -0.264829, -1.23922, -0.95033, -0.0145172, -0.00422452, 0.310877, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.201475] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11924] 1760402081201360, 25.8536, 0.249964, -0.264829, -1.23922, -0.95033, -0.0145172, -0.00422452, 0.310877, 0.0279814, -0.0501534, -0.0148853, -0.0527382, 0, 0, 
[2025-10-13 20:34:41.205435] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11925] 1760402081205322, 25.8576, 0.249964, -0.264829, -1.23922, -0.95033, -0.0145172, -0.00422452, 0.310877, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.206679] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11926] 1760402081206562, 25.8588, 0.250222, -0.265337, -1.2394, -0.950361, -0.0142024, -0.00428381, 0.310795, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.209245] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11927] 1760402081209120, 25.8614, 0.250222, -0.265337, -1.2394, -0.950361, -0.0142024, -0.00428381, 0.310795, 0.0258859, -0.050773, -0.0182951, -0.0561476, 0, 0, 
[2025-10-13 20:34:41.211715] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11929] 1760402081211601, 25.8638, 0.250222, -0.265337, -1.2394, -0.950361, -0.0142024, -0.00428381, 0.310795, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.214847] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11930] 1760402081214723, 25.867, 0.250222, -0.265337, -1.2394, -0.950361, -0.0142024, -0.00428381, 0.310795, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.217330] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11931] 1760402081217215, 25.8695, 0.250438, -0.265785, -1.23957, -0.950379, -0.0139021, -0.00438174, 0.310751, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.220033] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11933] 1760402081219918, 25.8722, 0.250438, -0.265785, -1.23957, -0.950379, -0.0139021, -0.00438174, 0.310751, 0.0215047, -0.0447911, -0.0174658, -0.0510216, -0.0374163, 0, 
[2025-10-13 20:34:41.222439] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11934] 1760402081222331, 25.8746, 0.250438, -0.265785, -1.23957, -0.950379, -0.0139021, -0.00438174, 0.310751, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.225020] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11935] 1760402081224919, 25.8772, 0.250438, -0.265785, -1.23957, -0.950379, -0.0139021, -0.00438174, 0.310751, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.227766] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11936] 1760402081227655, 25.8799, 0.250655, -0.266257, -1.23977, -0.950399, -0.0134836, -0.00455203, 0.310709, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.231725] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11938] 1760402081231612, 25.8839, 0.250655, -0.266257, -1.23977, -0.950399, -0.0134836, -0.00455203, 0.310709, 0.0217594, -0.0472072, -0.019295, -0.0689745, -0.0585102, 0, 
[2025-10-13 20:34:41.232815] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11939] 1760402081232710, 25.885, 0.250655, -0.266257, -1.23977, -0.950399, -0.0134836, -0.00455203, 0.310709, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.236054] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11940] 1760402081235938, 25.8882, 0.250655, -0.266257, -1.23977, -0.950399, -0.0134836, -0.00455203, 0.310709, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.239392] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11942] 1760402081239289, 25.8915, 0.250901, -0.26673, -1.23995, -0.950467, -0.0130066, -0.00473846, 0.310518, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.241325] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11943] 1760402081241212, 25.8935, 0.250901, -0.26673, -1.23995, -0.950467, -0.0130066, -0.00473846, 0.310518, 0.0246292, -0.0473635, -0.018263, -0.0791073, -0.0656383, -0.039643, 
[2025-10-13 20:34:41.244071] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11944] 1760402081243960, 25.8962, 0.250901, -0.26673, -1.23995, -0.950467, -0.0130066, -0.00473846, 0.310518, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.246942] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11945] 1760402081246824, 25.8991, 0.251097, -0.2672, -1.24016, -0.95047, -0.0126384, -0.00495471, 0.31052, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.250882] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11947] 1760402081250757, 25.903, 0.251097, -0.2672, -1.24016, -0.95047, -0.0126384, -0.00495471, 0.31052, 0.0195602, -0.0469485, -0.020955, -0.0565767, -0.0639719, 0, 
[2025-10-13 20:34:41.253199] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11948] 1760402081253088, 25.9053, 0.251097, -0.2672, -1.24016, -0.95047, -0.0126384, -0.00495471, 0.31052, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.255779] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11949] 1760402081255664, 25.9079, 0.251097, -0.2672, -1.24016, -0.95047, -0.0126384, -0.00495471, 0.31052, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.258444] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11950] 1760402081258345, 25.9106, 0.251287, -0.267613, -1.2404, -0.950498, -0.0123481, -0.00518143, 0.310442, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.261095] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11952] 1760402081260981, 25.9132, 0.251287, -0.267613, -1.2404, -0.950498, -0.0123481, -0.00518143, 0.310442, 0.0190202, -0.0413625, -0.0241471, -0.0411272, -0.0613507, 0, 
[2025-10-13 20:34:41.263945] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11953] 1760402081263835, 25.9161, 0.251287, -0.267613, -1.2404, -0.950498, -0.0123481, -0.00518143, 0.310442, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.267327] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11954] 1760402081267212, 25.9195, 0.25147, -0.268018, -1.24067, -0.950511, -0.0121812, -0.00553573, 0.310402, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.270165] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11956] 1760402081270008, 25.9223, 0.25147, -0.268018, -1.24067, -0.950511, -0.0121812, -0.00553573, 0.310402, 0.0182526, -0.0404447, -0.027226, 0, -0.0778271, 0, 
[2025-10-13 20:34:41.272353] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11957] 1760402081272240, 25.9245, 0.25147, -0.268018, -1.24067, -0.950511, -0.0121812, -0.00553573, 0.310402, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.275479] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11958] 1760402081275367, 25.9276, 0.25147, -0.268018, -1.24067, -0.950511, -0.0121812, -0.00553573, 0.310402, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.277507] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11959] 1760402081277394, 25.9296, 0.251781, -0.268219, -1.24098, -0.950448, -0.0124809, -0.00546316, 0.310584, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.280276] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11961] 1760402081280171, 25.9324, 0.251781, -0.268219, -1.24098, -0.950448, -0.0124809, -0.00546316, 0.310584, 0.0311115, -0.0200719, -0.0303352, 0.0525236, 0, 0.0380933, 
[2025-10-13 20:34:41.283330] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11962] 1760402081283217, 25.9355, 0.251781, -0.268219, -1.24098, -0.950448, -0.0124809, -0.00546316, 0.310584, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.286012] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11963] 1760402081285892, 25.9381, 0.251781, -0.268219, -1.24098, -0.950448, -0.0124809, -0.00546316, 0.310584, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.288646] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11964] 1760402081288558, 25.9408, 0.251845, -0.268816, -1.24117, -0.950632, -0.0118685, -0.00605785, 0.310033, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.291241] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11966] 1760402081291128, 25.9434, 0.251845, -0.268816, -1.24117, -0.950632, -0.0118685, -0.00605785, 0.310033, 0.00637659, -0.0597522, -0.0197604, -0.0796795, -0.152613, -0.114352, 
[2025-10-13 20:34:41.294925] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11967] 1760402081294819, 25.9471, 0.251845, -0.268816, -1.24117, -0.950632, -0.0118685, -0.00605785, 0.310033, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:41.296454] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [11968] 1760402081296337, 25.9486, 0.252014, -0.26923, -1.24143, -0.95064, -0.0118114, -0.00630222, 0.310008, 0, 0, 0, 0, 0, 0, 
