[2025-10-13 19:58:46.575214] [0x0000007f9e79e7c0] [MocapTag] [0x000028bb] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 19:59:14.056943] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12924] 1760399954056826, 27.536, 0.207559, -0.164622, -1.23592, -0.958409, -0.0125101, 0.00557204, 0.28507, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.059535] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12925] 1760399954059424, 27.5386, 0.208101, -0.165293, -1.23597, -0.958411, -0.0124585, 0.00512722, 0.285073, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.062212] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12926] 1760399954062101, 27.5413, 0.208101, -0.165293, -1.23597, -0.958411, -0.0124585, 0.00512722, 0.285073, 0.054273, -0.0670489, -0.00513638, 0, -0.0882111, 0, 
[2025-10-13 19:59:14.065564] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12927] 1760399954065469, 27.5447, 0.208101, -0.165293, -1.23597, -0.958411, -0.0124585, 0.00512722, 0.285073, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.067523] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12929] 1760399954067405, 27.5466, 0.208101, -0.165293, -1.23597, -0.958411, -0.0124585, 0.00512722, 0.285073, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.069942] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12930] 1760399954069832, 27.549, 0.20855, -0.165949, -1.23605, -0.958377, -0.0125074, 0.00508718, 0.285185, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.073051] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12931] 1760399954072935, 27.5521, 0.20855, -0.165949, -1.23605, -0.958377, -0.0125074, 0.00508718, 0.285185, 0.0448163, -0.0656107, -0.00823941, 0, 0, 0, 
[2025-10-13 19:59:14.075654] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12932] 1760399954075566, 27.5547, 0.20855, -0.165949, -1.23605, -0.958377, -0.0125074, 0.00508718, 0.285185, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.079799] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12934] 1760399954079686, 27.5589, 0.20855, -0.165949, -1.23605, -0.958377, -0.0125074, 0.00508718, 0.285185, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.080352] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12935] 1760399954080273, 27.5595, 0.209039, -0.166626, -1.23613, -0.95839, -0.0123985, 0.00490784, 0.285152, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.083277] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12936] 1760399954083152, 27.5623, 0.209039, -0.166626, -1.23613, -0.95839, -0.0123985, 0.00490784, 0.285152, 0.0489429, -0.0676911, -0.00797665, 0, -0.0406625, 0, 
[2025-10-13 19:59:14.087193] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12938] 1760399954087102, 27.5663, 0.209039, -0.166626, -1.23613, -0.95839, -0.0123985, 0.00490784, 0.285152, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.089049] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12939] 1760399954088934, 27.5681, 0.209496, -0.167253, -1.23623, -0.958403, -0.0124025, 0.00496819, 0.285105, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.091701] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12940] 1760399954091591, 27.5708, 0.209496, -0.167253, -1.23623, -0.958403, -0.0124025, 0.00496819, 0.285105, 0.0457007, -0.0626995, -0.00958168, 0, 0, 0, 
[2025-10-13 19:59:14.094146] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12941] 1760399954094030, 27.5732, 0.209496, -0.167253, -1.23623, -0.958403, -0.0124025, 0.00496819, 0.285105, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.096690] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12943] 1760399954096634, 27.5758, 0.209496, -0.167253, -1.23623, -0.958403, -0.0124025, 0.00496819, 0.285105, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.099323] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12944] 1760399954099202, 27.5784, 0.209892, -0.167844, -1.23632, -0.95839, -0.0121875, 0.00478788, 0.285161, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.101965] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12945] 1760399954101852, 27.581, 0.209892, -0.167844, -1.23632, -0.95839, -0.0121875, 0.00478788, 0.285161, 0.0395745, -0.0590684, -0.00892633, 0, -0.0467071, 0, 
[2025-10-13 19:59:14.104835] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12946] 1760399954104719, 27.5839, 0.209892, -0.167844, -1.23632, -0.95839, -0.0121875, 0.00478788, 0.285161, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.107506] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12948] 1760399954107392, 27.5866, 0.209892, -0.167844, -1.23632, -0.95839, -0.0121875, 0.00478788, 0.285161, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.109930] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12949] 1760399954109818, 27.589, 0.210377, -0.168516, -1.23637, -0.95838, -0.0120138, 0.00461262, 0.285205, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.112706] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12950] 1760399954112592, 27.5918, 0.210377, -0.168516, -1.23637, -0.95838, -0.0120138, 0.00461262, 0.285205, 0.0484964, -0.0672905, -0.00506151, 0, -0.0434086, 0, 
[2025-10-13 19:59:14.115228] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12951] 1760399954115145, 27.5943, 0.210377, -0.168516, -1.23637, -0.95838, -0.0120138, 0.00461262, 0.285205, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.117852] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12953] 1760399954117737, 27.5969, 0.210377, -0.168516, -1.23637, -0.95838, -0.0120138, 0.00461262, 0.285205, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.120492] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12954] 1760399954120380, 27.5996, 0.210771, -0.169107, -1.23645, -0.958411, -0.0118021, 0.00433388, 0.285113, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.123251] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12955] 1760399954123133, 27.6023, 0.210771, -0.169107, -1.23645, -0.958411, -0.0118021, 0.00433388, 0.285113, 0.0394667, -0.0590553, -0.00769271, 0, -0.0656973, 0, 
[2025-10-13 19:59:14.125694] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12956] 1760399954125581, 27.6048, 0.210771, -0.169107, -1.23645, -0.958411, -0.0118021, 0.00433388, 0.285113, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.128324] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12958] 1760399954128208, 27.6074, 0.210771, -0.169107, -1.23645, -0.958411, -0.0118021, 0.00433388, 0.285113, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.130692] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12959] 1760399954130581, 27.6098, 0.211241, -0.169726, -1.23653, -0.958412, -0.01158, 0.00428823, 0.285121, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.135481] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12960] 1760399954135301, 27.6145, 0.211241, -0.169726, -1.23653, -0.958412, -0.01158, 0.00428823, 0.285121, 0.0469253, -0.0619148, -0.00810997, -0.0399828, 0, 0, 
[2025-10-13 19:59:14.136757] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12962] 1760399954136674, 27.6159, 0.211241, -0.169726, -1.23653, -0.958412, -0.01158, 0.00428823, 0.285121, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.139375] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12963] 1760399954139262, 27.6184, 0.211617, -0.17031, -1.23664, -0.958455, -0.0112888, 0.00395323, 0.284991, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.143327] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12964] 1760399954143211, 27.6224, 0.211617, -0.17031, -1.23664, -0.958455, -0.0112888, 0.00395323, 0.284991, 0.0376699, -0.058398, -0.010698, -0.0365496, -0.0810851, 0, 
[2025-10-13 19:59:14.144581] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12965] 1760399954144466, 27.6237, 0.211617, -0.17031, -1.23664, -0.958455, -0.0112888, 0.00395323, 0.284991, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.147200] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12967] 1760399954147080, 27.6263, 0.211617, -0.17031, -1.23664, -0.958455, -0.0112888, 0.00395323, 0.284991, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.150249] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12968] 1760399954150135, 27.6293, 0.212026, -0.170907, -1.23674, -0.958439, -0.0111318, 0.00371836, 0.285056, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.153444] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12969] 1760399954153319, 27.6325, 0.212026, -0.170907, -1.23674, -0.958439, -0.0111318, 0.00371836, 0.285056, 0.0408958, -0.0597331, -0.0109203, 0, -0.0538413, 0, 
[2025-10-13 19:59:14.155865] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12970] 1760399954155777, 27.635, 0.212026, -0.170907, -1.23674, -0.958439, -0.0111318, 0.00371836, 0.285056, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:14.158388] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [12972] 1760399954158276, 27.6375, 0.212453, -0.171451, -1.23685, -0.9584, -0.0109777, 0.00352604, 0.285196, 0, 0, 0, 0, 0, 0, 
