[2025-10-13 20:31:35.952323] [0x0000007fb371a7c0] [MocapTag] [0x0000068f] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:32:02.027214] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12248] 1760401922027097, 26.149, 0.354031, -0.341777, -1.23028, -0.94199, -0.0172719, -0.0190259, 0.334655, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.029942] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12249] 1760401922029829, 26.1517, 0.354031, -0.341777, -1.23028, -0.94199, -0.0172719, -0.0190259, 0.334655, -0.0181789, -0.0428514, -0.0429704, -0.0368834, 0, 0, 
[2025-10-13 20:32:02.032969] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12250] 1760401922032885, 26.1548, 0.354031, -0.341777, -1.23028, -0.94199, -0.0172719, -0.0190259, 0.334655, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.035093] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12252] 1760401922034976, 26.1569, 0.353858, -0.342208, -1.23073, -0.942061, -0.0171373, -0.018908, 0.33447, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.037776] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12253] 1760401922037667, 26.1596, 0.353858, -0.342208, -1.23073, -0.942061, -0.0171373, -0.018908, 0.33447, -0.0173433, -0.0431516, -0.0442614, 0, 0, -0.0402927, 
[2025-10-13 20:32:02.040506] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12254] 1760401922040406, 26.1623, 0.353858, -0.342208, -1.23073, -0.942061, -0.0171373, -0.018908, 0.33447, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.043242] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12255] 1760401922043124, 26.165, 0.353858, -0.342208, -1.23073, -0.942061, -0.0171373, -0.018908, 0.33447, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.045747] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12257] 1760401922045630, 26.1675, 0.353632, -0.342651, -1.23117, -0.94212, -0.0169836, -0.019017, 0.334305, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.048556] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12258] 1760401922048442, 26.1703, 0.353632, -0.342651, -1.23117, -0.94212, -0.0169836, -0.019017, 0.334305, -0.0226127, -0.0443059, -0.0441688, 0, 0, 0, 
[2025-10-13 20:32:02.051239] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12259] 1760401922051123, 26.173, 0.353632, -0.342651, -1.23117, -0.94212, -0.0169836, -0.019017, 0.334305, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.053723] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12261] 1760401922053628, 26.1755, 0.353632, -0.342651, -1.23117, -0.94212, -0.0169836, -0.019017, 0.334305, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.057122] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12262] 1760401922057009, 26.1789, 0.35341, -0.343124, -1.23166, -0.942121, -0.0167672, -0.0190063, 0.334315, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.059385] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12263] 1760401922059261, 26.1812, 0.35341, -0.343124, -1.23166, -0.942121, -0.0167672, -0.0190063, 0.334315, -0.0221352, -0.0472813, -0.0491084, -0.0415087, 0, 0, 
[2025-10-13 20:32:02.061502] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12264] 1760401922061385, 26.1833, 0.35341, -0.343124, -1.23166, -0.942121, -0.0167672, -0.0190063, 0.334315, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.064105] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12266] 1760401922063986, 26.1859, 0.35341, -0.343124, -1.23166, -0.942121, -0.0167672, -0.0190063, 0.334315, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.066400] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12267] 1760401922066290, 26.1882, 0.35319, -0.343554, -1.23217, -0.942084, -0.0166261, -0.0188039, 0.334437, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.069203] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12268] 1760401922069092, 26.191, 0.35319, -0.343554, -1.23217, -0.942084, -0.0166261, -0.0188039, 0.334437, -0.0220318, -0.0430207, -0.0506349, -0.0398636, 0, 0, 
[2025-10-13 20:32:02.072011] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12269] 1760401922071894, 26.1938, 0.35319, -0.343554, -1.23217, -0.942084, -0.0166261, -0.0188039, 0.334437, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.074620] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12271] 1760401922074438, 26.1963, 0.35319, -0.343554, -1.23217, -0.942084, -0.0166261, -0.0188039, 0.334437, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.076957] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12272] 1760401922076845, 26.1987, 0.352927, -0.343926, -1.23261, -0.942105, -0.0164908, -0.0186451, 0.334392, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.079515] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12273] 1760401922079410, 26.2013, 0.352927, -0.343926, -1.23261, -0.942105, -0.0164908, -0.0186451, 0.334392, -0.0262711, -0.0371255, -0.0445975, -0.0362635, 0, 0, 
[2025-10-13 20:32:02.082368] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12274] 1760401922082243, 26.2041, 0.352927, -0.343926, -1.23261, -0.942105, -0.0164908, -0.0186451, 0.334392, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.085016] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12276] 1760401922084881, 26.2068, 0.352927, -0.343926, -1.23261, -0.942105, -0.0164908, -0.0186451, 0.334392, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.087923] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12277] 1760401922087812, 26.2097, 0.352655, -0.344318, -1.23305, -0.942101, -0.0164284, -0.0184666, 0.334418, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.090745] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12278] 1760401922090626, 26.2125, 0.352655, -0.344318, -1.23305, -0.942101, -0.0164284, -0.0184666, 0.334418, -0.0272511, -0.0392377, -0.0442558, 0, 0, 0, 
[2025-10-13 20:32:02.093959] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12280] 1760401922093899, 26.2158, 0.352655, -0.344318, -1.23305, -0.942101, -0.0164284, -0.0184666, 0.334418, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.097044] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12281] 1760401922096930, 26.2188, 0.352372, -0.344716, -1.23352, -0.942112, -0.0162926, -0.0182964, 0.334402, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.098883] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12282] 1760401922098778, 26.2207, 0.352372, -0.344716, -1.23352, -0.942112, -0.0162926, -0.0182964, 0.334402, -0.028276, -0.0398125, -0.0463033, -0.0370741, 0, 0, 
[2025-10-13 20:32:02.101760] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12283] 1760401922101645, 26.2235, 0.352372, -0.344716, -1.23352, -0.942112, -0.0162926, -0.0182964, 0.334402, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.104157] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12285] 1760401922104101, 26.226, 0.352372, -0.344716, -1.23352, -0.942112, -0.0162926, -0.0182964, 0.334402, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.106866] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12286] 1760401922106711, 26.2286, 0.352086, -0.345121, -1.23396, -0.942071, -0.0162002, -0.0181981, 0.334527, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.110340] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12287] 1760401922110218, 26.2321, 0.352086, -0.345121, -1.23396, -0.942071, -0.0162002, -0.0181981, 0.334527, -0.0285931, -0.0405019, -0.0440332, 0, 0, 0, 
[2025-10-13 20:32:02.112113] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12288] 1760401922111996, 26.2339, 0.352086, -0.345121, -1.23396, -0.942071, -0.0162002, -0.0181981, 0.334527, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.114703] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12290] 1760401922114589, 26.2365, 0.352086, -0.345121, -1.23396, -0.942071, -0.0162002, -0.0181981, 0.334527, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.117248] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12291] 1760401922117135, 26.239, 0.351761, -0.345496, -1.23433, -0.942077, -0.0160648, -0.0181428, 0.334521, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.120165] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12292] 1760401922120016, 26.2419, 0.351761, -0.345496, -1.23433, -0.942077, -0.0160648, -0.0181428, 0.334521, -0.0325289, -0.0374816, -0.0375902, 0, 0, 0, 
[2025-10-13 20:32:02.122458] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12293] 1760401922122346, 26.2442, 0.351761, -0.345496, -1.23433, -0.942077, -0.0160648, -0.0181428, 0.334521, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.125066] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12295] 1760401922124951, 26.2468, 0.351474, -0.345859, -1.23482, -0.942099, -0.015984, -0.0175814, 0.334491, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.127770] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12296] 1760401922127658, 26.2496, 0.351474, -0.345859, -1.23482, -0.942099, -0.015984, -0.0175814, 0.334491, -0.0286747, -0.0363034, -0.0485414, -0.0529766, 0.100219, 0, 
[2025-10-13 20:32:02.130581] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12297] 1760401922130465, 26.2524, 0.351474, -0.345859, -1.23482, -0.942099, -0.015984, -0.0175814, 0.334491, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.133107] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12298] 1760401922132995, 26.2549, 0.351474, -0.345859, -1.23482, -0.942099, -0.015984, -0.0175814, 0.334491, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.136577] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12300] 1760401922136466, 26.2584, 0.351133, -0.346202, -1.23521, -0.942171, -0.0158429, -0.0172093, 0.334315, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.140992] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12301] 1760401922140875, 26.2628, 0.351133, -0.346202, -1.23521, -0.942171, -0.0158429, -0.0172093, 0.334315, -0.0341366, -0.0342831, -0.0394153, -0.0519753, 0.0598939, -0.0397623, 
[2025-10-13 20:32:02.141684] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12302] 1760401922141569, 26.2635, 0.351133, -0.346202, -1.23521, -0.942171, -0.0158429, -0.0172093, 0.334315, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.144508] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12304] 1760401922144405, 26.2663, 0.351133, -0.346202, -1.23521, -0.942171, -0.0158429, -0.0172093, 0.334315, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.146976] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12305] 1760401922146863, 26.2688, 0.350784, -0.346572, -1.23565, -0.942148, -0.0157368, -0.0169443, 0.334398, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.149811] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12306] 1760401922149698, 26.2716, 0.350784, -0.346572, -1.23565, -0.942148, -0.0157368, -0.0169443, 0.334398, -0.0348612, -0.0369994, -0.0433862, -0.0375748, 0.0431782, 0, 
[2025-10-13 20:32:02.152498] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12307] 1760401922152382, 26.2743, 0.350784, -0.346572, -1.23565, -0.942148, -0.0157368, -0.0169443, 0.334398, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.155090] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12309] 1760401922154969, 26.2769, 0.350421, -0.346924, -1.23606, -0.942071, -0.0156343, -0.0167422, 0.334631, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.157826] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12310] 1760401922157713, 26.2796, 0.350421, -0.346924, -1.23606, -0.942071, -0.0156343, -0.0167422, 0.334631, -0.0363556, -0.0352106, -0.0410573, 0, 0, 0.0481009, 
[2025-10-13 20:32:02.160309] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12311] 1760401922160192, 26.2821, 0.350421, -0.346924, -1.23606, -0.942071, -0.0156343, -0.0167422, 0.334631, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.163246] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12312] 1760401922163156, 26.2851, 0.350421, -0.346924, -1.23606, -0.942071, -0.0156343, -0.0167422, 0.334631, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.165980] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12314] 1760401922165867, 26.2878, 0.350007, -0.347266, -1.23645, -0.942024, -0.0154897, -0.016654, 0.334773, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.169200] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12315] 1760401922169087, 26.291, 0.350007, -0.347266, -1.23645, -0.942024, -0.0154897, -0.016654, 0.334773, -0.0413884, -0.0341962, -0.0395829, 0, 0, 0, 
[2025-10-13 20:32:02.171252] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12316] 1760401922171135, 26.293, 0.350007, -0.347266, -1.23645, -0.942024, -0.0154897, -0.016654, 0.334773, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.173997] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12318] 1760401922173887, 26.2958, 0.350007, -0.347266, -1.23645, -0.942024, -0.0154897, -0.016654, 0.334773, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.175860] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12319] 1760401922175743, 26.2976, 0.349627, -0.34763, -1.23693, -0.942005, -0.0153779, -0.0162111, 0.334854, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.179036] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12320] 1760401922178922, 26.3008, 0.349627, -0.34763, -1.23693, -0.942005, -0.0153779, -0.0162111, 0.334854, -0.0379595, -0.0364038, -0.0478662, -0.0506163, 0.0762969, 0, 
[2025-10-13 20:32:02.182116] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12321] 1760401922181999, 26.3039, 0.349627, -0.34763, -1.23693, -0.942005, -0.0153779, -0.0162111, 0.334854, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.184676] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12323] 1760401922184591, 26.3065, 0.349627, -0.34763, -1.23693, -0.942005, -0.0153779, -0.0162111, 0.334854, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.187286] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12324] 1760401922187174, 26.3091, 0.349204, -0.347978, -1.23737, -0.942045, -0.0152252, -0.0159324, 0.334761, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.190052] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12325] 1760401922189939, 26.3118, 0.349204, -0.347978, -1.23737, -0.942045, -0.0152252, -0.0159324, 0.334761, -0.0423251, -0.0347879, -0.0434434, -0.0476837, 0.0418724, 0, 
[2025-10-13 20:32:02.192474] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12326] 1760401922192359, 26.3143, 0.349204, -0.347978, -1.23737, -0.942045, -0.0152252, -0.0159324, 0.334761, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.195163] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12328] 1760401922195045, 26.3169, 0.348781, -0.348282, -1.23778, -0.942066, -0.0150601, -0.0156648, 0.334724, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.198096] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12329] 1760401922197982, 26.3199, 0.348781, -0.348282, -1.23778, -0.942066, -0.0150601, -0.0156648, 0.334724, -0.0422787, -0.0304517, -0.0417622, -0.0491619, 0.0392012, 0, 
[2025-10-13 20:32:02.200710] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12330] 1760401922200594, 26.3225, 0.348781, -0.348282, -1.23778, -0.942066, -0.0150601, -0.0156648, 0.334724, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.203537] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12332] 1760401922203403, 26.3253, 0.348781, -0.348282, -1.23778, -0.942066, -0.0150601, -0.0156648, 0.334724, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.207001] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12333] 1760401922206887, 26.3288, 0.348329, -0.348599, -1.23823, -0.942022, -0.014856, -0.0154602, 0.334864, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.208631] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12334] 1760401922208524, 26.3304, 0.348329, -0.348599, -1.23823, -0.942022, -0.014856, -0.0154602, 0.334864, -0.0451646, -0.0316283, -0.044652, -0.0519037, 0, 0, 
[2025-10-13 20:32:02.211288] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12335] 1760401922211172, 26.3331, 0.348329, -0.348599, -1.23823, -0.942022, -0.014856, -0.0154602, 0.334864, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.213956] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12337] 1760401922213851, 26.3358, 0.348329, -0.348599, -1.23823, -0.942022, -0.014856, -0.0154602, 0.334864, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.216569] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12338] 1760401922216453, 26.3384, 0.347866, -0.348919, -1.23867, -0.942002, -0.0146107, -0.015286, 0.33494, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:32:02.219327] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [12339] 1760401922219217, 26.3411, 0.347866, -0.348919, -1.23867, -0.942002, -0.0146107, -0.015286, 0.33494, -0.0463901, -0.0320758, -0.0440023, -0.0577927, 0, 0, 
