[2025-10-13 20:22:22.120401] [0x0000007fa94857c0] [MocapTag] [0x000012d0] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:22:47.865200] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12027] 1760401367865094, 25.798, 0.21063, -0.185984, -1.23424, -0.956472, -0.00914769, 0.0026273, 0.291669, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.867806] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12028] 1760401367867701, 25.8006, 0.21063, -0.185984, -1.23424, -0.956472, -0.00914769, 0.0026273, 0.291669, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.870384] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12029] 1760401367870256, 25.8032, 0.211257, -0.186869, -1.23462, -0.956567, -0.00918748, 0.0023026, 0.291359, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.873166] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12031] 1760401367873048, 25.806, 0.211257, -0.186869, -1.23462, -0.956567, -0.00918748, 0.0023026, 0.291359, 0.0626713, -0.0885451, -0.0386568, 0, -0.0603215, -0.0644445, 
[2025-10-13 20:22:47.875973] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12032] 1760401367875851, 25.8088, 0.211257, -0.186869, -1.23462, -0.956567, -0.00918748, 0.0023026, 0.291359, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.879185] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12033] 1760401367879073, 25.812, 0.211257, -0.186869, -1.23462, -0.956567, -0.00918748, 0.0023026, 0.291359, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.881659] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12035] 1760401367881593, 25.8145, 0.211931, -0.187769, -1.23501, -0.956529, -0.0093435, 0.00211666, 0.291479, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.885519] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12036] 1760401367885403, 25.8183, 0.211931, -0.187769, -1.23501, -0.956529, -0.0093435, 0.00211666, 0.291479, 0.0674229, -0.0899604, -0.0390495, 0.040555, 0, 0, 
[2025-10-13 20:22:47.886833] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12037] 1760401367886722, 25.8197, 0.211931, -0.187769, -1.23501, -0.956529, -0.0093435, 0.00211666, 0.291479, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.889932] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12038] 1760401367889817, 25.8228, 0.211931, -0.187769, -1.23501, -0.956529, -0.0093435, 0.00211666, 0.291479, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.892401] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12040] 1760401367892281, 25.8252, 0.212056, -0.18903, -1.23548, -0.957159, -0.00792083, 0.00119899, 0.289453, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.895089] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12041] 1760401367894976, 25.8279, 0.212056, -0.18903, -1.23548, -0.957159, -0.00792083, 0.00119899, 0.289453, 0.0124735, -0.126089, -0.0471621, -0.217247, -0.261559, -0.421435, 
[2025-10-13 20:22:47.898009] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12042] 1760401367897897, 25.8308, 0.212056, -0.18903, -1.23548, -0.957159, -0.00792083, 0.00119899, 0.289453, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.900412] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12043] 1760401367900300, 25.8332, 0.212661, -0.189891, -1.23588, -0.957124, -0.00806927, 0.000767381, 0.289566, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.903261] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12045] 1760401367903144, 25.8361, 0.212661, -0.189891, -1.23588, -0.957124, -0.00806927, 0.000767381, 0.289566, 0.0605042, -0.0861086, -0.0396983, 0.0533342, -0.0738561, 0, 
[2025-10-13 20:22:47.904748] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12046] 1760401367904636, 25.8376, 0.212661, -0.189891, -1.23588, -0.957124, -0.00806927, 0.000767381, 0.289566, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.908842] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12047] 1760401367908724, 25.8417, 0.212661, -0.189891, -1.23588, -0.957124, -0.00806927, 0.000767381, 0.289566, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.911045] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12048] 1760401367910923, 25.8439, 0.213287, -0.190764, -1.23629, -0.957186, -0.00806095, 0.000555063, 0.28936, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.913788] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12050] 1760401367913669, 25.8466, 0.213287, -0.190764, -1.23629, -0.957186, -0.00806095, 0.000555063, 0.28936, 0.0626618, -0.0873279, -0.0406713, 0, -0.0414505, -0.0427425, 
[2025-10-13 20:22:47.916132] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12051] 1760401367915991, 25.8489, 0.213287, -0.190764, -1.23629, -0.957186, -0.00806095, 0.000555063, 0.28936, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.918968] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12052] 1760401367918857, 25.8518, 0.213287, -0.190764, -1.23629, -0.957186, -0.00806095, 0.000555063, 0.28936, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.921343] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12054] 1760401367921286, 25.8542, 0.213847, -0.191613, -1.23669, -0.95716, -0.0082339, 0.000312197, 0.289441, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.924199] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12055] 1760401367924084, 25.857, 0.213847, -0.191613, -1.23669, -0.95716, -0.0082339, 0.000312197, 0.289441, 0.0560051, -0.0848785, -0.0401537, 0.0471115, -0.0363536, 0, 
[2025-10-13 20:22:47.926608] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12056] 1760401367926499, 25.8594, 0.213847, -0.191613, -1.23669, -0.95716, -0.0082339, 0.000312197, 0.289441, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.929561] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12057] 1760401367929445, 25.8624, 0.213847, -0.191613, -1.23669, -0.95716, -0.0082339, 0.000312197, 0.289441, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.931721] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12059] 1760401367931651, 25.8646, 0.214849, -0.192133, -1.23703, -0.956637, -0.00964035, 0.000631024, 0.291124, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.934561] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12060] 1760401367934448, 25.8674, 0.214849, -0.192133, -1.23703, -0.956637, -0.00964035, 0.000631024, 0.291124, 0.100144, -0.0519488, -0.0344378, 0.249624, 0.145632, 0.350612, 
[2025-10-13 20:22:47.936954] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12061] 1760401367936845, 25.8698, 0.214849, -0.192133, -1.23703, -0.956637, -0.00964035, 0.000631024, 0.291124, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.940000] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12062] 1760401367939886, 25.8728, 0.215399, -0.192999, -1.23744, -0.956623, -0.00978321, 0.000332811, 0.291164, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.942721] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12064] 1760401367942581, 25.8755, 0.215399, -0.192999, -1.23744, -0.956623, -0.00978321, 0.000332811, 0.291164, 0.0550187, -0.0866916, -0.0401272, 0.0446558, -0.0486619, 0, 
[2025-10-13 20:22:47.945115] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12065] 1760401367945002, 25.8779, 0.215399, -0.192999, -1.23744, -0.956623, -0.00978321, 0.000332811, 0.291164, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.947753] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12066] 1760401367947642, 25.8806, 0.215399, -0.192999, -1.23744, -0.956623, -0.00978321, 0.000332811, 0.291164, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.950437] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12067] 1760401367950325, 25.8833, 0.215929, -0.193839, -1.23782, -0.956628, -0.00980101, 0.000121893, 0.291146, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.953796] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12069] 1760401367953684, 25.8866, 0.215929, -0.193839, -1.23782, -0.956628, -0.00980101, 0.000121893, 0.291146, 0.0529866, -0.083969, -0.0387211, 0, -0.0393527, 0, 
[2025-10-13 20:22:47.956213] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12070] 1760401367956107, 25.889, 0.215929, -0.193839, -1.23782, -0.956628, -0.00980101, 0.000121893, 0.291146, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.959035] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12071] 1760401367958919, 25.8919, 0.215929, -0.193839, -1.23782, -0.956628, -0.00980101, 0.000121893, 0.291146, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.961484] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12073] 1760401367961413, 25.8944, 0.215998, -0.195044, -1.23828, -0.957201, -0.00839476, -0.000573612, 0.289301, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.964268] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12074] 1760401367964154, 25.8971, 0.215998, -0.195044, -1.23828, -0.957201, -0.00839476, -0.000573612, 0.289301, 0.0069195, -0.120491, -0.0455845, -0.22788, -0.218119, -0.383967, 
[2025-10-13 20:22:47.966743] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12075] 1760401367966620, 25.8996, 0.215998, -0.195044, -1.23828, -0.957201, -0.00839476, -0.000573612, 0.289301, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.969933] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12076] 1760401367969820, 25.9028, 0.215998, -0.195044, -1.23828, -0.957201, -0.00839476, -0.000573612, 0.289301, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.972505] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12078] 1760401367972400, 25.9053, 0.216477, -0.195893, -1.23867, -0.95722, -0.00837494, -0.000915545, 0.289238, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.975135] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12079] 1760401367975021, 25.908, 0.216477, -0.195893, -1.23867, -0.95722, -0.00837494, -0.000915545, 0.289238, 0.0479497, -0.084895, -0.0392173, 0, -0.0667156, 0, 
[2025-10-13 20:22:47.977817] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12080] 1760401367977710, 25.9107, 0.216477, -0.195893, -1.23867, -0.95722, -0.00837494, -0.000915545, 0.289238, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.980439] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12081] 1760401367980325, 25.9133, 0.216966, -0.196723, -1.23906, -0.957184, -0.00843931, -0.00103899, 0.289356, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.983386] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12083] 1760401367983265, 25.9162, 0.216966, -0.196723, -1.23906, -0.957184, -0.00843931, -0.00103899, 0.289356, 0.0488747, -0.0829852, -0.0390341, 0, 0, 0, 
[2025-10-13 20:22:47.985748] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12084] 1760401367985637, 25.9186, 0.216966, -0.196723, -1.23906, -0.957184, -0.00843931, -0.00103899, 0.289356, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.988469] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12085] 1760401367988353, 25.9213, 0.216966, -0.196723, -1.23906, -0.957184, -0.00843931, -0.00103899, 0.289356, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.991127] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12086] 1760401367991048, 25.924, 0.21737, -0.19754, -1.23945, -0.957254, -0.00832645, -0.00131609, 0.289125, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.993768] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12088] 1760401367993651, 25.9266, 0.21737, -0.19754, -1.23945, -0.957254, -0.00832645, -0.00131609, 0.289125, 0.0403833, -0.0817469, -0.0387384, 0, -0.0599807, -0.047642, 
[2025-10-13 20:22:47.996267] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12089] 1760401367996156, 25.9291, 0.21737, -0.19754, -1.23945, -0.957254, -0.00832645, -0.00131609, 0.289125, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:47.999477] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12090] 1760401367999329, 25.9323, 0.21737, -0.19754, -1.23945, -0.957254, -0.00832645, -0.00131609, 0.289125, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.002025] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12092] 1760401368001916, 25.9349, 0.218238, -0.198028, -1.23977, -0.956683, -0.00955708, -0.000947295, 0.290975, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.004549] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12093] 1760401368004436, 25.9374, 0.218238, -0.198028, -1.23977, -0.956683, -0.00955708, -0.000947295, 0.290975, 0.0868447, -0.0487508, -0.0316908, 0.213599, 0.145411, 0.385517, 
[2025-10-13 20:22:48.007080] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12094] 1760401368006972, 25.9399, 0.218238, -0.198028, -1.23977, -0.956683, -0.00955708, -0.000947295, 0.290975, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.009974] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12095] 1760401368009859, 25.9428, 0.218671, -0.198866, -1.24014, -0.956649, -0.00945936, -0.0012749, 0.291086, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.012518] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12097] 1760401368012418, 25.9454, 0.218671, -0.198866, -1.24014, -0.956649, -0.00945936, -0.0012749, 0.291086, 0.0432245, -0.0838009, -0.0372584, 0, -0.06815, 0, 
[2025-10-13 20:22:48.015889] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12098] 1760401368015777, 25.9487, 0.218671, -0.198866, -1.24014, -0.956649, -0.00945936, -0.0012749, 0.291086, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.018902] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12099] 1760401368018788, 25.9517, 0.218671, -0.198866, -1.24014, -0.956649, -0.00945936, -0.0012749, 0.291086, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.020912] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12100] 1760401368020799, 25.9537, 0.219075, -0.199694, -1.24052, -0.956655, -0.00930326, -0.00139882, 0.291073, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.023548] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12102] 1760401368023426, 25.9564, 0.219075, -0.199694, -1.24052, -0.956655, -0.00930326, -0.00139882, 0.291073, 0.0404326, -0.0827779, -0.0384382, 0, 0, 0, 
[2025-10-13 20:22:48.026120] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12103] 1760401368025982, 25.9589, 0.219075, -0.199694, -1.24052, -0.956655, -0.00930326, -0.00139882, 0.291073, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.028800] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12104] 1760401368028686, 25.9616, 0.219075, -0.199694, -1.24052, -0.956655, -0.00930326, -0.00139882, 0.291073, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.031387] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12105] 1760401368031301, 25.9642, 0.219472, -0.200481, -1.24088, -0.956589, -0.00924178, -0.00153158, 0.291289, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.034151] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12107] 1760401368034036, 25.967, 0.219472, -0.200481, -1.24088, -0.956589, -0.00924178, -0.00153158, 0.291289, 0.0396552, -0.0786879, -0.0355122, 0, 0, 0.0453115, 
[2025-10-13 20:22:48.036771] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12108] 1760401368036659, 25.9696, 0.219472, -0.200481, -1.24088, -0.956589, -0.00924178, -0.00153158, 0.291289, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.040934] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12109] 1760401368040848, 25.9738, 0.219282, -0.20165, -1.2413, -0.957266, -0.00755214, -0.00243717, 0.289099, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.042521] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12111] 1760401368042370, 25.9753, 0.219282, -0.20165, -1.2413, -0.957266, -0.00755214, -0.00243717, 0.289099, -0.0189359, -0.116951, -0.0418241, -0.270605, -0.275329, -0.455922, 
[2025-10-13 20:22:48.044871] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12112] 1760401368044758, 25.9777, 0.219282, -0.20165, -1.2413, -0.957266, -0.00755214, -0.00243717, 0.289099, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.047452] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12113] 1760401368047343, 25.9803, 0.219282, -0.20165, -1.2413, -0.957266, -0.00755214, -0.00243717, 0.289099, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.050112] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12114] 1760401368049995, 25.9829, 0.219562, -0.202445, -1.24165, -0.957271, -0.0073826, -0.00240386, 0.289088, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.052948] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12116] 1760401368052833, 25.9858, 0.219562, -0.202445, -1.24165, -0.957271, -0.0073826, -0.00240386, 0.289088, 0.0279688, -0.0794834, -0.0352804, 0, 0, 0, 
[2025-10-13 20:22:48.055316] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12117] 1760401368055214, 25.9882, 0.219562, -0.202445, -1.24165, -0.957271, -0.0073826, -0.00240386, 0.289088, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.058795] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12118] 1760401368058679, 25.9916, 0.219562, -0.202445, -1.24165, -0.957271, -0.0073826, -0.00240386, 0.289088, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.060644] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12119] 1760401368060528, 25.9935, 0.219842, -0.203227, -1.24201, -0.957225, -0.00723586, -0.00256595, 0.289244, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.063544] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12121] 1760401368063429, 25.9964, 0.219842, -0.203227, -1.24201, -0.957225, -0.00723586, -0.00256595, 0.289244, 0.0279877, -0.0782326, -0.0356496, 0, -0.0392682, 0, 
[2025-10-13 20:22:48.065953] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12122] 1760401368065849, 25.9988, 0.219842, -0.203227, -1.24201, -0.957225, -0.00723586, -0.00256595, 0.289244, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.068845] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12123] 1760401368068719, 26.0017, 0.219842, -0.203227, -1.24201, -0.957225, -0.00723586, -0.00256595, 0.289244, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.071444] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12124] 1760401368071331, 26.0043, 0.220583, -0.20365, -1.24229, -0.95668, -0.00840991, -0.0019627, 0.291012, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.074051] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12126] 1760401368073937, 26.0069, 0.220583, -0.20365, -1.24229, -0.95668, -0.00840991, -0.0019627, 0.291012, 0.0741162, -0.0423287, -0.0286781, 0.189686, 0.186594, 0.368583, 
[2025-10-13 20:22:48.076541] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12127] 1760401368076429, 26.0094, 0.220583, -0.20365, -1.24229, -0.95668, -0.00840991, -0.0019627, 0.291012, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.079662] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12128] 1760401368079548, 26.0125, 0.220583, -0.20365, -1.24229, -0.95668, -0.00840991, -0.0019627, 0.291012, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.082042] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12130] 1760401368081921, 26.0149, 0.220833, -0.204421, -1.24262, -0.956668, -0.00825057, -0.0018908, 0.291057, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.084772] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12131] 1760401368084659, 26.0176, 0.220833, -0.204421, -1.24262, -0.956668, -0.00825057, -0.0018908, 0.291057, 0.0249882, -0.0770314, -0.0328034, 0, 0, 0, 
[2025-10-13 20:22:48.087697] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12132] 1760401368087592, 26.0205, 0.220833, -0.204421, -1.24262, -0.956668, -0.00825057, -0.0018908, 0.291057, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.090737] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12133] 1760401368090622, 26.0236, 0.220627, -0.205568, -1.243, -0.957215, -0.00673827, -0.0026474, 0.289287, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.093552] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12135] 1760401368093437, 26.0264, 0.220627, -0.205568, -1.243, -0.957215, -0.00673827, -0.0026474, 0.289287, -0.0206241, -0.114678, -0.0384853, -0.245547, -0.23547, -0.368655, 
[2025-10-13 20:22:48.096127] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12136] 1760401368095977, 26.0289, 0.220627, -0.205568, -1.243, -0.957215, -0.00673827, -0.0026474, 0.289287, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.098790] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12137] 1760401368098675, 26.0316, 0.220627, -0.205568, -1.243, -0.957215, -0.00673827, -0.0026474, 0.289287, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.103178] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12139] 1760401368103059, 26.036, 0.220877, -0.206316, -1.24332, -0.957223, -0.00670391, -0.00254895, 0.289263, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.104263] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12140] 1760401368104150, 26.0371, 0.220877, -0.206316, -1.24332, -0.957223, -0.00670391, -0.00254895, 0.289263, 0.025075, -0.0748846, -0.0315117, 0, 0, 0, 
[2025-10-13 20:22:48.106712] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12141] 1760401368106605, 26.0395, 0.220877, -0.206316, -1.24332, -0.957223, -0.00670391, -0.00254895, 0.289263, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.109526] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12142] 1760401368109405, 26.0423, 0.220877, -0.206316, -1.24332, -0.957223, -0.00670391, -0.00254895, 0.289263, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.111871] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12143] 1760401368111785, 26.0447, 0.221532, -0.206753, -1.2436, -0.956697, -0.00795177, -0.00185431, 0.290972, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.114513] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12145] 1760401368114402, 26.0473, 0.221532, -0.206753, -1.2436, -0.956697, -0.00795177, -0.00185431, 0.290972, 0.0654311, -0.0436269, -0.028293, 0.198531, 0.20809, 0.355929, 
[2025-10-13 20:22:48.116841] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12146] 1760401368116734, 26.0497, 0.221532, -0.206753, -1.2436, -0.956697, -0.00795177, -0.00185431, 0.290972, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.119957] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12147] 1760401368119843, 26.0528, 0.221727, -0.207494, -1.2439, -0.956661, -0.0079102, -0.00202538, 0.291088, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.122475] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12149] 1760401368122362, 26.0553, 0.221727, -0.207494, -1.2439, -0.956661, -0.0079102, -0.00202538, 0.291088, 0.0195309, -0.0741758, -0.0297229, 0, -0.0349525, 0, 
[2025-10-13 20:22:48.124839] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12150] 1760401368124732, 26.0577, 0.221727, -0.207494, -1.2439, -0.956661, -0.0079102, -0.00202538, 0.291088, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.127607] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12151] 1760401368127499, 26.0604, 0.221727, -0.207494, -1.2439, -0.956661, -0.0079102, -0.00202538, 0.291088, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.130215] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12152] 1760401368130100, 26.063, 0.221867, -0.208224, -1.24418, -0.956634, -0.00794289, -0.00221361, 0.291177, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:48.133010] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12154] 1760401368132887, 26.0658, 0.221867, -0.208224, -1.24418, -0.956634, -0.00794289, -0.00221361, 0.291177, 0.0139645, -0.0729677, -0.0279615, 0, 0, 0, 
[2025-10-13 20:22:48.135386] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [12155] 1760401368135276, 26.0682, 0.221867, -0.208224, -1.24418, -0.956634, -0.00794289, -0.00221361, 0.291177, 0, 0, 0, 0, 0, 0, 
