[2024-06-13 11:56:33.143795] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [1] Initial timestamp, Current time [s], User-defined position x [m], User-defined position y [m], User-defined position z [m], User-defined velocity x [m/s], User-defined velocity y [m/s], User-defined velocity z [m/s], User-defined acceleration x [m/s^2], User-defined acceleration y [m/s^2], User-defined acceleration z [m/s^2], User-defined yaw [rad], User-defined yaw_dot [rad/s], User-defined yaw_dot_dot [rad/s^2], Odometry time [s], Position x [m], Position y [m], Position z [m], Quaternion q0 [-], Quaternion q1 [-], Quaternion q2 [-], Quaternion q3 [-], Velocity x [m/s], Velocity y [m/s], Velocity z [m/s], Angular velocity x [rad/s], Angular velocity y [rad/s], Angular velocity z [rad/s], Roll [rad], Pitch [rad], Yaw [rad], Algorithm execution time [us], Mu translational raw x [N], Mu translational raw y [N], Mu translational raw z [N], Mu translational x [N], Mu translational y [N], Mu translational z [N], U control input U1 [N], U control input U2 [Nm], U control input U3 [Nm], U control input U4 [Nm], Roll reference [rad], Pitch reference [rad], Roll_dot reference [rad/s], Pitch_dot reference [rad/s], Roll_dot_dot reference [rad/s^2], Pitch_dot_dot reference [rad/s^2], Roll_dot [rad/s], Pitch_dot [rad/s], Yaw_dot [rad/s], Thrust motors QUADCOPTER T1 [N], Thrust motors QUADCOPTER T2 [N], Thrust motors QUADCOPTER T3 [N], Thrust motors QUADCOPTER T4 [N], Thrust motors normalized QUADCOPTER T1 [-], Thrust motors normalized QUADCOPTER T2 [-], Thrust motors normalized QUADCOPTER T3 [-], Thrust motors normalized QUADCOPTER T4 [-], Thrust motors X8COPTER T1 [N], Thrust motors X8COPTER T2 [N], Thrust motors X8COPTER T3 [N], Thrust motors X8COPTER T4 [N], Thrust motors X8COPTER T5 [N], Thrust motors X8COPTER T6 [N], Thrust motors X8COPTER T7 [N], Thrust motors X8COPTER T8 [N], Thrust motors normalized X8COPTER T1 [-], Thrust motors normalized X8COPTER T2 [-], Thrust motors normalized X8COPTER T3 [-], Thrust motors normalized X8COPTER T4 [-], Thrust motors normalized X8COPTER T5 [-], Thrust motors normalized X8COPTER T6 [-], Thrust motors normalized X8COPTER T7 [-], Thrust motors normalized X8COPTER T8 [-], Roll error [rad], Pitch error [rad], Yaw error [rad], Outer loop Proportional term x [-], Outer loop Proportional term y [-], Outer loop Proportional term z [-], Outer loop Integral term x [-], Outer loop Integral term y [-], Outer loop Integral term z [-], Outer loop Derivative term x [-], Outer loop Derivative term y [-], Outer loop Derivative term z [-], Outer loop Dynamic Inversion term x [-], Outer loop Dynamic Inversion term y [-], Outer loop Dynamic Inversion term z [-], Inner loop Proportional term x [-], Inner loop Proportional term y [-], Inner loop Proportional term z [-], Inner loop Integral term x [-], Inner loop Integral term y [-], Inner loop Integral term z [-], Inner loop Derivative term x [-], Inner loop Derivative term y [-], Inner loop Derivative term z [-], Inner loop Dynamic Inversion term x [-], Inner loop Dynamic Inversion term y [-], Inner loop Dynamic Inversion term z [-], 
[2024-06-13 11:57:05.064355] [0x0000007f818819a0] [LogDataTag] [0x00000af8] [14449] 1718294193138008, 31.9242, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.60614, 0, 0, 1.8445e+13, -0.0125458, -0.0196803, 0.0101059, -0.948809, 0.0119662, 0.0162948, 0.315203, -0.0183309, -0.0321328, 0.0132002, 0.0532126, 0.059201, 0.00458932, -0.0124444, -0.0384743, -0.641238, 1650, -0.555162, -0.400502, -25.1577, -1.17284, -0.34025, -25.1373, 25.167, -0.0380892, 0.0650188, -0.00101056, -0.0135201, 0.0466235, -0.0782138, -0.0591671, -0.461853, -0.428224, 0.0530643, 0.0592536, 0.00385512, 0, 0, 0, 0, 0, 0, 0, 0, 3.26941, 3.20678, 2.99707, 3.11022, 3.18152, 3.29467, 3.08496, 3.02234, 0.433378, 0.427693, 0.408401, 0.41886, 0.42539, 0.435662, 0.416535, 0.410746, 0.00107568, -0.0850978, -0.0350984, 0.0878208, 0.177122, -0.0909529, -0.505284, -0.739178, -3.07334, 0.128317, 0.353461, -0.132002, -0, -0, -18.8288, -0.043027, 3.40391, 0.350984, 0.134829, 1.16051, -0.511359, -1.31278, -1.18421, -0.00771023, -4.73574e-06, 4.40593e-06, -1.92493e-06, 
[2024-06-13 11:57:05.073835] [0x0000007f810809a0] [LogDataTag] [0x00000af8] [14453] 1718294193138008, 31.9341, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.60614, 0, 0, 1.8445e+13, -0.0126816, -0.0194871, 0.00999916, -0.948802, 0.0118948, 0.0162322, 0.315229, -0.0193929, -0.0342232, 0.0116746, -0.0362688, 0.0263328, -0.00367079, -0.0123473, -0.0383109, -0.641293, 1224, -0.538699, -0.358001, -25.1283, -1.17979, -0.299167, -25.1071, 25.1366, 0.00428926, 0.0840631, -0.00257922, -0.0119019, 0.0469559, -0.0806696, -0.0667273, 0.476106, 0.175155, -0.0361157, 0.0262855, -0.00399858, 0, 0, 0, 0, 0, 0, 0, 0, 3.22412, 3.2985, 2.99554, 3.05013, 3.23402, 3.2886, 2.98565, 3.06003, 0.429271, 0.436007, 0.408259, 0.41332, 0.43017, 0.435113, 0.407338, 0.414235, -0.000445394, -0.0852668, -0.0351532, 0.0887715, 0.175384, -0.0899924, -0.505094, -0.738298, -3.07424, 0.13575, 0.376456, -0.116746, -0, -0, -18.8288, 0.0178158, 3.41067, 0.351532, 0.134828, 1.16179, -0.509251, -0.44554, -0.930127, 0.00799716, 1.53087e-06, 2.18764e-06, 5.67671e-07, 
[2024-06-13 11:57:05.083811] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [14458] 1718294193138008, 31.9441, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.60614, 0, 0, 1.8445e+13, -0.0128121, -0.0193187, 0.0098162, -0.948805, 0.0116637, 0.0160179, 0.31524, -0.0172856, -0.0302656, 0.0122838, 0.0844843, 0.0487251, 0.00998289, -0.0120431, -0.0377583, -0.641322, 1233, -0.564901, -0.442822, -25.1385, -1.13657, -0.390303, -25.12, 25.1487, -0.0329006, 0.0783803, -0.00133439, -0.0155204, 0.0452146, -0.0791608, -0.0661863, 0.182747, 0.226786, 0.0841293, 0.0488417, 0.00940208, 0, 0, 0, 0, 0, 0, 0, 0, 3.27605, 3.23349, 2.97778, 3.08706, 3.20013, 3.30941, 3.0537, 3.01114, 0.433979, 0.430122, 0.406605, 0.416728, 0.427087, 0.436991, 0.41365, 0.409708, 0.00347733, -0.082973, -0.0351816, 0.0896847, 0.173868, -0.0883458, -0.504903, -0.737426, -3.07513, 0.120999, 0.332922, -0.122838, -0, -0, -18.8288, -0.139093, 3.31892, 0.351816, 0.134795, 1.16305, -0.507141, -1.6329, -1.15028, -0.0188042, -6.96949e-06, 1.25797e-05, -2.41755e-06, 
[2024-06-13 11:57:05.094002] [0x0000007f820829a0] [LogDataTag] [0x00000af8] [14463] 1718294193138008, 31.9542, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.60614, 0, 0, 1.8445e+13, -0.0129526, -0.019162, 0.00967026, -0.948793, 0.0116232, 0.0158768, 0.315284, -0.0211923, -0.0312994, 0.00793953, -0.051525, 0.0496701, -0.00474074, -0.0120533, -0.0374656, -0.641415, 1400, -0.510135, -0.422034, -25.0542, -1.09457, -0.34164, -25.0367, 25.063, 0.019062, 0.0785404, -0.00310111, -0.0136317, 0.0436908, -0.0631446, -0.0633942, 0.88017, 0.286296, -0.0513249, 0.0496093, -0.00534281, 0, 0, 0, 0, 0, 0, 0, 0, 3.18352, 3.30503, 3.0047, 3.03824, 3.2275, 3.26105, 2.96072, 3.08223, 0.425573, 0.436597, 0.40911, 0.41222, 0.429578, 0.432621, 0.405014, 0.416284, 0.00157834, -0.0811564, -0.0352745, 0.090668, 0.172458, -0.0870323, -0.504709, -0.736562, -3.07601, 0.148346, 0.344294, -0.0793953, -0, -0, -18.8288, -0.0631335, 3.24626, 0.352745, 0.134761, 1.16427, -0.505026, -0.118197, -1.13003, 0.0106856, 3.96669e-06, 4.26314e-06, 1.55387e-06, 
[2024-06-13 11:57:05.103881] [0x0000007f820829a0] [LogDataTag] [0x00000af8] [14467] 1718294193138008, 31.9642, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.60614, 0, 0, 1.8445e+13, -0.0129526, -0.019162, 0.00967026, -0.948793, 0.0116232, 0.0158768, 0.315284, -0.0211923, -0.0312994, 0.00793953, -0.051525, 0.0496701, -0.00474074, -0.0120533, -0.0374656, -0.641415, 1234, -0.509762, -0.420379, -25.0559, -1.09533, -0.34007, -25.0384, 25.0646, 0.0251609, 0.0866586, -0.00333443, -0.0135682, 0.043718, -0.036549, -0.052803, 0.880334, 0.546823, -0.0513249, 0.0496093, -0.00534281, 0, 0, 0, 0, 0, 0, 0, 0, 3.18529, 3.3267, 2.99751, 3.02281, 3.24334, 3.26865, 2.93945, 3.08087, 0.425734, 0.43855, 0.408441, 0.410791, 0.431016, 0.433309, 0.403027, 0.416158, 0.00151483, -0.0811836, -0.0352745, 0.090668, 0.172458, -0.0870323, -0.504515, -0.735699, -3.07688, 0.148346, 0.344294, -0.0793953, -0, -0, -18.8288, -0.060593, 3.24734, 0.352745, 0.134738, 1.16549, -0.50291, 0.147759, -1.02412, 0.0106856, 3.96669e-06, 4.26314e-06, 1.55387e-06, 
[2024-06-13 11:57:05.114593] [0x0000007f810809a0] [LogDataTag] [0x00000af8] [14472] 1718294193138008, 31.9741, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.60614, 0, 0, 1.8445e+13, -0.0132419, -0.0189083, 0.00928983, -0.948795, 0.0113489, 0.0154999, 0.315307, -0.0206693, -0.0319358, 0.00608575, -0.0588989, 0.0671485, -0.00452689, -0.0117693, -0.0365773, -0.641468, 1948, -0.512523, -0.409683, -25.0154, -1.08018, -0.340743, -24.9983, 25.024, 0.0281463, 0.0846503, -0.00342377, -0.0136171, 0.0431833, -0.0116046, -0.0379775, 0.701852, 0.537891, -0.0587043, 0.0670906, -0.00532041, 0, 0, 0, 0, 0, 0, 0, 0, 3.1728, 3.32334, 2.9976, 3.01825, 3.23774, 3.25839, 2.93266, 3.0832, 0.424594, 0.438246, 0.40845, 0.410368, 0.430508, 0.43238, 0.402392, 0.416373, 0.00184777, -0.0797606, -0.0353281, 0.0926936, 0.170175, -0.0836085, -0.504318, -0.734845, -3.07773, 0.144685, 0.351293, -0.0608575, -0, -0, -18.8288, -0.0739108, 3.19042, 0.353281, 0.134711, 1.1667, -0.500791, 0.470998, -1.05068, 0.0106408, 5.78135e-06, 5.23756e-06, 2.46952e-06, 
[2024-06-13 11:57:05.124272] [0x0000007f810809a0] [LogDataTag] [0x00000af8] [14476] 1718294193138008, 31.9842, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.60614, 0, 0, 1.8445e+13, -0.0133951, -0.0187899, 0.00909874, -0.948802, 0.0109956, 0.0153519, 0.315307, -0.0205096, -0.0308622, 0.0166055, 0.0785323, 0.0295371, 0.00205293, -0.0111916, -0.0360735, -0.641478, 1500, -0.512227, -0.432777, -25.2156, -1.06076, -0.371259, -25.1995, 25.2246, -0.0106346, 0.0899813, -0.00190516, -0.0147187, 0.0420696, 0.00312783, -0.026419, 0.286492, 0.351999, 0.0784702, 0.0295583, 0.00172336, 0, 0, 0, 0, 0, 0, 0, 0, 3.26915, 3.29224, 2.98935, 3.06152, 3.24462, 3.31678, 3.01389, 3.03698, 0.433355, 0.435443, 0.407683, 0.414373, 0.431132, 0.437656, 0.409963, 0.412104, 0.00352707, -0.0781431, -0.0353378, 0.093766, 0.169109, -0.0818886, -0.504118, -0.733997, -3.07855, 0.143567, 0.339484, -0.166055, -0, -0, -18.8288, -0.141083, 3.12572, 0.353378, 0.134666, 1.16788, -0.498671, -0.753423, -0.559773, -0.00344671, -2.67792e-06, 7.23085e-06, -1.59537e-06, 
[2024-06-13 11:57:05.134093] [0x0000007f810809a0] [LogDataTag] [0x00000af8] [14480] 1718294193138008, 31.9942, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.60614, 0, 0, 1.8445e+13, -0.0133951, -0.0187899, 0.00909874, -0.948802, 0.0109956, 0.0153519, 0.315307, -0.0205096, -0.0308622, 0.0166055, 0.0785323, 0.0295371, 0.00205293, -0.0111916, -0.0360735, -0.641478, 1376, -0.511841, -0.431154, -25.2172, -1.06148, -0.36971, -25.201, 25.2261, -0.0119052, 0.0925432, -0.00181427, -0.0146564, 0.0420955, 0.0107803, -0.0157295, 0.151731, 0.35922, 0.0784702, 0.0295583, 0.00172336, 0, 0, 0, 0, 0, 0, 0, 0, 3.27558, 3.29347, 2.98558, 3.05841, 3.24811, 3.32094, 3.01305, 3.03094, 0.433937, 0.435553, 0.407332, 0.414086, 0.431449, 0.43803, 0.409885, 0.411544, 0.00346477, -0.078169, -0.0353378, 0.093766, 0.169109, -0.0818886, -0.503917, -0.733152, -3.07937, 0.143567, 0.339484, -0.166055, -0, -0, -18.8288, -0.138591, 3.12676, 0.353378, 0.134613, 1.16905, -0.496551, -0.676898, -0.452878, -0.00344671, -2.67792e-06, 7.23085e-06, -1.59537e-06, 
[2024-06-13 11:57:05.143786] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [14485] 1718294193138008, 32.0042, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.60614, 0, 0, 1.8445e+13, -0.0135116, -0.0186586, 0.00893778, -0.948786, 0.0110635, 0.0150693, 0.315367, -0.0211173, -0.0327585, 0.00762083, -0.0425608, 0.0716109, -0.00883494, -0.0114965, -0.0355807, -0.641599, 1135, -0.501721, -0.391755, -25.0435, -1.05826, -0.326422, -25.0271, 25.0516, 0.0224022, 0.0845883, -0.00290755, -0.0130304, 0.0422595, 0.0208432, -0.00476384, 0.277674, 0.320337, -0.042217, 0.0715046, -0.00966373, 0, 0, 0, 0, 0, 0, 0, 0, 3.18924, 3.31362, 3.00097, 3.02196, 3.24093, 3.26192, 2.94927, 3.07365, 0.426094, 0.437371, 0.408763, 0.410712, 0.430797, 0.432701, 0.403946, 0.415493, 0.00153384, -0.0778402, -0.0354588, 0.0945809, 0.167928, -0.08044, -0.503715, -0.73231, -3.08018, 0.147821, 0.360343, -0.0762083, -0, -0, -18.8288, -0.0613536, 3.11361, 0.354588, 0.13458, 1.17022, -0.494426, 0.630602, -0.762684, 0.0193275, 6.80558e-06, 4.2324e-06, 1.52072e-06, 
[2024-06-13 11:57:05.154553] [0x0000007f820829a0] [LogDataTag] [0x00000af8] [14489] 1718294193138008, 32.0145, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.60614, 0, 0, 1.8445e+13, -0.0137071, -0.0183432, 0.00868145, -0.948781, 0.0107882, 0.014698, 0.315408, -0.0220064, -0.0336477, 0.00990815, -0.0118469, 0.0847964, 0.00142208, -0.0112065, -0.0347028, -0.64169, 1414, -0.48675, -0.376833, -25.0845, -1.0346, -0.312313, -25.0687, 25.092, 0.0142324, 0.0750189, -0.00282739, -0.012447, 0.0412472, 0.0295871, -0.000132905, 0.121874, 0.0470349, -0.0118633, 0.084807, 0.000472032, 0, 0, 0, 0, 0, 0, 0, 0, 3.19115, 3.29467, 3.01117, 3.04902, 3.22399, 3.26183, 2.97833, 3.08186, 0.426269, 0.435662, 0.409711, 0.413217, 0.429259, 0.432692, 0.406657, 0.41625, 0.00124058, -0.07595, -0.03555, 0.0959498, 0.165088, -0.078133, -0.50351, -0.73148, -3.08097, 0.154045, 0.370124, -0.0990815, -0, -0, -18.8288, -0.0496231, 3.038, 0.3555, 0.13456, 1.17137, -0.492294, 0.414504, -0.849399, -0.000944063, 3.40377e-07, 3.29675e-08, 8.69771e-07, 
[2024-06-13 11:57:05.163520] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [14494] 1718294193138008, 32.0241, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.60614, 0, 0, 1.8445e+13, -0.0138478, -0.0180469, 0.00848243, -0.948777, 0.0106226, 0.0143637, 0.31544, -0.0221162, -0.0341029, 0.012391, 0.0175798, 0.0724441, 0.0141329, -0.0111019, -0.033964, -0.641758, 1015, -0.482986, -0.370771, -25.1302, -1.01821, -0.30732, -25.1151, 25.1376, 0.00392523, 0.0731088, -0.00274261, -0.0122258, 0.0405197, 0.0322753, -0.00189232, -0.0741209, -0.0868986, 0.0171269, 0.0725965, 0.0133355, 0, 0, 0, 0, 0, 0, 0, 0, 3.20708, 3.2847, 3.00874, 3.06825, 3.21614, 3.27565, 2.99969, 3.07731, 0.427721, 0.434762, 0.409485, 0.414994, 0.428545, 0.433943, 0.408644, 0.41583, 0.00112392, -0.0744836, -0.0356178, 0.0969345, 0.162422, -0.0763418, -0.503303, -0.730663, -3.08174, 0.154813, 0.375131, -0.12391, -0, -0, -18.8288, -0.0449566, 2.97935, 0.356178, 0.134542, 1.17249, -0.490159, 0.151484, -0.744888, -0.026671, -7.26141e-06, 1.72885e-06, 1.70461e-07, 
[2024-06-13 11:57:05.173652] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [14498] 1718294193138008, 32.0341, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.60614, 0, 0, 1.8445e+13, -0.0138812, -0.0178917, 0.00841162, -0.94877, 0.0105097, 0.0142895, 0.315469, -0.0210092, -0.038842, 0.0137434, -0.0366716, 0.0227048, -0.010317, -0.0109333, -0.0337522, -0.641822, 1060, -0.497015, -0.271812, -25.1564, -1.08418, -0.24044, -25.1382, 25.1628, 0.0258953, 0.0981387, -0.00289163, -0.00955555, 0.043102, 0.0395643, 0.0063273, 0.18764, 0.371735, -0.0363149, 0.0225907, -0.0105707, 0, 0, 0, 0, 0, 0, 0, 0, 3.21852, 3.35057, 2.99988, 3.01241, 3.27828, 3.29082, 2.94012, 3.07217, 0.428762, 0.440695, 0.408661, 0.409826, 0.43418, 0.435314, 0.40309, 0.415356, -0.00137775, -0.0768542, -0.0356818, 0.0971683, 0.161025, -0.0757045, -0.503095, -0.729856, -3.0825, 0.147064, 0.427262, -0.137434, -0, -0, -18.8288, 0.0551101, 3.07417, 0.356818, 0.13455, 1.17363, -0.488019, 0.758792, -0.162634, 0.0211413, 2.21619e-06, 3.73577e-06, 3.43998e-07, 
[2024-06-13 11:57:05.183735] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [14502] 1718294193138008, 32.0441, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.60614, 0, 0, 1.8445e+13, -0.0138812, -0.0178917, 0.00841162, -0.94877, 0.0105097, 0.0142895, 0.315469, -0.0210092, -0.038842, 0.0137434, -0.0366716, 0.0227048, -0.010317, -0.0109333, -0.0337522, -0.641822, 1148, -0.496616, -0.270266, -25.1578, -1.08483, -0.238947, -25.1397, 25.1642, 0.0196377, 0.0959248, -0.0025813, -0.00949567, 0.0431255, 0.0429151, 0.0160685, -0.123641, 0.171608, -0.0363149, 0.0225907, -0.0105707, 0, 0, 0, 0, 0, 0, 0, 0, 3.22666, 3.33651, 2.99985, 3.01907, 3.27197, 3.29119, 2.95454, 3.06439, 0.429502, 0.439432, 0.408659, 0.410444, 0.43361, 0.435348, 0.404438, 0.414638, -0.00143763, -0.0768777, -0.0356818, 0.0971683, 0.161025, -0.0757045, -0.502887, -0.729051, -3.08325, 0.147064, 0.427262, -0.137434, -0, -0, -18.8288, 0.0575053, 3.07511, 0.356818, 0.134571, 1.17478, -0.485878, 0.7923, -0.0652217, 0.0211413, 2.21619e-06, 3.73577e-06, 3.43998e-07, 
[2024-06-13 11:57:05.194061] [0x0000007f820829a0] [LogDataTag] [0x00000af8] [14507] 1718294193138008, 32.0541, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.60614, 0, 0, 1.8445e+13, -0.0139298, -0.0177633, 0.00830698, -0.948776, 0.0104353, 0.013975, 0.315467, -0.0218191, -0.0350816, 0.0141047, 0.0405986, 0.0692109, 0.0182036, -0.0109904, -0.0331083, -0.641817, 1526, -0.484676, -0.350366, -25.1644, -1.01138, -0.294419, -25.1495, 25.1715, -0.0153359, 0.0667196, -0.00191402, -0.0116968, 0.0401933, 0.0285285, 0.00793852, -0.672216, -0.463833, 0.0400209, 0.0694068, 0.0174515, 0, 0, 0, 0, 0, 0, 0, 0, 3.23484, 3.24731, 3.01019, 3.09342, 3.19946, 3.28269, 3.04557, 3.05804, 0.430245, 0.431376, 0.409619, 0.417315, 0.427026, 0.43458, 0.412899, 0.414051, 0.000706379, -0.0733016, -0.0356771, 0.0975086, 0.15987, -0.0747628, -0.502678, -0.72825, -3.084, 0.152734, 0.385897, -0.141047, -0, -0, -18.8288, -0.0282552, 2.93206, 0.356771, 0.13457, 1.1759, -0.483737, -0.114924, -0.614682, -0.0349029, -1.01896e-05, 6.15501e-06, -6.76222e-07, 
[2024-06-13 11:57:05.203553] [0x0000007f810809a0] [LogDataTag] [0x00000af8] [14510] 1718294193138008, 32.0641, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.60614, 0, 0, 1.8445e+13, -0.0139473, -0.0176146, 0.00823995, -0.94876, 0.0104844, 0.0139157, 0.315516, -0.0209803, -0.0403538, 0.00965599, -0.0712972, 0.0145564, -0.0182676, -0.0111195, -0.0330274, -0.641917, 993, -0.495313, -0.24006, -25.0793, -1.081, -0.210188, -25.0611, 25.0853, 0.0263933, 0.094804, -0.00254212, -0.00837903, 0.043108, 0.0225539, 0.006942, -0.0176671, 0.156687, -0.0706883, 0.0143524, -0.0184384, 0, 0, 0, 0, 0, 0, 0, 0, 3.20791, 3.33236, 2.99987, 3.00252, 3.26881, 3.27146, 2.93897, 3.06342, 0.427796, 0.439059, 0.40866, 0.408907, 0.433324, 0.433564, 0.402982, 0.414548, -0.00274045, -0.0761354, -0.0357771, 0.0976313, 0.158532, -0.0741596, -0.502469, -0.727455, -3.08475, 0.146862, 0.443892, -0.0965599, -0, -0, -18.8288, 0.109618, 3.04542, 0.357771, 0.134594, 1.17703, -0.481593, 0.932422, -0.0741038, 0.0368768, 2.61115e-06, 1.33346e-05, 4.34477e-07, 
[2024-06-13 11:57:05.213991] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [14515] 1718294193138008, 32.0741, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.60614, 0, 0, 1.8445e+13, -0.0138856, -0.0172777, 0.00806379, -0.948752, 0.0104894, 0.0135936, 0.315556, -0.0201257, -0.0401835, 0.00754799, -0.0817863, 0.0432721, -0.00384182, -0.0113307, -0.0324196, -0.642, 1250, -0.507229, -0.247975, -25.0372, -1.06917, -0.218859, -25.0197, 25.0435, 0.0239209, 0.0842225, -0.00283988, -0.00873926, 0.042707, 0.0194429, 0.00914719, -0.200367, -0.0177585, -0.0816458, 0.0432258, -0.00433415, 0, 0, 0, 0, 0, 0, 0, 0, 3.1868, 3.313, 3.00308, 3.01888, 3.242, 3.2578, 2.94788, 3.07407, 0.425873, 0.437315, 0.408959, 0.410426, 0.430894, 0.432327, 0.403815, 0.415532, -0.00259149, -0.0751266, -0.0358597, 0.097199, 0.1555, -0.0725741, -0.50226, -0.726672, -3.08548, 0.14088, 0.442019, -0.0754799, -0, -0, -18.8288, 0.10366, 3.00506, 0.358597, 0.134633, 1.17816, -0.479443, 1.01089, -0.340786, 0.0086683, 4.54045e-06, 8.78398e-06, 2.2787e-06, 
[2024-06-13 11:57:05.223752] [0x0000007f820829a0] [LogDataTag] [0x00000af8] [14519] 1718294193138008, 32.0841, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.60614, 0, 0, 1.8445e+13, -0.0138096, -0.0170853, 0.00797531, -0.94875, 0.0103005, 0.0135059, 0.315571, -0.0144404, -0.0380765, 0.015188, 0.0609161, 0.00589598, 0.00350223, -0.0110269, -0.032134, -0.642036, 1111, -0.584261, -0.294319, -25.1837, -1.10064, -0.308104, -25.1662, 25.1922, -0.0296606, 0.0962398, -0.000682896, -0.0122305, 0.0437068, -0.00120473, 0.0122786, -0.776125, 0.0935119, 0.0608056, 0.00593424, 0.00343877, 0, 0, 0, 0, 0, 0, 0, 0, 3.31121, 3.25985, 2.96976, 3.05527, 3.24277, 3.32829, 3.0382, 2.98683, 0.437154, 0.432512, 0.405858, 0.413796, 0.430965, 0.438692, 0.412216, 0.407448, 0.00120355, -0.0758408, -0.0358962, 0.0966675, 0.153768, -0.0717778, -0.502053, -0.7259, -3.0862, 0.101083, 0.418841, -0.15188, -0, -0, -18.8288, -0.0481421, 3.03363, 0.358962, 0.134634, 1.17929, -0.47729, -0.620103, 0.0634431, -0.00687755, -4.80174e-07, 5.11157e-06, -2.53383e-07, 
[2024-06-13 11:57:05.234815] [0x0000007f820829a0] [LogDataTag] [0x00000af8] [14524] 1718294193138008, 32.0942, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.60614, 0, 0, 1.8445e+13, -0.0138096, -0.0170853, 0.00797531, -0.94875, 0.0103005, 0.0135059, 0.315571, -0.0144404, -0.0380765, 0.015188, 0.0609161, 0.00589598, 0.00350223, -0.0110269, -0.032134, -0.642036, 1802, -0.583864, -0.292843, -25.1851, -1.10125, -0.306669, -25.1676, 25.1935, -0.0259848, 0.0942609, -0.000811051, -0.0121728, 0.0437287, -0.0219234, 0.0142715, -0.409369, -0.0182482, 0.0608056, 0.00593424, 0.00343877, 0, 0, 0, 0, 0, 0, 0, 0, 3.30273, 3.26305, 2.97537, 3.05561, 3.24278, 3.32301, 3.03533, 2.99565, 0.436389, 0.432803, 0.406381, 0.413827, 0.430965, 0.438217, 0.411951, 0.408268, 0.00114592, -0.0758627, -0.0358962, 0.0966675, 0.153768, -0.0717778, -0.501846, -0.725132, -3.08692, 0.101083, 0.418841, -0.15188, -0, -0, -18.8288, -0.0458369, 3.03451, 0.358962, 0.134616, 1.18043, -0.475136, -0.82729, 0.0833725, -0.00687755, -4.80174e-07, 5.11157e-06, -2.53383e-07, 
[2024-06-13 11:57:05.244204] [0x0000007f810809a0] [LogDataTag] [0x00000af8] [14529] 1718294193138008, 32.1041, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.60614, 0, 0, 1.8445e+13, -0.0134856, -0.0165772, 0.00777552, -0.948714, 0.0104563, 0.0132665, 0.315685, -0.0108304, -0.0374699, 0.00834212, -0.0444546, 0.0418595, 0.00250184, -0.0114701, -0.0317794, -0.64227, 1618, -0.636345, -0.312987, -25.0515, -1.11789, -0.344685, -25.0343, 25.0616, -0.00529502, 0.0887912, -0.00160645, -0.013754, 0.0446247, -0.0385325, 0.0167372, -0.340156, 0.0458581, -0.0445189, 0.0418855, 0.00202257, 0, 0, 0, 0, 0, 0, 0, 0, 3.24467, 3.27261, 2.98056, 3.03294, 3.23245, 3.28483, 2.99278, 3.02073, 0.431136, 0.433668, 0.406865, 0.41173, 0.430027, 0.434773, 0.408002, 0.410597, 0.00228386, -0.0764041, -0.0361296, 0.0943994, 0.149195, -0.0699796, -0.501642, -0.724378, -3.08762, 0.0758126, 0.412169, -0.0834212, -0, -0, -18.8288, -0.0913546, 3.05616, 0.361296, 0.134587, 1.18157, -0.472973, 0.0598644, -0.251483, -0.00404514, 1.2614e-06, 1.25566e-06, 1.40453e-06, 
