[2025-10-20 15:11:48.219391] [0x0000007fb761d7c0] [MocapTag] [0x0000104a] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 15:12:16.433595] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13360] 1760987536433498, 28.2617, 0.255752, -0.140275, -1.28486, 0.674958, 0.684465, -0.195331, -0.194383, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.436387] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13362] 1760987536436275, 28.2645, 0.255752, -0.140275, -1.28486, 0.674958, 0.684465, -0.195331, -0.194383, -0.0520512, -0.0303063, 0, 0.0644207, 0, -0.0475214, 
[2025-10-20 15:12:16.438937] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13363] 1760987536438831, 28.2671, 0.255752, -0.140275, -1.28486, 0.674958, 0.684465, -0.195331, -0.194383, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.441660] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13364] 1760987536441545, 28.2698, 0.255752, -0.140275, -1.28486, 0.674958, 0.684465, -0.195331, -0.194383, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.444208] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13366] 1760987536444141, 28.2724, 0.255252, -0.140589, -1.28494, 0.674609, 0.68471, -0.195727, -0.194333, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.446998] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13367] 1760987536446883, 28.2751, 0.255252, -0.140589, -1.28494, 0.674609, 0.68471, -0.195727, -0.194333, -0.0500481, -0.0313372, -0.00755699, 0.11611, 0.0499547, -0.0993731, 
[2025-10-20 15:12:16.449625] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13368] 1760987536449514, 28.2777, 0.255252, -0.140589, -1.28494, 0.674609, 0.68471, -0.195727, -0.194333, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.452420] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13369] 1760987536452328, 28.2806, 0.254781, -0.140897, -1.28489, 0.67441, 0.684835, -0.195978, -0.194332, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.455106] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13371] 1760987536454992, 28.2832, 0.254781, -0.140897, -1.28489, 0.67441, 0.684835, -0.195978, -0.194332, -0.0470331, -0.0308311, 0.00451447, 0.0638485, 0.0362515, -0.0557134, 
[2025-10-20 15:12:16.457445] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13372] 1760987536457341, 28.2856, 0.254781, -0.140897, -1.28489, 0.67441, 0.684835, -0.195978, -0.194332, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.460236] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13373] 1760987536460119, 28.2884, 0.254781, -0.140897, -1.28489, 0.67441, 0.684835, -0.195978, -0.194332, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.462745] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13374] 1760987536462660, 28.2909, 0.25432, -0.141192, -1.28485, 0.67432, 0.684959, -0.196017, -0.194166, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.465504] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13376] 1760987536465389, 28.2936, 0.25432, -0.141192, -1.28485, 0.67432, 0.684959, -0.196017, -0.194166, -0.0461338, -0.029504, 0.00423347, 0.0436544, 0, -0.0426147, 
[2025-10-20 15:12:16.468248] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13377] 1760987536468132, 28.2964, 0.25432, -0.141192, -1.28485, 0.67432, 0.684959, -0.196017, -0.194166, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.470986] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13378] 1760987536470871, 28.2991, 0.25432, -0.141192, -1.28485, 0.67432, 0.684959, -0.196017, -0.194166, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.473659] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13379] 1760987536473568, 28.3018, 0.253881, -0.141503, -1.28476, 0.674314, 0.685012, -0.196052, -0.193964, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.476243] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13381] 1760987536476128, 28.3044, 0.253881, -0.141503, -1.28476, 0.674314, 0.685012, -0.196052, -0.193964, -0.0438466, -0.0310498, 0.00870697, 0, 0, -0.0403061, 
[2025-10-20 15:12:16.478683] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13382] 1760987536478572, 28.3068, 0.253881, -0.141503, -1.28476, 0.674314, 0.685012, -0.196052, -0.193964, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.481522] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13383] 1760987536481409, 28.3096, 0.253881, -0.141503, -1.28476, 0.674314, 0.685012, -0.196052, -0.193964, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.485635] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13385] 1760987536485522, 28.3138, 0.253405, -0.141785, -1.28484, 0.673931, 0.685368, -0.196258, -0.19383, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.486750] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13386] 1760987536486640, 28.3149, 0.253405, -0.141785, -1.28484, 0.673931, 0.685368, -0.196258, -0.19383, -0.0476516, -0.0282214, -0.00747607, 0.134277, 0, -0.0887231, 
[2025-10-20 15:12:16.489301] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13387] 1760987536489197, 28.3174, 0.253405, -0.141785, -1.28484, 0.673931, 0.685368, -0.196258, -0.19383, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.491910] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13388] 1760987536491791, 28.32, 0.253405, -0.141785, -1.28484, 0.673931, 0.685368, -0.196258, -0.19383, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.494441] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13390] 1760987536494385, 28.3226, 0.252995, -0.14206, -1.28484, 0.673649, 0.685571, -0.196588, -0.19376, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.497252] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13391] 1760987536497137, 28.3254, 0.252995, -0.14206, -1.28484, 0.673649, 0.685571, -0.196588, -0.19376, -0.0410224, -0.0274777, 0, 0.0966191, 0.0373244, -0.0870072, 
[2025-10-20 15:12:16.499839] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13392] 1760987536499697, 28.3279, 0.252995, -0.14206, -1.28484, 0.673649, 0.685571, -0.196588, -0.19376, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.502678] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13393] 1760987536502562, 28.3308, 0.252525, -0.142327, -1.28474, 0.673475, 0.685732, -0.196489, -0.193895, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.505396] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13395] 1760987536505283, 28.3335, 0.252525, -0.142327, -1.28474, 0.673475, 0.685732, -0.196489, -0.193895, -0.046996, -0.0266961, 0.00982025, 0.0430346, 0, 0, 
[2025-10-20 15:12:16.507982] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13396] 1760987536507858, 28.3361, 0.252525, -0.142327, -1.28474, 0.673475, 0.685732, -0.196489, -0.193895, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.510794] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13397] 1760987536510680, 28.3389, 0.252525, -0.142327, -1.28474, 0.673475, 0.685732, -0.196489, -0.193895, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.513239] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13399] 1760987536513179, 28.3414, 0.252159, -0.142644, -1.28468, 0.67334, 0.685819, -0.196731, -0.193811, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.516047] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13400] 1760987536515933, 28.3442, 0.252159, -0.142644, -1.28468, 0.67334, 0.685819, -0.196731, -0.193811, -0.0366168, -0.0316945, 0.00613701, 0.0509381, 0, -0.0627523, 
[2025-10-20 15:12:16.518693] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13401] 1760987536518589, 28.3468, 0.252159, -0.142644, -1.28468, 0.67334, 0.685819, -0.196731, -0.193811, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.522216] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13402] 1760987536522105, 28.3503, 0.252159, -0.142644, -1.28468, 0.67334, 0.685819, -0.196731, -0.193811, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.523999] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13404] 1760987536523878, 28.3521, 0.251719, -0.142951, -1.28472, 0.673001, 0.686045, -0.197023, -0.193894, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.527124] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13405] 1760987536527009, 28.3552, 0.251719, -0.142951, -1.28472, 0.673001, 0.686045, -0.197023, -0.193894, -0.0439928, -0.0307812, -0.00403524, 0.100958, 0.0543654, -0.0605421, 
[2025-10-20 15:12:16.529807] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13406] 1760987536529654, 28.3579, 0.251719, -0.142951, -1.28472, 0.673001, 0.686045, -0.197023, -0.193894, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.532404] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13407] 1760987536532289, 28.3605, 0.251303, -0.143197, -1.2847, 0.672714, 0.686222, -0.197307, -0.193973, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.535339] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13409] 1760987536535221, 28.3635, 0.251303, -0.143197, -1.2847, 0.672714, 0.686222, -0.197307, -0.193973, -0.0415994, -0.0245896, 0.00226937, 0.084579, 0.0526726, -0.0551614, 
[2025-10-20 15:12:16.537909] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13410] 1760987536537800, 28.366, 0.251303, -0.143197, -1.2847, 0.672714, 0.686222, -0.197307, -0.193973, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.541845] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13411] 1760987536541725, 28.37, 0.251303, -0.143197, -1.2847, 0.672714, 0.686222, -0.197307, -0.193973, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.544488] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13413] 1760987536544403, 28.3726, 0.250901, -0.143453, -1.28461, 0.672608, 0.686266, -0.197407, -0.194083, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.547250] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13414] 1760987536547137, 28.3754, 0.250901, -0.143453, -1.28461, 0.672608, 0.686266, -0.197407, -0.194083, -0.0401452, -0.0255942, 0.00888399, 0, 0, 0, 
[2025-10-20 15:12:16.550037] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13415] 1760987536549921, 28.3782, 0.250901, -0.143453, -1.28461, 0.672608, 0.686266, -0.197407, -0.194083, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.552423] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13416] 1760987536552308, 28.3805, 0.250511, -0.143728, -1.28454, 0.67252, 0.686362, -0.197266, -0.19419, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.555349] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13418] 1760987536555227, 28.3835, 0.250511, -0.143728, -1.28454, 0.67252, 0.686362, -0.197266, -0.19419, -0.0390544, -0.0274373, 0.00727965, 0, 0, 0, 
[2025-10-20 15:12:16.557746] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13419] 1760987536557636, 28.3859, 0.250511, -0.143728, -1.28454, 0.67252, 0.686362, -0.197266, -0.19419, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.560536] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13420] 1760987536560420, 28.3887, 0.250511, -0.143728, -1.28454, 0.67252, 0.686362, -0.197266, -0.19419, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.568652] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13422] 1760987536568541, 28.3968, 0.250111, -0.144016, -1.28462, 0.672158, 0.686628, -0.197371, -0.194398, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.569226] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13423] 1760987536569140, 28.3974, 0.250111, -0.144016, -1.28462, 0.672158, 0.686628, -0.197371, -0.194398, -0.039958, -0.0288437, -0.00855925, 0.0967383, 0.0456035, 0, 
[2025-10-20 15:12:16.569801] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13424] 1760987536569672, 28.3979, 0.250111, -0.144016, -1.28462, 0.672158, 0.686628, -0.197371, -0.194398, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.571283] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13425] 1760987536571167, 28.3994, 0.250111, -0.144016, -1.28462, 0.672158, 0.686628, -0.197371, -0.194398, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.573707] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13427] 1760987536573643, 28.4019, 0.249727, -0.144246, -1.28464, 0.6719, 0.686781, -0.197453, -0.194665, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.576571] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13428] 1760987536576400, 28.4046, 0.249727, -0.144246, -1.28464, 0.6719, 0.686781, -0.197453, -0.194665, -0.0383929, -0.0229903, 0, 0.0582933, 0.0514448, 0, 
[2025-10-20 15:12:16.578978] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13429] 1760987536578868, 28.4071, 0.249727, -0.144246, -1.28464, 0.6719, 0.686781, -0.197453, -0.194665, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.581807] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13430] 1760987536581693, 28.4099, 0.249727, -0.144246, -1.28464, 0.6719, 0.686781, -0.197453, -0.194665, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.584391] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13432] 1760987536584275, 28.4125, 0.249331, -0.144472, -1.28457, 0.671827, 0.686802, -0.197329, -0.19497, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.586969] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13433] 1760987536586852, 28.4151, 0.249331, -0.144472, -1.28457, 0.671827, 0.686802, -0.197329, -0.19497, -0.0396012, -0.0225667, 0.00668698, 0, 0, 0.0639559, 
[2025-10-20 15:12:16.589540] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13434] 1760987536589436, 28.4177, 0.249331, -0.144472, -1.28457, 0.671827, 0.686802, -0.197329, -0.19497, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.592186] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13435] 1760987536592074, 28.4203, 0.248941, -0.144703, -1.28448, 0.671876, 0.68674, -0.197107, -0.195242, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.595549] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13437] 1760987536595434, 28.4237, 0.248941, -0.144703, -1.28448, 0.671876, 0.68674, -0.197107, -0.195242, -0.0390229, -0.0231092, 0.00921967, -0.0405192, 0, 0.0843369, 
[2025-10-20 15:12:16.597443] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13438] 1760987536597338, 28.4256, 0.248941, -0.144703, -1.28448, 0.671876, 0.68674, -0.197107, -0.195242, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.600319] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13439] 1760987536600202, 28.4284, 0.248941, -0.144703, -1.28448, 0.671876, 0.68674, -0.197107, -0.195242, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.603028] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13440] 1760987536602943, 28.4312, 0.24847, -0.144959, -1.28444, 0.671817, 0.68672, -0.196872, -0.195752, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.605761] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13442] 1760987536605645, 28.4339, 0.24847, -0.144959, -1.28444, 0.671817, 0.68672, -0.196872, -0.195752, -0.0471221, -0.0256121, 0.00428563, 0, 0.0419974, 0.117191, 
[2025-10-20 15:12:16.608200] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13443] 1760987536608095, 28.4363, 0.24847, -0.144959, -1.28444, 0.671817, 0.68672, -0.196872, -0.195752, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.611034] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13444] 1760987536610919, 28.4392, 0.24847, -0.144959, -1.28444, 0.671817, 0.68672, -0.196872, -0.195752, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.613880] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13445] 1760987536613791, 28.442, 0.248174, -0.145194, -1.28452, 0.671647, 0.686802, -0.196966, -0.195951, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.616258] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13447] 1760987536616144, 28.4444, 0.248174, -0.145194, -1.28452, 0.671647, 0.686802, -0.196966, -0.195951, -0.0295962, -0.0235065, -0.00801717, 0.0362277, 0.043112, 0, 
[2025-10-20 15:12:16.618945] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13448] 1760987536618839, 28.4471, 0.248174, -0.145194, -1.28452, 0.671647, 0.686802, -0.196966, -0.195951, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.621817] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13449] 1760987536621702, 28.4499, 0.248174, -0.145194, -1.28452, 0.671647, 0.686802, -0.196966, -0.195951, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.624503] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13451] 1760987536624412, 28.4526, 0.247796, -0.145392, -1.28447, 0.671638, 0.686797, -0.196583, -0.196386, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.627193] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13452] 1760987536627078, 28.4553, 0.247796, -0.145392, -1.28447, 0.671638, 0.686797, -0.196583, -0.196386, -0.03772, -0.0197863, 0.00453936, -0.0371933, 0, 0.13108, 
[2025-10-20 15:12:16.629583] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13453] 1760987536629479, 28.4577, 0.247796, -0.145392, -1.28447, 0.671638, 0.686797, -0.196583, -0.196386, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.632347] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13454] 1760987536632236, 28.4605, 0.247522, -0.145631, -1.28445, 0.671744, 0.686704, -0.196416, -0.196517, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.635117] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13456] 1760987536635002, 28.4632, 0.247522, -0.145631, -1.28445, 0.671744, 0.686704, -0.196416, -0.196517, -0.0274522, -0.0239679, 0, -0.0459075, 0, 0.057194, 
[2025-10-20 15:12:16.637472] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13457] 1760987536637366, 28.4656, 0.247522, -0.145631, -1.28445, 0.671744, 0.686704, -0.196416, -0.196517, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.640114] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13458] 1760987536639998, 28.4682, 0.247522, -0.145631, -1.28445, 0.671744, 0.686704, -0.196416, -0.196517, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.642796] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13459] 1760987536642707, 28.4709, 0.247143, -0.145793, -1.28433, 0.671918, 0.68663, -0.195823, -0.196772, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.645748] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13461] 1760987536645629, 28.4739, 0.247143, -0.145793, -1.28433, 0.671918, 0.68663, -0.195823, -0.196772, -0.0378644, -0.0161474, 0.0124855, -0.0798941, -0.0481844, 0.148462, 
[2025-10-20 15:12:16.648077] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13462] 1760987536647952, 28.4762, 0.247143, -0.145793, -1.28433, 0.671918, 0.68663, -0.195823, -0.196772, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.651490] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13463] 1760987536651376, 28.4796, 0.247143, -0.145793, -1.28433, 0.671918, 0.68663, -0.195823, -0.196772, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.653632] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13465] 1760987536653540, 28.4818, 0.246825, -0.146011, -1.28439, 0.671783, 0.686681, -0.195948, -0.19693, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.656243] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13466] 1760987536656127, 28.4844, 0.246825, -0.146011, -1.28439, 0.671783, 0.686681, -0.195948, -0.19693, -0.0318268, -0.0217817, -0.00618981, 0, 0.0416279, 0, 
[2025-10-20 15:12:16.658742] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13467] 1760987536658624, 28.4869, 0.246825, -0.146011, -1.28439, 0.671783, 0.686681, -0.195948, -0.19693, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.661568] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13468] 1760987536661443, 28.4897, 0.246825, -0.146011, -1.28439, 0.671783, 0.686681, -0.195948, -0.19693, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.663965] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13470] 1760987536663856, 28.4921, 0.246479, -0.146174, -1.28429, 0.671886, 0.686546, -0.195707, -0.19729, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.666795] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13471] 1760987536666667, 28.4949, 0.246479, -0.146174, -1.28429, 0.671886, 0.686546, -0.195707, -0.19729, -0.0345683, -0.0163272, 0.0100629, -0.0657797, 0, 0.107127, 
[2025-10-20 15:12:16.669450] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13472] 1760987536669332, 28.4976, 0.246479, -0.146174, -1.28429, 0.671886, 0.686546, -0.195707, -0.19729, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.671795] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13473] 1760987536671679, 28.4999, 0.246479, -0.146174, -1.28429, 0.671886, 0.686546, -0.195707, -0.19729, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.674618] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13475] 1760987536674508, 28.5027, 0.246185, -0.146386, -1.28421, 0.672041, 0.686378, -0.195494, -0.197558, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.677792] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13476] 1760987536677676, 28.5059, 0.246185, -0.146386, -1.28421, 0.672041, 0.686378, -0.195494, -0.197558, -0.0294245, -0.0212392, 0.00822538, -0.0742912, 0, 0.092395, 
[2025-10-20 15:12:16.680114] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13477] 1760987536679994, 28.5082, 0.246185, -0.146386, -1.28421, 0.672041, 0.686378, -0.195494, -0.197558, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.682613] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13478] 1760987536682497, 28.5107, 0.245901, -0.14661, -1.28411, 0.672265, 0.686171, -0.19521, -0.197791, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.685604] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13480] 1760987536685480, 28.5137, 0.245901, -0.14661, -1.28411, 0.672265, 0.686171, -0.19521, -0.197791, -0.0284232, -0.022399, 0.00950378, -0.0932217, 0, 0.102961, 
[2025-10-20 15:12:16.687966] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13481] 1760987536687851, 28.5161, 0.245901, -0.14661, -1.28411, 0.672265, 0.686171, -0.19521, -0.197791, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.690626] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13482] 1760987536690508, 28.5187, 0.245901, -0.14661, -1.28411, 0.672265, 0.686171, -0.19521, -0.197791, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.693419] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13483] 1760987536693290, 28.5215, 0.245584, -0.146787, -1.28417, 0.672168, 0.686198, -0.195103, -0.198134, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.696004] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13485] 1760987536695875, 28.5241, 0.245584, -0.146787, -1.28417, 0.672168, 0.686198, -0.195103, -0.198134, -0.0316715, -0.01768, -0.00573513, 0, 0.035423, 0.0663356, 
[2025-10-20 15:12:16.698467] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13486] 1760987536698340, 28.5266, 0.245584, -0.146787, -1.28417, 0.672168, 0.686198, -0.195103, -0.198134, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.701130] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13487] 1760987536701010, 28.5292, 0.245584, -0.146787, -1.28417, 0.672168, 0.686198, -0.195103, -0.198134, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.703728] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13488] 1760987536703608, 28.5318, 0.245308, -0.146954, -1.28409, 0.672301, 0.686029, -0.194946, -0.198423, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:16.706540] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13490] 1760987536706352, 28.5346, 0.245308, -0.146954, -1.28409, 0.672301, 0.686029, -0.194946, -0.198423, -0.027652, -0.0167139, 0.00755343, -0.0691295, 0, 0.085366, 
[2025-10-20 15:12:16.708996] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [13491] 1760987536708877, 28.5371, 0.245308, -0.146954, -1.28409, 0.672301, 0.686029, -0.194946, -0.198423, 0, 0, 0, 0, 0, 0, 
