[2025-10-20 15:09:28.727780] [0x0000007fa33c87c0] [MocapTag] [0x00000c36] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 15:10:00.556988] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [14990] 1760987400556868, 31.8769, 0.188472, -0.234563, -0.528852, 0.686447, 0.684603, -0.171057, -0.17564, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.561931] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [14992] 1760987400561857, 31.8819, 0.188472, -0.234563, -0.528852, 0.686447, 0.684603, -0.171057, -0.17564, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.562581] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [14993] 1760987400562468, 31.8825, 0.188276, -0.234767, -0.524235, 0.686562, 0.68459, -0.170761, -0.175528, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.564856] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [14994] 1760987400564742, 31.8848, 0.188276, -0.234767, -0.524235, 0.686562, 0.68459, -0.170761, -0.175528, -0.0196196, -0.0204207, 0.461704, 0, -0.0595599, 0, 
[2025-10-20 15:10:00.567329] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [14995] 1760987400567224, 31.8873, 0.188276, -0.234767, -0.524235, 0.686562, 0.68459, -0.170761, -0.175528, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.570346] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [14996] 1760987400570229, 31.8903, 0.188276, -0.234767, -0.524235, 0.686562, 0.68459, -0.170761, -0.175528, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.572824] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [14998] 1760987400572737, 31.8928, 0.188073, -0.234915, -0.519796, 0.686343, 0.684792, -0.171032, -0.175333, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.575494] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [14999] 1760987400575381, 31.8954, 0.188073, -0.234915, -0.519796, 0.686343, 0.684792, -0.171032, -0.175333, -0.0202248, -0.014755, 0.443895, 0.0837922, 0, -0.0890875, 
[2025-10-20 15:10:00.578130] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15000] 1760987400578019, 31.8981, 0.188073, -0.234915, -0.519796, 0.686343, 0.684792, -0.171032, -0.175333, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.580931] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15001] 1760987400580819, 31.9009, 0.188073, -0.234915, -0.519796, 0.686343, 0.684792, -0.171032, -0.175333, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.583551] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15003] 1760987400583437, 31.9035, 0.187858, -0.235046, -0.51535, 0.686209, 0.684992, -0.171126, -0.174986, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.587691] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15004] 1760987400587575, 31.9076, 0.187858, -0.235046, -0.51535, 0.686209, 0.684992, -0.171126, -0.174986, -0.0215691, -0.0131325, 0.444594, 0.0696659, -0.0365734, -0.0820716, 
[2025-10-20 15:10:00.589395] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15005] 1760987400589281, 31.9093, 0.187858, -0.235046, -0.51535, 0.686209, 0.684992, -0.171126, -0.174986, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.591939] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15007] 1760987400591881, 31.9119, 0.18764, -0.23526, -0.510971, 0.686422, 0.684865, -0.170849, -0.174914, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.594858] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15008] 1760987400594744, 31.9148, 0.18764, -0.23526, -0.510971, 0.686422, 0.684865, -0.170849, -0.174914, -0.0217233, -0.0214501, 0.437883, -0.0607848, -0.0511676, 0.0450804, 
[2025-10-20 15:10:00.597438] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15009] 1760987400597326, 31.9174, 0.18764, -0.23526, -0.510971, 0.686422, 0.684865, -0.170849, -0.174914, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.600417] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15010] 1760987400600303, 31.9204, 0.18764, -0.23526, -0.510971, 0.686422, 0.684865, -0.170849, -0.174914, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.602813] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15012] 1760987400602725, 31.9228, 0.187454, -0.235423, -0.506567, 0.686496, 0.684859, -0.170793, -0.174703, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.605624] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15013] 1760987400605503, 31.9256, 0.187454, -0.235423, -0.506567, 0.686496, 0.684859, -0.170793, -0.174703, -0.0186323, -0.0162321, 0.440395, 0, -0.0387907, 0, 
[2025-10-20 15:10:00.609926] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15014] 1760987400609809, 31.9299, 0.187454, -0.235423, -0.506567, 0.686496, 0.684859, -0.170793, -0.174703, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.610881] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15015] 1760987400610763, 31.9308, 0.187454, -0.235423, -0.506567, 0.686496, 0.684859, -0.170793, -0.174703, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.613758] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15017] 1760987400613636, 31.9337, 0.187251, -0.235647, -0.502297, 0.686599, 0.684853, -0.170703, -0.17441, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.616355] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15018] 1760987400616242, 31.9363, 0.187251, -0.235647, -0.502297, 0.686599, 0.684853, -0.170703, -0.17441, -0.0203002, -0.0223867, 0.427017, 0, -0.0558674, 0, 
[2025-10-20 15:10:00.618966] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15019] 1760987400618846, 31.9389, 0.187251, -0.235647, -0.502297, 0.686599, 0.684853, -0.170703, -0.17441, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.621521] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15020] 1760987400621434, 31.9415, 0.187068, -0.235858, -0.497997, 0.686665, 0.684859, -0.170516, -0.17431, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.624294] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15022] 1760987400624144, 31.9442, 0.187068, -0.235858, -0.497997, 0.686665, 0.684859, -0.170516, -0.17431, -0.0183136, -0.0211141, 0.429981, 0, -0.0419527, 0, 
[2025-10-20 15:10:00.627652] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15023] 1760987400627538, 31.9476, 0.187068, -0.235858, -0.497997, 0.686665, 0.684859, -0.170516, -0.17431, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.629871] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15024] 1760987400629707, 31.9498, 0.187068, -0.235858, -0.497997, 0.686665, 0.684859, -0.170516, -0.17431, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.631994] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15026] 1760987400631918, 31.952, 0.18689, -0.236036, -0.49385, 0.686499, 0.685002, -0.170829, -0.174093, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.634784] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15027] 1760987400634668, 31.9547, 0.18689, -0.236036, -0.49385, 0.686499, 0.685002, -0.170829, -0.174093, -0.0177815, -0.0178528, 0.414717, 0.0686765, 0, -0.0944905, 
[2025-10-20 15:10:00.637347] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15028] 1760987400637238, 31.9573, 0.18689, -0.236036, -0.49385, 0.686499, 0.685002, -0.170829, -0.174093, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.640101] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15029] 1760987400639974, 31.96, 0.18689, -0.236036, -0.49385, 0.686499, 0.685002, -0.170829, -0.174093, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.642488] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15031] 1760987400642404, 31.9625, 0.186676, -0.23619, -0.489763, 0.686339, 0.685177, -0.170949, -0.173917, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.645294] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15032] 1760987400645181, 31.9652, 0.186676, -0.23619, -0.489763, 0.686339, 0.685177, -0.170949, -0.173917, -0.0214173, -0.0153507, 0.408719, 0.0638008, 0, -0.0590711, 
[2025-10-20 15:10:00.647990] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15033] 1760987400647881, 31.9679, 0.186676, -0.23619, -0.489763, 0.686339, 0.685177, -0.170949, -0.173917, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.650527] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15034] 1760987400650413, 31.9705, 0.186676, -0.23619, -0.489763, 0.686339, 0.685177, -0.170949, -0.173917, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.652996] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15036] 1760987400652875, 31.9729, 0.186479, -0.236341, -0.485666, 0.686428, 0.685188, -0.170776, -0.173694, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.655918] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15037] 1760987400655804, 31.9759, 0.186479, -0.236341, -0.485666, 0.686428, 0.685188, -0.170776, -0.173694, -0.0197137, -0.0151081, 0.409668, 0, -0.0578374, 0, 
[2025-10-20 15:10:00.658953] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15038] 1760987400658832, 31.9789, 0.186479, -0.236341, -0.485666, 0.686428, 0.685188, -0.170776, -0.173694, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.663004] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15040] 1760987400662918, 31.983, 0.186289, -0.236557, -0.481588, 0.686597, 0.68512, -0.170473, -0.173594, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.664483] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15041] 1760987400664369, 31.9844, 0.186289, -0.236557, -0.481588, 0.686597, 0.68512, -0.170473, -0.173594, -0.0190048, -0.0215936, 0.407853, -0.0447512, -0.0589967, 0.0405969, 
[2025-10-20 15:10:00.666847] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15042] 1760987400666742, 31.9868, 0.186289, -0.236557, -0.481588, 0.686597, 0.68512, -0.170473, -0.173594, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.669572] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15043] 1760987400669457, 31.9895, 0.186289, -0.236557, -0.481588, 0.686597, 0.68512, -0.170473, -0.173594, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.672082] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15045] 1760987400672010, 31.9921, 0.186115, -0.236748, -0.477531, 0.686612, 0.68511, -0.17055, -0.173497, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.675056] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15046] 1760987400674933, 31.995, 0.186115, -0.236748, -0.477531, 0.686612, 0.68511, -0.17055, -0.173497, -0.0174043, -0.0191257, 0.405721, 0, 0, 0, 
[2025-10-20 15:10:00.677739] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15047] 1760987400677627, 31.9977, 0.186115, -0.236748, -0.477531, 0.686612, 0.68511, -0.17055, -0.173497, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.680550] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15048] 1760987400680423, 32.0005, 0.186115, -0.236748, -0.477531, 0.686612, 0.68511, -0.17055, -0.173497, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.683142] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15050] 1760987400682962, 32.003, 0.18592, -0.236953, -0.473565, 0.686606, 0.68513, -0.170491, -0.173497, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.685709] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15051] 1760987400685601, 32.0057, 0.18592, -0.236953, -0.473565, 0.686606, 0.68513, -0.170491, -0.173497, -0.0195091, -0.0205321, 0.396517, 0, 0, 0, 
[2025-10-20 15:10:00.688121] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15052] 1760987400687999, 32.0081, 0.18592, -0.236953, -0.473565, 0.686606, 0.68513, -0.170491, -0.173497, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.696801] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15054] 1760987400696687, 32.0168, 0.18592, -0.236953, -0.473565, 0.686606, 0.68513, -0.170491, -0.173497, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.697397] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15055] 1760987400697312, 32.0174, 0.185725, -0.237146, -0.469623, 0.686636, 0.68519, -0.170279, -0.173353, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.698048] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15056] 1760987400697952, 32.018, 0.185725, -0.237146, -0.469623, 0.686636, 0.68519, -0.170279, -0.173353, -0.0194604, -0.0192483, 0.394202, 0, -0.0519395, 0, 
[2025-10-20 15:10:00.699385] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15057] 1760987400699270, 32.0193, 0.185725, -0.237146, -0.469623, 0.686636, 0.68519, -0.170279, -0.173353, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.701513] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15058] 1760987400701426, 32.0215, 0.185527, -0.237273, -0.465842, 0.686322, 0.685485, -0.17041, -0.173297, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.704261] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15060] 1760987400704148, 32.0242, 0.185527, -0.237273, -0.465842, 0.686322, 0.685485, -0.17041, -0.173297, -0.0197903, -0.0127241, 0.37818, 0.101948, 0, -0.0528881, 
[2025-10-20 15:10:00.706580] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15061] 1760987400706472, 32.0265, 0.185527, -0.237273, -0.465842, 0.686322, 0.685485, -0.17041, -0.173297, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.709531] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15062] 1760987400709407, 32.0295, 0.185527, -0.237273, -0.465842, 0.686322, 0.685485, -0.17041, -0.173297, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.711956] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15064] 1760987400711902, 32.032, 0.185306, -0.237389, -0.462056, 0.686016, 0.685811, -0.170483, -0.173149, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.714753] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15065] 1760987400714642, 32.0347, 0.185306, -0.237389, -0.462056, 0.686016, 0.685811, -0.170483, -0.173149, -0.0221115, -0.0115675, 0.378584, 0.107014, 0, -0.0590879, 
[2025-10-20 15:10:00.717249] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15066] 1760987400717137, 32.0372, 0.185306, -0.237389, -0.462056, 0.686016, 0.685811, -0.170483, -0.173149, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.720278] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15067] 1760987400720164, 32.0402, 0.185306, -0.237389, -0.462056, 0.686016, 0.685811, -0.170483, -0.173149, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.722713] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15069] 1760987400722638, 32.0427, 0.185103, -0.240173, -0.457235, 0.679307, 0.687666, -0.179431, -0.182927, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.725507] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15070] 1760987400725394, 32.0455, 0.185103, -0.240173, -0.457235, 0.679307, 0.687666, -0.179431, -0.182927, -0.0202983, -0.278438, 0.482054, 1.30537, 2.73717, -0.221329, 
[2025-10-20 15:10:00.727942] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15071] 1760987400727836, 32.0479, 0.185103, -0.240173, -0.457235, 0.679307, 0.687666, -0.179431, -0.182927, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.730809] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15072] 1760987400730694, 32.0508, 0.185103, -0.240173, -0.457235, 0.679307, 0.687666, -0.179431, -0.182927, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.733277] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15074] 1760987400733180, 32.0532, 0.184966, -0.240305, -0.45346, 0.679177, 0.687846, -0.179266, -0.182896, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.737670] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15075] 1760987400737557, 32.0576, 0.184966, -0.240305, -0.45346, 0.679177, 0.687846, -0.179266, -0.182896, -0.0137396, -0.0131811, 0.377482, 0.0430226, 0, 0, 
[2025-10-20 15:10:00.738254] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15076] 1760987400738169, 32.0582, 0.184966, -0.240305, -0.45346, 0.679177, 0.687846, -0.179266, -0.182896, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.744753] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15078] 1760987400744640, 32.0647, 0.184966, -0.240305, -0.45346, 0.679177, 0.687846, -0.179266, -0.182896, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.745319] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15079] 1760987400745242, 32.0653, 0.18486, -0.240472, -0.449687, 0.679088, 0.688028, -0.179042, -0.182762, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.746300] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15080] 1760987400746197, 32.0663, 0.18486, -0.240472, -0.449687, 0.679088, 0.688028, -0.179042, -0.182762, -0.0106183, -0.0166702, 0.377293, 0.0388384, -0.0523746, 0, 
[2025-10-20 15:10:00.749078] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15081] 1760987400748960, 32.069, 0.18486, -0.240472, -0.449687, 0.679088, 0.688028, -0.179042, -0.182762, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.751666] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15082] 1760987400751555, 32.0716, 0.184641, -0.240618, -0.446135, 0.678722, 0.688349, -0.179255, -0.182702, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.754750] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15084] 1760987400754638, 32.0747, 0.184641, -0.240618, -0.446135, 0.678722, 0.688349, -0.179255, -0.182702, -0.0218239, -0.0145788, 0.355295, 0.119424, 0, -0.0717881, 
[2025-10-20 15:10:00.757219] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15085] 1760987400757101, 32.0772, 0.184641, -0.240618, -0.446135, 0.678722, 0.688349, -0.179255, -0.182702, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.760133] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15086] 1760987400760017, 32.0801, 0.184641, -0.240618, -0.446135, 0.678722, 0.688349, -0.179255, -0.182702, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.762519] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15088] 1760987400762401, 32.0825, 0.184211, -0.240903, -0.442696, 0.67747, 0.689163, -0.180779, -0.182778, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.765274] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15089] 1760987400765161, 32.0852, 0.184211, -0.240903, -0.442696, 0.67747, 0.689163, -0.180779, -0.182778, -0.0430554, -0.028519, 0.343858, 0.38687, 0.232357, -0.316279, 
[2025-10-20 15:10:00.767688] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15090] 1760987400767584, 32.0876, 0.184211, -0.240903, -0.442696, 0.67747, 0.689163, -0.180779, -0.182778, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.770940] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15091] 1760987400770841, 32.0909, 0.184211, -0.240903, -0.442696, 0.67747, 0.689163, -0.180779, -0.182778, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.773303] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15093] 1760987400773189, 32.0933, 0.184161, -0.240937, -0.439073, 0.677419, 0.689414, -0.180115, -0.182676, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.776266] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15094] 1760987400776149, 32.0962, 0.184161, -0.240937, -0.439073, 0.677419, 0.689414, -0.180115, -0.182676, -0.00498161, -0.00344044, 0.362265, 0, -0.111365, 0.0769527, 
[2025-10-20 15:10:00.778613] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15095] 1760987400778493, 32.0986, 0.184161, -0.240937, -0.439073, 0.677419, 0.689414, -0.180115, -0.182676, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.781171] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15096] 1760987400781060, 32.1011, 0.184023, -0.241089, -0.435555, 0.677231, 0.689576, -0.180296, -0.182584, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.784065] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15098] 1760987400783950, 32.104, 0.184023, -0.241089, -0.435555, 0.677231, 0.689576, -0.180296, -0.182584, -0.0138035, -0.0152249, 0.351869, 0.066483, 0, -0.0576433, 
[2025-10-20 15:10:00.786476] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15099] 1760987400786332, 32.1064, 0.184023, -0.241089, -0.435555, 0.677231, 0.689576, -0.180296, -0.182584, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.789356] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15100] 1760987400789231, 32.1093, 0.184023, -0.241089, -0.435555, 0.677231, 0.689576, -0.180296, -0.182584, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.791773] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15101] 1760987400791648, 32.1117, 0.183994, -0.241216, -0.432107, 0.677198, 0.689843, -0.179749, -0.182238, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.794562] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15103] 1760987400794436, 32.1145, 0.183994, -0.241216, -0.432107, 0.677198, 0.689843, -0.179749, -0.182238, -0.00287254, -0.0126765, 0.344737, 0.0380039, -0.130355, 0, 
[2025-10-20 15:10:00.796936] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15104] 1760987400796814, 32.1169, 0.183994, -0.241216, -0.432107, 0.677198, 0.689843, -0.179749, -0.182238, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.799523] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15105] 1760987400799402, 32.1195, 0.183994, -0.241216, -0.432107, 0.677198, 0.689843, -0.179749, -0.182238, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.802152] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15107] 1760987400802080, 32.1221, 0.183807, -0.241304, -0.428778, 0.677057, 0.689893, -0.180227, -0.1821, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.804944] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15108] 1760987400804827, 32.1249, 0.183807, -0.241304, -0.428778, 0.677057, 0.689893, -0.180227, -0.1821, -0.01876, -0.0088294, 0.332953, 0.0560641, 0.0489414, -0.105482, 
[2025-10-20 15:10:00.807599] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15109] 1760987400807477, 32.1275, 0.183807, -0.241304, -0.428778, 0.677057, 0.689893, -0.180227, -0.1821, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.809961] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15110] 1760987400809837, 32.1299, 0.183807, -0.241304, -0.428778, 0.677057, 0.689893, -0.180227, -0.1821, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.812641] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15112] 1760987400812537, 32.1326, 0.183929, -0.24132, -0.425364, 0.677349, 0.68985, -0.179686, -0.18171, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.816891] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15113] 1760987400816764, 32.1368, 0.183929, -0.24132, -0.425364, 0.677349, 0.68985, -0.179686, -0.18171, 0.0122699, 0, 0.341331, -0.0599504, -0.135863, 0.0392989, 
[2025-10-20 15:10:00.819906] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15114] 1760987400819731, 32.1398, 0.183929, -0.24132, -0.425364, 0.677349, 0.68985, -0.179686, -0.18171, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.822224] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15116] 1760987400822155, 32.1422, 0.18392, -0.241413, -0.422008, 0.677695, 0.689759, -0.17917, -0.181273, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.824849] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15117] 1760987400824734, 32.1448, 0.18392, -0.241413, -0.422008, 0.677695, 0.689759, -0.17917, -0.181273, 0, -0.00933732, 0.33562, -0.0729561, -0.139213, 0, 
[2025-10-20 15:10:00.827304] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15118] 1760987400827181, 32.1472, 0.18392, -0.241413, -0.422008, 0.677695, 0.689759, -0.17917, -0.181273, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.830157] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15119] 1760987400830032, 32.1501, 0.18392, -0.241413, -0.422008, 0.677695, 0.689759, -0.17917, -0.181273, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.832431] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15121] 1760987400832339, 32.1524, 0.18365, -0.241635, -0.418868, 0.677182, 0.690048, -0.180091, -0.181178, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:10:00.835313] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [15122] 1760987400835188, 32.1553, 0.18365, -0.241635, -0.418868, 0.677182, 0.690048, -0.180091, -0.181178, -0.0269877, -0.0221844, 0.313989, 0.169098, 0.11915, -0.194326, 
