[2025-10-20 15:13:25.982309] [0x0000007fbae317c0] [MocapTag] [0x00001350] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 15:13:50.722548] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11721] 1760987630722436, 24.7944, 0.305026, 0.0320198, -1.26406, 0.682173, 0.67733, -0.201119, -0.188188, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.726163] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11723] 1760987630726044, 24.798, 0.305026, 0.0320198, -1.26406, 0.682173, 0.67733, -0.201119, -0.188188, -0.0573543, -0.031136, -0.00935109, 0.0874877, 0.0663221, -0.125682, 
[2025-10-20 15:13:50.728866] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11724] 1760987630728755, 24.8007, 0.305026, 0.0320198, -1.26406, 0.682173, 0.67733, -0.201119, -0.188188, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.731580] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11725] 1760987630731465, 24.8034, 0.305026, 0.0320198, -1.26406, 0.682173, 0.67733, -0.201119, -0.188188, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.733984] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11727] 1760987630733905, 24.8059, 0.304418, 0.0317896, -1.26407, 0.682105, 0.67732, -0.201341, -0.188235, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.736953] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11728] 1760987630736839, 24.8088, 0.304418, 0.0317896, -1.26407, 0.682105, 0.67732, -0.201341, -0.188235, -0.0607751, -0.0230142, 0, 0, 0.0394583, 0, 
[2025-10-20 15:13:50.739402] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11729] 1760987630739287, 24.8113, 0.304418, 0.0317896, -1.26407, 0.682105, 0.67732, -0.201341, -0.188235, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.742655] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11730] 1760987630742568, 24.8145, 0.304418, 0.0317896, -1.26407, 0.682105, 0.67732, -0.201341, -0.188235, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.745192] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11732] 1760987630745077, 24.8171, 0.303938, 0.0314402, -1.26409, 0.682168, 0.677149, -0.201843, -0.188085, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.747886] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11733] 1760987630747772, 24.8197, 0.303938, 0.0314402, -1.26409, 0.682168, 0.677149, -0.201843, -0.188085, -0.0480685, -0.034938, 0, 0, 0.0522554, -0.0941811, 
[2025-10-20 15:13:50.750947] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11734] 1760987630750831, 24.8228, 0.303938, 0.0314402, -1.26409, 0.682168, 0.677149, -0.201843, -0.188085, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.753611] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11736] 1760987630753514, 24.8255, 0.303378, 0.0310669, -1.26404, 0.682397, 0.676864, -0.202035, -0.18807, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.756146] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11737] 1760987630756033, 24.828, 0.303378, 0.0310669, -1.26404, 0.682397, 0.676864, -0.202035, -0.18807, -0.0559507, -0.0373377, 0.00448456, -0.0726342, 0, 0, 
[2025-10-20 15:13:50.758961] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11738] 1760987630758855, 24.8308, 0.303378, 0.0310669, -1.26404, 0.682397, 0.676864, -0.202035, -0.18807, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.761487] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11739] 1760987630761370, 24.8333, 0.303378, 0.0310669, -1.26404, 0.682397, 0.676864, -0.202035, -0.18807, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.763886] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11741] 1760987630763770, 24.8357, 0.302883, 0.0306816, -1.26401, 0.682584, 0.676636, -0.202152, -0.188088, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.767147] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11742] 1760987630767027, 24.839, 0.302883, 0.0306816, -1.26401, 0.682584, 0.676636, -0.202152, -0.188088, -0.0494657, -0.0385253, 0.0027705, -0.0617385, 0, 0, 
[2025-10-20 15:13:50.769620] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11743] 1760987630769509, 24.8415, 0.302883, 0.0306816, -1.26401, 0.682584, 0.676636, -0.202152, -0.188088, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.772886] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11745] 1760987630772828, 24.8448, 0.302883, 0.0306816, -1.26401, 0.682584, 0.676636, -0.202152, -0.188088, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.775639] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11746] 1760987630775528, 24.8475, 0.30241, 0.0302632, -1.26413, 0.682489, 0.676607, -0.202584, -0.188074, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.778106] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11747] 1760987630777996, 24.85, 0.30241, 0.0302632, -1.26413, 0.682489, 0.676607, -0.202584, -0.188074, -0.0472896, -0.0418386, -0.0111259, 0, 0.0613332, -0.0748238, 
[2025-10-20 15:13:50.780683] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11748] 1760987630780566, 24.8525, 0.30241, 0.0302632, -1.26413, 0.682489, 0.676607, -0.202584, -0.188074, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.783181] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11749] 1760987630783033, 24.855, 0.301955, 0.0298593, -1.26415, 0.682486, 0.676536, -0.202752, -0.188157, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.785886] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11751] 1760987630785774, 24.8577, 0.301955, 0.0298593, -1.26415, 0.682486, 0.676536, -0.202752, -0.188157, -0.0455499, -0.04039, -0.00227756, 0, 0.0372291, 0, 
[2025-10-20 15:13:50.788875] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11752] 1760987630788752, 24.8607, 0.301955, 0.0298593, -1.26415, 0.682486, 0.676536, -0.202752, -0.188157, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.791546] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11753] 1760987630791431, 24.8634, 0.301955, 0.0298593, -1.26415, 0.682486, 0.676536, -0.202752, -0.188157, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.793989] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11755] 1760987630793883, 24.8659, 0.301512, 0.0294195, -1.26415, 0.682458, 0.676518, -0.202869, -0.1882, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.796898] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11756] 1760987630796779, 24.8688, 0.301512, 0.0294195, -1.26415, 0.682458, 0.676518, -0.202869, -0.1882, -0.0442671, -0.0439813, 0, 0, 0, 0, 
[2025-10-20 15:13:50.799219] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11757] 1760987630799112, 24.8711, 0.301512, 0.0294195, -1.26415, 0.682458, 0.676518, -0.202869, -0.1882, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.802064] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11758] 1760987630801948, 24.8739, 0.301512, 0.0294195, -1.26415, 0.682458, 0.676518, -0.202869, -0.1882, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.805036] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11760] 1760987630804920, 24.8769, 0.301077, 0.0290254, -1.26411, 0.682482, 0.676504, -0.202875, -0.188154, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.807730] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11761] 1760987630807622, 24.8796, 0.301077, 0.0290254, -1.26411, 0.682482, 0.676504, -0.202875, -0.188154, -0.0435215, -0.0394134, 0.00476577, 0, 0, 0, 
[2025-10-20 15:13:50.810417] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11762] 1760987630810300, 24.8823, 0.301077, 0.0290254, -1.26411, 0.682482, 0.676504, -0.202875, -0.188154, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.813024] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11763] 1760987630812938, 24.8849, 0.300663, 0.0286145, -1.26404, 0.682504, 0.676487, -0.202912, -0.188097, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.815794] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11765] 1760987630815674, 24.8877, 0.300663, 0.0286145, -1.26404, 0.682504, 0.676487, -0.202912, -0.188097, -0.0414313, -0.0410862, 0.00656005, 0, 0, 0, 
[2025-10-20 15:13:50.818219] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11766] 1760987630818110, 24.8901, 0.300663, 0.0286145, -1.26404, 0.682504, 0.676487, -0.202912, -0.188097, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.820919] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11767] 1760987630820804, 24.8928, 0.300663, 0.0286145, -1.26404, 0.682504, 0.676487, -0.202912, -0.188097, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.824486] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11769] 1760987630824359, 24.8963, 0.300287, 0.0281633, -1.26402, 0.682366, 0.67663, -0.202901, -0.188094, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.826007] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11770] 1760987630825895, 24.8979, 0.300287, 0.0281633, -1.26402, 0.682366, 0.67663, -0.202901, -0.188094, -0.0375448, -0.0451234, 0.00229823, 0.0447989, 0, 0, 
[2025-10-20 15:13:50.828644] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11771] 1760987630828534, 24.9005, 0.300287, 0.0281633, -1.26402, 0.682366, 0.67663, -0.202901, -0.188094, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.831506] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11772] 1760987630831392, 24.9034, 0.300287, 0.0281633, -1.26402, 0.682366, 0.67663, -0.202901, -0.188094, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.834421] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11774] 1760987630834309, 24.9063, 0.299921, 0.0277272, -1.26397, 0.682144, 0.676896, -0.20277, -0.188085, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.837346] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11775] 1760987630837232, 24.9092, 0.299921, 0.0277272, -1.26397, 0.682144, 0.676896, -0.20277, -0.188085, -0.0366509, -0.0436087, 0.00446467, 0.072372, 0, 0, 
[2025-10-20 15:13:50.839725] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11776] 1760987630839612, 24.9116, 0.299921, 0.0277272, -1.26397, 0.682144, 0.676896, -0.20277, -0.188085, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.842411] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11777] 1760987630842325, 24.9143, 0.299921, 0.0277272, -1.26397, 0.682144, 0.676896, -0.20277, -0.188085, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.845975] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11779] 1760987630845861, 24.9178, 0.299674, 0.0272277, -1.26396, 0.681934, 0.677114, -0.202924, -0.187896, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.847591] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11780] 1760987630847483, 24.9195, 0.299674, 0.0272277, -1.26396, 0.681934, 0.677114, -0.202924, -0.187896, -0.024719, -0.0499469, 0, 0.0843644, 0, -0.074641, 
[2025-10-20 15:13:50.850955] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11781] 1760987630850840, 24.9228, 0.299674, 0.0272277, -1.26396, 0.681934, 0.677114, -0.202924, -0.187896, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.853560] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11783] 1760987630853487, 24.9255, 0.29936, 0.0267359, -1.26387, 0.681759, 0.677343, -0.202825, -0.187815, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.856270] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11784] 1760987630856157, 24.9281, 0.29936, 0.0267359, -1.26387, 0.681759, 0.677343, -0.202825, -0.187815, -0.0313789, -0.0491825, 0.00824574, 0.063622, 0, 0, 
[2025-10-20 15:13:50.859813] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11785] 1760987630859667, 24.9316, 0.29936, 0.0267359, -1.26387, 0.681759, 0.677343, -0.202825, -0.187815, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.861315] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11786] 1760987630861202, 24.9332, 0.29936, 0.0267359, -1.26387, 0.681759, 0.677343, -0.202825, -0.187815, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.864006] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11788] 1760987630863886, 24.9359, 0.299124, 0.026202, -1.26378, 0.681617, 0.677507, -0.202882, -0.187674, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.867149] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11789] 1760987630867034, 24.939, 0.299124, 0.026202, -1.26378, 0.681617, 0.677507, -0.202882, -0.187674, -0.0236179, -0.0533861, 0.00917948, 0.0579476, 0, -0.0457339, 
[2025-10-20 15:13:50.869563] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11790] 1760987630869461, 24.9414, 0.299124, 0.026202, -1.26378, 0.681617, 0.677507, -0.202882, -0.187674, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.872187] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11791] 1760987630872075, 24.9441, 0.299124, 0.026202, -1.26378, 0.681617, 0.677507, -0.202882, -0.187674, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.874763] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11793] 1760987630874638, 24.9466, 0.298828, 0.0256708, -1.26381, 0.681339, 0.677776, -0.20296, -0.187626, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.877502] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11794] 1760987630877390, 24.9494, 0.298828, 0.0256708, -1.26381, 0.681339, 0.677776, -0.20296, -0.187626, -0.0295592, -0.053129, -0.0022778, 0.0937104, 0, -0.0454873, 
[2025-10-20 15:13:50.880051] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11795] 1760987630879934, 24.9519, 0.298828, 0.0256708, -1.26381, 0.681339, 0.677776, -0.20296, -0.187626, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.883022] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11796] 1760987630882937, 24.9549, 0.298565, 0.0251657, -1.26386, 0.68106, 0.67807, -0.20286, -0.187686, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.885525] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11798] 1760987630885409, 24.9574, 0.298565, 0.0251657, -1.26386, 0.68106, 0.67807, -0.20286, -0.187686, -0.0263432, -0.0505025, -0.00577763, 0.0845432, 0, 0, 
[2025-10-20 15:13:50.888000] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11799] 1760987630887889, 24.9599, 0.298565, 0.0251657, -1.26386, 0.68106, 0.67807, -0.20286, -0.187686, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.890664] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11800] 1760987630890548, 24.9625, 0.298565, 0.0251657, -1.26386, 0.68106, 0.67807, -0.20286, -0.187686, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.893190] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11801] 1760987630893061, 24.965, 0.298341, 0.0245873, -1.26384, 0.680953, 0.678139, -0.20275, -0.187943, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.895923] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11803] 1760987630895808, 24.9678, 0.298341, 0.0245873, -1.26384, 0.680953, 0.678139, -0.20275, -0.187943, -0.022341, -0.0578386, 0, 0, 0, 0.0505969, 
[2025-10-20 15:13:50.898458] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11804] 1760987630898351, 24.9703, 0.298341, 0.0245873, -1.26384, 0.680953, 0.678139, -0.20275, -0.187943, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.901567] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11805] 1760987630901452, 24.9734, 0.298341, 0.0245873, -1.26384, 0.680953, 0.678139, -0.20275, -0.187943, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.903898] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11807] 1760987630903798, 24.9758, 0.298115, 0.0240017, -1.26377, 0.68093, 0.678172, -0.20254, -0.188134, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.908040] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11808] 1760987630907924, 24.9799, 0.298115, 0.0240017, -1.26377, 0.68093, 0.678172, -0.20254, -0.188134, -0.0226447, -0.0585604, 0.00741892, 0, 0, 0.0619061, 
[2025-10-20 15:13:50.909109] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11809] 1760987630909006, 24.981, 0.298115, 0.0240017, -1.26377, 0.68093, 0.678172, -0.20254, -0.188134, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.911844] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11810] 1760987630911728, 24.9837, 0.298115, 0.0240017, -1.26377, 0.68093, 0.678172, -0.20254, -0.188134, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.914481] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11812] 1760987630914362, 24.9863, 0.297852, 0.0233641, -1.26365, 0.681096, 0.678122, -0.201956, -0.188344, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.917240] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11813] 1760987630917131, 24.9891, 0.297852, 0.0233641, -1.26365, 0.681096, 0.678122, -0.201956, -0.188344, -0.0263111, -0.0637634, 0.0119674, -0.0718117, -0.0545561, 0.137605, 
[2025-10-20 15:13:50.919942] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11814] 1760987630919820, 24.9918, 0.297852, 0.0233641, -1.26365, 0.681096, 0.678122, -0.201956, -0.188344, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.922451] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11815] 1760987630922336, 24.9943, 0.297852, 0.0233641, -1.26365, 0.681096, 0.678122, -0.201956, -0.188344, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.924910] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11817] 1760987630924798, 24.9968, 0.29766, 0.022709, -1.26377, 0.680801, 0.678388, -0.201959, -0.188447, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.927558] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11818] 1760987630927444, 24.9994, 0.29766, 0.022709, -1.26377, 0.680801, 0.678388, -0.201959, -0.188447, -0.0192051, -0.0655108, -0.0121117, 0.0854969, 0, 0, 
[2025-10-20 15:13:50.930151] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11819] 1760987630930032, 25.002, 0.29766, 0.022709, -1.26377, 0.680801, 0.678388, -0.201959, -0.188447, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.933164] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11821] 1760987630933101, 25.0051, 0.297445, 0.0220982, -1.26372, 0.680696, 0.678479, -0.201679, -0.188798, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.935791] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11822] 1760987630935663, 25.0076, 0.297445, 0.0220982, -1.26372, 0.680696, 0.678479, -0.201679, -0.188798, -0.0215073, -0.061079, 0.00469799, 0, 0, 0.0921492, 
[2025-10-20 15:13:50.938392] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11823] 1760987630938280, 25.0103, 0.297445, 0.0220982, -1.26372, 0.680696, 0.678479, -0.201679, -0.188798, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.941108] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11824] 1760987630940990, 25.013, 0.297445, 0.0220982, -1.26372, 0.680696, 0.678479, -0.201679, -0.188798, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.943698] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11826] 1760987630943612, 25.0156, 0.297344, 0.0214175, -1.26365, 0.680744, 0.678428, -0.201577, -0.188916, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.946806] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11827] 1760987630946690, 25.0187, 0.297344, 0.0214175, -1.26365, 0.680744, 0.678428, -0.201577, -0.188916, -0.0101023, -0.0680696, 0.00730083, 0, 0, 0.0397896, 
[2025-10-20 15:13:50.949637] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11828] 1760987630949523, 25.0215, 0.297344, 0.0214175, -1.26365, 0.680744, 0.678428, -0.201577, -0.188916, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.952391] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11829] 1760987630952305, 25.0243, 0.297344, 0.0214175, -1.26365, 0.680744, 0.678428, -0.201577, -0.188916, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.956068] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11831] 1760987630955950, 25.0279, 0.297173, 0.0207252, -1.26351, 0.68084, 0.678432, -0.201032, -0.189137, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.957767] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11832] 1760987630957650, 25.0296, 0.297173, 0.0207252, -1.26351, 0.68084, 0.678432, -0.201032, -0.189137, -0.0170788, -0.0692316, 0.0139581, -0.0507236, -0.0474274, 0.127431, 
[2025-10-20 15:13:50.960677] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11833] 1760987630960562, 25.0325, 0.297173, 0.0207252, -1.26351, 0.68084, 0.678432, -0.201032, -0.189137, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.963626] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11835] 1760987630963543, 25.0355, 0.297114, 0.0199608, -1.26342, 0.680868, 0.678418, -0.20094, -0.189184, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.966045] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11836] 1760987630965910, 25.0379, 0.297114, 0.0199608, -1.26342, 0.680868, 0.678418, -0.20094, -0.189184, -0.00583629, -0.0764404, 0.00906008, 0, 0, 0, 
[2025-10-20 15:13:50.968470] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11837] 1760987630968364, 25.0403, 0.297114, 0.0199608, -1.26342, 0.680868, 0.678418, -0.20094, -0.189184, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.971214] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11838] 1760987630971098, 25.0431, 0.297114, 0.0199608, -1.26342, 0.680868, 0.678418, -0.20094, -0.189184, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.973871] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11840] 1760987630973803, 25.0458, 0.296959, 0.0192653, -1.2634, 0.680678, 0.678599, -0.200685, -0.189487, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.976455] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11841] 1760987630976293, 25.0483, 0.296959, 0.0192653, -1.2634, 0.680678, 0.678599, -0.200685, -0.189487, -0.015492, -0.0695441, 0, 0, 0, 0.0723073, 
[2025-10-20 15:13:50.978887] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11842] 1760987630978777, 25.0508, 0.296959, 0.0192653, -1.2634, 0.680678, 0.678599, -0.200685, -0.189487, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.981763] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11843] 1760987630981648, 25.0536, 0.296959, 0.0192653, -1.2634, 0.680678, 0.678599, -0.200685, -0.189487, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.984399] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11845] 1760987630984306, 25.0563, 0.29691, 0.0185352, -1.26333, 0.680643, 0.678638, -0.200598, -0.189567, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.987062] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11846] 1760987630986949, 25.0589, 0.29691, 0.0185352, -1.26333, 0.680643, 0.678638, -0.200598, -0.189567, -0.00490731, -0.0730154, 0.00709799, 0, 0, 0, 
[2025-10-20 15:13:50.989465] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11847] 1760987630989361, 25.0613, 0.29691, 0.0185352, -1.26333, 0.680643, 0.678638, -0.200598, -0.189567, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.992126] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11848] 1760987630992009, 25.064, 0.29691, 0.0185352, -1.26333, 0.680643, 0.678638, -0.200598, -0.189567, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.994540] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11850] 1760987630994418, 25.0664, 0.296829, 0.0178223, -1.26322, 0.680645, 0.678717, -0.200147, -0.189758, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:50.997365] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11851] 1760987630997257, 25.0692, 0.296829, 0.0178223, -1.26322, 0.680645, 0.678717, -0.200147, -0.189758, -0.00812509, -0.0712882, 0.0109532, 0, -0.0384748, 0.0995481, 
[2025-10-20 15:13:51.000698] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [11852] 1760987631000581, 25.0726, 0.296829, 0.0178223, -1.26322, 0.680645, 0.678717, -0.200147, -0.189758, 0, 0, 0, 0, 0, 0, 
