[2025-10-20 15:07:43.193586] [0x0000007faf4887c0] [MocapTag] [0x00000903] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 15:08:09.074461] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12261] 1760987289074373, 25.9551, 0.270442, -0.110474, -1.27644, 0.677109, 0.685083, -0.179935, -0.199518, 0.0529002, -0.0582878, -0.0260861, 0, 0, -0.0617236, 
[2025-10-20 15:08:09.076717] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12263] 1760987289076600, 25.9573, 0.270442, -0.110474, -1.27644, 0.677109, 0.685083, -0.179935, -0.199518, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.079311] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12264] 1760987289079199, 25.9599, 0.270442, -0.110474, -1.27644, 0.677109, 0.685083, -0.179935, -0.199518, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.081825] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12265] 1760987289081707, 25.9624, 0.270953, -0.110987, -1.27669, 0.677214, 0.684979, -0.180115, -0.199358, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.085114] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12267] 1760987289085026, 25.9657, 0.270953, -0.110987, -1.27669, 0.677214, 0.684979, -0.180115, -0.199358, 0.051118, -0.0512988, -0.025227, 0, 0, -0.0446951, 
[2025-10-20 15:08:09.088559] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12268] 1760987289088448, 25.9692, 0.270953, -0.110987, -1.27669, 0.677214, 0.684979, -0.180115, -0.199358, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.089816] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12269] 1760987289089669, 25.9704, 0.270953, -0.110987, -1.27669, 0.677214, 0.684979, -0.180115, -0.199358, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.092545] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12270] 1760987289092428, 25.9732, 0.27149, -0.11152, -1.27695, 0.677386, 0.684801, -0.180266, -0.199251, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.095300] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12272] 1760987289095176, 25.9759, 0.27149, -0.11152, -1.27695, 0.677386, 0.684801, -0.180266, -0.199251, 0.0537001, -0.0533207, -0.0260988, -0.0442743, 0, 0, 
[2025-10-20 15:08:09.098326] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12273] 1760987289098214, 25.9789, 0.27149, -0.11152, -1.27695, 0.677386, 0.684801, -0.180266, -0.199251, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.101303] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12274] 1760987289101165, 25.9819, 0.27207, -0.112052, -1.27715, 0.677652, 0.684595, -0.180195, -0.199118, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.104088] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12275] 1760987289104002, 25.9847, 0.27207, -0.112052, -1.27715, 0.677652, 0.684595, -0.180195, -0.199118, 0.0579527, -0.0531952, -0.0199937, -0.0719905, 0, 0, 
[2025-10-20 15:08:09.106646] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12277] 1760987289106532, 25.9873, 0.27207, -0.112052, -1.27715, 0.677652, 0.684595, -0.180195, -0.199118, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.109392] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12278] 1760987289109288, 25.99, 0.27207, -0.112052, -1.27715, 0.677652, 0.684595, -0.180195, -0.199118, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.111583] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12279] 1760987289111466, 25.9922, 0.27267, -0.112615, -1.27738, 0.677849, 0.684434, -0.180227, -0.198967, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.114834] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12280] 1760987289114743, 25.9955, 0.27267, -0.112615, -1.27738, 0.677849, 0.684434, -0.180227, -0.198967, 0.0600328, -0.0562233, -0.0229054, -0.0485182, 0, 0, 
[2025-10-20 15:08:09.117859] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12282] 1760987289117747, 25.9985, 0.27267, -0.112615, -1.27738, 0.677849, 0.684434, -0.180227, -0.198967, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.119745] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12283] 1760987289119642, 26.0004, 0.27267, -0.112615, -1.27738, 0.677849, 0.684434, -0.180227, -0.198967, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.122358] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12284] 1760987289122244, 26.003, 0.273245, -0.113138, -1.2776, 0.67809, 0.684286, -0.180056, -0.198815, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.125661] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12286] 1760987289125494, 26.0062, 0.273245, -0.113138, -1.2776, 0.67809, 0.684286, -0.180056, -0.198815, 0.0575321, -0.0523336, -0.0213334, -0.0620604, -0.0483453, 0, 
[2025-10-20 15:08:09.128663] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12287] 1760987289128554, 26.0093, 0.273245, -0.113138, -1.2776, 0.67809, 0.684286, -0.180056, -0.198815, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.131141] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12288] 1760987289131035, 26.0118, 0.273782, -0.113655, -1.27779, 0.678341, 0.684143, -0.179865, -0.19862, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.134029] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12289] 1760987289133913, 26.0146, 0.273782, -0.113655, -1.27779, 0.678341, 0.684143, -0.179865, -0.19862, 0.0536336, -0.0516601, -0.0196809, -0.0615597, -0.0572681, 0, 
[2025-10-20 15:08:09.136537] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12291] 1760987289136369, 26.0171, 0.273782, -0.113655, -1.27779, 0.678341, 0.684143, -0.179865, -0.19862, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.139219] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12292] 1760987289139106, 26.0198, 0.273782, -0.113655, -1.27779, 0.678341, 0.684143, -0.179865, -0.19862, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.141735] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12293] 1760987289141613, 26.0223, 0.274143, -0.11418, -1.27811, 0.678169, 0.684186, -0.180346, -0.198622, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.144826] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12295] 1760987289144751, 26.0255, 0.274143, -0.11418, -1.27811, 0.678169, 0.684186, -0.180346, -0.198622, 0.0361742, -0.0525157, -0.0319049, 0.0542879, 0.0712514, -0.0852153, 
[2025-10-20 15:08:09.148328] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12296] 1760987289148214, 26.0289, 0.274143, -0.11418, -1.27811, 0.678169, 0.684186, -0.180346, -0.198622, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.151134] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12297] 1760987289151030, 26.0318, 0.274143, -0.11418, -1.27811, 0.678169, 0.684186, -0.180346, -0.198622, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.154607] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12298] 1760987289154520, 26.0352, 0.274534, -0.114698, -1.27838, 0.678137, 0.68414, -0.180646, -0.19862, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.155211] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12300] 1760987289155134, 26.0359, 0.274534, -0.114698, -1.27838, 0.678137, 0.68414, -0.180646, -0.19862, 0.0390498, -0.0518063, -0.0266329, 0, 0.0435889, -0.0471301, 
[2025-10-20 15:08:09.157938] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12301] 1760987289157826, 26.0385, 0.274534, -0.114698, -1.27838, 0.678137, 0.68414, -0.180646, -0.19862, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.160765] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12302] 1760987289160652, 26.0414, 0.274976, -0.115227, -1.2786, 0.678312, 0.683956, -0.18055, -0.198745, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.163390] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12303] 1760987289163272, 26.044, 0.274976, -0.115227, -1.2786, 0.678312, 0.683956, -0.18055, -0.198745, 0.0441757, -0.0528714, -0.0221137, -0.0670433, 0, 0.0512024, 
[2025-10-20 15:08:09.165804] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12305] 1760987289165717, 26.0464, 0.274976, -0.115227, -1.2786, 0.678312, 0.683956, -0.18055, -0.198745, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.168317] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12306] 1760987289168204, 26.0489, 0.274976, -0.115227, -1.2786, 0.678312, 0.683956, -0.18055, -0.198745, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.171512] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12307] 1760987289171397, 26.0521, 0.275454, -0.115776, -1.27881, 0.678536, 0.683728, -0.180508, -0.198799, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.173760] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12308] 1760987289173643, 26.0544, 0.275454, -0.115776, -1.27881, 0.678536, 0.683728, -0.180508, -0.198799, 0.047845, -0.054963, -0.0209307, -0.0762701, 0, 0.0351386, 
[2025-10-20 15:08:09.176756] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12310] 1760987289176638, 26.0574, 0.275454, -0.115776, -1.27881, 0.678536, 0.683728, -0.180508, -0.198799, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.179159] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12311] 1760987289179050, 26.0598, 0.275454, -0.115776, -1.27881, 0.678536, 0.683728, -0.180508, -0.198799, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.181674] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12312] 1760987289181552, 26.0623, 0.275872, -0.116307, -1.27899, 0.678765, 0.683564, -0.180244, -0.198824, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.184490] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12313] 1760987289184376, 26.0651, 0.275872, -0.116307, -1.27899, 0.678765, 0.683564, -0.180244, -0.198824, 0.04184, -0.0530942, -0.0186452, -0.0747561, -0.035888, 0.0632001, 
[2025-10-20 15:08:09.187026] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12315] 1760987289186910, 26.0676, 0.275872, -0.116307, -1.27899, 0.678765, 0.683564, -0.180244, -0.198824, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.190085] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12316] 1760987289189974, 26.0707, 0.275872, -0.116307, -1.27899, 0.678765, 0.683564, -0.180244, -0.198824, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.193038] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12317] 1760987289192924, 26.0736, 0.276205, -0.116814, -1.27938, 0.678551, 0.683753, -0.180533, -0.19864, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.195328] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12319] 1760987289195208, 26.0759, 0.276205, -0.116814, -1.27938, 0.678551, 0.683753, -0.180533, -0.19864, 0.0332258, -0.0507205, -0.0383737, 0.0847936, 0, -0.0929724, 
[2025-10-20 15:08:09.197805] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12320] 1760987289197696, 26.0784, 0.276205, -0.116814, -1.27938, 0.678551, 0.683753, -0.180533, -0.19864, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.200255] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12321] 1760987289200150, 26.0809, 0.276529, -0.117264, -1.2797, 0.678444, 0.683881, -0.180452, -0.198638, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.203041] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12322] 1760987289202918, 26.0836, 0.276529, -0.117264, -1.2797, 0.678444, 0.683881, -0.180452, -0.198638, 0.0324841, -0.0449202, -0.0319508, 0, 0, 0, 
[2025-10-20 15:08:09.206341] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12324] 1760987289206228, 26.087, 0.276529, -0.117264, -1.2797, 0.678444, 0.683881, -0.180452, -0.198638, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.208944] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12325] 1760987289208833, 26.0896, 0.276529, -0.117264, -1.2797, 0.678444, 0.683881, -0.180452, -0.198638, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.211963] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12326] 1760987289211848, 26.0926, 0.276901, -0.117715, -1.27999, 0.678357, 0.683976, -0.180348, -0.198701, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.214429] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12327] 1760987289214342, 26.0951, 0.276901, -0.117715, -1.27999, 0.678357, 0.683976, -0.180348, -0.198701, 0.0371312, -0.0451632, -0.0295418, 0, 0, 0, 
[2025-10-20 15:08:09.217129] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12329] 1760987289217014, 26.0977, 0.276901, -0.117715, -1.27999, 0.678357, 0.683976, -0.180348, -0.198701, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.219371] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12330] 1760987289219267, 26.1, 0.276901, -0.117715, -1.27999, 0.678357, 0.683976, -0.180348, -0.198701, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.222399] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12331] 1760987289222285, 26.103, 0.277224, -0.118165, -1.28025, 0.678262, 0.68408, -0.180137, -0.198864, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.224944] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12332] 1760987289224855, 26.1056, 0.277224, -0.118165, -1.28025, 0.678262, 0.68408, -0.180137, -0.198864, 0.0323009, -0.0450056, -0.0256725, 0, 0, 0.0505805, 
[2025-10-20 15:08:09.227594] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12334] 1760987289227474, 26.1082, 0.277224, -0.118165, -1.28025, 0.678262, 0.68408, -0.180137, -0.198864, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.230094] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12335] 1760987289229982, 26.1107, 0.277224, -0.118165, -1.28025, 0.678262, 0.68408, -0.180137, -0.198864, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.233030] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12336] 1760987289232918, 26.1136, 0.277544, -0.118628, -1.2805, 0.678172, 0.684149, -0.180069, -0.198991, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.235338] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12338] 1760987289235216, 26.1159, 0.277544, -0.118628, -1.2805, 0.678172, 0.684149, -0.180069, -0.198991, 0.0320588, -0.0462965, -0.024779, 0, 0, 0, 
[2025-10-20 15:08:09.238279] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12339] 1760987289238172, 26.1189, 0.277544, -0.118628, -1.2805, 0.678172, 0.684149, -0.180069, -0.198991, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.240768] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12340] 1760987289240662, 26.1214, 0.277928, -0.119067, -1.2807, 0.678157, 0.684256, -0.179659, -0.199047, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.243783] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12341] 1760987289243670, 26.1244, 0.277928, -0.119067, -1.2807, 0.678157, 0.684256, -0.179659, -0.199047, 0.0383849, -0.0438783, -0.0203789, 0, -0.0517964, 0.068442, 
[2025-10-20 15:08:09.246287] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12343] 1760987289246176, 26.1269, 0.277928, -0.119067, -1.2807, 0.678157, 0.684256, -0.179659, -0.199047, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.248653] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12344] 1760987289248544, 26.1293, 0.277928, -0.119067, -1.2807, 0.678157, 0.684256, -0.179659, -0.199047, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.251252] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12345] 1760987289251148, 26.1319, 0.278126, -0.119522, -1.28103, 0.677651, 0.68462, -0.180086, -0.199129, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.254407] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12347] 1760987289254345, 26.1351, 0.278126, -0.119522, -1.28103, 0.677651, 0.68462, -0.180086, -0.199129, 0.0197848, -0.0455127, -0.0328094, 0.152481, 0.0765383, -0.0929246, 
[2025-10-20 15:08:09.257026] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12348] 1760987289256914, 26.1376, 0.278126, -0.119522, -1.28103, 0.677651, 0.68462, -0.180086, -0.199129, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.259645] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12349] 1760987289259538, 26.1403, 0.278126, -0.119522, -1.28103, 0.677651, 0.68462, -0.180086, -0.199129, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.262398] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12350] 1760987289262270, 26.143, 0.278329, -0.119948, -1.28124, 0.677507, 0.684714, -0.180027, -0.199352, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.265046] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12352] 1760987289264968, 26.1457, 0.278329, -0.119948, -1.28124, 0.677507, 0.684714, -0.180027, -0.199352, 0.0202766, -0.0425922, -0.0214095, 0, 0, 0, 
[2025-10-20 15:08:09.267590] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12353] 1760987289267471, 26.1482, 0.278329, -0.119948, -1.28124, 0.677507, 0.684714, -0.180027, -0.199352, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.270288] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12354] 1760987289270176, 26.1509, 0.278329, -0.119948, -1.28124, 0.677507, 0.684714, -0.180027, -0.199352, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.273158] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12355] 1760987289273000, 26.1537, 0.278594, -0.120378, -1.28137, 0.677551, 0.684734, -0.179462, -0.199644, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.275921] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12357] 1760987289275804, 26.1565, 0.278594, -0.120378, -1.28137, 0.677551, 0.684734, -0.179462, -0.199644, 0.026496, -0.0430353, -0.0128767, -0.0410795, -0.0400245, 0.137269, 
[2025-10-20 15:08:09.278293] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12358] 1760987289278166, 26.1589, 0.278594, -0.120378, -1.28137, 0.677551, 0.684734, -0.179462, -0.199644, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.282690] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12359] 1760987289282568, 26.1633, 0.278735, -0.120865, -1.28169, 0.677067, 0.685038, -0.179841, -0.199901, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.283901] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12360] 1760987289283782, 26.1645, 0.278735, -0.120865, -1.28169, 0.677067, 0.685038, -0.179841, -0.199901, 0.0141495, -0.0486349, -0.0317243, 0.129235, 0.0950098, -0.0537267, 
[2025-10-20 15:08:09.286869] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12362] 1760987289286756, 26.1675, 0.278735, -0.120865, -1.28169, 0.677067, 0.685038, -0.179841, -0.199901, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.288976] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12363] 1760987289288863, 26.1696, 0.278735, -0.120865, -1.28169, 0.677067, 0.685038, -0.179841, -0.199901, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.291416] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12364] 1760987289291300, 26.172, 0.278916, -0.121305, -1.28193, 0.676891, 0.685133, -0.179836, -0.200176, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.294216] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12365] 1760987289294129, 26.1749, 0.278916, -0.121305, -1.28193, 0.676891, 0.685133, -0.179836, -0.200176, 0.0180748, -0.0440664, -0.0237551, 0, 0.040251, 0, 
[2025-10-20 15:08:09.297005] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12367] 1760987289296895, 26.1776, 0.278916, -0.121305, -1.28193, 0.676891, 0.685133, -0.179836, -0.200176, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.299250] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12368] 1760987289299151, 26.1799, 0.278916, -0.121305, -1.28193, 0.676891, 0.685133, -0.179836, -0.200176, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.302399] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12369] 1760987289302287, 26.183, 0.279134, -0.12178, -1.28199, 0.677063, 0.685021, -0.179536, -0.200247, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.305621] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12371] 1760987289305504, 26.1862, 0.279134, -0.12178, -1.28199, 0.677063, 0.685021, -0.179536, -0.200247, 0.0218038, -0.0474225, -0.00616514, -0.0612736, 0, 0.0715706, 
[2025-10-20 15:08:09.307831] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12372] 1760987289307719, 26.1884, 0.279134, -0.12178, -1.28199, 0.677063, 0.685021, -0.179536, -0.200247, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.310392] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12373] 1760987289310287, 26.191, 0.279258, -0.122202, -1.28215, 0.676881, 0.685159, -0.179667, -0.200272, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.313341] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12374] 1760987289313224, 26.1939, 0.279258, -0.122202, -1.28215, 0.676881, 0.685159, -0.179667, -0.200272, 0.0124037, -0.0422887, -0.016077, 0.0553966, 0, 0, 
[2025-10-20 15:08:09.316327] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12376] 1760987289316211, 26.1969, 0.279258, -0.122202, -1.28215, 0.676881, 0.685159, -0.179667, -0.200272, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.319380] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12377] 1760987289319272, 26.2, 0.279258, -0.122202, -1.28215, 0.676881, 0.685159, -0.179667, -0.200272, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.323014] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12378] 1760987289322901, 26.2036, 0.279329, -0.122598, -1.2823, 0.676652, 0.685276, -0.179773, -0.200553, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.326067] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12380] 1760987289325947, 26.2067, 0.279329, -0.122598, -1.2823, 0.676652, 0.685276, -0.179773, -0.200553, 0.00708943, -0.0395086, -0.0150227, 0.0464916, 0.0576019, 0, 
[2025-10-20 15:08:09.327884] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12381] 1760987289327780, 26.2085, 0.279329, -0.122598, -1.2823, 0.676652, 0.685276, -0.179773, -0.200553, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.330335] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12382] 1760987289330230, 26.211, 0.279329, -0.122598, -1.2823, 0.676652, 0.685276, -0.179773, -0.200553, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.333190] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12383] 1760987289333043, 26.2138, 0.279445, -0.123029, -1.28239, 0.676595, 0.685261, -0.17965, -0.200905, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.335844] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12385] 1760987289335721, 26.2164, 0.279445, -0.123029, -1.28239, 0.676595, 0.685261, -0.17965, -0.200905, 0.0115573, -0.0431324, -0.00882099, 0, 0, 0.0740672, 
[2025-10-20 15:08:09.338878] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12386] 1760987289338764, 26.2195, 0.279445, -0.123029, -1.28239, 0.676595, 0.685261, -0.17965, -0.200905, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.341419] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12387] 1760987289341302, 26.222, 0.279604, -0.123463, -1.28236, 0.676736, 0.685145, -0.179341, -0.201101, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.343955] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12388] 1760987289343870, 26.2246, 0.279604, -0.123463, -1.28236, 0.676736, 0.685145, -0.179341, -0.201101, 0.0159115, -0.0433766, 0.0032709, -0.0631571, 0, 0.091831, 
[2025-10-20 15:08:09.346482] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12390] 1760987289346328, 26.227, 0.279604, -0.123463, -1.28236, 0.676736, 0.685145, -0.179341, -0.201101, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.349908] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12391] 1760987289349804, 26.2305, 0.279604, -0.123463, -1.28236, 0.676736, 0.685145, -0.179341, -0.201101, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:09.353612] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [12392] 1760987289353502, 26.2342, 0.279637, -0.123891, -1.28251, 0.676369, 0.685431, -0.179733, -0.20101, 0, 0, 0, 0, 0, 0, 
