[2025-10-20 11:47:29.379077] [0x0000007fa38ea7c0] [MocapTag] [0x0000199d] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 11:47:54.577829] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11941] 1760975274577716, 25.2523, 0.192856, -0.03311, -1.27047, 0.664045, 0.671922, -0.235491, -0.228272, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.579323] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11942] 1760975274579208, 25.2538, 0.193179, -0.0335959, -1.27057, 0.664148, 0.671794, -0.235311, -0.228535, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.581864] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11944] 1760975274581751, 25.2564, 0.193179, -0.0335959, -1.27057, 0.664148, 0.671794, -0.235311, -0.228535, 0.0323127, -0.0485957, -0.0093053, -0.0652194, 0, 0.088826, 
[2025-10-20 11:47:54.584469] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11945] 1760975274584356, 25.259, 0.193179, -0.0335959, -1.27057, 0.664148, 0.671794, -0.235311, -0.228535, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.587081] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11946] 1760975274586960, 25.2616, 0.193567, -0.034165, -1.2708, 0.664168, 0.671574, -0.235626, -0.2288, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.589417] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11947] 1760975274589295, 25.2639, 0.193567, -0.034165, -1.2708, 0.664168, 0.671574, -0.235626, -0.2288, 0.0388374, -0.0569057, -0.0231631, -0.0365376, 0.0870109, 0, 
[2025-10-20 11:47:54.592607] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11949] 1760975274592494, 25.2671, 0.193567, -0.034165, -1.2708, 0.664168, 0.671574, -0.235626, -0.2288, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.595555] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11950] 1760975274595445, 25.27, 0.193567, -0.034165, -1.2708, 0.664168, 0.671574, -0.235626, -0.2288, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.598263] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11951] 1760975274598142, 25.2727, 0.193951, -0.0346973, -1.27087, 0.664262, 0.67145, -0.2355, -0.229022, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.600926] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11953] 1760975274600871, 25.2755, 0.193951, -0.0346973, -1.27087, 0.664262, 0.67145, -0.2355, -0.229022, 0.0383458, -0.0532296, -0.00685049, -0.0574589, 0, 0.072034, 
[2025-10-20 11:47:54.603501] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11954] 1760975274603387, 25.278, 0.193951, -0.0346973, -1.27087, 0.664262, 0.67145, -0.2355, -0.229022, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.606094] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11955] 1760975274605983, 25.2806, 0.193951, -0.0346973, -1.27087, 0.664262, 0.67145, -0.2355, -0.229022, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.608825] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11956] 1760975274608714, 25.2833, 0.194308, -0.0352418, -1.27085, 0.664328, 0.671465, -0.235015, -0.229282, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.612149] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11958] 1760975274612036, 25.2866, 0.194308, -0.0352418, -1.27085, 0.664328, 0.671465, -0.235015, -0.229282, 0.035716, -0.0544567, 0.00203692, -0.0533342, 0, 0.130458, 
[2025-10-20 11:47:54.614057] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11959] 1760975274613949, 25.2886, 0.194308, -0.0352418, -1.27085, 0.664328, 0.671465, -0.235015, -0.229282, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.616796] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11960] 1760975274616684, 25.2913, 0.194728, -0.0357835, -1.27092, 0.664405, 0.671376, -0.234848, -0.229491, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.619904] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11961] 1760975274619814, 25.2944, 0.194728, -0.0357835, -1.27092, 0.664405, 0.671376, -0.234848, -0.229491, 0.0420245, -0.0541659, -0.00774878, -0.0504136, 0, 0.0738097, 
[2025-10-20 11:47:54.622466] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11963] 1760975274622355, 25.297, 0.194728, -0.0357835, -1.27092, 0.664405, 0.671376, -0.234848, -0.229491, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.625290] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11964] 1760975274625180, 25.2998, 0.194728, -0.0357835, -1.27092, 0.664405, 0.671376, -0.234848, -0.229491, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.628022] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11965] 1760975274627904, 25.3025, 0.195151, -0.036358, -1.27103, 0.664444, 0.67134, -0.234693, -0.229642, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.631091] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11967] 1760975274630971, 25.3056, 0.195151, -0.036358, -1.27103, 0.664444, 0.67134, -0.234693, -0.229642, 0.0422794, -0.0574515, -0.0101035, 0, 0, 0.0565129, 
[2025-10-20 11:47:54.633457] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11968] 1760975274633346, 25.3079, 0.195151, -0.036358, -1.27103, 0.664444, 0.67134, -0.234693, -0.229642, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.635918] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11969] 1760975274635809, 25.3104, 0.195151, -0.036358, -1.27103, 0.664444, 0.67134, -0.234693, -0.229642, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.639831] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11970] 1760975274639741, 25.3143, 0.195596, -0.0368881, -1.2711, 0.664413, 0.671337, -0.234603, -0.229834, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.641326] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11972] 1760975274641212, 25.3158, 0.195596, -0.0368881, -1.2711, 0.664413, 0.671337, -0.234603, -0.229834, 0.0445241, -0.0530112, -0.00700933, 0, 0, 0.0460409, 
[2025-10-20 11:47:54.643814] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11973] 1760975274643706, 25.3183, 0.195596, -0.0368881, -1.2711, 0.664413, 0.671337, -0.234603, -0.229834, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.646576] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11974] 1760975274646468, 25.3211, 0.196024, -0.0374, -1.27114, 0.664481, 0.671297, -0.234336, -0.230025, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.649326] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11975] 1760975274649210, 25.3238, 0.196024, -0.0374, -1.27114, 0.664481, 0.671297, -0.234336, -0.230025, 0.0427911, -0.0511918, -0.00400443, -0.0457048, 0, 0.0845828, 
[2025-10-20 11:47:54.651793] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11977] 1760975274651665, 25.3263, 0.196024, -0.0374, -1.27114, 0.664481, 0.671297, -0.234336, -0.230025, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.654374] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11978] 1760975274654260, 25.3289, 0.196024, -0.0374, -1.27114, 0.664481, 0.671297, -0.234336, -0.230025, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.657002] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11979] 1760975274656880, 25.3315, 0.196503, -0.0379628, -1.27126, 0.664527, 0.67127, -0.234188, -0.23012, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.659911] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11980] 1760975274659822, 25.3344, 0.196503, -0.0379628, -1.27126, 0.664527, 0.67127, -0.234188, -0.23012, 0.0479101, -0.0562748, -0.0128482, 0, 0, 0.0458632, 
[2025-10-20 11:47:54.662374] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11982] 1760975274662261, 25.3369, 0.196503, -0.0379628, -1.27126, 0.664527, 0.67127, -0.234188, -0.23012, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.665043] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11983] 1760975274664935, 25.3395, 0.196503, -0.0379628, -1.27126, 0.664527, 0.67127, -0.234188, -0.23012, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.667674] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11984] 1760975274667558, 25.3422, 0.197084, -0.0385066, -1.27149, 0.664441, 0.671264, -0.234431, -0.230143, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.670264] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11985] 1760975274670151, 25.3448, 0.197084, -0.0385066, -1.27149, 0.664441, 0.671264, -0.234431, -0.230143, 0.0581004, -0.0543778, -0.0228809, 0, 0.0393152, -0.0426965, 
[2025-10-20 11:47:54.672858] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11987] 1760975274672745, 25.3473, 0.197084, -0.0385066, -1.27149, 0.664441, 0.671264, -0.234431, -0.230143, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.675607] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11988] 1760975274675495, 25.3501, 0.197084, -0.0385066, -1.27149, 0.664441, 0.671264, -0.234431, -0.230143, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.678238] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11989] 1760975274678072, 25.3527, 0.198017, -0.0383901, -1.27194, 0.66365, 0.673165, -0.232165, -0.229166, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.680774] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11991] 1760975274680625, 25.3552, 0.198017, -0.0383901, -1.27194, 0.66365, 0.673165, -0.232165, -0.229166, 0.093214, 0.0116473, -0.0442472, 0.37545, -0.485861, 0.0676533, 
[2025-10-20 11:47:54.683270] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11992] 1760975274683155, 25.3578, 0.198017, -0.0383901, -1.27194, 0.66365, 0.673165, -0.232165, -0.229166, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.688261] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11993] 1760975274688144, 25.3627, 0.198017, -0.0383901, -1.27194, 0.66365, 0.673165, -0.232165, -0.229166, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.688963] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11994] 1760975274688849, 25.3635, 0.198871, -0.0385309, -1.27244, 0.663254, 0.674247, -0.230904, -0.228407, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.691179] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11996] 1760975274691125, 25.3657, 0.198871, -0.0385309, -1.27244, 0.663254, 0.674247, -0.230904, -0.228407, 0.0853976, -0.0140779, -0.0500148, 0.217223, -0.302684, 0, 
[2025-10-20 11:47:54.693459] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11997] 1760975274693341, 25.3679, 0.198871, -0.0385309, -1.27244, 0.663254, 0.674247, -0.230904, -0.228407, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.696392] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11998] 1760975274696255, 25.3709, 0.199528, -0.0389065, -1.273, 0.662624, 0.675211, -0.23007, -0.228226, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.699067] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [11999] 1760975274698955, 25.3736, 0.199528, -0.0389065, -1.273, 0.662624, 0.675211, -0.23007, -0.228226, 0.0657049, -0.0375615, -0.0560416, 0.229776, -0.151896, 0, 
[2025-10-20 11:47:54.701640] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12001] 1760975274701528, 25.3761, 0.199528, -0.0389065, -1.273, 0.662624, 0.675211, -0.23007, -0.228226, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.705692] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12002] 1760975274705581, 25.3802, 0.199528, -0.0389065, -1.273, 0.662624, 0.675211, -0.23007, -0.228226, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.706719] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12003] 1760975274706609, 25.3812, 0.19983, -0.0397393, -1.27303, 0.662331, 0.674693, -0.231371, -0.229291, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.709525] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12004] 1760975274709439, 25.384, 0.19983, -0.0397393, -1.27303, 0.662331, 0.674693, -0.231371, -0.229291, 0.030195, -0.0832801, -0.0033982, 0, 0.353593, 0, 
[2025-10-20 11:47:54.712367] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12006] 1760975274712254, 25.3869, 0.19983, -0.0397393, -1.27303, 0.662331, 0.674693, -0.231371, -0.229291, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.714443] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12007] 1760975274714318, 25.3889, 0.19983, -0.0397393, -1.27303, 0.662331, 0.674693, -0.231371, -0.229291, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.716794] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12008] 1760975274716674, 25.3913, 0.200415, -0.0402533, -1.27309, 0.662665, 0.674568, -0.230741, -0.22933, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.720340] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12010] 1760975274720285, 25.3949, 0.200415, -0.0402533, -1.27309, 0.662665, 0.674568, -0.230741, -0.22933, 0.0585856, -0.0514042, -0.00561828, -0.118279, -0.0870407, 0.141869, 
[2025-10-20 11:47:54.722871] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12011] 1760975274722759, 25.3974, 0.200415, -0.0402533, -1.27309, 0.662665, 0.674568, -0.230741, -0.22933, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.725540] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12012] 1760975274725434, 25.4, 0.200415, -0.0402533, -1.27309, 0.662665, 0.674568, -0.230741, -0.22933, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.727323] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12013] 1760975274727206, 25.4018, 0.200981, -0.040846, -1.27329, 0.662675, 0.674667, -0.230298, -0.229455, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.730835] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12015] 1760975274730774, 25.4054, 0.200981, -0.040846, -1.27329, 0.662675, 0.674667, -0.230298, -0.229455, 0.0565125, -0.059265, -0.0199785, 0, -0.0466287, 0.0919545, 
[2025-10-20 11:47:54.733416] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12016] 1760975274733304, 25.4079, 0.200981, -0.040846, -1.27329, 0.662675, 0.674667, -0.230298, -0.229455, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.736148] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12017] 1760975274736043, 25.4106, 0.200981, -0.040846, -1.27329, 0.662675, 0.674667, -0.230298, -0.229455, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.738804] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12018] 1760975274738688, 25.4133, 0.201543, -0.0414497, -1.27322, 0.663353, 0.67402, -0.230012, -0.229684, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.741398] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12020] 1760975274741315, 25.4159, 0.201543, -0.0414497, -1.27322, 0.663353, 0.67402, -0.230012, -0.229684, 0.0562546, -0.0603678, 0.00647945, -0.254858, 0, 0.164687, 
[2025-10-20 11:47:54.743976] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12021] 1760975274743854, 25.4185, 0.201543, -0.0414497, -1.27322, 0.663353, 0.67402, -0.230012, -0.229684, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.746594] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12022] 1760975274746483, 25.4211, 0.202146, -0.0419713, -1.27355, 0.662967, 0.674721, -0.229058, -0.229694, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.749322] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12023] 1760975274749208, 25.4238, 0.202146, -0.0419713, -1.27355, 0.662967, 0.674721, -0.229058, -0.229694, 0.0602775, -0.0521614, -0.0328202, 0.126672, -0.14022, 0.102243, 
[2025-10-20 11:47:54.752120] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12025] 1760975274752008, 25.4266, 0.202146, -0.0419713, -1.27355, 0.662967, 0.674721, -0.229058, -0.229694, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.754655] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12026] 1760975274754546, 25.4291, 0.202146, -0.0419713, -1.27355, 0.662967, 0.674721, -0.229058, -0.229694, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.757230] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12027] 1760975274757113, 25.4317, 0.20265, -0.0426761, -1.27357, 0.662997, 0.674386, -0.229523, -0.230125, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.759920] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12028] 1760975274759831, 25.4344, 0.20265, -0.0426761, -1.27357, 0.662997, 0.674386, -0.229523, -0.230125, 0.0504231, -0.0704858, 0, -0.0584006, 0.13417, 0, 
[2025-10-20 11:47:54.762361] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12030] 1760975274762248, 25.4368, 0.20265, -0.0426761, -1.27357, 0.662997, 0.674386, -0.229523, -0.230125, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.765162] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12031] 1760975274765050, 25.4397, 0.20265, -0.0426761, -1.27357, 0.662997, 0.674386, -0.229523, -0.230125, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.768047] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12032] 1760975274767933, 25.4425, 0.203144, -0.0434192, -1.27363, 0.662996, 0.674119, -0.229918, -0.230516, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.770622] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12034] 1760975274770515, 25.4451, 0.203144, -0.0434192, -1.27363, 0.662996, 0.674119, -0.229918, -0.230516, 0.0494288, -0.0743016, -0.00648073, -0.0435591, 0.117433, 0, 
[2025-10-20 11:47:54.773143] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12035] 1760975274773031, 25.4476, 0.203144, -0.0434192, -1.27363, 0.662996, 0.674119, -0.229918, -0.230516, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.775648] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12036] 1760975274775544, 25.4501, 0.203144, -0.0434192, -1.27363, 0.662996, 0.674119, -0.229918, -0.230516, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.778463] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12037] 1760975274778350, 25.453, 0.203681, -0.0441396, -1.27379, 0.662784, 0.674226, -0.229933, -0.230799, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.780994] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12039] 1760975274780868, 25.4555, 0.203681, -0.0441396, -1.27379, 0.662784, 0.674226, -0.229933, -0.230799, 0.0536964, -0.0720445, -0.0158744, 0.0388503, 0.0448823, 0, 
[2025-10-20 11:47:54.783968] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12040] 1760975274783854, 25.4585, 0.203681, -0.0441396, -1.27379, 0.662784, 0.674226, -0.229933, -0.230799, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.786488] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12041] 1760975274786377, 25.461, 0.203533, -0.0456869, -1.27321, 0.664228, 0.672085, -0.230177, -0.23264, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.789295] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12042] 1760975274789179, 25.4638, 0.203533, -0.0456869, -1.27321, 0.664228, 0.672085, -0.230177, -0.23264, -0.0148684, -0.15473, 0.0582356, -0.700319, 0.314564, 0.478391, 
[2025-10-20 11:47:54.791890] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12044] 1760975274791774, 25.4664, 0.203533, -0.0456869, -1.27321, 0.664228, 0.672085, -0.230177, -0.23264, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.794498] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12045] 1760975274794372, 25.469, 0.203533, -0.0456869, -1.27321, 0.664228, 0.672085, -0.230177, -0.23264, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.796929] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12046] 1760975274796811, 25.4714, 0.205018, -0.0451568, -1.27375, 0.664086, 0.673949, -0.227504, -0.23027, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.800244] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12047] 1760975274800146, 25.4747, 0.205018, -0.0451568, -1.27375, 0.664086, 0.673949, -0.227504, -0.23027, 0.148491, 0.0530146, -0.0547436, 0.318146, -0.753963, -0.058974, 
[2025-10-20 11:47:54.803045] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12049] 1760975274802885, 25.4775, 0.205018, -0.0451568, -1.27375, 0.664086, 0.673949, -0.227504, -0.23027, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.805575] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12050] 1760975274805451, 25.4801, 0.205018, -0.0451568, -1.27375, 0.664086, 0.673949, -0.227504, -0.23027, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.808336] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12051] 1760975274808221, 25.4828, 0.205651, -0.0457999, -1.27429, 0.663283, 0.674585, -0.227819, -0.23041, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.811024] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12053] 1760975274810899, 25.4855, 0.205651, -0.0457999, -1.27429, 0.663283, 0.674585, -0.227819, -0.23041, 0.0633249, -0.0643188, -0.0532832, 0.254416, 0.0676274, -0.113836, 
[2025-10-20 11:47:54.813613] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12054] 1760975274813501, 25.4881, 0.205651, -0.0457999, -1.27429, 0.663283, 0.674585, -0.227819, -0.23041, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.817258] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12055] 1760975274817143, 25.4917, 0.205651, -0.0457999, -1.27429, 0.663283, 0.674585, -0.227819, -0.23041, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.819774] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12056] 1760975274819687, 25.4943, 0.20613, -0.0467018, -1.27432, 0.663305, 0.673865, -0.229145, -0.231137, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.822081] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12058] 1760975274821959, 25.4966, 0.20613, -0.0467018, -1.27432, 0.663305, 0.673865, -0.229145, -0.231137, 0.0479388, -0.0901849, -0.00376266, -0.0882745, 0.306332, -0.0620009, 
[2025-10-20 11:47:54.824588] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12059] 1760975274824477, 25.4991, 0.20613, -0.0467018, -1.27432, 0.663305, 0.673865, -0.229145, -0.231137, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.827191] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12060] 1760975274827075, 25.5017, 0.206749, -0.047391, -1.27446, 0.6634, 0.673724, -0.22916, -0.231263, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.829953] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12061] 1760975274829839, 25.5044, 0.206749, -0.047391, -1.27446, 0.6634, 0.673724, -0.22916, -0.231263, 0.0618874, -0.0689218, -0.0132756, -0.0465035, 0, 0, 
[2025-10-20 11:47:54.832384] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12063] 1760975274832269, 25.5069, 0.206749, -0.047391, -1.27446, 0.6634, 0.673724, -0.22916, -0.231263, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.835123] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12064] 1760975274835013, 25.5096, 0.206749, -0.047391, -1.27446, 0.6634, 0.673724, -0.22916, -0.231263, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.837645] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12065] 1760975274837527, 25.5121, 0.206602, -0.0490625, -1.27402, 0.664534, 0.671805, -0.229564, -0.23318, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.841812] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12067] 1760975274841699, 25.5163, 0.206602, -0.0490625, -1.27402, 0.664534, 0.671805, -0.229564, -0.23318, -0.0147461, -0.16715, 0.0433277, -0.605488, 0.348926, 0.433096, 
[2025-10-20 11:47:54.842842] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12068] 1760975274842735, 25.5173, 0.206602, -0.0490625, -1.27402, 0.664534, 0.671805, -0.229564, -0.23318, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.845691] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12069] 1760975274845576, 25.5202, 0.206602, -0.0490625, -1.27402, 0.664534, 0.671805, -0.229564, -0.23318, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.848561] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12070] 1760975274848449, 25.5231, 0.207224, -0.0496642, -1.27414, 0.664553, 0.671918, -0.229137, -0.23322, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:54.850219] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [12072] 1760975274850139, 25.5247, 0.207224, -0.0496642, -1.27414, 0.664553, 0.671918, -0.229137, -0.23322, 0.0622133, -0.0601709, -0.011318, 0, -0.0576735, 0.0741123, 
