[2025-10-20 11:43:20.239275] [0x0000007f899507c0] [MocapTag] [0x00001265] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 11:43:53.522367] [0x0000007f850299a0] [MocapTag] [0x00001265] [15769] 1760975033522280, 33.3307, 0.176615, -0.243293, -0.321548, 0.667559, 0.673157, -0.222173, -0.227736, 0.0703601, -0.0508377, 0.056552, 0, 0, -0.342309, 
[2025-10-20 11:43:53.524268] [0x0000007f850299a0] [MocapTag] [0x00001265] [15771] 1760975033524147, 33.3326, 0.176615, -0.243293, -0.321548, 0.667559, 0.673157, -0.222173, -0.227736, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.527540] [0x0000007f850299a0] [MocapTag] [0x00001265] [15772] 1760975033527430, 33.3359, 0.177165, -0.243582, -0.321439, 0.667647, 0.672961, -0.223042, -0.227208, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.530272] [0x0000007f850299a0] [MocapTag] [0x00001265] [15773] 1760975033530150, 33.3386, 0.177165, -0.243582, -0.321439, 0.667647, 0.672961, -0.223042, -0.227208, 0.0549784, -0.0288576, 0.0108759, 0, 0.0500083, -0.218832, 
[2025-10-20 11:43:53.532911] [0x0000007f850299a0] [MocapTag] [0x00001265] [15774] 1760975033532827, 33.3413, 0.177165, -0.243582, -0.321439, 0.667647, 0.672961, -0.223042, -0.227208, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.535524] [0x0000007f850299a0] [MocapTag] [0x00001265] [15776] 1760975033535409, 33.3439, 0.177165, -0.243582, -0.321439, 0.667647, 0.672961, -0.223042, -0.227208, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.538015] [0x0000007f850299a0] [MocapTag] [0x00001265] [15777] 1760975033537892, 33.3464, 0.17763, -0.243655, -0.321612, 0.667521, 0.673092, -0.223581, -0.226659, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.540700] [0x0000007f850299a0] [MocapTag] [0x00001265] [15778] 1760975033540578, 33.349, 0.17763, -0.243655, -0.321612, 0.667521, 0.673092, -0.223581, -0.226659, 0.0465542, -0.00729854, -0.0173279, 0.10457, 0, -0.197457, 
[2025-10-20 11:43:53.543056] [0x0000007f850299a0] [MocapTag] [0x00001265] [15779] 1760975033542941, 33.3514, 0.17763, -0.243655, -0.321612, 0.667521, 0.673092, -0.223581, -0.226659, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.545715] [0x0000007f850299a0] [MocapTag] [0x00001265] [15781] 1760975033545605, 33.3541, 0.17763, -0.243655, -0.321612, 0.667521, 0.673092, -0.223581, -0.226659, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.548363] [0x0000007f850299a0] [MocapTag] [0x00001265] [15782] 1760975033548256, 33.3567, 0.177885, -0.24354, -0.321815, 0.667502, 0.673219, -0.223691, -0.22623, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.550821] [0x0000007f850299a0] [MocapTag] [0x00001265] [15783] 1760975033550693, 33.3592, 0.177885, -0.24354, -0.321815, 0.667502, 0.673219, -0.223691, -0.22623, 0.0254245, 0.0114697, -0.0202728, 0.0548363, -0.0479162, -0.0985894, 
[2025-10-20 11:43:53.553349] [0x0000007f850299a0] [MocapTag] [0x00001265] [15784] 1760975033553261, 33.3617, 0.177885, -0.24354, -0.321815, 0.667502, 0.673219, -0.223691, -0.22623, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.555902] [0x0000007f850299a0] [MocapTag] [0x00001265] [15786] 1760975033555790, 33.3643, 0.177885, -0.24354, -0.321815, 0.667502, 0.673219, -0.223691, -0.22623, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.558488] [0x0000007f850299a0] [MocapTag] [0x00001265] [15787] 1760975033558377, 33.3668, 0.177827, -0.243575, -0.321968, 0.667534, 0.673194, -0.223567, -0.226331, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.561206] [0x0000007f850299a0] [MocapTag] [0x00001265] [15788] 1760975033561092, 33.3696, 0.177827, -0.243575, -0.321968, 0.667534, 0.673194, -0.223567, -0.226331, -0.00578042, -0.00347433, -0.0153317, 0, 0, 0.0409598, 
[2025-10-20 11:43:53.563607] [0x0000007f850299a0] [MocapTag] [0x00001265] [15790] 1760975033563548, 33.372, 0.177827, -0.243575, -0.321968, 0.667534, 0.673194, -0.223567, -0.226331, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.566281] [0x0000007f850299a0] [MocapTag] [0x00001265] [15791] 1760975033566170, 33.3746, 0.177827, -0.243575, -0.321968, 0.667534, 0.673194, -0.223567, -0.226331, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.568969] [0x0000007f850299a0] [MocapTag] [0x00001265] [15792] 1760975033568863, 33.3773, 0.177644, -0.243643, -0.321927, 0.667554, 0.673225, -0.223276, -0.226469, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.571881] [0x0000007f850299a0] [MocapTag] [0x00001265] [15793] 1760975033571766, 33.3802, 0.177644, -0.243643, -0.321927, 0.667554, 0.673225, -0.223276, -0.226469, -0.0183062, -0.00683221, 0.00410979, 0, 0, 0.0714741, 
[2025-10-20 11:43:53.574400] [0x0000007f850299a0] [MocapTag] [0x00001265] [15795] 1760975033574316, 33.3828, 0.177644, -0.243643, -0.321927, 0.667554, 0.673225, -0.223276, -0.226469, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.576906] [0x0000007f850299a0] [MocapTag] [0x00001265] [15796] 1760975033576791, 33.3853, 0.177421, -0.243451, -0.321772, 0.667415, 0.673313, -0.222942, -0.226944, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.579840] [0x0000007f850299a0] [MocapTag] [0x00001265] [15797] 1760975033579727, 33.3882, 0.177421, -0.243451, -0.321772, 0.667415, 0.673313, -0.222942, -0.226944, -0.0222443, 0.0191733, 0.0155664, 0, 0, 0.123127, 
[2025-10-20 11:43:53.583335] [0x0000007f850299a0] [MocapTag] [0x00001265] [15798] 1760975033583246, 33.3917, 0.177421, -0.243451, -0.321772, 0.667415, 0.673313, -0.222942, -0.226944, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.585661] [0x0000007f850299a0] [MocapTag] [0x00001265] [15800] 1760975033585538, 33.394, 0.177421, -0.243451, -0.321772, 0.667415, 0.673313, -0.222942, -0.226944, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.587760] [0x0000007f850299a0] [MocapTag] [0x00001265] [15801] 1760975033587649, 33.3961, 0.177192, -0.243086, -0.321634, 0.667189, 0.673539, -0.222503, -0.227368, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.590767] [0x0000007f850299a0] [MocapTag] [0x00001265] [15802] 1760975033590652, 33.3991, 0.177192, -0.243086, -0.321634, 0.667189, 0.673539, -0.222503, -0.227368, -0.022947, 0.0365289, 0.0138004, 0, 0, 0.119713, 
[2025-10-20 11:43:53.593113] [0x0000007f850299a0] [MocapTag] [0x00001265] [15803] 1760975033592928, 33.4014, 0.177192, -0.243086, -0.321634, 0.667189, 0.673539, -0.222503, -0.227368, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.595737] [0x0000007f850299a0] [MocapTag] [0x00001265] [15805] 1760975033595622, 33.4041, 0.177192, -0.243086, -0.321634, 0.667189, 0.673539, -0.222503, -0.227368, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.598134] [0x0000007f850299a0] [MocapTag] [0x00001265] [15806] 1760975033598021, 33.4065, 0.176731, -0.242853, -0.321839, 0.667008, 0.673736, -0.221998, -0.22781, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.601584] [0x0000007f850299a0] [MocapTag] [0x00001265] [15807] 1760975033601468, 33.4099, 0.176731, -0.242853, -0.321839, 0.667008, 0.673736, -0.221998, -0.22781, -0.0460763, 0.0233183, -0.020512, 0, 0, 0.137809, 
[2025-10-20 11:43:53.603767] [0x0000007f850299a0] [MocapTag] [0x00001265] [15808] 1760975033603679, 33.4121, 0.176731, -0.242853, -0.321839, 0.667008, 0.673736, -0.221998, -0.22781, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.606465] [0x0000007f850299a0] [MocapTag] [0x00001265] [15810] 1760975033606289, 33.4148, 0.17615, -0.242517, -0.32214, 0.666701, 0.673835, -0.221396, -0.228999, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.609150] [0x0000007f850299a0] [MocapTag] [0x00001265] [15811] 1760975033609037, 33.4175, 0.17615, -0.242517, -0.32214, 0.666701, 0.673835, -0.221396, -0.228999, -0.0580763, 0.0336321, -0.0301187, 0, 0.0888228, 0.278073, 
[2025-10-20 11:43:53.611720] [0x0000007f850299a0] [MocapTag] [0x00001265] [15812] 1760975033611605, 33.4201, 0.17615, -0.242517, -0.32214, 0.666701, 0.673835, -0.221396, -0.228999, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.614205] [0x0000007f850299a0] [MocapTag] [0x00001265] [15814] 1760975033614086, 33.4226, 0.17615, -0.242517, -0.32214, 0.666701, 0.673835, -0.221396, -0.228999, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.617002] [0x0000007f850299a0] [MocapTag] [0x00001265] [15815] 1760975033616892, 33.4254, 0.175532, -0.242137, -0.322347, 0.666428, 0.674031, -0.220639, -0.229944, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.619621] [0x0000007f850299a0] [MocapTag] [0x00001265] [15816] 1760975033619510, 33.428, 0.175532, -0.242137, -0.322347, 0.666428, 0.674031, -0.220639, -0.229944, -0.0618362, 0.0379448, -0.0207055, 0, 0, 0.259667, 
[2025-10-20 11:43:53.622334] [0x0000007f850299a0] [MocapTag] [0x00001265] [15817] 1760975033622221, 33.4307, 0.175532, -0.242137, -0.322347, 0.666428, 0.674031, -0.220639, -0.229944, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.625051] [0x0000007f850299a0] [MocapTag] [0x00001265] [15819] 1760975033624938, 33.4334, 0.175532, -0.242137, -0.322347, 0.666428, 0.674031, -0.220639, -0.229944, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.627357] [0x0000007f850299a0] [MocapTag] [0x00001265] [15820] 1760975033627230, 33.4357, 0.174981, -0.241653, -0.322483, 0.666124, 0.674387, -0.21983, -0.230556, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.630276] [0x0000007f850299a0] [MocapTag] [0x00001265] [15821] 1760975033630153, 33.4386, 0.174981, -0.241653, -0.322483, 0.666124, 0.674387, -0.21983, -0.230556, -0.0550936, 0.0484334, -0.0135695, 0, 0, 0.201712, 
[2025-10-20 11:43:53.633325] [0x0000007f850299a0] [MocapTag] [0x00001265] [15822] 1760975033633241, 33.4417, 0.174981, -0.241653, -0.322483, 0.666124, 0.674387, -0.21983, -0.230556, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.635846] [0x0000007f850299a0] [MocapTag] [0x00001265] [15824] 1760975033635731, 33.4442, 0.174981, -0.241653, -0.322483, 0.666124, 0.674387, -0.21983, -0.230556, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.638229] [0x0000007f850299a0] [MocapTag] [0x00001265] [15825] 1760975033638123, 33.4466, 0.174442, -0.24121, -0.32247, 0.665756, 0.674684, -0.219101, -0.231444, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.640945] [0x0000007f850299a0] [MocapTag] [0x00001265] [15826] 1760975033640828, 33.4493, 0.174442, -0.24121, -0.32247, 0.665756, 0.674684, -0.219101, -0.231444, -0.0539147, 0.044301, 0, 0, 0, 0.23448, 
[2025-10-20 11:43:53.643496] [0x0000007f850299a0] [MocapTag] [0x00001265] [15827] 1760975033643402, 33.4519, 0.174442, -0.24121, -0.32247, 0.665756, 0.674684, -0.219101, -0.231444, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.646160] [0x0000007f850299a0] [MocapTag] [0x00001265] [15829] 1760975033646046, 33.4545, 0.174442, -0.24121, -0.32247, 0.665756, 0.674684, -0.219101, -0.231444, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.649185] [0x0000007f850299a0] [MocapTag] [0x00001265] [15830] 1760975033649070, 33.4575, 0.172344, -0.242174, -0.323667, 0.665031, 0.673951, -0.219493, -0.23526, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.652022] [0x0000007f850299a0] [MocapTag] [0x00001265] [15831] 1760975033651908, 33.4604, 0.172344, -0.242174, -0.323667, 0.665031, 0.673951, -0.219493, -0.23526, -0.209772, -0.0964492, -0.119677, -0.201941, 0.629914, 0.579118, 
[2025-10-20 11:43:53.654679] [0x0000007f850299a0] [MocapTag] [0x00001265] [15833] 1760975033654570, 33.463, 0.172344, -0.242174, -0.323667, 0.665031, 0.673951, -0.219493, -0.23526, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.657171] [0x0000007f850299a0] [MocapTag] [0x00001265] [15834] 1760975033657059, 33.4655, 0.172571, -0.240869, -0.323025, 0.666022, 0.674327, -0.216742, -0.233926, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.659902] [0x0000007f850299a0] [MocapTag] [0x00001265] [15835] 1760975033659792, 33.4683, 0.172571, -0.240869, -0.323025, 0.666022, 0.674327, -0.216742, -0.233926, 0.022667, 0.130574, 0.0642049, -0.17674, -0.610262, 0.270382, 
[2025-10-20 11:43:53.663184] [0x0000007f850299a0] [MocapTag] [0x00001265] [15836] 1760975033663038, 33.4715, 0.172571, -0.240869, -0.323025, 0.666022, 0.674327, -0.216742, -0.233926, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.665787] [0x0000007f850299a0] [MocapTag] [0x00001265] [15838] 1760975033665675, 33.4741, 0.172571, -0.240869, -0.323025, 0.666022, 0.674327, -0.216742, -0.233926, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.668231] [0x0000007f850299a0] [MocapTag] [0x00001265] [15839] 1760975033668121, 33.4766, 0.172158, -0.240654, -0.323159, 0.665861, 0.674449, -0.216151, -0.234576, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.671063] [0x0000007f850299a0] [MocapTag] [0x00001265] [15840] 1760975033670946, 33.4794, 0.172158, -0.240654, -0.323159, 0.665861, 0.674449, -0.216151, -0.234576, -0.0413099, 0.021412, -0.0133766, 0, 0, 0.192878, 
[2025-10-20 11:43:53.673539] [0x0000007f850299a0] [MocapTag] [0x00001265] [15841] 1760975033673454, 33.4819, 0.172158, -0.240654, -0.323159, 0.665861, 0.674449, -0.216151, -0.234576, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.676181] [0x0000007f850299a0] [MocapTag] [0x00001265] [15843] 1760975033676068, 33.4845, 0.172158, -0.240654, -0.323159, 0.665861, 0.674449, -0.216151, -0.234576, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.678792] [0x0000007f850299a0] [MocapTag] [0x00001265] [15844] 1760975033678682, 33.4871, 0.171967, -0.24044, -0.323281, 0.665783, 0.674708, -0.215463, -0.234686, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.681608] [0x0000007f850299a0] [MocapTag] [0x00001265] [15845] 1760975033681490, 33.49, 0.171967, -0.24044, -0.323281, 0.665783, 0.674708, -0.215463, -0.234686, -0.019038, 0.02143, -0.0122392, 0, -0.085336, 0.114452, 
[2025-10-20 11:43:53.684137] [0x0000007f850299a0] [MocapTag] [0x00001265] [15847] 1760975033684025, 33.4925, 0.171967, -0.24044, -0.323281, 0.665783, 0.674708, -0.215463, -0.234686, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.686676] [0x0000007f850299a0] [MocapTag] [0x00001265] [15848] 1760975033686564, 33.495, 0.171924, -0.240209, -0.323291, 0.665696, 0.674834, -0.215267, -0.234753, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.689345] [0x0000007f850299a0] [MocapTag] [0x00001265] [15849] 1760975033689239, 33.4977, 0.171924, -0.240209, -0.323291, 0.665696, 0.674834, -0.215267, -0.234753, -0.00429715, 0.0230849, 0, 0, 0, 0, 
[2025-10-20 11:43:53.693493] [0x0000007f850299a0] [MocapTag] [0x00001265] [15851] 1760975033693431, 33.5019, 0.171924, -0.240209, -0.323291, 0.665696, 0.674834, -0.215267, -0.234753, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.694908] [0x0000007f850299a0] [MocapTag] [0x00001265] [15852] 1760975033694796, 33.5033, 0.171924, -0.240209, -0.323291, 0.665696, 0.674834, -0.215267, -0.234753, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.697366] [0x0000007f850299a0] [MocapTag] [0x00001265] [15853] 1760975033697258, 33.5057, 0.171949, -0.240128, -0.323293, 0.665473, 0.674972, -0.215382, -0.234881, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.700185] [0x0000007f850299a0] [MocapTag] [0x00001265] [15854] 1760975033700065, 33.5085, 0.171949, -0.240128, -0.323293, 0.665473, 0.674972, -0.215382, -0.234881, 0.0024816, 0.00815406, 0, 0.0593305, 0.0368655, 0, 
[2025-10-20 11:43:53.702845] [0x0000007f850299a0] [MocapTag] [0x00001265] [15855] 1760975033702734, 33.5112, 0.171949, -0.240128, -0.323293, 0.665473, 0.674972, -0.215382, -0.234881, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.705420] [0x0000007f850299a0] [MocapTag] [0x00001265] [15857] 1760975033705304, 33.5138, 0.171949, -0.240128, -0.323293, 0.665473, 0.674972, -0.215382, -0.234881, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.707873] [0x0000007f850299a0] [MocapTag] [0x00001265] [15858] 1760975033707766, 33.5162, 0.172135, -0.240184, -0.323428, 0.665088, 0.675515, -0.215151, -0.234621, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.710814] [0x0000007f850299a0] [MocapTag] [0x00001265] [15859] 1760975033710699, 33.5192, 0.172135, -0.240184, -0.323428, 0.665088, 0.675515, -0.215151, -0.234621, 0.0186357, -0.00561659, -0.0135326, 0.158644, -0.0712752, -0.0575924, 
[2025-10-20 11:43:53.713588] [0x0000007f850299a0] [MocapTag] [0x00001265] [15860] 1760975033713503, 33.522, 0.172135, -0.240184, -0.323428, 0.665088, 0.675515, -0.215151, -0.234621, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.715536] [0x0000007f850299a0] [MocapTag] [0x00001265] [15862] 1760975033715420, 33.5239, 0.172135, -0.240184, -0.323428, 0.665088, 0.675515, -0.215151, -0.234621, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.718543] [0x0000007f850299a0] [MocapTag] [0x00001265] [15863] 1760975033718425, 33.5269, 0.171516, -0.241144, -0.323917, 0.664294, 0.674571, -0.21811, -0.236846, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.721211] [0x0000007f850299a0] [MocapTag] [0x00001265] [15864] 1760975033721096, 33.5296, 0.171516, -0.241144, -0.323917, 0.664294, 0.674571, -0.21811, -0.236846, -0.0619157, -0.0959613, -0.0488595, 0, 0.773114, -0.11072, 
[2025-10-20 11:43:53.723686] [0x0000007f850299a0] [MocapTag] [0x00001265] [15866] 1760975033723619, 33.5321, 0.171516, -0.241144, -0.323917, 0.664294, 0.674571, -0.21811, -0.236846, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.726741] [0x0000007f850299a0] [MocapTag] [0x00001265] [15867] 1760975033726630, 33.5351, 0.171775, -0.241373, -0.323879, 0.664475, 0.674433, -0.218464, -0.236403, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.729481] [0x0000007f850299a0] [MocapTag] [0x00001265] [15868] 1760975033729376, 33.5378, 0.171775, -0.241373, -0.323879, 0.664475, 0.674433, -0.218464, -0.236403, 0.0258938, -0.0229271, 0.00375865, 0, 0, -0.116385, 
[2025-10-20 11:43:53.733214] [0x0000007f850299a0] [MocapTag] [0x00001265] [15869] 1760975033733127, 33.5416, 0.171775, -0.241373, -0.323879, 0.664475, 0.674433, -0.218464, -0.236403, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.734900] [0x0000007f850299a0] [MocapTag] [0x00001265] [15871] 1760975033734789, 33.5433, 0.171775, -0.241373, -0.323879, 0.664475, 0.674433, -0.218464, -0.236403, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.737215] [0x0000007f850299a0] [MocapTag] [0x00001265] [15872] 1760975033737105, 33.5456, 0.172108, -0.241642, -0.323867, 0.664673, 0.67429, -0.218893, -0.235856, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.740184] [0x0000007f850299a0] [MocapTag] [0x00001265] [15873] 1760975033740071, 33.5485, 0.172108, -0.241642, -0.323867, 0.664673, 0.67429, -0.218893, -0.235856, 0.0333167, -0.0269284, 0, 0, 0, -0.145406, 
[2025-10-20 11:43:53.742741] [0x0000007f850299a0] [MocapTag] [0x00001265] [15874] 1760975033742630, 33.5511, 0.172108, -0.241642, -0.323867, 0.664673, 0.67429, -0.218893, -0.235856, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.745279] [0x0000007f850299a0] [MocapTag] [0x00001265] [15876] 1760975033745164, 33.5536, 0.172108, -0.241642, -0.323867, 0.664673, 0.67429, -0.218893, -0.235856, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.747798] [0x0000007f850299a0] [MocapTag] [0x00001265] [15877] 1760975033747685, 33.5562, 0.172421, -0.24204, -0.323847, 0.664895, 0.674088, -0.219416, -0.235322, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.750542] [0x0000007f850299a0] [MocapTag] [0x00001265] [15878] 1760975033750424, 33.5589, 0.172421, -0.24204, -0.323847, 0.664895, 0.674088, -0.219416, -0.235322, 0.0312636, -0.0397654, 0.00207844, 0, 0, -0.153931, 
[2025-10-20 11:43:53.753163] [0x0000007f850299a0] [MocapTag] [0x00001265] [15879] 1760975033753075, 33.5615, 0.172421, -0.24204, -0.323847, 0.664895, 0.674088, -0.219416, -0.235322, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.755786] [0x0000007f850299a0] [MocapTag] [0x00001265] [15881] 1760975033755673, 33.5641, 0.172421, -0.24204, -0.323847, 0.664895, 0.674088, -0.219416, -0.235322, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.758500] [0x0000007f850299a0] [MocapTag] [0x00001265] [15882] 1760975033758391, 33.5669, 0.172852, -0.24243, -0.323754, 0.665212, 0.67383, -0.219995, -0.234623, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.761382] [0x0000007f850299a0] [MocapTag] [0x00001265] [15883] 1760975033761265, 33.5697, 0.172852, -0.24243, -0.323754, 0.665212, 0.67383, -0.219995, -0.234623, 0.0430552, -0.0390356, 0.00928389, 0, 0, -0.182853, 
[2025-10-20 11:43:53.763797] [0x0000007f850299a0] [MocapTag] [0x00001265] [15885] 1760975033763715, 33.5722, 0.172852, -0.24243, -0.323754, 0.665212, 0.67383, -0.219995, -0.234623, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.766447] [0x0000007f850299a0] [MocapTag] [0x00001265] [15886] 1760975033766300, 33.5748, 0.173297, -0.242711, -0.323557, 0.665572, 0.673567, -0.220521, -0.233863, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.769192] [0x0000007f850299a0] [MocapTag] [0x00001265] [15887] 1760975033769078, 33.5775, 0.173297, -0.242711, -0.323557, 0.665572, 0.673567, -0.220521, -0.233863, 0.0445739, -0.0280906, 0.019652, 0, -0.0363231, -0.181735, 
[2025-10-20 11:43:53.771865] [0x0000007f850299a0] [MocapTag] [0x00001265] [15888] 1760975033771753, 33.5802, 0.173297, -0.242711, -0.323557, 0.665572, 0.673567, -0.220521, -0.233863, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.774510] [0x0000007f850299a0] [MocapTag] [0x00001265] [15890] 1760975033774430, 33.5829, 0.173297, -0.242711, -0.323557, 0.665572, 0.673567, -0.220521, -0.233863, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.777191] [0x0000007f850299a0] [MocapTag] [0x00001265] [15891] 1760975033777078, 33.5855, 0.173688, -0.243148, -0.323425, 0.66582, 0.673329, -0.221217, -0.233185, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.779772] [0x0000007f850299a0] [MocapTag] [0x00001265] [15892] 1760975033779622, 33.5881, 0.173688, -0.243148, -0.323425, 0.66582, 0.673329, -0.221217, -0.233185, 0.0390544, -0.0436952, 0.0132628, 0, 0, -0.20393, 
[2025-10-20 11:43:53.782506] [0x0000007f850299a0] [MocapTag] [0x00001265] [15893] 1760975033782393, 33.5909, 0.173688, -0.243148, -0.323425, 0.66582, 0.673329, -0.221217, -0.233185, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.785190] [0x0000007f850299a0] [MocapTag] [0x00001265] [15895] 1760975033785072, 33.5935, 0.173688, -0.243148, -0.323425, 0.66582, 0.673329, -0.221217, -0.233185, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.787638] [0x0000007f850299a0] [MocapTag] [0x00001265] [15896] 1760975033787527, 33.596, 0.174073, -0.243437, -0.323286, 0.666035, 0.673133, -0.221792, -0.232589, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.790751] [0x0000007f850299a0] [MocapTag] [0x00001265] [15897] 1760975033790637, 33.5991, 0.174073, -0.243437, -0.323286, 0.666035, 0.673133, -0.221792, -0.232589, 0.038561, -0.0288783, 0.0138775, 0, 0, -0.174082, 
[2025-10-20 11:43:53.793216] [0x0000007f850299a0] [MocapTag] [0x00001265] [15898] 1760975033793126, 33.6016, 0.174073, -0.243437, -0.323286, 0.666035, 0.673133, -0.221792, -0.232589, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.795806] [0x0000007f850299a0] [MocapTag] [0x00001265] [15900] 1760975033795693, 33.6042, 0.174073, -0.243437, -0.323286, 0.666035, 0.673133, -0.221792, -0.232589, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.798248] [0x0000007f850299a0] [MocapTag] [0x00001265] [15901] 1760975033798139, 33.6066, 0.174461, -0.243699, -0.323239, 0.666212, 0.672995, -0.222314, -0.23198, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:53.801069] [0x0000007f850299a0] [MocapTag] [0x00001265] [15902] 1760975033800952, 33.6094, 0.174461, -0.243699, -0.323239, 0.666212, 0.672995, -0.222314, -0.23198, 0.0387298, -0.0262415, 0.0046473, 0, 0, -0.172887, 
