[2025-10-20 11:49:44.478220] [0x0000007f8c2777c0] [MocapTag] [0x00001e07] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 11:50:15.344243] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14623] 1760975415344135, 30.9199, 0.156861, -0.239365, -1.05989, 0.66897, 0.671556, -0.214945, -0.235137, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.347288] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14624] 1760975415347174, 30.923, 0.157185, -0.239662, -1.05517, 0.669171, 0.671198, -0.214867, -0.23566, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.349559] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14625] 1760975415349445, 30.9252, 0.157185, -0.239662, -1.05517, 0.669171, 0.671198, -0.214867, -0.23566, 0.0323554, -0.0297168, 0.472352, -0.129473, 0.0646412, 0.133653, 
[2025-10-20 11:50:15.352027] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14627] 1760975415351914, 30.9277, 0.157185, -0.239662, -1.05517, 0.669171, 0.671198, -0.214867, -0.23566, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.355209] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14628] 1760975415355103, 30.9309, 0.157185, -0.239662, -1.05517, 0.669171, 0.671198, -0.214867, -0.23566, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.359789] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14630] 1760975415359706, 30.9355, 0.15753, -0.239946, -1.05032, 0.669365, 0.670828, -0.214973, -0.236066, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.361399] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14631] 1760975415361283, 30.9371, 0.15753, -0.239946, -1.05032, 0.669365, 0.670828, -0.214973, -0.236066, 0.0345211, -0.0284023, 0.484277, -0.113726, 0.0747085, 0.0838157, 
[2025-10-20 11:50:15.363881] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14632] 1760975415363769, 30.9396, 0.15753, -0.239946, -1.05032, 0.669365, 0.670828, -0.214973, -0.236066, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.366364] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14633] 1760975415366216, 30.942, 0.157852, -0.240237, -1.04537, 0.669587, 0.670447, -0.215142, -0.236363, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.369208] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14634] 1760975415369094, 30.9449, 0.157852, -0.240237, -1.04537, 0.669587, 0.670447, -0.215142, -0.236363, 0.0322765, -0.0291413, 0.495294, -0.110674, 0.0678003, 0.0572346, 
[2025-10-20 11:50:15.372291] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14636] 1760975415372179, 30.948, 0.157852, -0.240237, -1.04537, 0.669587, 0.670447, -0.215142, -0.236363, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.375096] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14637] 1760975415374988, 30.9508, 0.157852, -0.240237, -1.04537, 0.669587, 0.670447, -0.215142, -0.236363, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.377830] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14638] 1760975415377718, 30.9535, 0.15817, -0.240575, -1.04049, 0.669551, 0.670386, -0.215313, -0.236484, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.381130] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14640] 1760975415381016, 30.9568, 0.15817, -0.240575, -1.04049, 0.669551, 0.670386, -0.215313, -0.236484, 0.0317445, -0.0337589, 0.487672, 0, 0.0437021, 0, 
[2025-10-20 11:50:15.382827] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14641] 1760975415382724, 30.9585, 0.15817, -0.240575, -1.04049, 0.669551, 0.670386, -0.215313, -0.236484, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.386244] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14642] 1760975415386129, 30.9619, 0.15817, -0.240575, -1.04049, 0.669551, 0.670386, -0.215313, -0.236484, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.388710] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14643] 1760975415388598, 30.9644, 0.158523, -0.240827, -1.03546, 0.669522, 0.670277, -0.215653, -0.236565, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.391550] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14645] 1760975415391435, 30.9672, 0.158523, -0.240827, -1.03546, 0.669522, 0.670277, -0.215653, -0.236565, 0.0352756, -0.0252531, 0.503005, 0, 0.0626743, -0.0379208, 
[2025-10-20 11:50:15.394152] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14646] 1760975415394041, 30.9698, 0.158523, -0.240827, -1.03546, 0.669522, 0.670277, -0.215653, -0.236565, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.396764] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14647] 1760975415396661, 30.9724, 0.158862, -0.241111, -1.03036, 0.669503, 0.670149, -0.216079, -0.236592, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.399465] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14648] 1760975415399345, 30.9751, 0.158862, -0.241111, -1.03036, 0.669503, 0.670149, -0.216079, -0.236592, 0.033929, -0.028388, 0.510446, 0, 0.0676513, -0.0596605, 
[2025-10-20 11:50:15.403064] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14650] 1760975415402905, 30.9787, 0.158862, -0.241111, -1.03036, 0.669503, 0.670149, -0.216079, -0.236592, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.405000] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14651] 1760975415404883, 30.9807, 0.158862, -0.241111, -1.03036, 0.669503, 0.670149, -0.216079, -0.236592, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.407839] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14652] 1760975415407721, 30.9835, 0.159171, -0.241432, -1.02516, 0.669573, 0.669905, -0.21655, -0.236657, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.410366] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14654] 1760975415410294, 30.9861, 0.159171, -0.241432, -1.02516, 0.669573, 0.669905, -0.21655, -0.236657, 0.030889, -0.0320884, 0.520064, 0, 0.0795424, -0.0490174, 
[2025-10-20 11:50:15.413332] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14655] 1760975415413210, 30.989, 0.159171, -0.241432, -1.02516, 0.669573, 0.669905, -0.21655, -0.236657, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.415621] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14656] 1760975415415512, 30.9913, 0.159171, -0.241432, -1.02516, 0.669573, 0.669905, -0.21655, -0.236657, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.418322] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14657] 1760975415418205, 30.994, 0.159518, -0.241772, -1.02011, 0.669309, 0.670108, -0.216976, -0.236436, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.420931] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14659] 1760975415420800, 30.9966, 0.159518, -0.241772, -1.02011, 0.669309, 0.670108, -0.216976, -0.236436, 0.0346821, -0.0340012, 0.505099, 0.114918, 0, -0.13495, 
[2025-10-20 11:50:15.423509] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14660] 1760975415423395, 30.9992, 0.159518, -0.241772, -1.02011, 0.669309, 0.670108, -0.216976, -0.236436, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.426105] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14661] 1760975415426000, 31.0018, 0.159518, -0.241772, -1.02011, 0.669309, 0.670108, -0.216976, -0.236436, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.428697] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14662] 1760975415428571, 31.0044, 0.159859, -0.242048, -1.01487, 0.669139, 0.670132, -0.217514, -0.236355, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.432042] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14664] 1760975415431927, 31.0077, 0.159859, -0.242048, -1.01487, 0.669139, 0.670132, -0.217514, -0.236355, 0.0341189, -0.027598, 0.524262, 0.0663877, 0.0691175, -0.114364, 
[2025-10-20 11:50:15.434621] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14665] 1760975415434511, 31.0103, 0.159859, -0.242048, -1.01487, 0.669139, 0.670132, -0.217514, -0.236355, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.437153] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14666] 1760975415437039, 31.0128, 0.160187, -0.242334, -1.00957, 0.668905, 0.670244, -0.218074, -0.236187, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.439940] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14667] 1760975415439852, 31.0156, 0.160187, -0.242334, -1.00957, 0.668905, 0.670244, -0.218074, -0.236187, 0.0327949, -0.0285385, 0.52947, 0.0987053, 0.0597417, -0.141636, 
[2025-10-20 11:50:15.442453] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14669] 1760975415442342, 31.0181, 0.160187, -0.242334, -1.00957, 0.668905, 0.670244, -0.218074, -0.236187, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.445106] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14670] 1760975415444998, 31.0208, 0.160187, -0.242334, -1.00957, 0.668905, 0.670244, -0.218074, -0.236187, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.448398] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14671] 1760975415448280, 31.0241, 0.160472, -0.24263, -1.0042, 0.668688, 0.670321, -0.218698, -0.236003, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.450999] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14673] 1760975415450884, 31.0267, 0.160472, -0.24263, -1.0042, 0.668688, 0.670321, -0.218698, -0.236003, 0.0285336, -0.0296041, 0.537007, 0.0943542, 0.0668645, -0.152091, 
[2025-10-20 11:50:15.453512] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14674] 1760975415453403, 31.0292, 0.160472, -0.24263, -1.0042, 0.668688, 0.670321, -0.218698, -0.236003, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.456115] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14675] 1760975415456008, 31.0318, 0.160472, -0.24263, -1.0042, 0.668688, 0.670321, -0.218698, -0.236003, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.458802] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14676] 1760975415458718, 31.0345, 0.160773, -0.242964, -0.998992, 0.668269, 0.67066, -0.219223, -0.235741, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.461426] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14678] 1760975415461300, 31.0371, 0.160773, -0.242964, -0.998992, 0.668269, 0.67066, -0.219223, -0.235741, 0.0300951, -0.0334289, 0.520931, 0.172532, 0.0411808, -0.175889, 
[2025-10-20 11:50:15.464512] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14679] 1760975415464401, 31.0402, 0.160773, -0.242964, -0.998992, 0.668269, 0.67066, -0.219223, -0.235741, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.467439] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14680] 1760975415467324, 31.0431, 0.160935, -0.243427, -0.99387, 0.668125, 0.670726, -0.219881, -0.235345, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.469947] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14681] 1760975415469857, 31.0456, 0.160935, -0.243427, -0.99387, 0.668125, 0.670726, -0.219881, -0.235345, 0.0161452, -0.0462808, 0.512149, 0.0950813, 0.0400186, -0.189477, 
[2025-10-20 11:50:15.472412] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14683] 1760975415472298, 31.0481, 0.160935, -0.243427, -0.99387, 0.668125, 0.670726, -0.219881, -0.235345, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.475009] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14684] 1760975415474897, 31.0507, 0.160935, -0.243427, -0.99387, 0.668125, 0.670726, -0.219881, -0.235345, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.478090] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14685] 1760975415477975, 31.0538, 0.161201, -0.243652, -0.988411, 0.667903, 0.670826, -0.220526, -0.235087, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.480503] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14687] 1760975415480423, 31.0562, 0.161201, -0.243652, -0.988411, 0.667903, 0.670826, -0.220526, -0.235087, 0.0266376, -0.0225434, 0.54593, 0.105286, 0.0586867, -0.170312, 
[2025-10-20 11:50:15.483071] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14688] 1760975415482924, 31.0587, 0.161201, -0.243652, -0.988411, 0.667903, 0.670826, -0.220526, -0.235087, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.485952] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14689] 1760975415485847, 31.0616, 0.161201, -0.243652, -0.988411, 0.667903, 0.670826, -0.220526, -0.235087, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.488299] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14690] 1760975415488184, 31.064, 0.161451, -0.244776, -0.983531, 0.66793, 0.670173, -0.221877, -0.235602, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.491067] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14692] 1760975415490954, 31.0667, 0.161451, -0.244776, -0.983531, 0.66793, 0.670173, -0.221877, -0.235602, 0.0249831, -0.112368, 0.488014, -0.0709534, 0.277817, -0.099013, 
[2025-10-20 11:50:15.493521] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14693] 1760975415493408, 31.0692, 0.161451, -0.244776, -0.983531, 0.66793, 0.670173, -0.221877, -0.235602, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.496422] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14694] 1760975415496258, 31.072, 0.161451, -0.244776, -0.983531, 0.66793, 0.670173, -0.221877, -0.235602, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.498956] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14695] 1760975415498844, 31.0746, 0.161708, -0.245049, -0.978052, 0.667628, 0.670385, -0.222351, -0.235406, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.501674] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14697] 1760975415501561, 31.0773, 0.161708, -0.245049, -0.978052, 0.667628, 0.670385, -0.222351, -0.235406, 0.0257311, -0.0272792, 0.547879, 0.125122, 0.0425637, -0.142739, 
[2025-10-20 11:50:15.504291] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14698] 1760975415504180, 31.08, 0.161708, -0.245049, -0.978052, 0.667628, 0.670385, -0.222351, -0.235406, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.506889] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14699] 1760975415506770, 31.0826, 0.162006, -0.245237, -0.972408, 0.667256, 0.670641, -0.222739, -0.235367, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.509811] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14701] 1760975415509744, 31.0855, 0.162006, -0.245237, -0.972408, 0.667256, 0.670641, -0.222739, -0.235367, 0.029831, -0.0188421, 0.564365, 0.130498, 0.0531495, -0.108378, 
[2025-10-20 11:50:15.514035] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14702] 1760975415513922, 31.0897, 0.162006, -0.245237, -0.972408, 0.667256, 0.670641, -0.222739, -0.235367, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.515466] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14703] 1760975415515359, 31.0911, 0.162006, -0.245237, -0.972408, 0.667256, 0.670641, -0.222739, -0.235367, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.517499] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14704] 1760975415517378, 31.0932, 0.162231, -0.245563, -0.966994, 0.666884, 0.670945, -0.22328, -0.235043, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.520229] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14706] 1760975415520107, 31.0959, 0.162231, -0.245563, -0.966994, 0.666884, 0.670945, -0.22328, -0.235043, 0.0224488, -0.032545, 0.541391, 0.164092, 0, -0.185401, 
[2025-10-20 11:50:15.522538] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14707] 1760975415522426, 31.0982, 0.162231, -0.245563, -0.966994, 0.666884, 0.670945, -0.22328, -0.235043, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.525432] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14708] 1760975415525298, 31.1011, 0.162231, -0.245563, -0.966994, 0.666884, 0.670945, -0.22328, -0.235043, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.527833] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14709] 1760975415527713, 31.1035, 0.162487, -0.245825, -0.961495, 0.666593, 0.67117, -0.223811, -0.234719, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.530689] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14711] 1760975415530581, 31.1064, 0.162487, -0.245825, -0.961495, 0.666593, 0.67117, -0.223811, -0.234719, 0.0255731, -0.0262803, 0.549955, 0.136805, 0, -0.174632, 
[2025-10-20 11:50:15.533062] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14712] 1760975415532918, 31.1087, 0.162487, -0.245825, -0.961495, 0.666593, 0.67117, -0.223811, -0.234719, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.535711] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14713] 1760975415535605, 31.1114, 0.162487, -0.245825, -0.961495, 0.666593, 0.67117, -0.223811, -0.234719, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.538510] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14714] 1760975415538386, 31.1142, 0.162632, -0.246219, -0.956083, 0.666494, 0.671237, -0.224355, -0.234291, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.541801] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14716] 1760975415541687, 31.1175, 0.162632, -0.246219, -0.956083, 0.666494, 0.671237, -0.224355, -0.234291, 0.0145167, -0.0393275, 0.541162, 0.0843048, 0, -0.174052, 
[2025-10-20 11:50:15.544378] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14717] 1760975415544264, 31.12, 0.162632, -0.246219, -0.956083, 0.666494, 0.671237, -0.224355, -0.234291, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.547446] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14718] 1760975415547329, 31.1231, 0.162905, -0.246459, -0.950529, 0.666042, 0.671634, -0.224696, -0.234111, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.549711] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14719] 1760975415549577, 31.1254, 0.162905, -0.246459, -0.950529, 0.666042, 0.671634, -0.224696, -0.234111, 0.0272912, -0.0239908, 0.555451, 0.173974, 0, -0.137627, 
[2025-10-20 11:50:15.552330] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14721] 1760975415552212, 31.128, 0.162905, -0.246459, -0.950529, 0.666042, 0.671634, -0.224696, -0.234111, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.554742] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14722] 1760975415554634, 31.1304, 0.162905, -0.246459, -0.950529, 0.666042, 0.671634, -0.224696, -0.234111, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.558155] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14723] 1760975415558038, 31.1338, 0.163122, -0.246749, -0.945007, 0.665749, 0.671831, -0.225172, -0.233919, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.560833] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14725] 1760975415560709, 31.1365, 0.163122, -0.246749, -0.945007, 0.665749, 0.671831, -0.225172, -0.233919, 0.0217058, -0.0290743, 0.552156, 0.121605, 0.0425935, -0.141553, 
[2025-10-20 11:50:15.563296] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14726] 1760975415563184, 31.139, 0.163122, -0.246749, -0.945007, 0.665749, 0.671831, -0.225172, -0.233919, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.565995] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14727] 1760975415565886, 31.1417, 0.163122, -0.246749, -0.945007, 0.665749, 0.671831, -0.225172, -0.233919, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.568716] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14728] 1760975415568603, 31.1444, 0.163296, -0.247059, -0.939429, 0.665508, 0.671995, -0.225586, -0.233736, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.571332] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14730] 1760975415571213, 31.147, 0.163296, -0.247059, -0.939429, 0.665508, 0.671995, -0.225586, -0.233736, 0.0174415, -0.0309927, 0.557865, 0.103331, 0, -0.124918, 
[2025-10-20 11:50:15.573939] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14731] 1760975415573823, 31.1496, 0.163296, -0.247059, -0.939429, 0.665508, 0.671995, -0.225586, -0.233736, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.576549] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14732] 1760975415576429, 31.1522, 0.163484, -0.247417, -0.933955, 0.665136, 0.672327, -0.225964, -0.233478, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.579176] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14733] 1760975415579091, 31.1549, 0.163484, -0.247417, -0.933955, 0.665136, 0.672327, -0.225964, -0.233478, 0.0187354, -0.0358023, 0.547334, 0.156271, 0, -0.148644, 
[2025-10-20 11:50:15.581806] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14735] 1760975415581695, 31.1575, 0.163484, -0.247417, -0.933955, 0.665136, 0.672327, -0.225964, -0.233478, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.584227] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14736] 1760975415584120, 31.1599, 0.163484, -0.247417, -0.933955, 0.665136, 0.672327, -0.225964, -0.233478, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.586959] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14737] 1760975415586843, 31.1626, 0.163563, -0.247826, -0.928228, 0.664883, 0.672041, -0.227524, -0.233504, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.589855] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14739] 1760975415589773, 31.1656, 0.163563, -0.247826, -0.928228, 0.664883, 0.672041, -0.227524, -0.233504, 0.00793246, -0.0408362, 0.572682, 0.0837564, 0.236237, -0.258978, 
[2025-10-20 11:50:15.592274] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14740] 1760975415592162, 31.1679, 0.163563, -0.247826, -0.928228, 0.664883, 0.672041, -0.227524, -0.233504, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.595047] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14741] 1760975415594937, 31.1707, 0.163563, -0.247826, -0.928228, 0.664883, 0.672041, -0.227524, -0.233504, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.597755] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14742] 1760975415597642, 31.1734, 0.163313, -0.248158, -0.922589, 0.664593, 0.671826, -0.228386, -0.234109, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.600310] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14744] 1760975415600188, 31.176, 0.163313, -0.248158, -0.922589, 0.664593, 0.671826, -0.228386, -0.234109, -0.0249589, -0.03327, 0.563914, 0, 0.219351, -0.0488525, 
[2025-10-20 11:50:15.602792] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14745] 1760975415602680, 31.1785, 0.163313, -0.248158, -0.922589, 0.664593, 0.671826, -0.228386, -0.234109, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.605488] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14746] 1760975415605378, 31.1812, 0.163313, -0.248158, -0.922589, 0.664593, 0.671826, -0.228386, -0.234109, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.608130] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14747] 1760975415608006, 31.1838, 0.163831, -0.248348, -0.916386, 0.665189, 0.67125, -0.229259, -0.233211, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.610754] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14749] 1760975415610679, 31.1865, 0.163831, -0.248348, -0.916386, 0.665189, 0.67125, -0.229259, -0.233211, 0.051731, -0.0189797, 0.620354, -0.0949621, 0, -0.232054, 
[2025-10-20 11:50:15.613320] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14750] 1760975415613207, 31.189, 0.163831, -0.248348, -0.916386, 0.665189, 0.67125, -0.229259, -0.233211, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.615857] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14751] 1760975415615749, 31.1915, 0.163831, -0.248348, -0.916386, 0.665189, 0.67125, -0.229259, -0.233211, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.619822] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14753] 1760975415619766, 31.1956, 0.164193, -0.248594, -0.911396, 0.664379, 0.672609, -0.22819, -0.232652, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:15.621584] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [14754] 1760975415621456, 31.1972, 0.164193, -0.248594, -0.911396, 0.664379, 0.672609, -0.22819, -0.232652, 0.0362243, -0.0245538, 0.49902, 0.337911, -0.24277, -0.0394502, 
