[2024-06-21 10:38:07.285652] [0x0000007faff34010] [LogDataTag] [0x000021f9] [1] Initial timestamp, Current time [s], User-defined position x [m], User-defined position y [m], User-defined position z [m], User-defined velocity x [m/s], User-defined velocity y [m/s], User-defined velocity z [m/s], User-defined acceleration x [m/s^2], User-defined acceleration y [m/s^2], User-defined acceleration z [m/s^2], User-defined yaw [rad], User-defined yaw_dot [rad/s], User-defined yaw_dot_dot [rad/s^2], Odometry time [s], Position x [m], Position y [m], Position z [m], Quaternion q0 [-], Quaternion q1 [-], Quaternion q2 [-], Quaternion q3 [-], Velocity x [m/s], Velocity y [m/s], Velocity z [m/s], Angular velocity x [rad/s], Angular velocity y [rad/s], Angular velocity z [rad/s], Roll [rad], Pitch [rad], Yaw [rad], Algorithm execution time [us], Mu translational raw x [N], Mu translational raw y [N], Mu translational raw z [N], Mu translational x [N], Mu translational y [N], Mu translational z [N], U control input U1 [N], U control input U2 [Nm], U control input U3 [Nm], U control input U4 [Nm], Roll desired [rad], Pitch desired [rad], Roll_dot desired [rad/s], Pitch_dot desired [rad/s], Roll_dot_dot desired [rad/s^2], Pitch_dot_dot desired [rad/s^2], Roll_dot [rad/s], Pitch_dot [rad/s], Yaw_dot [rad/s], Thrust motors QUADCOPTER T1 [N], Thrust motors QUADCOPTER T2 [N], Thrust motors QUADCOPTER T3 [N], Thrust motors QUADCOPTER T4 [N], Thrust motors normalized QUADCOPTER T1 [-], Thrust motors normalized QUADCOPTER T2 [-], Thrust motors normalized QUADCOPTER T3 [-], Thrust motors normalized QUADCOPTER T4 [-], Thrust motors X8COPTER T1 [N], Thrust motors X8COPTER T2 [N], Thrust motors X8COPTER T3 [N], Thrust motors X8COPTER T4 [N], Thrust motors X8COPTER T5 [N], Thrust motors X8COPTER T6 [N], Thrust motors X8COPTER T7 [N], Thrust motors X8COPTER T8 [N], Thrust motors normalized X8COPTER T1 [-], Thrust motors normalized X8COPTER T2 [-], Thrust motors normalized X8COPTER T3 [-], Thrust motors normalized X8COPTER T4 [-], Thrust motors normalized X8COPTER T5 [-], Thrust motors normalized X8COPTER T6 [-], Thrust motors normalized X8COPTER T7 [-], Thrust motors normalized X8COPTER T8 [-], Roll error [rad], Pitch error [rad], Yaw error [rad], Outer loop Proportional term x [-], Outer loop Proportional term y [-], Outer loop Proportional term z [-], Outer loop Integral term x [-], Outer loop Integral term y [-], Outer loop Integral term z [-], Outer loop Derivative term x [-], Outer loop Derivative term y [-], Outer loop Derivative term z [-], Outer loop Dynamic Inversion term x [-], Outer loop Dynamic Inversion term y [-], Outer loop Dynamic Inversion term z [-], Inner loop Proportional term x [-], Inner loop Proportional term y [-], Inner loop Proportional term z [-], Inner loop Integral term x [-], Inner loop Integral term y [-], Inner loop Integral term z [-], Inner loop Derivative term x [-], Inner loop Derivative term y [-], Inner loop Derivative term z [-], Inner loop Dynamic Inversion term x [-], Inner loop Dynamic Inversion term y [-], Inner loop Dynamic Inversion term z [-], 
[2024-06-21 10:38:35.457547] [0x0000007fa97d99a0] [LogDataTag] [0x000021f9] [12560] 1718980687273216, 28.1828, -8.21483e-09, 5.74303e-09, -0.29814, 0, 0, 0.488937, 0, 0, -0.291454, -0.605997, 0, 0, 28.1732, 0.0387736, -0.0239017, -0.309372, -0.956472, 0.00072976, 0.000312628, 0.291823, -0.00284548, -0.0120349, 0.480073, 0.074973, 0.113816, 0.0284218, -0.00121353, -0.00102396, -0.592265, 1090, -1.26543, -0.144994, -23.517, -0.993034, -0.798173, -23.517, 23.5515, -0.0428317, 0.0353683, -0.0108181, -0.0338971, 0.0422012, -0.0570476, -0.0219383, 0.450071, -0.0512849, 0.0749441, 0.11385, 0.0282837, 0, 0, 0, 0, 0, 0, 0, 0, 2.90829, 3.07991, 2.70913, 3.07841, 2.80946, 3.17874, 2.80796, 2.97958, 0.400108, 0.41607, 0.381216, 0.415932, 0.390785, 0.425137, 0.390642, 0.406773, 0.0326835, -0.0432251, 0.0137322, -0.271415, 0.215115, 0.101088, -0.407579, -0.423016, -2.34006, 0.0199184, 0.132383, 0.0886347, -0, -0, -18.8288, -1.30734, 1.72901, -0.137322, 0.258778, 1.2851, -0.595713, -1.31992, -1.35788, -0.0565674, -2.74803e-05, 1.87666e-05, -2.66201e-06, 
[2024-06-21 10:38:35.467718] [0x0000007f9bffe9a0] [LogDataTag] [0x000021f9] [12564] 1718980687273216, 28.1929, -8.21483e-09, 5.74303e-09, -0.293256, 0, 0, 0.485984, 0, 0, -0.297877, -0.605997, 0, 0, 28.1822, 0.0388981, -0.0239246, -0.304684, -0.956459, 0.000844238, 0.000173465, 0.291866, 0.00281513, -0.00536267, 0.477765, -0.0433881, 0.0132332, -0.00499929, -0.0015137, -0.000824634, -0.592355, 1153, -1.3443, -0.283448, -23.5364, -0.976421, -0.950071, -23.537, 23.5764, -0.0438647, 0.0568398, -0.0096892, -0.0403084, 0.0414607, -0.0686387, -0.0255845, -0.41579, -0.00837394, -0.043384, 0.0132256, -0.00501931, 0, 0, 0, 0, 0, 0, 0, 0, 2.95717, 3.09818, 2.69471, 3.03815, 2.85595, 3.1994, 2.79592, 2.93694, 0.404683, 0.417753, 0.379832, 0.412212, 0.395183, 0.427021, 0.3895, 0.402792, 0.0387947, -0.0422853, 0.0136422, -0.272286, 0.215321, 0.102855, -0.408162, -0.42194, -2.33904, -0.0197059, 0.0589893, 0.0821937, -0, -0, -18.8288, -1.55179, 1.69141, -0.136422, 0.258226, 1.28574, -0.596533, -0.252547, -0.388102, 0.0100386, 9.67019e-07, 3.29345e-06, 3.25232e-07, 
[2024-06-21 10:38:35.477785] [0x0000007fa8fd89a0] [LogDataTag] [0x000021f9] [12569] 1718980687273216, 28.2029, -8.21483e-09, 5.74303e-09, -0.288413, 0, 0, 0.482975, 0, 0, -0.304194, -0.605997, 0, 0, 28.1912, 0.039033, -0.0239546, -0.300042, -0.956492, 0.000605234, -0.000137523, 0.291758, -0.00292787, -0.0109774, 0.479275, 0.0372229, 0.0905242, 0.012578, -0.00123805, -9.00837e-05, -0.592129, 1334, -1.27005, -0.162278, -23.6298, -0.965384, -0.814245, -23.6307, 23.6645, -0.0186303, 0.0395944, -0.0114228, -0.0344147, 0.0408302, -0.0527972, -0.0274646, 1.1169, 0.054693, 0.0372218, 0.0905397, 0.0124659, 0, 0, 0, 0, 0, 0, 0, 0, 2.89293, 3.13551, 2.73762, 3.06617, 2.84994, 3.1785, 2.78061, 3.02319, 0.398665, 0.421181, 0.383944, 0.414803, 0.394616, 0.425115, 0.388044, 0.410825, 0.0331767, -0.0409203, 0.0138682, -0.273231, 0.215591, 0.104665, -0.408747, -0.420862, -2.338, 0.0204951, 0.120751, 0.0369941, -0, -0, -18.8288, -1.32707, 1.63681, -0.138682, 0.2577, 1.28636, -0.597361, -0.900189, -1.18004, -0.0249318, -1.00205e-05, 4.28249e-06, -1.16689e-06, 
[2024-06-21 10:38:35.487971] [0x0000007faff34010] [LogDataTag] [0x000021f9] [12573] 1718980687273216, 28.2129, -8.21483e-09, 5.74303e-09, -0.283599, 0, 0, 0.479902, 0, 0, -0.31042, -0.605997, 0, 0, 28.2002, 0.0391829, -0.0239451, -0.295404, -0.956474, 0.000698988, -0.000245726, 0.291816, 0.0037615, -0.00325927, 0.473824, -0.00188229, 0.0224278, -0.00779485, -0.00148054, 6.21088e-05, -0.59225, 1492, -1.36309, -0.323379, -23.591, -0.948955, -0.994293, -23.5926, 23.6326, -0.0478744, 0.0549251, -0.00946605, -0.0420854, 0.0402009, -0.0517921, -0.0275604, -0.272129, 0.10107, -0.00188277, 0.0224162, -0.00782804, 0, 0, 0, 0, 0, 0, 0, 0, 2.96889, 3.09507, 2.70261, 3.04973, 2.85842, 3.20554, 2.81307, 2.93926, 0.405776, 0.417467, 0.380591, 0.413283, 0.395416, 0.42758, 0.391128, 0.403009, 0.0406048, -0.0401388, 0.0137467, -0.27428, 0.215506, 0.10624, -0.409333, -0.419785, -2.33694, -0.0263305, 0.035852, 0.0607838, -0, -0, -18.8288, -1.62419, 1.60555, -0.137467, 0.257128, 1.28696, -0.598188, -0.499093, -0.499766, 0.0156561, 1.07178e-06, 4.0408e-08, -1.42548e-07, 
[2024-06-21 10:38:35.497893] [0x0000007fa97d99a0] [LogDataTag] [0x000021f9] [12577] 1718980687273216, 28.2229, -8.21483e-09, 5.74303e-09, -0.278814, 0, 0, 0.476766, 0, 0, -0.316555, -0.605997, 0, 0, 28.209, 0.0393281, -0.023953, -0.290812, -0.95651, 0.000469927, -0.000515378, 0.291699, 0.000908998, -0.00449152, 0.481554, 0.0296978, 0.0643837, 0.0251959, -0.00119965, 0.000711773, -0.592007, 1408, -1.32784, -0.295148, -23.806, -0.920225, -0.95733, -23.8079, 23.8449, -0.0360517, 0.0404654, -0.0111056, -0.0401591, 0.0386329, -0.0490256, -0.0302327, 0.468642, -0.0208098, 0.0297157, 0.0644139, 0.0251186, 0, 0, 0, 0, 0, 0, 0, 0, 2.94078, 3.13523, 2.7428, 3.10362, 2.85759, 3.21842, 2.82598, 3.02044, 0.403151, 0.421156, 0.384439, 0.418254, 0.395338, 0.428752, 0.392351, 0.41057, 0.0389594, -0.0379212, 0.0139903, -0.275297, 0.215577, 0.107983, -0.409923, -0.418707, -2.33587, -0.00636298, 0.0494067, -0.0478815, -0, -0, -18.8288, -1.55838, 1.51685, -0.139903, 0.256535, 1.28754, -0.599023, -0.787413, -0.946465, -0.0502373, -1.14221e-05, 5.14484e-06, 3.16163e-07, 
[2024-06-21 10:38:35.507926] [0x0000007f9bffe9a0] [LogDataTag] [0x000021f9] [12582] 1718980687273216, 28.2328, -8.21483e-09, 5.74303e-09, -0.274069, 0, 0, 0.473575, 0, 0, -0.322583, -0.605997, 0, 0, 28.227, 0.0396692, -0.0238871, -0.281643, -0.956559, 0.000754279, -0.00101512, 0.291537, 0.000471903, -0.00155488, 0.476666, -0.00464067, 0.0646222, 0.0155387, -0.00203492, 0.00150225, -0.591668, 1461, -1.4023, -0.346343, -23.6084, -0.95633, -1.02533, -23.6109, 23.6525, -0.0239359, 0.0660326, -0.0118005, -0.0433633, 0.0404816, -0.0473967, -0.0221281, 0.051629, 0.466887, -0.0737717, 0.0129899, 0.029152, 0, 0, 0, 0, 0, 0, 0, 0, 2.93033, 3.17012, 2.68778, 3.03803, 2.8751, 3.22535, 2.74301, 2.98279, 0.402174, 0.424349, 0.379167, 0.4122, 0.396988, 0.429382, 0.38446, 0.407072, 0.0414805, -0.0398792, 0.0141374, -0.276539, 0.215138, 0.109168, -0.410514, -0.417631, -2.33478, -0.0433119, 0.0221053, 0.0588217, -0, -0, -18.8288, -1.65922, 1.59517, -0.141374, 0.255925, 1.28813, -0.599868, 0.26375, -0.351181, -0.058304, -1.27684e-06, -9.53841e-06, 9.99513e-07, 
[2024-06-21 10:38:35.517560] [0x0000007f9bffe9a0] [LogDataTag] [0x000021f9] [12587] 1718980687273216, 28.2429, -8.21483e-09, 5.74303e-09, -0.26934, 0, 0, 0.470312, 0, 0, -0.328533, -0.605997, 0, 0, 28.227, 0.0396692, -0.0238871, -0.281643, -0.956559, 0.000754279, -0.00101512, 0.291537, 0.000471903, -0.00155488, 0.476666, -0.00464067, 0.0646222, 0.0155387, -0.00203492, 0.00150225, -0.591668, 1109, -1.32882, -0.354177, -23.8496, -0.86957, -0.986581, -23.853, 23.8892, -0.0216139, 0.0340144, -0.0115128, -0.0413099, 0.0364393, -0.0356069, -0.0253041, 0.640717, -0.241969, -0.00461752, 0.0646537, 0.0154072, 0, 0, 0, 0, 0, 0, 0, 0, 2.91542, 3.15337, 2.76906, 3.10675, 2.86555, 3.20324, 2.81893, 3.05688, 0.400777, 0.422818, 0.386945, 0.418541, 0.396088, 0.427371, 0.391683, 0.413944, 0.039275, -0.034937, 0.014329, -0.277684, 0.214984, 0.11073, -0.411109, -0.416555, -2.33368, -0.00330332, 0.0171037, -0.0635307, -0, -0, -18.8288, -1.571, 1.39748, -0.14329, 0.255325, 1.28868, -0.600724, -0.309894, -0.899578, -0.0308145, -5.57517e-06, -6.99551e-07, 1.24425e-06, 
[2024-06-21 10:38:35.527815] [0x0000007faff34010] [LogDataTag] [0x000021f9] [12591] 1718980687273216, 28.2528, -8.21483e-09, 5.74303e-09, -0.26466, 0, 0, 0.467003, 0, 0, -0.334362, -0.605997, 0, 0, 28.2362, 0.0398611, -0.0238075, -0.277043, -0.956577, 0.00104249, -0.000873736, 0.291478, 0.00673513, -7.97482e-05, 0.46334, -0.0434728, -0.0315798, 0.0321113, -0.0025038, 0.00106386, -0.591546, 1332, -1.41673, -0.384649, -23.665, -0.936323, -1.05006, -23.6687, 23.7105, -0.0258945, 0.07647, -0.0118903, -0.0443013, 0.0395389, -0.0290877, -0.0182636, 0.0989609, 0.512319, -0.0434386, -0.0314993, 0.0321903, 0, 0, 0, 0, 0, 0, 0, 0, 2.95352, 3.19103, 2.67684, 3.03385, 2.89377, 3.25078, 2.73659, 2.9741, 0.404342, 0.426258, 0.378114, 0.411813, 0.398745, 0.431691, 0.383846, 0.406262, 0.0417975, -0.0384751, 0.0144512, -0.279028, 0.214267, 0.111441, -0.411706, -0.415483, -2.33257, -0.0471459, 0.00087723, 0.0366253, -0, -0, -18.8288, -1.6719, 1.539, -0.144512, 0.25471, 1.28924, -0.601589, 0.143509, 0.132357, -0.0643806, 4.56916e-06, -8.31503e-06, -1.99159e-06, 
[2024-06-21 10:38:35.537781] [0x0000007fa8fd89a0] [LogDataTag] [0x000021f9] [12596] 1718980687273216, 28.2628, -8.21483e-09, 5.74303e-09, -0.26001, 0, 0, 0.463632, 0, 0, -0.340096, -0.605997, 0, 0, 28.2451, 0.0400421, -0.0237543, -0.272501, -0.956604, 0.00104669, -0.0010362, 0.291386, 0.00124161, -0.00112221, 0.472079, -0.0169023, -0.00913722, 0.0220156, -0.00260642, 0.00137248, -0.591354, 1353, -1.34648, -0.361498, -23.9045, -0.88349, -0.988441, -23.9084, 23.9451, -0.0116502, 0.058234, -0.0122405, -0.0412912, 0.0369364, -0.0129468, -0.0145208, 0.706947, -0.0132287, -0.016872, -0.0090798, 0.0220394, 0, 0, 0, 0, 0, 0, 0, 0, 2.93617, 3.2153, 2.74409, 3.07698, 2.90929, 3.24218, 2.77097, 3.0501, 0.40272, 0.428469, 0.384563, 0.4158, 0.400202, 0.430911, 0.387127, 0.413317, 0.0386848, -0.0355639, 0.0146433, -0.280295, 0.213789, 0.11242, -0.412305, -0.414413, -2.33145, -0.00869124, 0.0123443, -0.0844677, -0, -0, -18.8288, -1.54739, 1.42256, -0.146433, 0.254114, 1.28978, -0.602463, 0.0392526, -0.0544103, -0.0440787, 1.02184e-06, -2.64514e-06, -3.13316e-07, 
[2024-06-21 10:38:35.547879] [0x0000007fa8fd89a0] [LogDataTag] [0x000021f9] [12600] 1718980687273216, 28.2728, -8.21483e-09, 5.74303e-09, -0.255388, 0, 0, 0.460201, 0, 0, -0.345731, -0.605997, 0, 0, 28.2451, 0.0400421, -0.0237543, -0.272501, -0.956604, 0.00104669, -0.0010362, 0.291386, 0.00124161, -0.00112221, 0.472079, -0.0169023, -0.00913722, 0.0220156, -0.00260642, 0.00137248, -0.591354, 1420, -1.34763, -0.359446, -23.8986, -0.8856, -0.987396, -23.9025, 23.9393, -0.0124352, 0.060923, -0.0122193, -0.0412576, 0.0370336, 0.00667242, -0.0140634, 0.475433, 0.0998786, -0.016872, -0.0090798, 0.0220394, 0, 0, 0, 0, 0, 0, 0, 0, 2.94043, 3.21722, 2.73891, 3.07308, 2.91173, 3.24591, 2.7676, 3.04439, 0.403119, 0.428643, 0.384068, 0.41544, 0.400431, 0.431249, 0.386806, 0.412789, 0.0386511, -0.0356611, 0.0146433, -0.280295, 0.213789, 0.154014, -0.412906, -0.413344, -2.33004, -0.00869124, 0.0123443, -0.118777, -0, -0, -18.8288, -1.54605, 1.42644, -0.146433, 0.253534, 1.29032, -0.603342, 0.235445, -0.0498358, -0.0440787, 1.02184e-06, -2.64514e-06, -3.13316e-07, 
[2024-06-21 10:38:35.557545] [0x0000007f9bffe9a0] [LogDataTag] [0x000021f9] [12604] 1718980687273216, 28.2828, -8.21483e-09, 5.74303e-09, -0.250812, 0, 0, 0.456723, 0, 0, -0.351248, -0.605997, 0, 0, 28.2767, 0.040703, -0.0234157, -0.259086, -0.956654, 0.00213234, -0.00103221, 0.291219, 0.00289007, 0.000144673, 0.454508, -0.0385198, -0.00280489, 0.038733, -0.00468105, 0.000732986, -0.591004, 1117, -1.37984, -0.39002, -23.7894, -0.911035, -0.98133, -23.7949, 23.8326, -0.00814303, 0.0682056, -0.0130156, -0.0411876, 0.0382682, 0.019332, -0.00594514, 0.234783, 0.338849, -0.0384914, -0.00262355, 0.0387458, 0, 0, 0, 0, 0, 0, 0, 0, 2.92252, 3.22912, 2.71024, 3.05442, 2.90373, 3.24791, 2.72903, 3.03563, 0.401442, 0.429725, 0.381323, 0.413717, 0.39968, 0.43143, 0.383123, 0.411978, 0.0365066, -0.0375353, 0.0149924, -0.284921, 0.210741, 0.0744666, -0.413513, -0.412285, -2.32904, -0.0202305, -0.00159141, 0.0221457, -0, -0, -18.8288, -1.46026, 1.50141, -0.149924, 0.252975, 1.29087, -0.604234, 0.578234, -0.0332159, -0.0774915, 5.11464e-07, -9.82323e-06, -2.02711e-07, 
[2024-06-21 10:38:35.567689] [0x0000007f9bffe9a0] [LogDataTag] [0x000021f9] [12609] 1718980687273216, 28.2929, -8.21483e-09, 5.74303e-09, -0.246239, 0, 0, 0.453165, 0, 0, -0.356696, -0.605997, 0, 0, 28.2767, 0.040703, -0.0234157, -0.259086, -0.956654, 0.00213234, -0.00103221, 0.291219, 0.00289007, 0.000144673, 0.454508, -0.0385198, -0.00280489, 0.038733, -0.00468105, 0.000732986, -0.591004, 1080, -1.38101, -0.387997, -23.7872, -0.913138, -0.980314, -23.7927, 23.8304, -0.0117384, 0.0682492, -0.0128713, -0.0411487, 0.03836, 0.0248286, 0.00356843, 0.0205204, 0.241414, -0.0384914, -0.00262355, 0.0387458, 0, 0, 0, 0, 0, 0, 0, 0, 2.92826, 3.22296, 2.70756, 3.05643, 2.90117, 3.25004, 2.73465, 3.02935, 0.40198, 0.429165, 0.381067, 0.413903, 0.39944, 0.431624, 0.383661, 0.411396, 0.0364676, -0.037627, 0.0149924, -0.284921, 0.210741, 0.115625, -0.414124, -0.411232, -2.32802, -0.0202305, -0.00159141, -0.0134365, -0, -0, -18.8288, -1.4587, 1.50508, -0.149924, 0.252428, 1.29143, -0.605134, 0.633201, 0.0619198, -0.0774915, 5.11464e-07, -9.82323e-06, -2.02711e-07, 
[2024-06-21 10:38:35.578314] [0x0000007fa97d99a0] [LogDataTag] [0x000021f9] [12613] 1718980687273216, 28.3031, -8.21483e-09, 5.74303e-09, -0.241611, 0, 0, 0.449479, 0, 0, -0.362139, -0.605997, 0, 0, 28.2947, 0.0411781, -0.0231289, -0.250277, -0.956683, 0.00282283, -0.00103015, 0.291117, -0.000801003, -0.00248188, 0.451259, -0.0574482, 0.0219779, 0.0261406, -0.00600093, 0.000327515, -0.590791, 1535, -1.33897, -0.335474, -23.8766, -0.917327, -0.88114, -23.8826, 23.9164, 0.0132849, 0.0618971, -0.0136153, -0.0368508, 0.038391, 0.0416882, 0.00978888, 0.540627, 0.120501, -0.0574397, 0.0221343, 0.0260083, 0, 0, 0, 0, 0, 0, 0, 0, 2.89183, 3.26287, 2.74689, 3.05662, 2.92248, 3.23221, 2.71624, 3.08728, 0.398562, 0.432786, 0.384831, 0.41392, 0.401439, 0.430006, 0.381898, 0.416749, 0.0308499, -0.0380635, 0.0152055, -0.288247, 0.20816, 0.0779864, -0.414739, -0.410187, -2.32711, 0.00560702, 0.0273006, -0.0177918, -0, -0, -18.8288, -1.23399, 1.52254, -0.152055, 0.251937, 1.292, -0.606042, 0.991279, -0.123455, -0.0520166, -2.11841e-06, -7.24135e-06, 1.43265e-06, 
[2024-06-21 10:38:35.588906] [0x0000007f9bffe9a0] [LogDataTag] [0x000021f9] [12617] 1718980687273216, 28.3129, -8.21483e-09, 5.74303e-09, -0.237258, 0, 0, 0.445934, 0, 0, -0.367194, -0.605997, 0, 0, 28.3037, 0.0414249, -0.0229601, -0.24593, -0.956687, 0.00324685, -0.00102885, 0.291099, 0.00517551, 0.00675843, 0.447924, -0.124586, -0.0831655, -0.00434929, -0.00681149, 7.82666e-05, -0.590755, 1762, -1.4238, -0.531557, -23.8887, -0.884554, -1.07176, -23.8966, 23.937, -0.0221617, 0.0762085, -0.0111162, -0.0447893, 0.0369989, 0.0218675, 0.00667769, -1.20392, -0.208268, -0.124586, -0.0831932, -0.00378272, 0, 0, 0, 0, 0, 0, 0, 0, 2.98684, 3.2136, 2.71951, 3.04855, 2.9357, 3.26474, 2.77065, 2.99741, 0.407448, 0.428314, 0.382212, 0.413174, 0.402676, 0.432956, 0.387096, 0.408432, 0.0379778, -0.0369207, 0.015242, -0.289974, 0.206641, 0.078049, -0.415359, -0.409151, -2.32633, -0.0362286, -0.0743428, -0.0199064, -0, -0, -18.8288, -1.51911, 1.47683, -0.15242, 0.251402, 1.29256, -0.606956, 1.46453, 0.898709, 0.00756543, -1.24794e-05, 1.90575e-05, -6.93733e-06, 
[2024-06-21 10:38:35.597903] [0x0000007fa8fd89a0] [LogDataTag] [0x000021f9] [12622] 1718980687273216, 28.3228, -8.21483e-09, 5.74303e-09, -0.232824, 0, 0, 0.442241, 0, 0, -0.372274, -0.605997, 0, 0, 28.3126, 0.0416914, -0.0227595, -0.241697, -0.956706, 0.00353912, -0.00123643, 0.291031, -0.000424302, 0.00458631, 0.445166, -0.0680982, 0.0835896, 0.0289426, -0.00749154, 0.000305813, -0.590614, 1424, -1.35332, -0.487176, -23.9114, -0.845458, -0.979105, -23.9197, 23.9546, -0.011457, 0.0303592, -0.0126579, -0.0408847, 0.035331, 0.00435228, -0.00625383, -0.179215, -0.414383, -0.0680896, 0.083804, 0.0283156, 0, 0, 0, 0, 0, 0, 0, 0, 2.89238, 3.18239, 2.77982, 3.12271, 2.86595, 3.20883, 2.80626, 3.09627, 0.398614, 0.42547, 0.38797, 0.420007, 0.396126, 0.42788, 0.390481, 0.417577, 0.0333932, -0.0350252, 0.0153831, -0.29184, 0.204835, 0.0798563, -0.415983, -0.408124, -2.32554, 0.00297011, -0.0504494, -0.0292416, -0, -0, -18.8288, -1.33573, 1.40101, -0.153831, 0.250878, 1.2931, -0.607876, 0.724419, -0.900579, -0.0566312, -8.47577e-06, -9.12561e-06, 6.41339e-06, 
[2024-06-21 10:38:35.607707] [0x0000007faff34010] [LogDataTag] [0x000021f9] [12626] 1718980687273216, 28.3329, -8.21483e-09, 5.74303e-09, -0.228413, 0, 0, 0.438487, 0, 0, -0.377257, -0.605997, 0, 0, 28.3216, 0.0419489, -0.0225255, -0.2374, -0.956724, 0.00398097, -0.00101164, 0.290969, 0.00694646, 0.0106395, 0.438258, -0.101034, -0.132515, 0.0092525, -0.00820617, -0.000380956, -0.590482, 1206, -1.45705, -0.617109, -23.8569, -0.875835, -1.12803, -23.8666, 23.9093, -0.0374806, 0.0882687, -0.0109684, -0.0471971, 0.0366806, -0.0264967, -0.0118365, -1.11901, 0.0259134, -0.101038, -0.132435, 0.0103396, 0, 0, 0, 0, 0, 0, 0, 0, 3.02, 3.20773, 2.68311, 3.04381, 2.93352, 3.29421, 2.7696, 2.95732, 0.41053, 0.427779, 0.378718, 0.412735, 0.402472, 0.43562, 0.386996, 0.404697, 0.0389909, -0.0370616, 0.0155145, -0.293643, 0.20273, 0.0808863, -0.416611, -0.407106, -2.32473, -0.0486252, -0.117034, 0.00229601, -0, -0, -18.8288, -1.55964, 1.48246, -0.155145, 0.250321, 1.29364, -0.608804, 0.745417, 1.20599, -0.0206792, -6.14117e-06, 3.94549e-06, -1.05519e-05, 
[2024-06-21 10:38:35.617696] [0x0000007fa97d99a0] [LogDataTag] [0x000021f9] [12630] 1718980687273216, 28.3429, -8.21483e-09, 5.74303e-09, -0.224049, 0, 0, 0.434692, 0, 0, -0.382112, -0.605997, 0, 0, 28.3306, 0.0422222, -0.0222974, -0.233187, -0.956754, 0.00418904, -0.00116524, 0.290866, 0.00124939, 0.00736728, 0.442077, -0.035077, 0.0716099, 0.0306874, -0.00869373, -0.000207202, -0.590269, 1215, -1.38537, -0.550009, -24.0082, -0.849797, -1.01925, -24.0178, 24.0544, -0.0174231, 0.0378505, -0.0125369, -0.0423854, 0.0353672, -0.0358465, -0.0161929, 0.303063, -0.117327, -0.0350832, 0.071874, 0.0300637, 0, 0, 0, 0, 0, 0, 0, 0, 2.92388, 3.1971, 2.77631, 3.12993, 2.88368, 3.23731, 2.81651, 3.08973, 0.40157, 0.426812, 0.387635, 0.42067, 0.397796, 0.430468, 0.391453, 0.416975, 0.0336917, -0.0355744, 0.0157275, -0.295556, 0.200677, 0.0822407, -0.417243, -0.4061, -2.32391, -0.00874571, -0.0810401, -0.0738461, -0, -0, -18.8288, -1.34767, 1.42298, -0.157275, 0.249789, 1.29418, -0.609744, -0.0076335, -0.880669, -0.0601273, -1.03699e-05, -6.78578e-06, 3.98154e-06, 
[2024-06-21 10:38:35.628573] [0x0000007fa97d99a0] [LogDataTag] [0x000021f9] [12635] 1718980687273216, 28.3532, -8.21483e-09, 5.74303e-09, -0.21958, 0, 0, 0.430721, 0, 0, -0.387006, -0.605997, 0, 0, 28.3306, 0.0422222, -0.0222974, -0.233187, -0.956754, 0.00418904, -0.00116524, 0.290866, 0.00124939, 0.00736728, 0.442077, -0.035077, 0.0716099, 0.0306874, -0.00869373, -0.000207202, -0.590269, 1750, -1.38658, -0.548082, -24.0146, -0.851881, -1.01827, -24.0241, 24.0608, -0.013083, 0.0410833, -0.012743, -0.0423335, 0.0354445, -0.0259624, -0.0185326, 0.39368, 0.0493085, -0.0350832, 0.071874, 0.0300637, 0, 0, 0, 0, 0, 0, 0, 0, 2.92168, 3.21007, 2.77495, 3.12371, 2.89149, 3.24025, 2.80513, 3.09352, 0.401364, 0.427992, 0.387505, 0.420099, 0.39853, 0.430736, 0.390375, 0.417324, 0.0336398, -0.0356517, 0.0157275, -0.295556, 0.200677, 0.122458, -0.417876, -0.405096, -2.32282, -0.00874571, -0.0810401, -0.113561, -0, -0, -18.8288, -1.34559, 1.42607, -0.157275, 0.249284, 1.29472, -0.610687, 0.0912083, -0.904066, -0.0601273, -1.03699e-05, -6.78578e-06, 3.98154e-06, 
[2024-06-21 10:38:35.637514] [0x0000007faff34010] [LogDataTag] [0x000021f9] [12640] 1718980687273216, 28.3628, -8.21483e-09, 5.74303e-09, -0.215446, 0, 0, 0.426968, 0, 0, -0.39146, -0.605997, 0, 0, 28.3577, 0.0430796, -0.0215126, -0.220758, -0.95677, 0.00536117, -0.000399908, 0.290797, 0.0109602, 0.0142508, 0.416521, -0.0986501, -0.130834, -0.00961449, -0.0104916, -0.00235279, -0.590116, 1069, -1.52985, -0.705144, -23.7464, -0.9346, -1.18799, -23.758, 23.8061, -0.0360111, 0.110507, -0.0105318, -0.0499237, 0.039318, -0.0452524, -0.000804776, -0.821187, 0.75398, -0.0986307, -0.130928, -0.00824134, 0, 0, 0, 0, 0, 0, 0, 0, 3.0424, 3.22261, 2.64582, 2.99221, 2.95931, 3.3057, 2.72892, 2.90912, 0.412605, 0.429133, 0.375123, 0.407949, 0.404883, 0.436657, 0.383112, 0.400186, 0.0394321, -0.0416707, 0.0158805, -0.301557, 0.193613, 0.04781, -0.418518, -0.404116, -2.3221, -0.0767211, -0.156759, 0.104476, -0, -0, -18.8288, -1.57728, 1.66683, -0.158805, 0.248721, 1.29531, -0.611637, 0.533783, 1.30123, 0.0164827, -2.02378e-05, 1.58261e-05, -7.71132e-06, 
