[2024-06-21 10:38:07.336511] [0x0000007faff34010] [MocapTag] [0x000021f9] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-06-21 10:38:35.749849] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12691] 1718980715749720, 28.4765, 0.0684181, -0.242043, -0.476467, -0.941308, -0.00303085, -0.00103021, 0.337534, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.752599] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12692] 1718980715752485, 28.4793, 0.0684181, -0.242043, -0.476467, -0.941308, -0.00303085, -0.00103021, 0.337534, 0.0260181, 0.0315026, 0.37764, -0.0834227, 0.0808953, 0, 
[2024-06-21 10:38:35.755290] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12693] 1718980715755172, 28.482, 0.0684181, -0.242043, -0.476467, -0.941308, -0.00303085, -0.00103021, 0.337534, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.760474] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12695] 1718980715760347, 28.4871, 0.0685724, -0.2418, -0.472925, -0.941463, -0.00396841, 2.66616e-05, 0.337093, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.762805] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12696] 1718980715762681, 28.4895, 0.0685724, -0.2418, -0.472925, -0.941463, -0.00396841, 2.66616e-05, 0.337093, 0.0154253, 0.02431, 0.354244, 0.105286, 0.261912, -0.0945687, 
[2024-06-21 10:38:35.765523] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12697] 1718980715765405, 28.4922, 0.0685724, -0.2418, -0.472925, -0.941463, -0.00396841, 2.66616e-05, 0.337093, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.768293] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12699] 1718980715768178, 28.495, 0.068922, -0.241448, -0.469398, -0.941397, -0.00396804, -0.000510786, 0.337278, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.771090] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12700] 1718980715770972, 28.4978, 0.068922, -0.241448, -0.469398, -0.941397, -0.00396804, -0.000510786, 0.337278, 0.0349668, 0.0352569, 0.352716, 0.0361443, -0.101068, 0.0397384, 
[2024-06-21 10:38:35.773400] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12701] 1718980715773284, 28.5001, 0.068922, -0.241448, -0.469398, -0.941397, -0.00396804, -0.000510786, 0.337278, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.776806] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12702] 1718980715776675, 28.5035, 0.068922, -0.241448, -0.469398, -0.941397, -0.00396804, -0.000510786, 0.337278, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.779312] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12703] 1718980715779231, 28.506, 0.0691142, -0.241195, -0.465659, -0.941536, -0.00350197, 0.000588006, 0.336894, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.783879] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12705] 1718980715783747, 28.5105, 0.0691142, -0.241195, -0.465659, -0.941536, -0.00350197, 0.000588006, 0.336894, 0.019217, 0.025322, 0.373888, -0.161743, 0.175189, -0.082016, 
[2024-06-21 10:38:35.784303] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12706] 1718980715784224, 28.511, 0.0691142, -0.241195, -0.465659, -0.941536, -0.00350197, 0.000588006, 0.336894, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.787115] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12707] 1718980715787000, 28.5138, 0.0691142, -0.241195, -0.465659, -0.941536, -0.00350197, 0.000588006, 0.336894, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.789729] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12709] 1718980715789611, 28.5164, 0.0693362, -0.240877, -0.462212, -0.941477, -0.00362107, 0.000910354, 0.337057, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.794286] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12710] 1718980715794172, 28.521, 0.0693362, -0.240877, -0.462212, -0.941477, -0.00362107, 0.000910354, 0.337057, 0.0222043, 0.031793, 0.344748, 0, 0.0688321, 0, 
[2024-06-21 10:38:35.796883] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12711] 1718980715796765, 28.5235, 0.0693362, -0.240877, -0.462212, -0.941477, -0.00362107, 0.000910354, 0.337057, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.799337] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12713] 1718980715799215, 28.526, 0.0696336, -0.240571, -0.45893, -0.941708, -0.00387685, 0.000457742, 0.33641, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.801990] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12714] 1718980715801873, 28.5287, 0.0696336, -0.240571, -0.45893, -0.941708, -0.00387685, 0.000457742, 0.33641, 0.029732, 0.030544, 0.328204, 0.0789165, -0.0684634, -0.137323, 
[2024-06-21 10:38:35.804592] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12715] 1718980715804479, 28.5313, 0.0696336, -0.240571, -0.45893, -0.941708, -0.00387685, 0.000457742, 0.33641, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.808437] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12717] 1718980715808321, 28.5351, 0.0697907, -0.240292, -0.455442, -0.941595, -0.00354283, 0.00100126, 0.336727, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.811338] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12718] 1718980715811220, 28.538, 0.0697907, -0.240292, -0.455442, -0.941595, -0.00354283, 0.00100126, 0.336727, 0.0157128, 0.0279115, 0.348775, -0.0996351, 0.0800973, 0.0672936, 
[2024-06-21 10:38:35.813727] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12719] 1718980715813609, 28.5404, 0.0697907, -0.240292, -0.455442, -0.941595, -0.00354283, 0.00100126, 0.336727, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.816416] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12720] 1718980715816298, 28.5431, 0.0697907, -0.240292, -0.455442, -0.941595, -0.00354283, 0.00100126, 0.336727, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.819246] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12722] 1718980715819127, 28.5459, 0.0701111, -0.239895, -0.451986, -0.941426, -0.00254547, 0.000633275, 0.33721, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.823631] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12723] 1718980715823515, 28.5503, 0.0701111, -0.239895, -0.451986, -0.941426, -0.00254547, 0.000633275, 0.33721, 0.0320447, 0.0397064, 0.345609, -0.163198, -0.136244, 0.102955, 
[2024-06-21 10:38:35.827414] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12724] 1718980715827296, 28.5541, 0.0701111, -0.239895, -0.451986, -0.941426, -0.00254547, 0.000633275, 0.33721, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.828842] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12726] 1718980715828729, 28.5555, 0.0703685, -0.239573, -0.448759, -0.941454, -0.00254598, 0.000719237, 0.337132, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.831667] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12727] 1718980715831552, 28.5583, 0.0703685, -0.239573, -0.448759, -0.941454, -0.00254598, 0.000719237, 0.337132, 0.0257335, 0.0321562, 0.322692, 0, 0, 0, 
[2024-06-21 10:38:35.834199] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12728] 1718980715834085, 28.5609, 0.0703685, -0.239573, -0.448759, -0.941454, -0.00254598, 0.000719237, 0.337132, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.836738] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12729] 1718980715836620, 28.5634, 0.0703685, -0.239573, -0.448759, -0.941454, -0.00254598, 0.000719237, 0.337132, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.840493] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12731] 1718980715840380, 28.5672, 0.0705731, -0.239253, -0.445607, -0.941461, -0.00250291, 0.000644742, 0.337112, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.843227] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12732] 1718980715843114, 28.5699, 0.0705731, -0.239253, -0.445607, -0.941461, -0.00250291, 0.000644742, 0.337112, 0.0204642, 0.0320108, 0.315192, 0, 0, 0, 
[2024-06-21 10:38:35.845886] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12733] 1718980715845774, 28.5726, 0.0705731, -0.239253, -0.445607, -0.941461, -0.00250291, 0.000644742, 0.337112, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.848350] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12735] 1718980715848228, 28.575, 0.0707081, -0.239012, -0.442783, -0.941651, -0.00375766, 0.00108818, 0.336568, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.851151] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12736] 1718980715851038, 28.5778, 0.0707081, -0.239012, -0.442783, -0.941651, -0.00375766, 0.00108818, 0.336568, 0.0134998, 0.0241497, 0.28235, 0.206637, 0.167728, -0.116152, 
[2024-06-21 10:38:35.855239] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12737] 1718980715855126, 28.5819, 0.0707081, -0.239012, -0.442783, -0.941651, -0.00375766, 0.00108818, 0.336568, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.857744] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12739] 1718980715857670, 28.5845, 0.0710042, -0.238647, -0.43986, -0.941762, -0.00411636, 0.0005033, 0.336254, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.860478] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12740] 1718980715860365, 28.5871, 0.0710042, -0.238647, -0.43986, -0.941762, -0.00411636, 0.0005033, 0.336254, 0.0296038, 0.0364814, 0.292291, 0.10705, -0.0862534, -0.0664234, 
[2024-06-21 10:38:35.862990] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12741] 1718980715862876, 28.5897, 0.0710042, -0.238647, -0.43986, -0.941762, -0.00411636, 0.0005033, 0.336254, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.865901] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12742] 1718980715865787, 28.5926, 0.0710042, -0.238647, -0.43986, -0.941762, -0.00411636, 0.0005033, 0.336254, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.869999] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12744] 1718980715869880, 28.5967, 0.0712211, -0.238369, -0.436916, -0.94169, -0.00439537, 0.000379083, 0.336452, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.872982] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12745] 1718980715872866, 28.5997, 0.0712211, -0.238369, -0.436916, -0.94169, -0.00439537, 0.000379083, 0.336452, 0.0216961, 0.0277882, 0.294404, 0.0608206, 0, 0.0419855, 
[2024-06-21 10:38:35.875960] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12746] 1718980715875796, 28.6026, 0.0712211, -0.238369, -0.436916, -0.94169, -0.00439537, 0.000379083, 0.336452, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.878157] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12747] 1718980715878035, 28.6048, 0.0714129, -0.238098, -0.434027, -0.941596, -0.00455777, 0.000138728, 0.336715, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.880965] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12749] 1718980715880841, 28.6076, 0.0714129, -0.238098, -0.434027, -0.941596, -0.00455777, 0.000138728, 0.336715, 0.0191834, 0.0271465, 0.28898, 0.0466585, 0, 0.0558317, 
[2024-06-21 10:38:35.883426] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12750] 1718980715883300, 28.6101, 0.0714129, -0.238098, -0.434027, -0.941596, -0.00455777, 0.000138728, 0.336715, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.886675] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12751] 1718980715886558, 28.6133, 0.0714129, -0.238098, -0.434027, -0.941596, -0.00455777, 0.000138728, 0.336715, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.888955] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12753] 1718980715888835, 28.6156, 0.0715446, -0.237837, -0.431038, -0.941408, -0.0044629, 0.000289003, 0.337239, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.893558] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12754] 1718980715893439, 28.6202, 0.0715446, -0.237837, -0.431038, -0.941408, -0.0044629, 0.000289003, 0.337239, 0.0131686, 0.0260886, 0.298907, 0, 0, 0.111365, 
[2024-06-21 10:38:35.894708] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12755] 1718980715894585, 28.6214, 0.0715446, -0.237837, -0.431038, -0.941408, -0.0044629, 0.000289003, 0.337239, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.897437] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12756] 1718980715897349, 28.6241, 0.0715446, -0.237837, -0.431038, -0.941408, -0.0044629, 0.000289003, 0.337239, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.900023] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12758] 1718980715899887, 28.6267, 0.0717343, -0.237541, -0.428413, -0.941462, -0.00512004, -0.000171478, 0.337081, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.902730] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12759] 1718980715902608, 28.6294, 0.0717343, -0.237541, -0.428413, -0.941462, -0.00512004, -0.000171478, 0.337081, 0.0189701, 0.0295502, 0.262438, 0.154853, -0.0425412, 0, 
[2024-06-21 10:38:35.905475] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12760] 1718980715905361, 28.6321, 0.0717343, -0.237541, -0.428413, -0.941462, -0.00512004, -0.000171478, 0.337081, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.907617] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12761] 1718980715907534, 28.6343, 0.0718889, -0.237252, -0.425527, -0.941398, -0.00505804, -0.000476508, 0.337261, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.910488] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12763] 1718980715910374, 28.6372, 0.0718889, -0.237252, -0.425527, -0.941398, -0.00505804, -0.000476508, 0.337261, 0.0154538, 0.0289365, 0.288598, 0, -0.0614275, 0.0383794, 
[2024-06-21 10:38:35.912967] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12764] 1718980715912850, 28.6396, 0.0718889, -0.237252, -0.425527, -0.941398, -0.00505804, -0.000476508, 0.337261, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.917640] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12765] 1718980715917526, 28.6443, 0.0718889, -0.237252, -0.425527, -0.941398, -0.00505804, -0.000476508, 0.337261, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.921046] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12767] 1718980715920930, 28.6477, 0.0720976, -0.236969, -0.42284, -0.94148, -0.00539114, -0.00123302, 0.337025, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.923025] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12768] 1718980715922908, 28.6497, 0.0720976, -0.236969, -0.42284, -0.94148, -0.00539114, -0.00123302, 0.337025, 0.0208707, 0.0283269, 0.268718, 0.113773, -0.120242, -0.0494599, 
[2024-06-21 10:38:35.925911] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12769] 1718980715925795, 28.6526, 0.0720976, -0.236969, -0.42284, -0.94148, -0.00539114, -0.00123302, 0.337025, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.928312] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12771] 1718980715928251, 28.655, 0.0722517, -0.236758, -0.420067, -0.941429, -0.00549184, -0.00180624, 0.337161, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.931465] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12772] 1718980715931349, 28.6581, 0.0722517, -0.236758, -0.420067, -0.941429, -0.00549184, -0.00180624, 0.337161, 0.01541, 0.0210746, 0.277333, 0.0576019, -0.10098, 0, 
[2024-06-21 10:38:35.933971] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12773] 1718980715933857, 28.6606, 0.0722517, -0.236758, -0.420067, -0.941429, -0.00549184, -0.00180624, 0.337161, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.936758] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12774] 1718980715936640, 28.6634, 0.0722517, -0.236758, -0.420067, -0.941429, -0.00549184, -0.00180624, 0.337161, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.939235] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12776] 1718980715939109, 28.6659, 0.0723473, -0.236529, -0.417551, -0.941256, -0.00586923, -0.00206025, 0.337636, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.942073] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12777] 1718980715941961, 28.6687, 0.0723473, -0.236529, -0.417551, -0.941256, -0.00586923, -0.00206025, 0.337636, 0.00956083, 0.0228994, 0.251584, 0.0881672, 0, 0.101221, 
[2024-06-21 10:38:35.944592] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12778] 1718980715944474, 28.6713, 0.0723473, -0.236529, -0.417551, -0.941256, -0.00586923, -0.00206025, 0.337636, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.947208] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12779] 1718980715947096, 28.6739, 0.0724859, -0.236252, -0.414839, -0.941175, -0.00584317, -0.00261269, 0.33786, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.950741] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12781] 1718980715950627, 28.6774, 0.0724859, -0.236252, -0.414839, -0.941175, -0.00584317, -0.00261269, 0.33786, 0.0138577, 0.0276654, 0.271187, 0, -0.105454, 0.0483274, 
[2024-06-21 10:38:35.953228] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12782] 1718980715953115, 28.6799, 0.0724859, -0.236252, -0.414839, -0.941175, -0.00584317, -0.00261269, 0.33786, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.956050] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12783] 1718980715955930, 28.6827, 0.0724859, -0.236252, -0.414839, -0.941175, -0.00584317, -0.00261269, 0.33786, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.958744] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12785] 1718980715958623, 28.6854, 0.0726278, -0.235943, -0.412273, -0.941187, -0.006142, -0.00338782, 0.337815, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.961533] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12786] 1718980715961422, 28.6882, 0.0726278, -0.235943, -0.412273, -0.941187, -0.006142, -0.00338782, 0.337815, 0.0141938, 0.0309282, 0.25655, 0.108624, -0.125778, 0, 
[2024-06-21 10:38:35.966008] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12787] 1718980715965898, 28.6927, 0.0726278, -0.235943, -0.412273, -0.941187, -0.006142, -0.00338782, 0.337815, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.968607] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12789] 1718980715968497, 28.6953, 0.0727841, -0.235631, -0.409768, -0.941203, -0.00630767, -0.00417353, 0.337758, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.971349] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12790] 1718980715971239, 28.698, 0.0727841, -0.235631, -0.409768, -0.941203, -0.00630767, -0.00417353, 0.337758, 0.0156349, 0.0312122, 0.25056, 0.0842571, -0.136792, 0, 
[2024-06-21 10:38:35.974213] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12791] 1718980715974109, 28.7009, 0.0727841, -0.235631, -0.409768, -0.941203, -0.00630767, -0.00417353, 0.337758, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.976869] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12792] 1718980715976765, 28.7035, 0.0727841, -0.235631, -0.409768, -0.941203, -0.00630767, -0.00417353, 0.337758, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.981250] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12794] 1718980715981133, 28.7079, 0.072927, -0.235373, -0.407241, -0.941223, -0.00627695, -0.00489723, 0.337691, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.984203] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12795] 1718980715984072, 28.7109, 0.072927, -0.235373, -0.407241, -0.941223, -0.00627695, -0.00489723, 0.337691, 0.0142828, 0.0257853, 0.252647, 0.0430822, -0.138411, 0, 
[2024-06-21 10:38:35.986773] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12796] 1718980715986636, 28.7134, 0.072927, -0.235373, -0.407241, -0.941223, -0.00627695, -0.00489723, 0.337691, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.989749] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12798] 1718980715989628, 28.7164, 0.0730555, -0.235124, -0.404888, -0.941156, -0.00646767, -0.00530742, 0.337869, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.991876] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12799] 1718980715991748, 28.7185, 0.0730555, -0.235124, -0.404888, -0.941156, -0.00646767, -0.00530742, 0.337869, 0.0128485, 0.0249491, 0.23531, 0.0637293, -0.0640333, 0.0386596, 
[2024-06-21 10:38:35.995130] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12800] 1718980715995006, 28.7218, 0.0730555, -0.235124, -0.404888, -0.941156, -0.00646767, -0.00530742, 0.337869, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.997478] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12801] 1718980715997359, 28.7241, 0.0730555, -0.235124, -0.404888, -0.941156, -0.00646767, -0.00530742, 0.337869, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:35.999834] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12803] 1718980715999710, 28.7265, 0.0732032, -0.234872, -0.402568, -0.941046, -0.00676802, -0.0058781, 0.338159, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:36.003198] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12804] 1718980716003083, 28.7299, 0.0732032, -0.234872, -0.402568, -0.941046, -0.00676802, -0.0058781, 0.338159, 0.0147723, 0.0251147, 0.232049, 0.0953197, -0.0866054, 0.0630319, 
[2024-06-21 10:38:36.005187] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12805] 1718980716005075, 28.7319, 0.0732032, -0.234872, -0.402568, -0.941046, -0.00676802, -0.0058781, 0.338159, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:36.007821] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12807] 1718980716007742, 28.7345, 0.0733399, -0.234619, -0.400299, -0.940907, -0.00703012, -0.00638563, 0.338532, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:36.010516] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12808] 1718980716010403, 28.7372, 0.0733399, -0.234619, -0.400299, -0.940907, -0.00703012, -0.00638563, 0.338532, 0.0136763, 0.025302, 0.226836, 0.0839472, -0.0770948, 0.080508, 
[2024-06-21 10:38:36.015131] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12809] 1718980716015012, 28.7418, 0.0733399, -0.234619, -0.400299, -0.940907, -0.00703012, -0.00638563, 0.338532, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:36.017647] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12811] 1718980716017581, 28.7444, 0.0734786, -0.234354, -0.398095, -0.940739, -0.00728269, -0.00647277, 0.338992, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:36.020350] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12812] 1718980716020230, 28.747, 0.0734786, -0.234354, -0.398095, -0.940739, -0.00728269, -0.00647277, 0.338992, 0.0138651, 0.0265226, 0.220429, 0.0537872, 0, 0.0982761, 
[2024-06-21 10:38:36.023060] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12813] 1718980716022947, 28.7497, 0.0734786, -0.234354, -0.398095, -0.940739, -0.00728269, -0.00647277, 0.338992, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:36.025945] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12814] 1718980716025836, 28.7526, 0.0734786, -0.234354, -0.398095, -0.940739, -0.00728269, -0.00647277, 0.338992, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:36.029350] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12816] 1718980716029232, 28.756, 0.0736451, -0.234069, -0.395893, -0.940633, -0.00748168, -0.0062289, 0.339286, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:36.031808] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12817] 1718980716031695, 28.7585, 0.0736451, -0.234069, -0.395893, -0.940633, -0.00748168, -0.0062289, 0.339286, 0.0166458, 0.0285009, 0.220185, 0, 0.0599463, 0.0619054, 
[2024-06-21 10:38:36.034317] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12818] 1718980716034197, 28.761, 0.0736451, -0.234069, -0.395893, -0.940633, -0.00748168, -0.0062289, 0.339286, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:36.037096] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12819] 1718980716036981, 28.7638, 0.0736451, -0.234069, -0.395893, -0.940633, -0.00748168, -0.0062289, 0.339286, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:36.039678] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [12821] 1718980716039561, 28.7663, 0.0738707, -0.233786, -0.393633, -0.940623, -0.00749492, -0.00621908, 0.339313, 0, 0, 0, 0, 0, 0, 
